entity_id	valid	rejected	polled	electors	UNP	SLFP	JVP	ACTC	LSSP	NSSP 
LK-3233080	332.66419634169114	3.1870534003007633	335.8512497419919	418.6198287809241	149.86444009789562	156.12915147285753	23.826323704307995	0.6053213552058658	1.6701034980981118	0.5688562133259945
LK-3233085	415.1577436824879	3.9773739200518965	419.13511760253976	522.4285194759242	187.0275896639506	194.84581437178718	29.734738207802163	0.7554279985453258	2.0842531526130075	0.7099202877895833
LK-3233090	382.87765994043696	3.668118064497105	386.54577800493405	481.8077274648371	172.48548765984214	179.69581584611905	27.422749923826185	0.6966906163690154	1.922194592150657	0.6547213021299181
LK-3233095	507.51464994446684	4.862189284555882	512.3768392290227	638.6491188409785	228.63415928681653	238.19164348689318	36.349593575844544	0.9234821753275474	2.54792070060251	0.8678507189825144
LK-3233100	385.1193324225238	3.689594165577299	388.80892658810114	484.6286157989404	173.4953558545719	180.74789907706824	27.58330466576896	0.7007696012423703	1.9334486588494313	0.6585545650229504
LK-3233105	414.2610746896532	3.968783479619819	418.229858169273	521.3001641422828	186.62364238605872	194.42498107940753	29.670516311025054	0.753796404595984	2.079751525933498	0.7083869826323704
LK-3233110	281.5540637501106	2.6973982956723446	284.25146204578294	354.30357476336974	126.83944525805722	132.14165380721636	20.1656755880127	0.5123205000933744	1.413510777366057	0.4814578193648578
LK-3233115	365.8409490765768	3.5048996962876324	369.34584877286443	460.3689761256524	164.810489379896	171.69998329090535	26.202533885061086	0.6656903313315182	1.836663685239972	0.6255885041428726
LK-3233120	272.5873738217631	2.6114938913515693	275.1988677131147	343.0200214269567	122.7999724791382	127.93332088341967	19.523456620241593	0.4960045605999548	1.3684945105709596	0.4661247677927286
LK-3233125	287.38241220353643	2.7532361584808482	290.13564836201726	361.6378844320382	129.46510256435457	134.8770702076842	20.583117917063916	0.5229258607640971	1.44277135078287	0.49142430288674177
LK-3236	15034.89733735663	144.04020994485998	15178.93754730148	18919.69805683058	6773.185982052469	7056.3222299761155	1076.8406542102005	27.357751545591256	75.48102534867951	25.709694223567684
LK-3236005	420.08942314307893	4.024621342428323	424.1140444855073	528.6344738109512	189.24929969235606	197.16039747987534	30.08795864007627	0.7644017652667066	2.109012099350311	0.7183534661542543
LK-3236010	426.3661060929222	4.084754425452866	430.45086051837507	536.5329611464405	192.0769306375994	200.10623052653307	30.537511917516046	0.7758229229121003	2.140523486106879	0.7290866022547449
LK-3236015	312.93747849932674	2.998063710795058	315.9355422101218	393.79601144081545	140.9775999842738	146.8708190405048	22.41344197521157	0.5694262883203428	1.5710677111488978	0.5351234998673101
LK-3236020	429.9527820642612	4.1191161871811754	434.0718982514424	541.0463824810057	193.692719749167	201.78956369605174	30.794399504624486	0.7823492987094681	2.1585299928249184	0.7352198228835966
LK-3236025	467.1645452669032	4.475619465112393	471.6401647320156	587.8731288271199	210.45653178168092	219.25414532980804	33.45960822087457	0.8500604476071594	2.3453475000245723	0.7988519869079329
LK-3236030	448.33449641737354	4.295220216038765	452.62971663341233	564.1776668206525	201.973638945951	210.41664618983498	32.11094838855526	0.8157969746709783	2.2508133397548677	0.7666525786064615
LK-3236035	609.734915127628	5.841499493812721	615.5764146214408	767.2816268760873	274.68414896649335	286.16663881817556	43.67088980843515	1.1094838855525304	3.0611061420666204	1.0426475069047876
LK-3236040	320.1108304420047	3.0667872342516787	323.1776176762564	402.82285410994587	144.20917820740902	150.2374853795422	22.92721714942845	0.5824790399150785	1.6070807245849756	0.5473899411250136
LK-3236045	494.51294954836305	4.737627898290758	499.2505774466538	622.2879665031796	222.77692375738397	232.089560747388	35.41837607257645	0.8998240630620891	2.482647113749619	0.845617794202927
LK-3236050	273.03570831818047	2.615789111567608	275.6514974297481	343.5841990937774	123.00194611808416	128.1437375296095	19.55556756863015	0.4968203575746258	1.3707453239107146	0.4668914203713351
LK-3236055	289.6240846856233	2.7747122595610425	292.39879694518436	364.45877276614146	130.47497075908436	135.9291534386334	20.743672659006695	0.527004845637452	1.4540254174816445	0.49525756577977414
LK-3236060	208.92387533049606	2.0015726206740645	210.92544795117013	262.90679273842403	94.11971574881316	98.0541571244631	14.963701949066749	0.3801613901966759	1.0488790163257684	0.35726010163061106
LK-3236065	445.19615494245187	4.265153674526493	449.4613086169784	560.2284231529078	200.55982347332932	208.94372966650613	31.886171749835363	0.8100863958482813	2.2350576463765837	0.7612860105562163
LK-3236070	380.18765296193277	3.6423467432008727	383.8299997051336	478.4226614639133	171.27364582616644	178.43331596898005	27.230084233494853	0.6917958345209896	1.9086897121121278	0.6501213866582793
LK-3236075	172.16044662427143	1.6493645629588858	173.8098111872303	216.64422405913052	77.55787735524518	80.79999213689663	12.330604181205217	0.3132660382736556	0.8643123224658692	0.29439459018488123
LK-3236080	286.4857432107017	2.744645718048771	289.2303889287504	360.5095290983969	129.06115528646268	134.45623691530454	20.518896020286807	0.5212942668147551	1.4382697241033604	0.4898909977295289
LK-3236085	452.36950688512985	4.333877197983114	456.70338408311295	569.2552658220383	203.79140169646453	212.31039600554348	32.39994692405225	0.8231391474430171	2.2710706598126613	0.7735524518139196
LK-3236090	437.1261340069392	4.187839710637796	441.31397371757697	550.0732251501362	196.9242979723022	205.1562300350891	31.30817467884137	0.7954020503042039	2.194543006260996	0.7474862641413
LK-3236095	582.3865108461682	5.579491060634356	587.9660019068026	732.8667892000275	262.36375699079036	273.3312234005956	41.71212195673327	1.0597202700976007	2.923806528341573	0.9958816996097934
LK-3236100	355.9775901553946	3.4104048515347793	359.3879950069294	447.957067455598	160.36706932308508	167.07081707472898	25.49609302051287	0.6477427978887568	1.787145791765365	0.6087221474135305
LK-3236105	205.3371993591571	1.9672108589457544	207.30441021810284	258.39337140385885	92.50392663724556	96.37082395494443	14.706814361958306	0.3736350143993081	1.0308725096077296	0.35112688100175937
LK-3236110	259.5856734256593	2.486932505086445	262.07260593074574	326.6588690891578	116.94273694970563	121.83123814391446	18.59223911697349	0.47234644833449646	1.3032209237180685	0.4438918430131412
LK-3236115	325.93917889543053	3.1226250970601823	329.06180399249075	410.15716377861435	146.83483551370637	152.97290178001003	23.34465947847967	0.5930844005858013	1.6363412980017888	0.5573564246468975
LK-3236120	269.0006978504241	2.577132129623259	271.5778299800474	338.50660009239147	121.1841833675706	126.24998771390098	19.266569033133152	0.489478184802587	1.3504880038529206	0.4599915471638769
LK-3236125	273.9323773110152	2.6243795519996858	276.5567568630149	344.71255442741864	123.40589339597607	128.56457082198918	19.619789465407262	0.49845195152396776	1.3752469505902243	0.468424725528548
LK-3236130	349.70090720555135	3.3502717685102366	353.0511789740616	440.0585801201089	157.53943837784178	164.12498402807128	25.046539743073097	0.636321640243363	1.7556344050087969	0.5979890113130399
LK-3236135	273.9323773110152	2.6243795519996858	276.5567568630149	344.71255442741864	123.40589339597607	128.56457082198918	19.619789465407262	0.49845195152396776	1.3752469505902243	0.468424725528548
LK-3236140	494.51294954836305	4.737627898290758	499.2505774466538	622.2879665031796	222.77692375738397	232.089560747388	35.41837607257645	0.8998240630620891	2.482647113749619	0.845617794202927
LK-3236145	364.4959455873247	3.4920140356395164	367.9879596229642	458.6764431251905	164.20456846305817	171.06873335233584	26.10620103989542	0.6632429404075053	1.8299112452207076	0.6232885464070532
LK-3236150	338.492544795117	3.242891263109268	341.7354360582263	425.9541384495926	152.490097404193	158.8645678733254	24.243766033359215	0.6159267158765886	1.6993640715149252	0.5788226968478785
LK-3236155	305.3157920602314	2.925044967122399	308.2408370273538	384.2049911048643	137.54404812219263	143.2937360552776	21.867555852606127	0.5555577397509361	1.532803884373065	0.5220904060310003
LK-3236160	411.5710677111489	3.943012158323586	415.5140798694725	517.915098141359	185.411800552383	193.1624812022685	29.477850620693722	0.748901622747958	2.0662466458949686	0.7037870671607316
LK-3236165	448.33449641737354	4.295220216038765	452.62971663341233	564.1776668206525	201.973638945951	210.41664618983498	32.11094838855526	0.8157969746709783	2.2508133397548677	0.7666525786064615
LK-3236170	401.2593742935493	3.844222093354695	405.103596386904	504.9390118044839	180.76640685662613	188.3228983399023	28.739298807756953	0.7301382923305255	2.0144779390806065	0.686154057852783
LK-3236175	480.6145801594244	4.604476071593556	485.21905623101793	604.7984588317394	216.51574095005944	225.5666447155031	34.42293667253123	0.8745343568472886	2.412871900217218	0.8218515642661267
LK-3236180	416.0544126753227	3.9859643604839743	420.0403770358066	523.5568748095654	187.43153694184252	195.26664766416687	29.798960104579276	0.7570595924946679	2.0887547792925174	0.7114535929467963
LK-3236185	225.06391720152152	2.1562005484514604	227.22011774997299	283.21718874396754	101.3907667508674	105.62915638729716	16.119696091054738	0.40953008128483115	1.1299082965569438	0.3848595944604437
LK-3236190	402.1560432863841	3.8528125337867727	406.0088558201709	506.0673671381253	181.17035413451805	188.743731632282	28.803520704534066	0.7317698862798676	2.0189795657601164	0.687687363009996
LK-3236195	456.4045173528863	4.372534179927463	460.7770515328137	574.3328648234242	205.6091644469781	214.204145821252	32.688945459549245	0.8304813202150558	2.2913279798704553	0.7804523250213778
LK-3236200	520.5163503405706	4.9867506708210065	525.5031010113917	655.0102711787775	234.4913948162491	244.2937262263984	37.28081107911265	0.9471402875930057	2.6131942874554013	0.8900836437621018
LK-3239	29136.38377314091	262.94165245996123	29399.325425600888	36569.87838259659	14605.21360482148	12990.83348140322	1326.9516651859676	45.475496434317	115.43779864095852	52.47172665498116
LK-3239005	700.7803683338536	6.324201022882801	707.1045693567364	879.5687564530459	351.2806204528538	312.451989338968	31.91548010661032	1.093764256729176	2.7764784978509858	1.262035680841357
LK-3239010	492.78619508407974	4.447155057186992	497.2333501412667	618.5095365012286	247.01924908556842	219.7150975260323	22.44284902473968	0.7691310298460874	1.9524095373016066	0.8874588805916394
LK-3239015	526.3852538398124	4.75037017472247	531.1356240145349	660.680641262676	263.86147061412987	234.6956723573527	23.973043276426473	0.8215717818810478	2.085528369390352	0.9479674406319784
LK-3239020	364.7897807765265	3.2920498475280335	368.0818306240546	457.85770883857185	182.85840516723894	162.64624102576417	16.61353758974236	0.5693567363795712	1.445290176963527	0.6569500804379668
LK-3239025	547.1846711647897	4.938074771292049	552.1227459360817	686.7865632578577	274.2876077508584	243.9693615386462	24.920306384613536	0.8540351045693567	2.16793526544529	0.98542512065695
LK-3239030	681.1809173930095	6.1473255376537725	687.3282429306632	854.9689453422014	341.45599122785956	303.71332068736444	31.022866793126354	1.0631738180421157	2.698825845799217	1.226739020817826
LK-3239035	1408.760534972507	12.713376713808918	1421.473911686316	1768.1741782121162	706.1702883761136	628.1141018560761	64.15885898143924	2.1987658174658438	5.581482459720989	2.5370374816913586
LK-3239040	491.18623990523525	4.432716242066255	495.6189561473015	616.5013886554453	246.21723853658926	219.00173681977893	22.36998263180221	0.7666338511777558	1.9460705452973803	0.8845775205897183
LK-3239045	634.7822172065215	5.7285998991524005	640.5108171056739	796.7326578144884	318.1976853074651	283.0258602060172	28.90974139793983	0.9907556366605038	2.5149950776766636	1.1431795807621197
LK-3239050	459.98711391776925	4.151159347211884	464.13827326498114	577.3425056626728	230.5780328314965	205.0912030478386	20.949087969521617	0.7179388671452926	1.8224602012149735	0.8283910005522608
LK-3239055	958.7731409225154	8.65245996110164	967.425600883617	1203.3825965855883	480.6048214757365	427.4814032223209	43.665185967776786	1.4964343169976229	3.798640958532427	1.7266549811511032
LK-3239060	1289.163885353887	11.634075283533829	1300.7979606374208	1618.0651267398212	646.2199998399244	574.790389063638	58.71209610936362	2.012101712008068	5.107642807405095	2.3216558215477705
LK-3239065	866.3757293442504	7.818618387879079	874.1943477321296	1087.412058491608	434.28871227219247	386.28482243618987	39.4571517756381	1.3522222489014815	3.432564170288376	1.560256441040171
LK-3239070	377.18943341257074	3.4039506647137445	380.59338407728444	473.42085464339164	189.0739869218271	168.17478649922762	17.17825213500772	0.5887098710591399	1.4944173649962782	0.6792806204528538
LK-3239075	559.584323800834	5.0499755884777615	564.6342993893118	702.3497090626776	280.5031895054466	249.49790701210972	25.485020929878903	0.8733882392489255	2.2170624534780417	1.0077556606718372
LK-3239080	545.1847271912343	4.9200262523911285	550.1047534436254	684.2763784506287	273.2850945646345	243.07766065582956	24.829223393441705	0.8509136312339425	2.160011525440008	0.981823420654549
LK-3239085	1139.5680761319343	10.28404606974492	1149.852122201679	1430.303303159091	571.2320135103769	508.09116302894967	51.899088369710505	1.778615506519077	4.514947055009965	2.0522486613681656
LK-3239090	735.1794046790085	6.634635547978646	741.8140402269871	922.7439351373848	368.5238472559048	327.78924452341505	33.48210755476585	1.1474535980983023	2.9127668259418447	1.3239849208826566
LK-3239095	427.9880103408809	3.8623830447971446	431.85039338567805	537.1795487470087	214.53782185191412	190.82398892277155	19.491760110772287	0.6679952937786635	1.6956803611304536	0.7707638005138426
LK-3239100	460.7870915071914	4.158378754772253	464.9454702619637	578.3465795855644	230.97903810598604	205.44788340096525	20.98552116599035	0.7191874564794584	1.8256296972170865	0.8298316805532212
LK-3239105	527.9852090186567	4.764808989843206	532.7500180085	662.6887891084592	264.663481163109	235.40903306360602	24.04590966936394	0.8240689605493793	2.091867361394578	0.9508488006338992
LK-3239110	627.1824301070104	5.660015527328899	632.8424456343394	787.1939555470182	314.3881351998143	279.6373968513138	28.56362603148686	0.9788940379859293	2.4848848656565896	1.1294931207529952
LK-3239115	669.9812311410985	6.046253831808613	676.0274849729071	840.911910421719	335.84191738500573	298.71979574359096	30.51280204256409	1.0456935673637957	2.654452901769635	1.2065695008043795
LK-3239120	489.98627352110196	4.421887130725703	494.4081606518277	614.995277771108	245.61573062485493	218.46671629008893	22.315332837099113	0.7647609671765073	1.941316301294211	0.8824165005882777
LK-3239125	551.984536701323	4.981391216654261	556.9659279179773	692.8110067952074	276.6936393977958	246.1094436574063	25.138905563425936	0.8615266405743511	2.186952241457968	0.9940692006627129
LK-3239130	969.5728383797152	8.749921963166614	978.3227603428818	1216.937594544625	486.0183926813456	432.296587989531	44.15703412010469	1.51329027300886	3.8414291545609527	1.7461041611640693
LK-3239135	545.5847159859453	4.923635956171313	550.5083519421166	684.7784154120745	273.4855972018793	243.25600083239289	24.847439991676072	0.8515379259010253	2.1615962734410643	0.9825437606550291
LK-3239140	714.3799873540311	6.4469309514090645	720.8269183054401	896.638013142203	358.0977101191762	318.51555534212144	32.53484444657878	1.1149902754099934	2.8303599298869067	1.2865272408576847
LK-3239145	487.18635195812425	4.396619204264413	491.5829711623887	611.4810190409873	244.21221216414148	217.21833505414557	22.187816649458544	0.7603909045069273	1.9302230652868153	0.877374120584916
LK-3239150	482.7864752163021	4.356912462682386	487.1433876789845	605.9586124650835	242.00668315444892	215.25659311194886	21.987434068880514	0.7535236631690158	1.912790837275194	0.8694503805796336
LK-3239155	583.5836514835003	5.266557815288817	588.8502092987891	732.4719267494257	292.53334774013337	260.19831760591	26.578016823940903	0.9108459192738974	2.3121473335414318	1.0509760607006509
LK-3239160	475.98666570621333	4.295547498419254	480.28221320463257	597.4239841205049	238.59813832128765	212.2248101103721	21.67775189889628	0.7429106538286071	1.8858501212572334	0.8572046005714697
LK-3239165	390.38906363803716	3.523070889459825	393.912134527497	489.98807437110315	195.69057395090482	174.06001232581778	17.779399876741824	0.6093115950728745	1.5467140490311428	0.7030518404687013
LK-3239170	475.58667691150225	4.29193779463907	479.8786147061413	596.9219471590591	238.39763568404288	212.04646993380877	21.659535300661915	0.7422863591615243	1.884265373256177	0.8564842605709896
LK-3239175	497.58606062061295	4.4904715025492035	502.07653212316217	624.5339800385782	249.42528073250574	221.85517964479234	22.661448203552077	0.7766225658510817	1.9714265133142843	0.896102960597402
LK-3239180	679.9809510088762	6.13649642631322	686.1174474351894	853.4628344578641	340.8544833161252	303.1783001576744	30.968216998423255	1.0613009340408672	2.6940716017960478	1.2245780008163853
LK-3239185	546.3846935753676	4.930855363731681	551.3155489390992	685.782489334966	273.8866024763688	243.61268118551956	24.883873188144804	0.852786515235191	2.1647657694431772	0.9839844406559896
LK-3239190	672.7811527040764	6.0715217582699035	678.8526744623463	844.4261691518396	337.24543584571916	299.96817697953435	30.640318230204656	1.0500636300333757	2.6655461377770306	1.2116118808077412
LK-3239195	535.5849961181677	4.833393361666706	540.4183894798344	672.2274913759294	268.4730312707598	238.79749641830944	24.392025035816904	0.8359305592239537	2.1219775734146515	0.9645352606430234
LK-3239200	757.5787771828302	6.836778959668964	764.4155561424992	950.8580049783498	379.75199494161245	337.77629441096195	34.502237055890376	1.1824140994549426	3.0015127140010085	1.3643239609095492
LK-3239205	489.1862959316798	4.414667723165334	493.60096365484515	613.9912038482164	245.2147253503654	218.11003593696228	22.278899640630378	0.7635123778423416	1.938146805292098	0.8809758205873173
LK-3239210	646.7818810478545	5.836891012557928	652.6187720604125	811.7937666578625	324.21276442480854	288.37606550291736	29.456239344970825	1.0094844766729896	2.5625375177083582	1.1647897807765266
LK-3239215	699.1804131550091	6.309762207762064	705.4901753627712	877.5606086072626	350.4786099038746	311.7386286327146	31.84261371367285	1.0912670780608447	2.7701395058467595	1.2591543208394362
LK-3239220	333.19066599434933	3.0068832488934776	336.1975492432428	418.1967888843534	167.01869682490135	148.55736707726047	15.174426329227394	0.520037457680025	1.3200950848800634	0.6000432204000288
LK-3239225	570.3840212580338	5.1474375905427365	575.5314588485766	715.9047070217142	285.91676071105564	254.31309177931985	25.976869082206804	0.8902441952601629	2.2598506495065673	1.0272048406848033
LK-3239230	327.990811663105	2.9599570997510822	330.95076876285606	411.670308385558	164.4121625407192	146.23894478193708	14.937610552180628	0.5119216270079477	1.2994933608663288	0.5906788003937858
LK-3239235	269.59244763528386	2.4329403478441822	272.02538798312804	338.37291201447084	135.1387775029814	120.20127900368973	12.277987209963102	0.4207746056138497	1.06812015271208	0.48550916032367275
LK-3239240	450.3873828447027	4.064526456487462	454.4519093011902	565.2936185879736	225.76596953762177	200.81103881031848	20.511889611896816	0.7029557951353039	1.7844262491896175	0.8111028405407352
LK-3242	44865.999999999985	407.99999999999994	45274.0	56251.999999999985	23221.000000000004	19332.999999999996	2066.9999999999995	21.999999999999993	155.99999999999997	67.0
LK-3242005	424.6201459349769	3.8613876775614178	428.4815336125383	532.3793618582963	219.76785112905316	182.97109796640905	19.562471395881005	0.20821208065282154	1.4764129355381892	0.6341004274426838
LK-3242010	691.1700185656923	6.285324467855447	697.4553430335478	866.5737057985407	357.72431242174343	297.828867492768	31.842562929061785	0.3389145546392643	2.4032122965329648	1.0321488709468503
LK-3242015	289.0206467769095	2.6282802987781184	291.6489270756876	362.3677043305557	149.58651180864385	124.54054660852294	13.31533180778032	0.14172099650274167	1.0049307024739864	0.4316048529856224
LK-3242020	457.9388800138163	4.164379776348171	462.1032597901645	574.1536548508268	237.01240879063943	197.3283191572039	21.097482837528602	0.2245498899011269	1.592262855662536	0.6838564828807046
LK-3242025	498.6187297612366	4.534311989983162	503.15304175121975	625.157152109149	258.06681058676224	214.85748456456977	22.97162471395881	0.24449721514615086	1.733707525581797	0.7446051552178231
LK-3242030	264.6127369284573	2.4063209705971245	267.0190578990545	331.7656059755624	136.95387073097018	114.02304736410345	12.190846681922197	0.1297526013557273	0.9200639005224299	0.3951556495833513
LK-3242035	741.9229739648547	6.746858943914339	748.6698329087691	930.2066404732093	383.99218513881095	319.69858814386254	34.18077803203661	0.36380121756400846	2.579681360908424	1.1079400716722076
LK-3242040	431.9812616035577	3.928327792409654	435.9095893959673	541.6085661240878	223.57769526358965	186.14304218298	19.901601830663616	0.21182159664954014	1.502007685333103	0.6450930443417814
LK-3242045	202.6243944561979	1.8426147402961874	204.4670091964941	254.0459911057381	104.8709727559259	87.31193817192694	9.335011441647596	0.09935667717283364	0.7045291654073658	0.3025862441172661
LK-3242050	357.5952506368464	3.25188031604853	360.84713095289493	448.3450282802988	185.07821769353654	154.0897111523682	16.474599542334094	0.17534648763006777	1.243366003195026	0.5340097577824792
LK-3242055	703.9551142005959	6.401588877855016	710.3567030784509	882.6033763654419	364.34141012909635	303.33803376365444	32.43157894736842	0.3451837140019861	2.447666335650447	1.0512413108242304
LK-3242060	482.7342170027201	4.389862268468546	487.12407927118863	605.2415007987565	249.84556798065714	208.01276283407452	22.239816933638444	0.23670825957428435	1.6784767497085618	0.7208842450671388
LK-3242065	300.2560338500065	2.7304520530201635	302.9864859030267	376.45438452571136	155.40153706662062	129.38193514960494	13.832951945080092	0.14723025776089116	1.043996373213592	0.44838305772635034
LK-3242070	578.8161478347222	5.263606925434998	584.0797547601571	725.7069038469841	299.5740598419757	249.4149820819481	26.66636155606407	0.2838219420577695	2.012555589136911	0.8643668235395708
LK-3242075	644.2913345710461	5.859021631190363	650.1503562022366	807.7982470532361	333.4616208281162	277.62859116618455	29.68283752860412	0.31592763697595094	2.240214153102198	0.9621432580631234
LK-3242080	862.0253875048572	7.839039765122404	869.8644272699797	1080.7883942834937	446.15279996545917	371.4513622037045	39.71395881006865	0.4226933206683649	2.99727991019386	1.2872932947627478
LK-3242085	1440.8415353395794	13.102646690557401	1453.9441820301367	1806.495298130478	745.7268598074348	620.8663442856525	66.38032036613272	0.7065152627261344	5.009835499330771	2.1516601183023183
LK-3242090	842.2666033418246	7.659358404213981	849.9259617460386	1056.0152670437374	435.92637623591384	362.93719614869826	38.803661327231126	0.4130046198350676	2.9285782133759337	1.257786796770433
LK-3242095	399.0499546651699	3.6288588575622813	402.6788135227322	500.32002072449376	206.5336557143474	171.95276542463625	18.384439359267734	0.19567376192737793	1.3875048573032251	0.5959155476879237
LK-3242100	592.7635248909805	5.39044082725271	598.1539657182333	743.1938171926946	306.79271188636073	255.42498165018782	27.30892448512586	0.2906610249989206	2.061050904537801	0.8851949397694401
LK-3242105	1020.4830879495704	9.280013816329175	1029.7631017658996	1279.4591597944823	528.1647079141661	439.7316350762057	47.0141876430206	0.5003929018608868	3.548240576831743	1.5239238374854283
LK-3242110	511.7912525365916	4.65409956392211	516.4453521005138	641.6725702689866	264.8844264064591	220.53359526790723	23.57848970251716	0.25095634903501574	1.779508656793748	0.7642761538793661
LK-3242115	1004.598575191054	9.135564094814558	1013.7341392858685	1259.5435084840897	519.943465308061	432.88691334571047	46.28237986270023	0.4926039462890204	3.4930098009585078	1.5002029273347437
LK-3242120	523.0266396096887	4.756271318164155	527.7829109278529	655.7592504641424	270.6994516644359	225.37498380898927	24.096109839816936	0.2564656102931652	1.8185743275333535	0.7810543586200942
LK-3242125	1143.684918613186	10.400379949052287	1154.0852985622382	1433.926894348258	591.9294676395665	492.81996459565653	52.69016018306636	0.560804801174388	3.976615862872933	1.7079055308492725
LK-3242130	981.7403739044083	8.92769742239109	990.6680713267995	1230.884400500842	508.1128966797634	423.0371918310954	45.229290617848974	0.48139544924657834	3.413531367384828	1.4660679590691248
LK-3242135	1185.527049781961	10.78088165450542	1196.3079314364666	1486.3876343853892	613.5854237727215	510.84996330037563	54.61784897025172	0.5813220499978412	4.122101809075602	1.7703898795388802
LK-3242140	658.2387116273045	5.985855533008074	664.2245671603126	825.2851603989466	340.6802728725012	283.63859073442427	30.325400457665904	0.32276671991710204	2.2887094685030873	0.9829713742929925
LK-3242145	279.33496826561895	2.540201200293597	281.8751694659125	350.2240145071456	144.57355900004316	120.36693579724538	12.869107551487414	0.13697163334916454	0.9712534001122577	0.4171408833815466
LK-3242150	1098.3559431803462	9.988169768144726	1108.3441129484909	1377.0944259746989	568.4688484953153	473.2874659988774	50.60183066361556	0.538577781615647	3.8190060878200423	1.6402141531021976
LK-3242155	666.7621087172402	6.063365139674453	672.8254738569146	835.9716074435473	345.09167134406977	287.3113682483485	30.718077803203663	0.3269461594922499	2.3183454945814086	0.9956996675445793
LK-3242160	1232.4057337766071	11.207184491170501	1243.6129182677778	1545.1630931306938	637.8481153663486	531.0502396269591	56.77757437070938	0.6043089676611545	4.285099952506369	1.840395492422607
LK-3242165	463.75028712059066	4.217227235438885	467.96751435602954	581.4398687448729	240.02018047579983	199.83248564397047	21.36521739130435	0.22739950779327317	1.6124692370795735	0.6925348646431502
LK-3242170	1095.2565260567333	9.95998445662968	1105.2165105133631	1373.2084452312076	566.8647035965632	471.9519105392686	50.459038901601836	0.5370579854065023	3.8082293510642895	1.6355856828288935
LK-3242175	501.3307197443979	4.5589741375588275	505.88969388195676	628.5573852597039	259.47043737317045	216.02609559172748	23.096567505720824	0.24582703682915247	1.7431371702430811	0.7486550667069644
LK-3242180	435.08067872717066	3.956513103924701	439.03719183109536	545.4945468675791	225.18184016234187	187.47859764258882	20.044393592677345	0.21334139285868486	1.5127844220888562	0.6497215146150856
LK-3242185	865.8996589093736	7.874271404516213	873.7739303138898	1085.645870212858	448.1579810888995	373.12080652821555	39.892448512585815	0.4245930659297958	3.010750831138552	1.2930788826043782
LK-3242190	891.8572773196322	8.11032338845473	899.9676007080869	1118.1909589395968	461.59269461594926	384.3060835024395	41.0883295194508	0.43732135918138254	3.101006001467985	1.3318423211433013
LK-3242195	799.6496178921462	7.271810370882085	806.9214282630282	1002.583031820733	413.86938387807083	344.57330857907687	36.84027459954233	0.39210742195932813	2.780398082984327	1.1941453305124994
LK-3242200	686.1334657398213	6.2395233366434955	692.3729890764647	860.2589870903674	355.1175769612711	295.65858987090365	31.610526315789475	0.3364448857994042	2.385700099304866	1.024627606752731
LK-3242205	1400.9365398730624	12.739760804801175	1413.6763006778638	1756.4632960580286	725.0734942360002	603.671067743189	64.54187643020595	0.6869478865333967	4.8710850136004495	2.0920685635335263
LK-3242210	764.3937481110487	6.951202452398428	771.3449505634471	958.3800008635205	395.62223565476444	329.3813652260265	35.21601830663616	0.3748197400803074	2.657812702387634	1.1414964811536634
LK-3242215	753.933215318855	6.856077026035145	760.7892923448901	945.2648158542377	390.2082466214757	324.8738655498467	34.73409610983982	0.3696904278744441	2.6214412158369673	1.1258753939812616
LK-3242220	897.2812572859548	8.159647683606062	905.4409049695608	1124.9914252407063	464.39994818876556	386.64330555675485	41.33821510297482	0.43998100254738565	3.119865290790553	1.3399421441215835
LK-3242225	414.9344674236864	3.7733085790768968	418.7077760027633	520.2356720348863	214.7548983204525	178.79748715513148	19.1162471395881	0.20346271749924444	1.4427356331764605	0.619636457838608
LK-3242230	791.9010750831138	7.201347092094468	799.1024221752083	992.868079962005	409.85902163119033	341.2344199300548	36.483295194508	0.38830793143646647	2.753456241094944	1.1825741548292388
LK-3242235	995.300323820215	9.051008160269419	1004.3513319804844	1247.885566253616	515.1310306118042	428.88024696688393	45.85400457665904	0.4880445576615863	3.460679590691248	1.4863175165148308
LK-3242240	757.4200595829196	6.8877855014895735	764.3078450844091	949.6365441906654	392.012909632572	326.37636544190667	34.89473684210527	0.3714001986097319	2.63356504468719	1.1310824230387289
LK-3242245	763.6188938301455	6.944156124519666	770.5630499546651	957.4085056776477	395.2211994300764	329.04747636112427	35.18032036613272	0.3744397910280212	2.655118518198696	1.1403393635853374
LK-3242250	373.86719053581453	3.399853201502526	377.26704373731707	468.7464271836277	193.4999784119857	161.10137731531455	17.22425629290618	0.1833254177280774	1.2999438711627305	0.5583092267173266
LK-3242255	874.0356288588576	7.9482578472432115	881.9838867061009	1095.8465696645223	452.36886144812405	376.6266396096887	40.26727688787186	0.4285825309788006	3.0390397651224044	1.305228617071802
LK-3242260	1011.1848365787314	9.195457881784034	1020.3802944605155	1267.8012175640083	523.3522732179094	435.7249686973792	46.5858123569794	0.49583351323345276	3.515910366564483	1.5100384266655154
LK-3242265	361.8569491818143	3.290635119381719	365.147584301196	453.6882518025992	187.28391692932084	155.92609990933033	16.670938215102975	0.17743620741764174	1.2581840162341869	0.5403739044082725
LK-3242270	525.3512024523984	4.77741030180044	530.1286127541989	658.6737360217608	271.90256033850005	226.37665040369586	24.203203661327233	0.2576054574500237	1.8266568801001684	0.7845257113250723
