entity_id	valid	rejected	polled	electors	NDF	UPFA	PNF	ONF	UPF	SLLP	ULPP	I-AMI	FSP	USP	NSH	SEP	I-AP	NSSP	AACAAKO	JSP	DNM	ULGC	SLNF 
LK-5330040	1226.8998064497491	10.376565975599187	1237.2763724253484	1738.8964746892123	582.9892825159607	627.195331683502	2.3945921482151973	1.7607295207464684	1.4085836165971748	1.6433475526967039	1.4790127974270335	0.8216737763483519	2.7702144459744438	1.032961318837928	1.032961318837928	0.4225750849791524	0.3051931169293879	0.3286695105393408	0.4225750849791524	0.11738196804976456	0.2112875424895762	0.2347639360995291	0.3286695105393408
LK-5330045	149.46236362410806	1.264085354697686	150.72644897880576	211.8343941684561	71.02043351404443	76.40566591878593	0.29171200493023525	0.21449412127223177	0.17159529701778542	0.20019451318741632	0.1801750618686747	0.10009725659370816	0.3374707508016447	0.12583655114637599	0.12583655114637599	0.05147858910533563	0.037178981020520176	0.04003890263748327	0.05147858910533563	0.014299608084815452	0.025739294552667814	0.028599216169630903	0.04003890263748327
LK-5330050	187.70862502286974	1.5875550077516394	189.29618003062137	266.0411751677917	89.19401246039924	95.95728413369412	0.36635884794268603	0.2693815058402103	0.21550520467216824	0.2514227387841963	0.22628046490577666	0.12571136939209815	0.4238269025219309	0.15803715009292338	0.15803715009292338	0.06465156140165047	0.04669279434563645	0.05028454775683926	0.06465156140165047	0.01795876705601402	0.032325780700825237	0.03591753411202804	0.05028454775683926
LK-5330055	1115.6837042244026	9.435950273955454	1125.1196544983582	1581.2688615200916	530.142427948271	570.3412839796242	2.1775269862974125	1.601122784042215	1.2808982272337721	1.4943812651060673	1.3449431385954607	0.7471906325530336	2.519099846893085	0.9393253666380995	0.9393253666380995	0.38426946817013163	0.27752794923398394	0.29887625302121346	0.38426946817013163	0.10674151893614767	0.19213473408506582	0.21348303787229533	0.29887625302121346
LK-5330060	596.3397336517444	5.043572879854404	601.3833065315987	845.1978353185875	283.3643559398742	304.8508892719236	1.1639014338125546	0.855809877803349	0.6846479022426792	0.7987558859497924	0.7188802973548132	0.3993779429748962	1.3464742077439358	0.5020751283112981	0.5020751283112981	0.20539437067280378	0.14834037881924717	0.1597511771899585	0.20539437067280378	0.057053991853556606	0.10269718533640189	0.11410798370711321	0.1597511771899585
LK-5330065	246.08449768413752	2.081271846623463	248.165769530761	348.7778409036197	116.93263295746708	125.79922772486975	0.48029350306695295	0.3531569875492301	0.2825255900393841	0.32961318837928144	0.2966518695413533	0.16480659418964072	0.5556336604107887	0.20718543269554834	0.20718543269554834	0.08475767701181522	0.06121387784186655	0.0659226376758563	0.08475767701181522	0.023543799169948674	0.04237883850590761	0.04708759833989735	0.0659226376758563
LK-5330070	257.65902416007856	2.179163978468738	259.8381881385473	365.1825246271028	122.43253184912709	131.71616481622354	0.5028839950312473	0.36976764340532886	0.2958141147242631	0.34511646717830696	0.31060482046047627	0.17255823358915348	0.5817677589577175	0.21693035079779294	0.21693035079779294	0.08874423441727892	0.064093058190257	0.0690232934356614	0.08874423441727892	0.024651176227021926	0.04437211720863946	0.04930235245404385	0.0690232934356614
LK-5330075	416.6829531338771	3.524116746429913	420.207069880307	590.5686140453929	197.99636009976024	213.00973528873655	0.8132577107145953	0.5979836108195554	0.47838688865564427	0.5581180367649183	0.5023062330884265	0.27905901838245917	0.9408275476894338	0.3508170516808058	0.3508170516808058	0.1435160665966933	0.10365049254205627	0.11162360735298367	0.1435160665966933	0.039865574054637025	0.07175803329834665	0.07973114810927405	0.11162360735298367
LK-5330080	435.3028435516952	3.6815953933114423	438.9844389450067	616.9587574266483	206.8440235341698	222.52828626178393	0.8495989369180251	0.6247051006750185	0.4997640805400148	0.5830580939633506	0.5247522845670155	0.2915290469816753	0.9828693583953625	0.3664936590626775	0.3664936590626775	0.14992922416200444	0.10828221745033655	0.11661161879267012	0.14992922416200444	0.0416470067116679	0.07496461208100222	0.0832940134233358	0.11661161879267012
LK-5333	5741.468372348313	48.55875357490202	5790.027125923216	8137.436373966047	2728.188976302131	2935.058055445888	11.205866209592774	8.23960750705351	6.591686005642808	7.690300339916609	6.921270305924949	3.8451501699583046	12.963649144430857	4.833903070804726	4.833903070804726	1.9775058016928426	1.4281986345559416	1.5380600679833218	1.9775058016928426	0.5493071671369008	0.9887529008464213	1.0986143342738015	1.5380600679833218
LK-5333005	274.2659534516461	2.319617906768481	276.5855713584146	388.71967953470903	130.32369112846536	140.20568325164422	0.5352964400234956	0.39360032354668795	0.3148802588373504	0.3673603019769088	0.3306242717792179	0.1836801509884544	0.6192645090467891	0.23091218981405692	0.23091218981405692	0.09446407765120511	0.06822405608142591	0.07347206039538175	0.09446407765120511	0.0262400215697792	0.047232038825602556	0.0524800431395584	0.07347206039538175
LK-5333010	964.208379474044	8.15484020067598	972.36321967472	1366.5814788779862	458.16549027915534	492.90658552321156	1.8818862001559957	1.383739853055879	1.1069918824447034	1.2914905295188206	1.1623414765669384	0.6457452647594103	2.177084035474583	0.8117940471261158	0.8117940471261158	0.332097564733411	0.2398482411963524	0.2582981059037641	0.332097564733411	0.09224932353705861	0.1660487823667055	0.18449864707411723	0.2582981059037641
LK-5333015	458.4518965035773	3.877379657001993	462.3292761605793	649.7681248736145	217.8438213174898	234.3621604444915	0.8947799208466138	0.657926412387216	0.5263411299097729	0.6140646515614017	0.5526581864052614	0.30703232578070083	1.03513755548922	0.38598349526716674	0.38598349526716674	0.15790233897293185	0.11404057814711745	0.12281293031228033	0.15790233897293185	0.0438617608258144	0.07895116948646592	0.0877235216516288	0.12281293031228033
LK-5333020	642.1345992739458	5.430885227590059	647.5654845015359	910.1033230941079	305.12482546774646	328.26137950293213	1.2532812063669365	0.9215302987992181	0.7372242390393745	0.8600949455459369	0.7740854509913432	0.43004747277296845	1.4498743367774365	0.5406311086288746	0.5406311086288746	0.22116727171181233	0.15973191845853113	0.1720189891091874	0.22116727171181233	0.06143535325328121	0.11058363585590616	0.12287070650656241	0.1720189891091874
LK-5333025	415.6764725707518	3.5156043871390197	419.19207695789083	589.1421198085683	197.5181080222246	212.49521901992318	0.8112933201090045	0.5965392059625033	0.47723136477000266	0.556769925565003	0.5010929330085028	0.2783849627825015	0.9385550173810052	0.34996966749800196	0.34996966749800196	0.1431694094310008	0.10340012903350057	0.11135398511300063	0.1431694094310008	0.03976928039750022	0.0715847047155004	0.07953856079500043	0.11135398511300063
LK-5333030	348.2422748413562	2.945276314649154	351.1875511560053	493.56700594131866	165.47521882733585	178.02262900942713	0.6796791495344202	0.4997640805400148	0.39981126443201187	0.4664464751706805	0.41980182765361246	0.23322323758534025	0.78629548671629	0.293194927250142	0.293194927250142	0.11994337932960356	0.08662577396026924	0.0932892950341361	0.11994337932960356	0.03331760536933432	0.05997168966480178	0.06663521073866864	0.0932892950341361
LK-5333035	736.7437722077248	6.231047000934049	742.9748192086588	1044.1937813556221	350.0805207560978	376.6259087713893	1.4379339232924728	1.0573043553621124	0.8458434842896899	0.9868173983379716	0.8881356585041744	0.4934086991689858	1.6634921857697234	0.6202852218124393	0.6202852218124393	0.25375304528690695	0.18326608826276614	0.19736347966759432	0.25375304528690695	0.07048695702414082	0.12687652264345348	0.14097391404828163	0.19736347966759432
LK-5333040	692.4586274302112	5.856503192134734	698.3151306223459	981.4280349353388	329.0374293445291	353.9871929436008	1.351500736646477	0.9937505416518214	0.7950004333214571	0.9275005055416999	0.83475045498753	0.46375025277084997	1.5635008521988656	0.5830003177690686	0.5830003177690686	0.23850012999643713	0.1722500938863157	0.18550010110834	0.23850012999643713	0.06625003611012142	0.11925006499821857	0.13250007222024285	0.18550010110834
LK-5333045	821.2881395102504	6.946085181369103	828.2342246916195	1164.01929724889	390.2536952690926	419.84527535171253	1.6029427341621005	1.1786343633544858	0.9429074906835886	1.1000587391308534	0.990052865217768	0.5500293695654267	1.8543847316777242	0.691465493167965	0.691465493167965	0.2828722472050766	0.2042966229814442	0.22001174782617067	0.2828722472050766	0.07857562422363239	0.1414361236025383	0.15715124844726477	0.22001174782617067
LK-5333050	387.9982570848058	3.2815145066394478	391.2797715914453	549.9135282958912	184.36617588999414	198.3460216275554	0.7572725784552572	0.5568180723935714	0.44545445791485716	0.5196968675673334	0.4677271808106	0.2598484337836667	0.8760604338992191	0.32666660247089524	0.32666660247089524	0.13363633737445715	0.09651513254821904	0.10393937351346667	0.13363633737445715	0.0371212048262381	0.06681816868722858	0.0742424096524762	0.10393937351346667
LK-6	1445473.9999999993	13584.999999999985	1459059.0000000014	1896360.9999999986	678674.9999999993	754618.999999998	1953.0000000000023	1629.0000000000007	1276.0000000000011	1130.0000000000016	976.0000000000014	1061.9999999999998	770.9999999999994	727.0000000000016	589.0000000000014	313.000000000001	310.00000000000006	265.99999999999926	280.0	297.0000000000001	258.00000000000017	198.00000000000014	144.99999999999974
LK-61	976444.9999999991	8449.99999999998	984894.9999999992	1266443.0000000007	443218.0000000005	525277.0000000007	1349.0000000000016	1119.0000000000011	824.9999999999984	715.9999999999991	627.0	663.9999999999999	438.00000000000045	444.00000000000017	433.9999999999999	187.9999999999992	211.00000000000006	179.0000000000001	167.99999999999957	198.00000000000006	172.00000000000017	117.99999999999989	100.00000000000018
LK-6103	19307.50185891064	148.0086096913817	19455.510468602017	25443.71262415566	7628.344074575579	11518.118516315364	34.17474542707983	26.79890109030001	13.030658328311015	15.489273107237617	12.293073894633034	10.817905027277067	5.900675469423855	8.60515172624312	11.063766505169731	2.4586147789266066	3.442060690497249	6.146536947316517	2.704476256819267	2.4586147789266066	1.9668918231412844	1.9668918231412844	1.7210303452486244
LK-6103005	503.40137598522267	3.8590045631364323	507.2603805483591	663.3898076908025	198.89258235952505	300.31004281364716	0.8910326150763523	0.698723417577859	0.33974624891400484	0.40384931474683594	0.32051532916415554	0.28205348966445687	0.15384735799879465	0.22436073041490887	0.28846379624774	0.0641030658328311	0.08974429216596355	0.16025766458207777	0.07051337241611422	0.0641030658328311	0.05128245266626488	0.05128245266626488	0.044872146082981776
LK-6103010	672.4311420364268	5.154763116082121	677.5859051525089	886.1397431181172	265.6758059845182	401.146748276105	1.19021939059039	0.9333375077291547	0.4538246597215156	0.539451954008594	0.4281364714353921	0.37676009486314505	0.2055055062889882	0.29969553000477445	0.3853228242918529	0.08562729428707841	0.11987821200190979	0.21406823571769604	0.09419002371578626	0.08562729428707841	0.06850183542966273	0.06850183542966273	0.059939106000954895
LK-6103015	616.4976558158464	4.725984831289184	621.2236406471357	812.4297644858057	243.57663016679317	367.77896574125526	1.0912157666930173	0.8557015724427259	0.4160750765088484	0.49457980792561224	0.3925236570838192	0.3454208182337609	0.18841135540023324	0.27476655995867344	0.3532712913754373	0.07850473141676384	0.10990662398346938	0.1962618285419096	0.08635520455844023	0.07850473141676384	0.06280378513341107	0.06280378513341107	0.05495331199173469
LK-6103020	874.0375539084085	6.700249681050069	880.7378035894585	1151.8196661005143	345.3299781626918	521.4174369731455	1.5470676173853148	1.2131681316187002	0.5898890915210193	0.701188920109891	0.5564991429443579	0.48971924579103493	0.26711958861329177	0.38954940006105054	0.5008492286499221	0.11129982858887158	0.15581976002442022	0.27824957147217894	0.12242981144775873	0.11129982858887158	0.08903986287109726	0.08903986287109726	0.07790988001221011
LK-6103025	706.2370952466676	5.413914826671258	711.6510100733389	930.68973020358	279.0324507095168	421.3140893685965	1.2500567456931975	0.9802603257594138	0.47664034188301774	0.5665724818609457	0.44966069988963936	0.39570141590288266	0.21583713594702691	0.3147624899227476	0.40469462990067545	0.08993213997792787	0.12590499596909902	0.22483034994481968	0.09892535397572066	0.08993213997792787	0.0719457119823423	0.0719457119823423	0.06295249798454951
LK-6103030	515.079796185124	3.9485296995217705	519.0283258846457	678.7798032294169	203.5066959917973	307.2769424637806	0.9117037013845949	0.7149331183519485	0.34762803002434195	0.4132182243685574	0.3279509717210773	0.288596855114548	0.1574164664261171	0.2295656802047541	0.2951558745489696	0.06559019434421545	0.09182627208190164	0.16397548586053864	0.072149213778637	0.06559019434421545	0.052472155475372366	0.052472155475372366	0.04591313604095082
LK-6103035	518.1530646587822	3.972088945938965	522.1251536047213	682.8298020553682	204.72093642134266	309.1103371085525	0.9171434609393956	0.7191988290819721	0.3497021829481149	0.41568372690058936	0.32990771976237254	0.29031879339088784	0.1583557054859388	0.23093540383366076	0.29691694778613525	0.0659815439524745	0.09237416153346431	0.16495385988118627	0.07257969834772196	0.0659815439524745	0.0527852351619796	0.0527852351619796	0.046187080766732155
LK-6103040	386.61717398620885	2.9637531992830475	389.58092718549193	509.48985230465786	152.75144603680252	230.64104631231265	0.6843217519939263	0.5366264098369637	0.26092843781063374	0.3101602185296213	0.2461589035949375	0.21661983516354502	0.11815627372557	0.17231123251645625	0.22154301323544376	0.049231780718987504	0.0689244930065825	0.12307945179746875	0.054154958790886255	0.049231780718987504	0.03938542457519	0.03938542457519	0.03446224650329125
LK-6103045	366.948255754796	2.8129740222130035	369.76122977700896	483.5698598185703	144.9803072877124	218.90732058577208	0.6495072908432018	0.5093258611648129	0.24765385909848703	0.29438100232461667	0.23363571613064815	0.20559943019497037	0.11214514374271112	0.1635450012914537	0.21027214451758333	0.04672714322612963	0.06541800051658148	0.11681785806532408	0.05139985754874259	0.04672714322612963	0.037381714580903704	0.037381714580903704	0.03270900025829074
LK-6103050	606.6631967001401	4.650595242754162	611.3137919428942	799.469768242762	239.69106079224815	361.91210287798503	1.0738085361176553	0.8420512981066506	0.40943778715277507	0.48669019982310996	0.38626206335167457	0.3399106157494736	0.18540579040880378	0.27038344434617223	0.3476358570165071	0.07725241267033492	0.10815337773846888	0.19313103167583728	0.0849776539373684	0.07725241267033492	0.06180193013626793	0.06180193013626793	0.05407668886923444
LK-6103055	499.0988001221011	3.8260216181523603	502.92482174025344	657.7198093344709	197.1926457581616	297.7432903109664	0.8834169516996314	0.692751422555826	0.33684243482072274	0.4003976112019912	0.3177758819063422	0.27964277607758115	0.15253242331504427	0.22244311733443956	0.285998293715708	0.06355517638126845	0.08897724693377582	0.1588879409531711	0.06991069401939529	0.06355517638126845	0.050844141105014756	0.050844141105014756	0.04448862346688791
LK-6103060	599.902006058092	4.5987649006363345	604.5007709587283	790.5597708256694	237.01973184724844	357.8786346594867	1.0618410650970938	0.8326667345005988	0.4048746507204746	0.48126609425263966	0.38195721766082513	0.3361223515415261	0.18333946447719607	0.2673700523625776	0.34376149589474264	0.07639144353216502	0.10694802094503103	0.19097860883041257	0.08403058788538152	0.07639144353216502	0.06111315482573202	0.06111315482573202	0.053474010472515515
LK-6103065	732.052550425397	5.611812496575691	737.6643629219727	964.70972034157	289.2320703176976	436.714604384681	1.2957507259535235	1.0160922958916119	0.49406322644271033	0.5872827031300142	0.4660973834365192	0.4101656974241369	0.22372674404952922	0.32626816840556344	0.4194876450928673	0.09321947668730385	0.13050726736222537	0.2330486917182596	0.10254142435603422	0.09321947668730385	0.07457558134984307	0.07457558134984307	0.06525363368111269
LK-6103070	301.1803104185093	2.308806148885045	303.4891165673943	396.89988494321517	118.99556209544234	179.67267518765215	0.5330964363704672	0.4180396515423088	0.20326698652974648	0.2416192481391326	0.19176130804693065	0.16874995108129898	0.0920454278625267	0.13423291563285145	0.17258517724223757	0.03835226160938613	0.05369316625314058	0.09588065402346532	0.042187487770324744	0.03835226160938613	0.030681809287508903	0.030681809287508903	0.02684658312657029
LK-6103075	626.332114931553	4.801374419824206	631.1334893513772	825.3897607288495	247.46219954133826	373.6458286045256	1.1086229972683799	0.8693518467788014	0.4227123658649218	0.5024694160281146	0.39878525081596394	0.35093102071804827	0.1914169203916627	0.27914967557117476	0.35890672573436755	0.07975705016319279	0.1116598702284699	0.19939262540798197	0.08773275517951207	0.07975705016319279	0.06380564013055423	0.06380564013055423	0.05582993511423495
LK-6103080	1096.5421914012666	8.40593912165494	1104.9481305229215	1445.0395810993793	433.24098526177374	654.1552092546356	1.9409062091528848	1.522005588472406	0.7400577632021791	0.8796913034290053	0.6981677011341312	0.6143875769980355	0.335120496544383	0.4887173907938918	0.628350931020718	0.13963354022682622	0.19548695631755675	0.3490838505670656	0.15359689424950887	0.13963354022682622	0.11170683218146099	0.11170683218146099	0.09774347815877837
LK-6103085	575.3158582688259	4.41029092929878	579.7261491981246	758.1597802180601	227.3058084108858	343.21147750131104	1.0183229886586884	0.7985410486604103	0.38828142733029125	0.4615420739963839	0.36630323333046344	0.3223468453308078	0.17582555199862246	0.2564122633313244	0.3296729099974171	0.0732606466660927	0.10256490533252977	0.18315161666523172	0.08058671133270195	0.0732606466660927	0.05860851733287415	0.05860851733287415	0.05128245266626488
LK-6103090	371.2508316179175	2.845956967197076	374.0967885851146	489.23985817490194	146.68024388907585	221.47407308845283	0.6571229542199228	0.515297856186846	0.25055767319176914	0.2978327058694614	0.23637516338846143	0.20801014378184607	0.1134600784264615	0.165462614371923	0.21273764704961529	0.047275032677692286	0.0661850457487692	0.11818758169423071	0.05200253594546152	0.047275032677692286	0.03782002614215383	0.03782002614215383	0.0330925228743846
LK-6103095	556.8762474268764	4.268935450795614	561.1451828776719	733.8597872623529	220.0203658336138	332.21110963267927	0.9856844313298843	0.772946784280269	0.3758365097876537	0.44674905880419213	0.3545627450826922	0.31201521567276913	0.17019011763969225	0.24819392155788453	0.319106470574423	0.07091254901653843	0.09927756862315382	0.1772813725413461	0.07800380391819228	0.07091254901653843	0.05673003921323075	0.05673003921323075	0.04963878431157691
LK-6103100	813.186838129975	6.233776601989621	819.4206147319646	1071.6296893466808	321.2880176576943	485.11622300666073	1.4393603782002613	1.1287070591642336	0.5488208636303155	0.652371969975658	0.5177555317267127	0.4556248679195072	0.2485226552288221	0.3624288722086989	0.46597997855404144	0.10355110634534254	0.14497154888347955	0.25887776586335637	0.1139062169798768	0.10355110634534254	0.08284088507627403	0.08284088507627403	0.07248577444173977
LK-6103105	680.4216400679383	5.216017156766826	685.6376572247051	896.6697400655902	268.83283110133607	405.91357435251206	1.2043627654328717	0.944428355627216	0.4592174573233252	0.5458622605918771	0.43322401634275964	0.3812371343816285	0.20794752784452464	0.3032568114399317	0.38990161470848367	0.08664480326855192	0.1213027245759727	0.21661200817137982	0.09530928359540712	0.08664480326855192	0.06931584261484154	0.06931584261484154	0.06065136228798635
LK-6103110	483.7324577538098	3.7082253860663883	487.44068313987617	637.469815204715	191.12144361043494	288.5763170871066	0.856218153925628	0.6714228689057082	0.32647167020185813	0.38807009854183133	0.30799214169986616	0.2710330846958822	0.14783622801593577	0.2155944991899063	0.27719292752987956	0.06159842833997323	0.08623779967596253	0.15399607084993308	0.06775827117397056	0.06159842833997323	0.049278742671978584	0.049278742671978584	0.04311889983798126
LK-6103115	433.3308547858144	3.3218537448244017	436.6527085306388	571.0498344591158	171.20790056589155	258.5086449128465	0.7670060972268967	0.6014652129333219	0.2924555622519822	0.3476358570165072	0.2759014738226247	0.24279329696390975	0.13243270743485985	0.1931310316758373	0.24831132644036225	0.05518029476452495	0.07725241267033492	0.13795073691131235	0.06069832424097744	0.05518029476452495	0.044144235811619956	0.044144235811619956	0.03862620633516746
LK-6103120	539.0512902796585	4.132291821575887	543.1835821012343	710.3697940718362	212.9777713422509	321.5774206930019	0.9541338259120402	0.7482056620461323	0.3638064228297707	0.43244914411840674	0.34321360644317994	0.30202797366999834	0.16474253109272638	0.24024952451022596	0.30889224579886193	0.068642721288636	0.09609980980409039	0.17160680322158997	0.07550699341749958	0.068642721288636	0.05491417703090879	0.05491417703090879	0.04804990490204519
LK-6103125	207.13829512456658	1.5878932085188981	208.72618833308547	272.9699208691092	81.83980495135523	123.57079905763014	0.3666397939935662	0.2875089032035879	0.13979790706229503	0.16617487065895448	0.13188481798329718	0.11605863982530153	0.06330471263198265	0.09231937258830804	0.11869633618496747	0.02637696359665944	0.03692774903532321	0.06594240899164859	0.02901465995632538	0.02637696359665944	0.02110157087732755	0.02110157087732755	0.018463874517661606
LK-6103130	307.32684736582576	2.3559246417194335	309.6827720075452	404.9998825951175	121.42404295453301	183.33946447719606	0.5439759554800686	0.4265710730023559	0.20741529237729234	0.24655025320319654	0.19567480412952107	0.17219382763397853	0.09392390598217011	0.13697236289066475	0.17610732371656895	0.039134960825904216	0.054788945156265895	0.09783740206476053	0.04304845690849463	0.039134960825904216	0.03130796866072337	0.03130796866072337	0.027394472578132947
LK-6103135	540.8952513638534	4.1464273694262035	545.0416787332796	712.7997933674068	213.70631559997807	322.67745747986504	0.9573976816449207	0.7507650884841465	0.3650509145840345	0.4339284456376259	0.34438765526795706	0.30306113663580225	0.1653060745286194	0.24107135868756996	0.30994888974116136	0.06887753105359141	0.09642854347502798	0.17219382763397853	0.07576528415895056	0.06887753105359141	0.05510202484287313	0.05510202484287313	0.04821427173751399
LK-6103140	250.1640537557822	1.917722658359619	252.0817764141418	329.66990443242565	98.83917096498986	149.23832408443758	0.44279642776077577	0.34722885342391774	0.16883604799511595	0.20069190610740198	0.15927929056143014	0.14016577569405853	0.07645405946948647	0.1114955033930011	0.14335136150528713	0.03185585811228603	0.04459820135720044	0.07963964528071507	0.03504144392351463	0.03185585811228603	0.025484686489828823	0.025484686489828823	0.02229910067860022
LK-6103145	732.052550425397	5.611812496575691	737.6643629219727	964.70972034157	289.2320703176976	436.714604384681	1.2957507259535235	1.0160922958916119	0.49406322644271033	0.5872827031300142	0.4660973834365192	0.4101656974241369	0.22372674404952922	0.32626816840556344	0.4194876450928673	0.09321947668730385	0.13050726736222537	0.2330486917182596	0.10254142435603422	0.09321947668730385	0.07457558134984307	0.07457558134984307	0.06525363368111269
LK-6103150	431.4868937016194	3.307718196974085	434.79461189859353	568.6198351635451	170.47935630816434	257.4086081259833	0.7637422414940163	0.5989057864953078	0.29121107049771844	0.34615655549728797	0.2747274249978476	0.2417601339981059	0.13186916399896684	0.19230919749849332	0.24725468249806284	0.05494548499956952	0.07692367899939732	0.1373637124989238	0.06044003349952647	0.05494548499956952	0.043956387999655615	0.043956387999655615	0.03846183949969866
LK-6103155	248.93474636631888	1.9082989597927413	250.84304532611162	328.04990490204517	98.35347479317173	148.5049662265288	0.44062052393885554	0.3455225691319083	0.16800638682560678	0.1997057050945892	0.15849659134491206	0.13947700038352262	0.07607836384555779	0.11094761394143844	0.14264693221042085	0.03169931826898241	0.04437904557657538	0.07924829567245603	0.034869250095880655	0.03169931826898241	0.02535945461518593	0.02535945461518593	0.02218952278828769
LK-6103160	398.9102478808419	3.057990184951825	401.96823806579374	525.6898476084625	157.60840775498386	237.97462489140048	0.706080790213129	0.553689252757058	0.26922504950572546	0.32002222865774915	0.2539858957601184	0.22350758826890416	0.12191322996485682	0.17779012703208286	0.22858730618410653	0.05079717915202367	0.07111605081283313	0.1269929478800592	0.05587689706722604	0.05079717915202367	0.04063774332161894	0.04063774332161894	0.03555802540641657
LK-6103165	848.2220987296791	6.5023520111456365	854.7244507408248	1117.7996759625244	335.1303585545111	506.01692195706113	1.5013736371249893	1.1773361614865023	0.5724662069613268	0.6804786988408225	0.5400624593974781	0.47525496426978076	0.2592299805107895	0.3780437215782347	0.4860562134577303	0.10801249187949563	0.1512174886312939	0.27003122969873905	0.11881374106744519	0.10801249187949563	0.0864099935035965	0.0864099935035965	0.07560874431564694
LK-6103170	629.4053834052113	4.8249336662414	634.2303170714526	829.4397595548007	248.67643997088362	375.47922324929755	1.1140627568231805	0.873617557508825	0.4247865187886947	0.5049349185601466	0.4007419988572592	0.3526529589943881	0.1923561594514844	0.2805193992000814	0.3606677989715333	0.08014839977145183	0.11220775968003258	0.2003709994286296	0.08816323974859702	0.08014839977145183	0.06411871981716147	0.06411871981716147	0.05610387984001629
LK-6103175	638.625188826186	4.895611405492983	643.520800231679	841.5897560326542	252.31916125951957	380.97940718361343	1.1303820354875824	0.8864146896988956	0.4310089775600135	0.5123314261562424	0.4066122429811448	0.35781877382340743	0.19517387663094948	0.28462857008680137	0.3659510186830303	0.08132244859622896	0.11385142803472054	0.2033061214905724	0.08945469345585186	0.08132244859622896	0.06505795887698317	0.06505795887698317	0.05692571401736027
LK-6106	33853.89619842992	259.51923483324595	34113.41543326316	44613.167067147755	13375.586875699535	20195.942048950008	59.922215351862434	46.9893631176475	22.84803894711301	27.158989691851314	21.55475372369152	18.968183276848542	10.346281787371934	15.088327606584068	19.399278351322366	4.310950744738305	6.0353310426336275	10.77737686184576	4.7420458192121355	4.310950744738305	3.4487605957906444	3.4487605957906444	3.0176655213168138
LK-6106005	884.4866667188467	6.78035111886853	891.2670178377151	1165.5896621087481	349.458395623146	527.6509787653703	1.5655627998716373	1.2276715481007803	0.5969412114618473	0.7095716287187996	0.5631520862847617	0.49557383593059023	0.27031300141668557	0.39420646039933316	0.5068368776562855	0.11263041725695233	0.15768258415973327	0.2815760431423808	0.12389345898264756	0.11263041725695233	0.09010433380556186	0.09010433380556186	0.07884129207986663
LK-6106010	489.8789947011263	3.755343878900777	493.6343385800271	645.5698128566173	193.5499244695256	292.24310637665053	0.8670976730352292	0.6799542903657553	0.33061997604940396	0.3930011036058953	0.31190563778245656	0.2744769612485618	0.14971470613557916	0.2183339464477196	0.2807150740042109	0.06238112755649131	0.08733357857908784	0.15595281889122828	0.06861924031214045	0.06238112755649131	0.04990490204519305	0.04990490204519305	0.04366678928954392
LK-6106015	317.1613064815322	2.4313142302544555	319.59262071178665	417.9598788381613	125.30961232907806	189.20632734046634	0.5613831860554308	0.4402213473384313	0.2140525817333657	0.25443986130569884	0.20193639786166576	0.17770403011826585	0.09692947097359955	0.14135547850316602	0.18174275807549917	0.04038727957233315	0.05654219140126641	0.10096819893083288	0.044426007529566464	0.04038727957233315	0.03230982365786652	0.03230982365786652	0.028271095700633204
LK-6106020	521.8409868271722	4.000360041639598	525.8413468688118	687.6898006465095	206.17802493679704	311.3104106822789	0.9236711724051565	0.7243176819580004	0.3521911664566424	0.4186423299390277	0.3322558174119268	0.29238511932249556	0.15948279235772486	0.23257907218834875	0.2990302356707341	0.06645116348238536	0.0930316288753395	0.1661279087059634	0.07309627983062389	0.06645116348238536	0.053160930785908285	0.053160930785908285	0.04651581443766975
LK-6106025	443.77996759625245	3.4019551826428622	447.18192277889534	584.8198304673498	175.33631802634565	264.7421867050711	0.785501279713219	0.615968629415402	0.29950768219281015	0.35601856562541584	0.2825544171630284	0.24864788710346503	0.13562612023825366	0.1977880920141199	0.2542989754467256	0.056510883432605685	0.07911523680564796	0.1412772085815142	0.06216197177586626	0.056510883432605685	0.04520870674608455	0.04520870674608455	0.03955761840282398
LK-6106030	438.8627380383992	3.3642603883753512	442.22699842677457	578.3398323458277	173.39353333907312	261.80875527343596	0.7767976644255379	0.6091434922473642	0.29618903751477343	0.35207376157416465	0.27942362029695605	0.24589278586132135	0.13412333774253893	0.19559653420786924	0.2514812582672605	0.05588472405939121	0.0782386136831477	0.13971181014847803	0.06147319646533034	0.05588472405939121	0.04470777924751297	0.04470777924751297	0.03911930684157385
LK-6106035	459.7609636592753	3.5244632640122724	463.2854269232876	605.8798243622957	181.65036825998135	274.2758388578853	0.8137880293981825	0.6381503252115244	0.3102932773964293	0.368839178791982	0.2927295069777635	0.25760196614043185	0.14051016334932648	0.20491065488443444	0.26345655627998715	0.0585459013955527	0.08196426195377378	0.14636475348888175	0.06440049153510796	0.0585459013955527	0.04683672111644216	0.04683672111644216	0.04098213097688689
LK-6106040	337.44487840767675	2.5868052566079385	340.0316836642847	444.68987108943907	133.32359916407725	201.3067319959613	0.5972855991171153	0.4683750381565868	0.227741991030267	0.27071217801710984	0.21485093493421414	0.18906882274210846	0.10312844876842278	0.1503956544539499	0.19336584144079272	0.04297018698684283	0.06015826178157996	0.10742546746710707	0.047267205685527114	0.04297018698684283	0.03437614958947426	0.03437614958947426	0.03007913089078998
