entity_id	valid	rejected	polled	electors	PA	UNP	JVP	NUA	SU	TULF	EPDP	NLF	IG2	ACTC	TELO	CWC	DPLF	PP	IG1	L&DA	SMBP	IG3	IG4	TNUoW	TLP	DUNF	IG5	ULF	ESMS	IG6	MULF	IG7	NPP	SLMK	PFF	SLPF	PLSF	JSP	RJP	SEP	IG9	IG8 
LK-2315275	0.0	0.0	0.0	0.0	955.38332810776	905.7913344837572	29.132459904695118	0	10.374735829322406	0	0	0	0.13866597098729827	0	0	0	0	25.82968859572492	0.42860391032437645	2.042171572722029	0.8446018232862712	0.5294518892242297	1.2101757467982392	56.80262411534236	2.6472594461211485	1.6261736597601342	0.34036192878700483	0	0	0.36557392351196816	0	0.4664219024118214	0	0.5672698813116747	0.32775593142452314	0	0	0.34036192878700483	0.17648396307474323	0	1.2101757467982392	0.32775593142452314
LK-2315280	0.0	0.0	0.0	0.0	1079.2729831481247	1023.2501310382296	32.9102214605916	0	11.720083194317128	0	0	0	0.15664752750606126	0	0	0	0	29.179162169083593	0.48418326683691665	2.3069908596347206	0.9541258493551005	0.5981087413867794	1.3671056945983528	64.16852354021019	2.990543706933897	1.8370482771165366	0.38449847660578673	0	0	0.41297984524325243	0	0.5269053197931152	0	0.6408307943429778	0.3702577922870539	0	0	0.38449847660578673	0.19936958046225978	0	1.3671056945983528	0.3702577922870539
LK-2315285	0.0	0.0	0.0	0.0	992.9311444962747	941.3901205551713	30.27740374374427	0	10.782476538771759	0	0	0	0.14411572530557637	0	0	0	0	26.844829195556905	0.4454486054899633	2.122431590863943	0.8777957814066923	0.550260042075837	1.2577372390304846	59.03504165699337	2.7513002103791853	1.6900844149472136	0.3537385984773238	0	0	0.3799414576237922	0	0.48475289420966594	0	0.5895643307955397	0.34063716890408957	0	0	0.3537385984773238	0.18342001402527902	0	1.2577372390304846	0.34063716890408957
LK-2315290	0.0	0.0	0.0	0.0	417.7421311243918	396.0579918959736	12.738191600628985	0	4.536361612859219	0	0	0	0.06063180770528725	0	0	0	0	11.294052180739415	0.1874074056345242	0.8929411680233212	0.36930282875038595	0.23150326578382405	0.5291503217915978	24.83699322909312	1.1575163289191202	0.7110457449074595	0.14882352800388687	0	0	0.15984749304121185	0	0.20394335319051166	0	0.24803921333981147	0.1433115454852244	0	0	0.14882352800388687	0.07716775526127467	0	0.5291503217915978	0.1433115454852244
LK-2315295	0.0	0.0	0.0	0.0	979.1454727787524	928.3200348477922	29.857037889793858	0	10.632774635785523	0	0	0	0.14211484932398633	0	0	0	0	26.472120569531636	0.43926407972868503	2.092964144589617	0.8656086277006441	0.5426203337824933	1.240275048645699	58.21541009580749	2.7131016689124663	1.666619596617658	0.3488273574316028	0	0	0.37466642094505487	0	0.47802267499886314	0	0.5813789290526714	0.3359078256748768	0	0	0.3488273574316028	0.18087344459416443	0	1.240275048645699	0.3359078256748768
LK-2315300	0.0	0.0	0.0	0.0	407.7656581709217	386.5993772393177	12.433979469480658	0	4.4280247093823375	0	0	0	0.059183805350189196	0	0	0	0	11.02432883295797	0.18293176199149389	0.8716160424300591	0.3604831780420615	0.2259745295189042	0.5165132103289239	24.243838809813866	1.129872647594521	0.6940646263794915	0.14526934040500986	0	0	0.15603003228686244	0	0.19907279981427276	0	0.24211556734168307	0.13988899446408357	0	0	0.14526934040500986	0.07532484317296807	0	0.5165132103289239	0.13988899446408357
LK-2315305	0.0	0.0	0.0	0.0	1841.1127359585657	1745.5443411828624	56.1409660210092	0	19.993083096188045	0	0	0	0.26722225280445744	0	0	0	0	49.77621781784848	0.8259596904865049	3.9354549958474645	1.6276264488998773	1.0203031470715649	2.33212147902072	109.46395192153503	5.101515735357824	3.133788237434092	0.6559091659745774	0	0	0.7044950301208424	0	0.8988384867059024	0	1.0931819432909624	0.631616233901445	0	0	0.6559091659745774	0.34010104902385496	0	2.33212147902072	0.631616233901445
LK-2315310	0.0	0.0	0.0	0.0	907.4962579311037	860.3899841318089	27.672241675183155	0	9.854718692633378	0	0	0	0.13171555968282764	0	0	0	0	24.535016526373987	0.4071208208378309	1.9398109698743708	0.8022674998863139	0.5029139551526146	1.1495176117774049	53.95548290280194	2.514569775763073	1.5446642908258879	0.3233018283123951	0	0	0.34725011189109106	0	0.4430432462058748	0	0.5388363805206585	0.31132768652304715	0	0	0.3233018283123951	0.16763798505087155	0	1.1495176117774049	0.31132768652304715
LK-2315315	0.0	0.0	0.0	0.0	1269.0073596813916	1203.135784326631	38.695783082067024	0	13.780454122259265	0	0	0	0.18418589956847134	0	0	0	0	34.3088098377998	0.5693018713934569	2.7125559754629416	1.121859570098871	0.7032552528977997	1.6074405780521137	75.44924213232109	3.5162762644889987	2.159998276757528	0.45209266257715697	0	0	0.48558100795324266	0	0.6195343894575854	0	0.7534877709619282	0.4353484898891141	0	0	0.45209266257715697	0.2344184176325999	0	1.6074405780521137	0.4353484898891141
LK-2315320	0.0	0.0	0.0	0.0	550.1571357795399	521.5996046115883	16.775916250415854	0	5.974287786279639	0	0	0	0.0798507480547704	0	0	0	0	14.874016614929504	0.2468114030783812	1.1759837440793457	0.4863636472426924	0.3048846743909415	0.6968792557507234	32.70977006679958	1.5244233719547076	0.9364314999150346	0.19599729067989097	0	0	0.21051560850803103	0	0.2685888798205913	0	0.3266621511331516	0.18873813176582094	0	0	0.19599729067989097	0.1016282247969805	0	0.6968792557507234	0.18873813176582094
LK-2315325	0.0	0.0	0.0	0.0	1133.3273275141987	1074.4986249961107	34.5584980984498	0	12.307072234973685	0	0	0	0.16449306753913795	0	0	0	0	30.64057230797215	0.5084331178482445	2.422534267394577	1.0019123204656584	0.6280644396948903	1.4355758621597494	67.38234203012324	3.140322198474452	1.9290550647771632	0.4037557112324295	0	0	0.43366354169409094	0	0.5532948635407368	0	0.6729261853873825	0.3888017960015988	0	0	0.4037557112324295	0.2093548132316301	0	1.4355758621597494	0.3888017960015988
LK-2315330	0.0	0.0	0.0	0.0	948.8532730836706	899.6002412539461	28.933339237034396	0	10.303824401592085	0	0	0	0.13771818762759772	0	0	0	0	25.653142404449795	0.4256743981216657	2.028213308697348	0.8388289610044589	0.5258330800326458	1.201904182931762	56.41437758635958	2.629165400163229	1.615058745814555	0.33803555144955805	0	0	0.3630752219273031	0	0.4632339038382833	0	0.5633925857492634	0.32551571621068554	0	0	0.33803555144955805	0.17527769334421528	0	1.201904182931762	0.32551571621068554
LK-2315335	0.0	0.0	0.0	0.0	950.1230060050214	900.8040649375205	28.97205714463509	0	10.31761273476187	0	0	0	0.1379024788364284	0	0	0	0	25.68747083053107	0.42624402549441504	2.0309274155910364	0.8399514620037002	0.5265367373754539	1.203512542572466	56.48986996699512	2.6326836868772694	1.6172199790817512	0.33848790259850603	0	0	0.3635610805687658	0	0.4638537924498046	0	0.5641465043308435	0.3259513136133762	0	0	0.33848790259850603	0.17551224579181796	0	1.203512542572466	0.3259513136133762
LK-3	0.0	0.0	0.0	0.0	578599.0000000005	477984.0	122418.99999999997	0	8988.999999999978	0	0	3946.0000000000005	883.9999999999974	0	0	0	0	1326.0000000000023	290.9999999999999	114.99999999999993	1059.9999999999986	234.00000000000003	207.00000000000009	0	654.0000000000018	592.0000000000001	459.00000000000006	498.00000000000017	1107.0000000000007	0	0	0	0	142.99999999999986	153.99999999999966	165.99999999999966	335.9999999999999	75.99999999999997	0	0	0	0
LK-31	0.0	0.0	0.0	0.0	257220.00000000052	206977.00000000006	39929.99999999999	0	4309.000000000001	0	0	2304.0000000000005	698.9999999999997	0	0	0	0	559.0000000000006	170.00000000000006	0	286.9999999999995	0	0	0	202.99999999999991	237.0000000000001	0	491.00000000000017	164.99999999999986	0	0	0	0	140.99999999999986	67.00000000000004	66.99999999999993	0	74.99999999999997	0	0	0	0
LK-3103	0.0	0.0	0.0	0.0	13000.307164443839	9815.311512531967	1911.3416219660244	0	223.75003228778317	0	0	110.15386204937016	39.15625565036205	0	0	0	0	15.06009832706233	6.454327854455284	0	12.478367185280213	0	0	0	11.617790138019512	13.338944232540923	0	27.53846551234254	9.036058996237399	0	0	0	0	11.617790138019512	2.581731141782113	3.4423081890428175	0	1.2908655708910566	0	0	0	0
LK-3103005	0.0	0.0	0.0	0.0	144.8958697467777	109.39726888404812	21.30299716728516	0	2.4938222708213154	0	0	1.2277278871735706	0.4364188973937302	0	0	0	0	0.16785342207451162	0.0719371808890764	0	0.13907854971888103	0	0	0	0.12948692560033753	0.14867017383742456	0	0.30693197179339266	0.10071205324470696	0	0	0	0	0.12948692560033753	0.02877487235563056	0.03836649647417408	0	0.01438743617781528	0	0	0	0
LK-3103010	0.0	0.0	0.0	0.0	300.1971879493383	226.65071506677114	44.135832551251475	0	5.1667341122581645	0	0	2.54362294757325	0.9041784696451788	0	0	0	0	0.3477609498635303	0.14904040708437014	0	0.28814478702978225	0	0	0	0.26827273275186625	0.30801684130769824	0	0.6359057368933125	0.20865656991811818	0	0	0	0	0.26827273275186625	0.05961616283374805	0.07948821711166407	0	0.029808081416874025	0	0	0	0
LK-3103015	0.0	0.0	0.0	0.0	228.13945739304134	172.24668727344738	33.541702900734435	0	3.9265388357455895	0	0	1.933065272982444	0.6871442962554781	0	0	0	0	0.2642862677905685	0.11326554333881508	0	0.21898005045504249	0	0	0	0.20387797800986715	0.23408212290021782	0	0.483266318245611	0.15857176067434112	0	0	0	0	0.20387797800986715	0.04530621733552603	0.060408289780701376	0	0.022653108667763017	0	0	0	0
LK-3103020	0.0	0.0	0.0	0.0	385.00159286396945	290.67856005097167	56.604014017202935	0	6.62631411277477	0	0	3.2621854093660403	1.1596049697355846	0	0	0	0	0.4460019114367633	0.19114367633004142	0	0.36954444090474675	0	0	0	0.34405861739407456	0.39503026441541894	0	0.8155463523415101	0.267601146862058	0	0	0	0	0.34405861739407456	0.07645747053201657	0.10194329404268876	0	0.038228735266008285	0	0	0	0
LK-3103025	0.0	0.0	0.0	0.0	282.5079255745073	213.29521365902377	41.5351075828935	0	4.862281842211756	0	0	2.3937387530888645	0.8508993223870573	0	0	0	0	0.3272689701488682	0.14025813006380067	0	0.27116571812334794	0	0	0	0.25246463411484116	0.2898668021318547	0	0.5984346882722161	0.1963613820893209	0	0	0	0	0.25246463411484116	0.05610325202552026	0.07480433603402702	0	0.02805162601276013	0	0	0	0
LK-3103030	0.0	0.0	0.0	0.0	650.3405284864349	491.0110811671819	95.61488854257253	0	11.193098163470895	0	0	5.510448326631825	1.9587921786074065	0	0	0	0	0.7533816071566948	0.32287783163858347	0	0.6242304745012615	0	0	0	0.5811800969494503	0.6672808520530725	0	1.3776120816579562	0.4520289642940169	0	0	0	0	0.5811800969494503	0.1291511326554334	0.17220151020724453	0	0.0645755663277167	0	0	0	0
LK-3103035	0.0	0.0	0.0	0.0	284.3288790542693	214.6700446862919	41.80282927081271	0	4.893622517069475	0	0	2.4091680084034337	0.856383940487158	0	0	0	0	0.3293784386489069	0.1411621879923887	0	0.2729135634519515	0	0	0	0.2540919383862996	0.29173518851760327	0	0.6022920021008584	0.19762706318934417	0	0	0	0	0.2540919383862996	0.05646487519695548	0.0752865002626073	0	0.02823243759847774	0	0	0	0
LK-3103040	0.0	0.0	0.0	0.0	205.24747079031883	154.96309721636257	30.176058824035884	0	3.532541780391414	0	0	1.7390974918850037	0.6181948115684974	0	0	0	0	0.23776723521865287	0.10190024366513693	0	0.19700713775259807	0	0	0	0.1834204385972465	0.21059383690794967	0	0.43477437297125093	0.14266034113119172	0	0	0	0	0.1834204385972465	0.04076009746605477	0.05434679662140637	0	0.020380048733027387	0	0	0	0
LK-3103045	0.0	0.0	0.0	0.0	172.21017194320794	130.01973429306975	25.318822486073202	0	2.963932393687093	0	0	1.4591667168921072	0.5186881688952413	0	0	0	0	0.19949544957509277	0.08549804981789691	0	0.16529622964793403	0	0	0	0.15389648967221442	0.1766959696236536	0	0.3647916792230268	0.11969726974505566	0	0	0	0	0.15389648967221442	0.03419921992715876	0.04559895990287835	0	0.01709960996357938	0	0	0	0
LK-3103050	0.0	0.0	0.0	0.0	268.2004339478057	202.49296987334577	39.43158003495691	0	4.616033682615396	0	0	2.2725088899029644	0.8078058944576944	0	0	0	0	0.31069457479142093	0.13315481776775182	0	0.25743264768432017	0	0	0	0.23967867198195328	0.2751866233866871	0	0.5681272224757411	0.18641674487485255	0	0	0	0	0.23967867198195328	0.05326192710710073	0.07101590280946764	0	0.026630963553550366	0	0	0	0
LK-3103055	0.0	0.0	0.0	0.0	470.8465426241788	355.4920227650397	69.2251793048225	0	8.103803070352926	0	0	3.989564588481441	1.4181655373117623	0	0	0	0	0.545448283581447	0.23376355010633443	0	0.4519428635389132	0	0	0	0.420774390191402	0.4831113368864245	0	0.9973911471203603	0.3272689701488682	0	0	0	0	0.420774390191402	0.09350542004253377	0.12467389339004503	0	0.04675271002126689	0	0	0	0
LK-3103060	0.0	0.0	0.0	0.0	215.6529192461018	162.8192745150375	31.705897040717048	0	3.7116313510069485	0	0	1.827264665111113	0.649535486426216	0	0	0	0	0.24982134093316	0.10706628897135428	0	0.20699482534461827	0	0	0	0.1927193201484377	0.22127033054079884	0	0.45681616627777827	0.14989280455989598	0	0	0	0	0.1927193201484377	0.04282651558854171	0.057102020784722284	0	0.021413257794270855	0	0	0	0
LK-3103065	0.0	0.0	0.0	0.0	254.4132147438933	192.08353495260152	37.404544397854366	0	4.378740001549813	0	0	2.1556873853783696	0.7662795002712173	0	0	0	0	0.294722884719699	0.12630980773701384	0	0.24419896162489343	0	0	0	0.2273576539266249	0.26104026932316193	0	0.5389218463445924	0.17683373083181939	0	0	0	0	0.2273576539266249	0.05052392309480554	0.06736523079307405	0	0.02526196154740277	0	0	0	0
LK-3103070	0.0	0.0	0.0	0.0	191.20011537501185	144.35725786315146	28.110777231516323	0	3.290770860060443	0	0	1.6200718080297565	0.5758849005105775	0	0	0	0	0.22149419250406827	0.09492608250174354	0	0.18352375950337085	0	0	0	0.17086694850313838	0.19618057050360332	0	0.4050179520074391	0.13289651550244097	0	0	0	0	0.17086694850313838	0.03797043300069742	0.05062724400092989	0	0.01898521650034871	0	0	0	0
LK-3103075	0.0	0.0	0.0	0.0	178.19330480528316	134.53703623980783	26.19847946066487	0	3.066908896791025	0	0	1.50986284149712	0.5367090569384294	0	0	0	0	0.20642656036093437	0.08846852586897187	0	0.17103915001334563	0	0	0	0.15924334656414937	0.1828349534625419	0	0.37746571037428	0.12385593621656063	0	0	0	0	0.15924334656414937	0.03538741034758875	0.047183213796785	0	0.017693705173794375	0	0	0	0
LK-3103080	0.0	0.0	0.0	0.0	272.1024771187243	205.43903636034887	40.00526936621234	0	4.683192271596221	0	0	2.305571579862755	0.8195586475293387	0	0	0	0	0.3152148644343611	0.1350920847575833	0	0.2611780305313277	0	0	0	0.24316575256364997	0.2791903084990055	0	0.5763928949656888	0.18912891866061662	0	0	0	0	0.24316575256364997	0.05403683390303332	0.0720491118707111	0	0.02701841695151666	0	0	0	0
LK-3103085	0.0	0.0	0.0	0.0	304.8796397544407	230.18599485117485	44.824259748758	0	5.247324419035155	0	0	2.5832981755249995	0.9182817733311521	0	0	0	0	0.35318529743505855	0.15136512747216793	0	0.2926392464461913	0	0	0	0.2724572294499023	0.3128212634424804	0	0.6458245438812499	0.2119111784610351	0	0	0	0	0.2724572294499023	0.06054605098886717	0.08072806798515623	0	0.030273025494433586	0	0	0	0
LK-3103090	0.0	0.0	0.0	0.0	266.3794804680437	201.11813884607767	39.1638583470377	0	4.584693007757678	0	0	2.2570796345883952	0.8023212763575936	0	0	0	0	0.30858510629138214	0.1322507598391638	0	0.25568480235571667	0	0	0	0.23805136771049482	0.2733182370009385	0	0.5642699086470988	0.1851510637748293	0	0	0	0	0.23805136771049482	0.05290030393566551	0.07053373858088735	0	0.026450151967832757	0	0	0	0
LK-3103095	0.0	0.0	0.0	0.0	230.74081950698707	174.21073159811613	33.92416245490473	0	3.971311228399473	0	0	1.9551070662889714	0.6949794649699078	0	0	0	0	0.2672997942191953	0.11455705466536942	0	0.22147697235304753	0	0	0	0.20620269839766495	0.2367512463084301	0	0.48877676657224284	0.16037987653151717	0	0	0	0	0.20620269839766495	0.045822821866147764	0.061097095821530355	0	0.022911410933073882	0	0	0	0
LK-3103100	0.0	0.0	0.0	0.0	220.33537105120413	166.35455429944122	32.39432423822357	0	3.792221657783939	0	0	1.8669398930628622	0.6636387901121893	0	0	0	0	0.2552456885046882	0.10939100935915208	0	0.21148928476102735	0	0	0	0.19690381684647376	0.22607475267558097	0	0.46673497326571556	0.1531474131028129	0	0	0	0	0.19690381684647376	0.043756403743660834	0.058341871658214445	0	0.021878201871830417	0	0	0	0
LK-3103105	0.0	0.0	0.0	0.0	192.24066022059012	145.14287559301894	28.263761053184435	0	3.308679817121996	0	0	1.6288885253523673	0.5790189679963493	0	0	0	0	0.22269960307551898	0.09544268703236528	0	0.18452252826257284	0	0	0	0.17179683665825748	0.19724821986688823	0	0.4072221313380918	0.13361976184531138	0	0	0	0	0.17179683665825748	0.038177074812946105	0.05090276641726148	0	0.019088537406473052	0	0	0	0
LK-3103110	0.0	0.0	0.0	0.0	422.46120730478805	318.9607983262013	62.111431597255105	0	7.271036566990692	0	0	3.579587232980033	1.2724313992233711	0	0	0	0	0.4893966920089889	0.20974143943242382	0	0.4055001162360194	0	0	0	0.3775345909783629	0.4334656414936759	0	0.8948968082450083	0.29363801520539334	0	0	0	0	0.3775345909783629	0.08389657577296952	0.11186210103062603	0	0.04194828788648476	0	0	0	0
LK-3103115	0.0	0.0	0.0	0.0	370.6941012372679	279.87631626529367	54.50048646926634	0	6.38006595317841	0	0	3.14095554618014	1.1165115418062217	0	0	0	0	0.42942751607931606	0.1840403640339926	0	0.355811370465719	0	0	0	0.33127265526118665	0.38035008567025136	0	0.785238886545035	0.2576565096475896	0	0	0	0	0.33127265526118665	0.07361614561359703	0.09815486081812938	0	0.036808072806798514	0	0	0	0
LK-3103120	0.0	0.0	0.0	0.0	278.6058824035887	210.3491471720207	40.961418251638065	0	4.795123253230931	0	0	2.3606760631290737	0.839146569315413	0	0	0	0	0.32274868050592803	0.13832086307396915	0	0.2674203352763404	0	0	0	0.2489775535331445	0.28586311701953626	0	0.5901690157822684	0.19364920830355684	0	0	0	0	0.2489775535331445	0.05532834522958767	0.07377112697278355	0	0.027664172614793835	0	0	0	0
LK-3103125	0.0	0.0	0.0	0.0	269.5011150047786	203.47499203568017	39.62280981204206	0	4.638419878942338	0	0	2.2835297865562283	0.8117234788149092	0	0	0	0	0.31220133800573435	0.133800573431029	0	0.2586811086333227	0	0	0	0.2408410321758522	0.27652118509079326	0	0.5708824466390571	0.1873208028034406	0	0	0	0	0.2408410321758522	0.053520229372411604	0.07136030582988213	0	0.026760114686205802	0	0	0	0
LK-3103130	0.0	0.0	0.0	0.0	310.6026364051213	234.50689236544605	45.66567076793264	0	5.345823682873699	0	0	2.6317901207993595	0.9355191445028973	0	0	0	0	0.35981505557803745	0.15420645239058747	0	0.2981324746218024	0	0	0	0.27757161430305743	0.3186933349405474	0	0.6579475301998399	0.21588903334682247	0	0	0	0	0.27757161430305743	0.06168258095623499	0.08224344127497998	0	0.030841290478117494	0	0	0	0
LK-3103135	0.0	0.0	0.0	0.0	244.78817492229408	184.81657095132724	35.9894440474243	0	4.213082148730445	0	0	2.074132750144219	0.7372893760278277	0	0	0	0	0.28357283693377994	0.12153121582876282	0	0.2349603506022748	0	0	0	0.21875618849177308	0.2511645127127765	0	0.5185331875360547	0.17014370216026795	0	0	0	0	0.21875618849177308	0.048612486331505125	0.06481664844200684	0	0.024306243165752563	0	0	0	0
LK-3103140	0.0	0.0	0.0	0.0	157.38240789371724	118.824681642458	23.13880302730255	0	2.7087297555599563	0	0	1.3335284950449016	0.47402770722299237	0	0	0	0	0.18231834893192014	0.0781364352565372	0	0.15106377482930525	0	0	0	0.14064558346176695	0.16148196619684355	0	0.3333821237612254	0.10939100935915208	0	0	0	0	0.14064558346176695	0.03125457410261488	0.041672765470153174	0	0.01562728705130744	0	0	0	0
LK-3103145	0.0	0.0	0.0	0.0	217.99414514865296	164.58691440723933	32.050110639470304	0	3.7519265043954433	0	0	1.8471022790869875	0.6565871382692026	0	0	0	0	0.2525335147189241	0.10822864916525318	0	0.2092420550528228	0	0	0	0.1948115684974557	0.2236725416081899	0	0.4617755697717469	0.15152010883135444	0	0	0	0	0.1948115684974557	0.04329145966610127	0.05772194622146836	0	0.021645729833050634	0	0	0	0
LK-3103150	0.0	0.0	0.0	0.0	150.6188663974583	113.71816639831931	22.144408186459795	0	2.592321534659859	0	0	1.2762198324479306	0.4536562685654753	0	0	0	0	0.1744831802174905	0.07477850580749593	0	0.14457177789449213	0	0	0	0.1346013104534927	0.1545422453354916	0	0.31905495811198264	0.10468990813049431	0	0	0	0	0.1346013104534927	0.029911402322998375	0.03988186976399783	0	0.014955701161499187	0	0	0	0
LK-3103155	0.0	0.0	0.0	0.0	254.67335095528787	192.2799393850684	37.4427903532714	0	4.383217240815202	0	0	2.1578915647090224	0.7670630171426603	0	0	0	0	0.29502423736256167	0.12643895886966927	0	0.24444865381469394	0	0	0	0.2275901259654047	0.2613071816639832	0	0.5394728911772556	0.177014542417537	0	0	0	0	0.2275901259654047	0.05057558354786772	0.06743411139715695	0	0.02528779177393386	0	0	0	0
LK-3103160	0.0	0.0	0.0	0.0	407.6334432552974	307.7657456755896	59.931412138484454	0	7.0158339288635565	0	0	3.4539490111328277	1.2277709375511223	0	0	0	0	0.47221959136581626	0.20237982487106412	0	0.39126766141739067	0	0	0	0.3642836847679154	0.4182516380668658	0	0.8634872527832069	0.2833317548194898	0	0	0	0	0.3642836847679154	0.08095192994842565	0.10793590659790087	0	0.040475964974212825	0	0	0	0
LK-3103165	0.0	0.0	0.0	0.0	227.61918497025218	171.85387840851362	33.46521098990038	0	3.9175843572148126	0	0	1.9286569143211385	0.6855772625125922	0	0	0	0	0.26368356250484315	0.11300724107350421	0	0.21848066607544148	0	0	0	0.20341303393230759	0.23354829821857537	0	0.4821642285802846	0.15821013750290588	0	0	0	0	0.20341303393230759	0.04520289642940169	0.06027052857253558	0	0.022601448214700844	0	0	0	0
LK-3103170	0.0	0.0	0.0	0.0	246.60912840205611	186.19140197859537	36.2571657353435	0	4.244422823588163	0	0	2.089562005458788	0.7427739941279285	0	0	0	0	0.2856823054338187	0.12243527375735086	0	0.23670819593087833	0	0	0	0.22038349276323155	0.2530328990985251	0	0.522390501364697	0.1714093832602912	0	0	0	0	0.22038349276323155	0.048974109502940344	0.06529881267058713	0	0.024487054751470172	0	0	0	0
LK-3103175	0.0	0.0	0.0	0.0	141.7742352100428	107.04041569444564	20.84404570228081	0	2.440095399636655	0	0	1.2012777352057378	0.4270166949364146	0	0	0	0	0.16423719036015946	0.07038736729721119	0	0.13608224344127498	0	0	0	0.12669726113498014	0.14546722574756982	0	0.30031943380143444	0.09854231421609567	0	0	0	0	0.12669726113498014	0.02815494691888448	0.037539929225179305	0	0.01407747345944224	0	0	0	0
LK-3103180	0.0	0.0	0.0	0.0	312.9438623076724	236.2745322576479	46.009884366685895	0	5.386118836262194	0	0	2.651627734775234	0.9425707963458839	0	0	0	0	0.3625272293638015	0.15536881258448637	0	0.300379704330007	0	0	0	0.27966386265207543	0.3210955460079385	0	0.6629069336938085	0.2175163376182809	0	0	0	0	0.27966386265207543	0.062147525033794546	0.08286336671172606	0	0.031073762516897273	0	0	0	0
LK-3103185	0.0	0.0	0.0	0.0	417.77875549968576	315.4255185417976	61.423004399748585	0	7.190446260213702	0	0	3.539912005028284	1.2583280955373979	0	0	0	0	0.48397234443746073	0.20741671904462602	0	0.4010056568196103	0	0	0	0.37335009428032684	0.4286612193588938	0	0.884978001257071	0.2903834066624764	0	0	0	0	0.37335009428032684	0.08296668761785041	0.11062225015713388	0	0.041483343808925204	0	0	0	0
LK-3103190	0.0	0.0	0.0	0.0	185.21698251293665	139.8399559164134	27.231120256924655	0	3.1877943569565104	0	0	1.5693756834247437	0.5578640124673894	0	0	0	0	0.21456308171822666	0.09195560645066857	0	0.17778083913795925	0	0	0	0.16552009161120343	0.19004158666471505	0	0.3923439208561859	0.128737849030936	0	0	0	0	0.16552009161120343	0.03678224258026743	0.04904299010702324	0	0.018391121290133716	0	0	0	0
LK-3103195	0.0	0.0	0.0	0.0	406.59289840971906	306.9801279457221	59.77842831681634	0	6.997924971802003	0	0	3.4451322938102167	1.2246368700653505	0	0	0	0	0.4710141807943656	0.20186322034044238	0	0.3902688926581886	0	0	0	0.36335379661279626	0.4171839887035809	0	0.8612830734525542	0.28260850847661934	0	0	0	0	0.36335379661279626	0.08074528813617696	0.10766038418156927	0	0.04037264406808848	0	0	0	0
LK-3103200	0.0	0.0	0.0	0.0	180.5345307078343	136.3046761320097	26.54269305941813	0	3.10720405017952	0	0	1.5297004554729945	0.543760708781416	0	0	0	0	0.20913873414669848	0.08963088606287077	0	0.17328637972155014	0	0	0	0.1613355949131674	0.18523716452993294	0	0.3824251138682486	0.12548324048801907	0	0	0	0	0.1613355949131674	0.03585235442514831	0.04780313923353108	0	0.017926177212574154	0	0	0	0
LK-3103205	0.0	0.0	0.0	0.0	217.4738727258638	164.1941055423056	31.97361872863625	0	3.742972025864667	0	0	1.842693920425682	0.6550201045263166	0	0	0	0	0.25193080943319873	0.10797034689994231	0	0.2087426706732218	0	0	0	0.19434662441989614	0.22313871692654744	0	0.4606734801064205	0.15115848565991924	0	0	0	0	0.19434662441989614	0.04318813875997692	0.05758418501330256	0	0.02159406937998846	0	0	0	0
LK-3103210	0.0	0.0	0.0	0.0	178.19330480528316	134.53703623980783	26.19847946066487	0	3.066908896791025	0	0	1.50986284149712	0.5367090569384294	0	0	0	0	0.20642656036093437	0.08846852586897187	0	0.17103915001334563	0	0	0	0.15924334656414937	0.1828349534625419	0	0.37746571037428	0.12385593621656063	0	0	0	0	0.15924334656414937	0.03538741034758875	0.047183213796785	0	0.017693705173794375	0	0	0	0
LK-3103215	0.0	0.0	0.0	0.0	167.267583926711	126.28805007619916	24.59214933314965	0	2.8788648476447136	0	0	1.4172873096097052	0.5038013483378249	0	0	0	0	0.19376974936070188	0.08304417829744366	0	0.16055207804172442	0	0	0	0.1494795209353986	0.17162463514805024	0	0.3543218274024263	0.11626184961642112	0	0	0	0	0.1494795209353986	0.03321767131897747	0.04429022842530329	0	0.016608835659488733	0	0	0	0
LK-3103220	0.0	0.0	0.0	0.0	149.8384577632746	113.1289531009187	22.02967032020871	0	2.578889816863694	0	0	1.2696072944559724	0.45130571795114643	0	0	0	0	0.1735791222889025	0.07439105240952963	0	0.14382270132509062	0	0	0	0.13390389433715333	0.1537415083130279	0	0.3174018236139931	0.10414747337334149	0	0	0	0	0.13390389433715333	0.029756420963811855	0.03967522795174914	0	0.014878210481905928	0	0	0	0
LK-3103225	0.0	0.0	0.0	0.0	136.05123855936216	102.71951818017443	20.00263468310617	0	2.3415961357981105	0	0	1.1527857899313776	0.40977932376466936	0	0	0	0	0.15760743221718054	0.06754604237879165	0	0.13058901526566385	0	0	0	0.12158287628182499	0.13959515424950275	0	0.2881964474828444	0.09456445933030831	0	0	0	0	0.12158287628182499	0.02701841695151666	0.03602455593535555	0	0.01350920847575833	0	0	0	0
LK-3103230	0.0	0.0	0.0	0.0	227.61918497025218	171.85387840851362	33.46521098990038	0	3.9175843572148126	0	0	1.9286569143211385	0.6855772625125922	0	0	0	0	0.26368356250484315	0.11300724107350421	0	0.21848066607544148	0	0	0	0.20341303393230759	0.23354829821857537	0	0.4821642285802846	0.15821013750290588	0	0	0	0	0.20341303393230759	0.04520289642940169	0.06027052857253558	0	0.022601448214700844	0	0	0	0
