entity_id	valid	rejected	polled	electors	PA	UNP	JVP	SMBP	Ind 2	Liberal	LDA	Ind 1	SLMP	PLSF	Ind 3	DUNF	PFF 
LK-3145200	544.5963530486234	10.899872762612505	555.496225811236	705.221767741029	308.93499184275646	201.17905344750875	26.506045727399755	1.5280195461606314	1.3140968096981431	0.825130554926741	1.263162824826122	0.9269985246707831	0.7028889912338905	0.631581412413061	0.4176586759505726	0.2037359394880842	0.16298875159046736
LK-3145205	532.076896656701	10.64930097496624	542.7261976316673	689.0097730803157	301.8330380072908	196.5542476211292	25.896711342861828	1.492892660041996	1.2838876876361167	0.8061620364226779	1.23412459896805	0.905688213758811	0.6867306236193182	0.617062299484025	0.4080573270781456	0.19905235467226615	0.15924188373781292
LK-3145210	489.92806013722907	9.805709289890482	499.7337694271195	634.4293910559143	277.92312676122305	180.98406800565152	23.845285581584147	1.374632143442591	1.1821836433606283	0.7423013574589992	1.1363625719125419	0.8339435003551718	0.6323307859835918	0.5681812859562709	0.3757327858743082	0.18328428579234546	0.14662742863387637
LK-3145215	1236.5049763088668	24.748140226529383	1261.2531165353962	1601.204672656451	701.4363071494922	456.776655452083	60.181926046195755	3.4693654523172035	2.983654288992795	1.8734573442512898	2.868008773915555	2.1047483744057702	1.5959081080659137	1.4340043869577774	0.948293223633369	0.46258206030896043	0.37006564824716837
LK-3145220	369.74127877477423	7.400220128486343	377.1414989032606	478.79424231306643	209.74436994075265	136.5859320724082	17.995675490020062	1.037414036703693	0.892176071565176	0.5602035798199942	0.8575956036750529	0.6293645156002404	0.4772104568836988	0.42879780183752647	0.2835598366990094	0.13832187156049242	0.11065749724839392
LK-3145225	495.35315790706204	9.914290397870529	505.26744830493254	641.4545887422232	281.0006400899248	182.98815053041596	24.109330481550575	1.3898537940939995	1.1952742629208395	0.7505210488107597	1.1489458031177062	0.8431779684170263	0.6393327452832397	0.5744729015588531	0.37989337038569315	0.18531383921253325	0.1482510713700266
LK-3145230	396.8667676239394	7.943125668386584	404.80989329232597	513.9202307446119	225.1319365842616	146.6063446962305	19.315899989852234	1.113522289960736	0.9576291693662329	0.6013020365787974	0.9205117597008751	0.6755368559095132	0.5122202533819386	0.46025587985043753	0.3043627592559345	0.14846963866143145	0.11877571092914517
LK-3145235	824.1975458015565	16.495976020045745	840.6935218216023	1067.2896484969597	467.5452941681563	304.4663835699845	40.11451364874675	2.312520002810151	1.9887672024167298	1.2487608015174816	1.911683202323058	1.402928801704825	1.0637592012926695	0.955841601161529	0.6320888007681079	0.3083360003746868	0.24666880029974944
LK-3145240	688.9874167687948	13.789800713466088	702.7772174822609	892.2001061612558	390.84419274512715	254.51848064508576	33.53370229573716	1.9331496327288906	1.662508684146846	1.0439008016736009	1.598070363055883	1.172777443855527	0.8892488310552897	0.7990351815279415	0.5283942329458968	0.2577532843638521	0.20620262749108167
LK-3145245	418.9844739163355	8.385802493228317	427.3702764095638	542.5614213118721	237.67872169358424	154.77683498950094	20.39239073586923	1.1755797887703248	1.0109986183424793	0.6348130859359753	0.9718126253834685	0.7131850718539969	0.5407667028343494	0.48590631269173423	0.32132514226388875	0.1567439718360433	0.12539517746883463
LK-3145250	558.7850702928021	11.183854121944936	569.968924414747	723.5953616898373	316.98387285628417	206.4205000507388	27.19662469654273	1.5678300170950845	1.3483338147017727	0.8466282092313456	1.2960728141319364	0.9511502103710179	0.7212018078637389	0.6480364070659682	0.4285402046726564	0.2090440022793446	0.16723520182347568
LK-3145255	339.6945834341605	6.798847838135309	346.4934312722958	439.88545512735453	192.69968073563507	125.4863980890974	16.53327296712904	0.9531095100189686	0.819674178616313	0.514679135410243	0.7879038616156807	0.5782197694115077	0.4384303746087255	0.39395193080784036	0.26051659940518473	0.12708126800252914	0.10166501440202332
LK-3145260	454.03895181371826	9.087403498637858	463.1263553123561	587.9550063618694	257.56419243288815	167.7262913033636	22.098527012575428	1.2739350699025034	1.095584160116153	0.6879249377473519	1.0531196577860695	0.7728539424075188	0.5860101321551516	0.5265598288930348	0.3482089191066843	0.1698580093203338	0.13588640745626704
LK-3145265	374.3317461184791	7.492096450623308	381.8238425691024	484.738640355328	212.3484196804234	138.28169420874738	18.21909809768397	1.0502938949471927	0.9032527496545857	0.567158703271484	0.8682429531563459	0.6371782962679635	0.4831351916757086	0.43412147657817296	0.287080331285566	0.140039185992959	0.11203134879436721
LK-3145270	333.01754002513525	6.665209551390634	339.6827495765259	431.23905797497406	188.9119720233867	123.019834981695	16.208294628708813	0.9343751707556964	0.803562646849899	0.5045625922080761	0.772416807824709	0.5668542702584558	0.42981257854762034	0.3862084039123545	0.25539588000655705	0.12458335610075952	0.09966668488060762
LK-3145275	303.8054751106497	6.080542046882684	309.88601715753236	393.41107043330965	172.34074640730014	112.22862138680946	14.786514398120321	0.852412436478881	0.7330746953718377	0.4603027156985957	0.7046609474892083	0.5171302114638544	0.3921097207802852	0.35233047374460413	0.2329927326375608	0.11365499153051746	0.09092399322441397
LK-3145280	939.3765446072424	18.801236466391376	958.1777810736338	1216.4399993755221	532.8832694544404	347.01459717267596	45.72038998649566	2.6356873551015947	2.2666911253873714	1.4232711717548612	2.1788348802173183	1.5989836620949676	1.2124161833467335	1.0894174401086592	0.7204212103944359	0.35142498068021266	0.2811399845441701
LK-3145285	549.6041356053925	11.000101477671011	560.6042370830634	711.7065656053144	311.7757733769427	203.02897577806056	26.749779481214922	1.5420703006080856	1.3261804585229535	0.8327179623283661	1.2747781151693507	0.9355226490355719	0.7093523382797193	0.6373890575846753	0.4214992154995434	0.2056093734144114	0.16448749873152912
LK-3145290	325.08855097691776	6.506514085881334	331.5950650627991	420.9714613565223	184.4140679275918	120.09079129165464	15.822382851834796	0.9121281428805609	0.7844302028772823	0.4925491971555028	0.7540259314479303	0.5533577400142069	0.419578945725058	0.37701296572396514	0.24931502572068662	0.12161708571740812	0.09729366857392649
LK-3145295	313.4037250111235	6.272647084078153	319.67637209520166	405.84026633985656	177.78557768115715	115.77430585370043	15.253670759599398	0.8793430491698346	0.7562350222860578	0.4748452465517107	0.72692358731373	0.5334681164963664	0.4044978026181239	0.363461793656865	0.24035376677308812	0.11724573988931128	0.09379659191144903
LK-3145300	449.44848447001334	8.995527176500893	458.44401164651424	582.0106083196079	254.9601426932174	166.03052916702444	21.875104404911518	1.2610552116590037	1.0845074820267433	0.680969814295862	1.0424723083047764	0.7650401617397956	0.5800853973631417	0.5212361541523882	0.3446884245201277	0.16814069488786718	0.13451255591029374
LK-3145305	591.3356569118002	11.835340769825224	603.1709976816255	765.746547807692	335.44895282849495	218.44499519932558	28.78089409634134	1.6591599210035362	1.4268775320630411	0.8959463573419095	1.3715722013629232	1.0065570187421453	0.7632135636616266	0.6857861006814616	0.45350371174096654	0.22122132280047146	0.17697705824037718
LK-3145310	284.60897530970203	5.696331972491745	290.3053072821938	368.5526786202159	161.45108385958613	105.13725245302754	13.852201675162169	0.7985512110969736	0.6867540415433974	0.4312176539923658	0.6601356678401649	0.48445440139883067	0.36733355710460786	0.33006783392008243	0.21827066436650613	0.10647349481292981	0.08517879585034385
LK-3145315	301.30158383226524	6.030427689353432	307.33201152161865	390.168671501167	170.92035564020702	111.30366022153356	14.664647521212737	0.8453870592551539	0.7270328709594324	0.4565090119977831	0.6988533023175939	0.5128681492814601	0.3888780472573708	0.34942665115879695	0.2310724628630754	0.11271827456735385	0.09017461965388308
LK-3148	22238.528626748168	420.9057669536275	22659.4343937018	28253.988862930848	12534.169376260124	8443.479966076744	884.4535155374923	61.38974941594395	70.2122283739239	54.405286907543115	33.451899382340706	49.994047428553145	30.14346977309821	33.451899382340706	20.585784235286585	8.087272378148299	14.704131596633278
LK-3148005	528.059781739047	9.994519473869492	538.0543012129165	670.8984862546805	297.6271882100682	200.49267929721256	21.0015841520786	1.4577159407303102	1.6672080519729895	1.2918680193298557	0.7943242551284924	1.1871219637085162	0.7157647134124877	0.7943242551284924	0.4888149262329184	0.19203443530578937	0.3491535187377989
LK-3148010	247.81540627900281	4.690370275546453	252.50577655454924	314.8487854834064	139.67472077319422	94.09005664543797	9.85592216852818	0.6840976733766442	0.7824111114667008	0.6062662015553494	0.37277178609146483	0.557109482510321	0.33590424680769354	0.37277178609146483	0.2293980222101322	0.09012065158255193	0.16385573015009441
LK-3148015	1250.693378564342	23.6717124843985	1274.3650910487406	1589.0024642365665	704.9208564022146	474.8607546324447	49.74160719429065	3.452555445322751	3.9487310781835054	3.0597497359746533	1.8813326079303612	2.8116619195442762	1.6952667456075783	1.8813326079303612	1.1577431433417606	0.4548276634556917	0.8269593881012577
LK-3148020	544.0322590968733	10.296828495535571	554.3290875924089	691.1914743815406	306.62966044740296	206.55707747943802	21.636829135597015	1.501808173584664	1.7176368931417416	1.3309437706019778	0.8183505616539187	1.223029410823439	0.7374147918200147	0.8183505616539187	0.5036003456331808	0.19784299292732102	0.3597145325951291
LK-3148025	314.1253880372515	5.945410759432905	320.07079879668447	399.09543316158346	177.04862066758406	119.26649758376803	12.493151342528881	0.867147246135629	0.9917672096521265	0.7684897750184017	0.47251736166672	0.7061797932601529	0.4257848753480334	0.47251736166672	0.2907799148718277	0.11423496655678944	0.20769993919416263
LK-3148030	459.81374211924344	8.702835472205331	468.51657759144877	584.1920824399142	259.16207955963773	174.58115979133996	18.287355586136268	1.2693218548980703	1.45173936697923	1.124907991167152	0.6916663999743975	1.0336992351265721	0.6232598329439626	0.6916663999743975	0.4256408615227062	0.16721605274106313	0.30402918680193297
LK-3148035	780.2313182065478	14.767337664415784	794.9986558709636	991.2817230454124	439.7571286843537	296.2366627196211	31.030754952475437	2.153838768521778	2.463372483758441	1.9087912439594201	1.173648670272346	1.7540243863410887	1.0575735270585978	1.173648670272346	0.722245335552213	0.28373923896694087	0.5158895253944379
LK-3148040	504.3430729350017	9.545636381092585	513.8887093160943	640.7664735814637	284.25988094857104	191.4879668448171	20.058341600793675	1.392245655582936	1.5923288635709028	1.2338464492591288	0.7586488302877076	1.1338048452651455	0.68361762729222	0.7586488302877076	0.4668608186385893	0.18340960732230294	0.333472013313278
LK-3148045	502.40701507344704	9.508992863314878	511.9160079367619	638.3067174448747	283.1686721925305	190.75288827727462	19.98134220885205	1.3869011425096809	1.5862162767625692	1.2291099945594777	0.755736550708868	1.1294524274330335	0.6809933753640349	0.755736550708868	0.46506864659007263	0.18270553973181425	0.33219189042148045
LK-3148050	417.22046916503984	7.896678081095786	425.11714724613563	530.0774474349538	235.15548692674497	158.40943130540532	16.593368963420488	1.1517425672864596	1.3172624571958909	1.0207059877748264	0.6275962492399271	0.9379460428201107	0.5655262905238904	0.6275962492399271	0.38621307645533975	0.15172656575031204	0.2758664831823855
LK-3148055	550.8084616123148	10.425080807757546	561.2335424200724	699.8006208596025	310.448891093545	209.12985246583673	21.90632700739271	1.5205139693410568	1.7390309469709093	1.347521362050757	0.8285435401798573	1.2382628732358307	0.7465996735686626	0.8285435401798573	0.5098729478029891	0.20030722949403143	0.3641949627164208
LK-3148060	664.0678465132653	12.568726597753384	676.6365731110186	843.6963548500656	374.2846033219189	252.13194866707204	26.410791435977853	1.833167984126476	2.0966172752584247	1.62460396198035	0.998911895541972	1.4928793164143757	0.9001184113674913	0.998911895541972	0.6147150126412135	0.24149518353761962	0.4390821518865811
LK-3148065	518.863506896662	9.820462764425384	528.6839696610874	659.2146446058821	292.4439466188754	197.00105610138573	20.635837040355874	1.4323295036323487	1.6381732646334046	1.2693698595065126	0.7804909271290044	1.1664479790059845	0.7032995167536082	0.7804909271290044	0.4803021090024642	0.18869011425096807	0.34307293500176017
LK-3148070	387.21157231094185	7.328703555541332	394.54027586648317	491.9512273178225	218.24175120811597	147.01571350849682	15.399878388325279	1.0689026146510066	1.22251736166672	0.9472909399302333	0.5824559157679137	0.8704835664223766	0.5248503856370211	0.5824559157679137	0.3584344097033315	0.14081351809773737	0.2560245783595225
LK-3148075	620.9905590936729	11.753408327199411	632.7439674208723	788.9667808109577	350.00520850001595	235.77645053925175	24.697554965276666	1.7142525682465515	1.960612218773002	1.5192178449131115	0.9341136749127915	1.3960380196498863	0.8417288059653726	0.9341136749127915	0.5748391845617179	0.2258296796492463	0.4105994175440842
LK-3148080	423.028642749704	8.006608634428906	431.0352513841329	537.4567158447211	238.42911319486672	160.61466700803277	16.824367139245368	1.1677761065062247	1.3356002176208916	1.03491535187378	0.6363330879764457	0.9510032963164464	0.5733990463084456	0.6363330879764457	0.3915895926008897	0.1538387685217781	0.2797068518577784
LK-3148085	340.7461836336288	6.449259128876371	347.1954427625052	432.9170800396838	192.05274106314204	129.37382788747718	13.551892981726246	0.9406343008928857	1.0758152782667136	0.8336160271386053	0.512561205875764	0.7660255384516913	0.4618683393605786	0.512561205875764	0.31542228053893173	0.12391589592600889	0.22530162895637978
LK-3148090	627.2827471437257	11.872499759976957	639.1552469037027	796.9609882548724	353.5516369571479	238.16545588376482	24.947802989086952	1.7316222357346305	1.9804781259000863	1.5346113226869778	0.9435785835440201	1.4101833776042498	0.8502576247319742	0.9435785835440201	0.580663743719397	0.22811789931833454	0.4147598169424265
LK-3148095	313.64137357186286	5.936249879988479	319.57762345185137	398.4804941274362	176.77581847857394	119.08272794188241	12.473901494543476	0.8658111178673152	0.9902390629500432	0.7673056613434889	0.47178929177201007	0.7050916888021249	0.4251288123659871	0.47178929177201007	0.2903318718596985	0.11405894965916727	0.20737990847121324
LK-3148100	387.21157231094185	7.328703555541332	394.54027586648317	491.9512273178225	218.24175120811597	147.01571350849682	15.399878388325279	1.0689026146510066	1.22251736166672	0.9472909399302333	0.5824559157679137	0.8704835664223766	0.5248503856370211	0.5824559157679137	0.3584344097033315	0.14081351809773737	0.2560245783595225
LK-3148105	323.32166287963645	6.119467468877012	329.44113034851347	410.7792748103818	182.23186225877686	122.75812077959485	12.858898454251609	0.8925336832335905	1.0208019969917113	0.7909879348417448	0.486350689666208	0.7268537779626845	0.4382500720069127	0.486350689666208	0.2992927321022818	0.11757928761161071	0.2137805229302013
LK-3148110	752.6424936793932	14.245167536083464	766.8876612154767	956.2301980990175	424.20740391077544	285.76179313214067	29.93351361730726	2.077679457227894	2.376268121739687	1.841296764489391	1.1321486862738823	1.6920024322334943	1.02017793708196	1.1321486862738823	0.6967068838608507	0.27370627580247703	0.4976477741863219
LK-3148115	734.2499439946235	13.897054117195252	748.1469981118188	932.862514801421	413.84092072838996	278.7785467404871	29.20201939386181	2.026906583031971	2.318198547060518	1.796300444842705	1.1044820302749063	1.6506544628284316	0.9952475437642014	1.1044820302749063	0.6796812493999425	0.26701763369283454	0.4854866067142446
LK-3148120	374.1431817454475	7.081359810541811	381.22454155598933	475.34787339584597	210.87609210484206	142.05393317758504	14.8801324927193	1.032827151406535	1.1812574007104681	0.9153198707075879	0.5627980286107466	0.8411047460556214	0.5071366851217717	0.5627980286107466	0.34633724837584406	0.13606106186193873	0.24738374883988862
LK-3148125	553.7125484046469	10.480046084424105	564.192594489071	703.4902550644862	312.08570422760585	210.23247031715044	22.02182609530515	1.5285307389509393	1.7481998271834096	1.3546260441002336	0.8329119595481166	1.2447914999839984	0.7505360514609403	0.8329119595481166	0.512561205875764	0.20136333087976446	0.3661151470541172
LK-3148130	446.7453515537492	8.455491727205812	455.200843280955	567.5887285179377	251.79642045636382	169.6193794604282	17.76760969053029	1.2332463916535987	1.4104794060229782	1.0929369219445066	0.6720085128172304	1.004320414759817	0.6055461324287131	0.6720085128172304	0.41354370019521874	0.1624635965052645	0.2953883572822991
LK-3148135	362.5268345761193	6.861498703875572	369.3883332799949	460.5893365763113	204.3288395685986	137.64346177233014	14.418136141069544	1.000760072967005	1.1445818798604668	0.886901142509681	0.5453243511377093	0.8149902390629501	0.4913911735526611	0.5453243511377093	0.33558421608474415	0.13183665631900662	0.23970301148910297
LK-3148140	476.27023394245845	9.014305373315837	485.2845393157743	605.1000096009217	268.43735398598267	180.82932761545106	18.941850417640094	1.3147502160207378	1.5036963548500655	1.165167856114187	0.7164207763945338	1.0706947866995231	0.645565974333536	0.7164207763945338	0.44087432393509773	0.17320062726021698	0.3149102313822127
LK-3148145	718.7614811021858	13.603905974973598	732.3653870771594	913.1844657087081	405.1112506800653	272.8979182001472	28.586024258328802	1.984150478445931	2.269297852593849	1.7584088072454958	1.08118379364419	1.6158351201715366	0.9742535283387206	1.08118379364419	0.6653438730118092	0.26138509296892504	0.47524562357986366
LK-3148150	673.7481358210389	12.751944186641918	686.5000800076807	855.9951355330112	379.74064710212184	255.80734150478446	26.795788395685985	1.8598905494927513	2.127180209300093	1.648286235478606	1.0134732934361699	1.5146414055749353	0.9132396710084169	1.0134732934361699	0.6236758728837969	0.24501552149006306	0.44548276634556916
LK-3148155	507.7311741927225	9.609762537203572	517.340936729926	645.0710468204948	286.16949627164206	192.77435433801645	20.19309053669152	1.4015985534611322	1.6030258904854866	1.2421352449835183	0.7637453195506768	1.1414215764713411	0.688210068166544	0.7637453195506768	0.46999711972349345	0.18464172560565814	0.3357122283739239
LK-3148160	829.1167792108042	15.692586488302878	844.8093656991072	1053.3905654942876	467.3101497743784	314.7973965500688	32.9749895990015	2.2887877236214678	2.6177153006688645	2.0283867251256122	1.2471837296380452	1.8639229366019139	1.1238358882452715	1.2471837296380452	0.7674976797772586	0.30151694562678016	0.5482126284123277
LK-3148165	469.0100169616283	8.876892181649438	477.88690914327776	595.8759240887125	264.34532115083044	178.07278298716676	18.653102697858994	1.2947082919960315	1.4807741543188147	1.1474061509904951	0.7054997279738855	1.0543732198291036	0.6357250296028418	0.7054997279738855	0.4341536787531603	0.1705603737958844	0.3101097705379716
LK-3148170	349.9424584760137	6.623315838320479	356.5657743143342	444.6009216884821	197.23598265433483	132.865451083304	13.917640093448972	0.9660207379908472	1.1048500656062983	0.8561141869619484	0.526394533875252	0.7866995231542229	0.4743335360194579	0.526394533875252	0.3239350977693859	0.12726021698083018	0.2313822126924185
LK-3148175	382.3714276570551	7.237094761097066	389.6085224181522	485.80183697634976	215.51372931801455	145.1780170896406	15.207379908471214	1.055541331967869	1.207235894645886	0.9354498031811055	0.5751752168208148	0.8596025218420968	0.5182897558165585	0.5751752168208148	0.3539539795820399	0.13905334912151568	0.2528242711300285
LK-3148180	465.1379012385189	8.803605146094025	473.9415063846129	590.9564118155344	262.1629036387493	176.60262585208181	18.49910391397574	1.2840192658495215	1.4685489807021475	1.1379332415911927	0.6996751688162064	1.04566838416488	0.6304765257464717	0.6996751688162064	0.430569334656127	0.16915223861490702	0.3075495247543764
LK-3148185	451.58549620763597	8.547100521650078	460.13259672928604	573.7381188594105	254.52444234646526	171.45707587928442	17.96010817038436	1.2466076743367362	1.4257608730438123	1.1047780586936347	0.6792892117643294	1.0152014593400966	0.6121067622491759	0.6792892117643294	0.4180241303165104	0.16422376548148623	0.2985886645117931
LK-3148190	462.7178289115755	8.757800748871892	471.4756296604474	587.8817166447978	260.7988926936986	175.6837776426537	18.402854674048708	1.2773386245079528	1.4609082471917303	1.1320126732166287	0.6960348193426569	1.0402278618747398	0.6271962108362402	0.6960348193426569	0.42832911959548114	0.16827215412679616	0.3059493711396294
LK-3148195	310.73728677953085	5.881284603321919	316.61857138285274	394.79085992255256	175.13900534451307	117.9801100905687	12.358402406631036	0.8577943482574327	0.9810701827375428	0.7602009792940122	0.46742087240375074	0.6985630620539571	0.42119243447370946	0.46742087240375074	0.28764361378692355	0.11300284827343425	0.20545972413351682
LK-3148200	370.2710660223382	7.008072774986399	377.27913879732455	470.4283611226678	208.6936745927609	140.5837760425001	14.726133708836048	1.022138125260025	1.169032227093801	0.9058469613082856	0.5569734694530675	0.8323999103913976	0.5018881812654015	0.5569734694530675	0.3427529042788108	0.13465292668096138	0.2448235030562934
LK-3148205	344.61829935673825	6.522546164431786	351.14084552117004	437.836592312862	194.2351585752232	130.84398502256218	13.705891765609499	0.9513233270393958	1.0880404518833808	0.8430889365379076	0.5183857650334432	0.7747303741159152	0.46711684321694885	0.5183857650334432	0.3190066246359651	0.12532403110698628	0.22786187473997505
LK-3148210	586.1415175856882	11.093825007200692	597.235342592889	744.6911703523539	330.3634508912856	222.54503632348707	23.311565910327392	1.618051332927961	1.8505856562229974	1.4339616603193908	0.8816926424936794	1.3176944986718726	0.7944922712580408	0.8816926424936794	0.5425800876884181	0.21315646302044997	0.38755720549172723
LK-3148215	529.5118251352129	10.02200211220277	539.5338272474157	672.7433033571223	298.4455947770986	201.0439882228694	21.05933369603482	1.4617243255352514	1.6717924920792395	1.295420360354594	0.7965084648126219	1.1903862770826	0.7177329023586264	0.7965084648126219	0.4901590552693058	0.19256248599865586	0.35011361090664705
LK-3148220	380.91938426088905	7.209612122763785	388.1289963836528	483.9570198739079	214.69532275098408	144.62670816398372	15.149630364514993	1.0515329471629276	1.2026514545396358	0.9318974621563669	0.572991007136685	0.8563382084680129	0.5163215668704195	0.572991007136685	0.35260985054565236	0.13852529842864914	0.25186417896118024
LK-3151	20795.52825140535	454.3687365408461	21249.896987946195	28380.47376222394	11772.166795625946	7557.750328613114	1140.9424903746658	67.36037438588968	56.48230150369632	40.583579598952156	38.491642506222675	39.32841734331446	23.011308020024426	28.031957042575204	16.73549674183595	6.2758112781884785	8.367748370917974
LK-3151005	235.3861040934473	5.143032935890145	240.52913702933745	321.24065666688415	133.25001631412616	85.54672831852632	12.914411432939618	0.7624570006245979	0.6393272986603772	0.4593685034819006	0.4356897146426274	0.4451612301783367	0.2604666772320055	0.3172957704462612	0.1894303107141858	0.07103636651781968	0.0947151553570929
LK-3151010	384.12417380603904	8.3928628028601	392.51703660889916	524.229339324502	217.44933764647755	139.60283026783134	21.074895822651467	1.2442457746413222	1.0433116743886863	0.749638758634834	0.710997585509327	0.7264540547595298	0.42505290438057597	0.5177917198817925	0.30912938500405523	0.1159235193765207	0.15456469250202762
LK-3151015	513.4011876683851	11.217481285366695	524.6186689537518	700.658755092338	290.63192534655866	186.58617121442356	28.167653282868304	1.6629967651418396	1.394438281330114	1.0019297280668227	0.950283865795337	0.9709422107039313	0.5681044849863427	0.6920545544379084	0.4131668981718856	0.1549375868144571	0.2065834490859428
LK-3151020	236.776179511322	5.1734051776375285	241.94958468895953	323.13774715901144	134.03692585928835	86.05192553300581	12.990677642189263	0.7669596994471842	0.6431028535737259	0.46208130960482524	0.43826268539839097	0.44779013508096466	0.2620048662707772	0.3191695643662195	0.19054899365147432	0.07145587261930288	0.09527449682573716
LK-3151025	228.89908547669876	5.001295807735692	233.90038128443445	312.3875677036236	129.57777177003607	83.18914131762205	12.558502456441282	0.7414444061191956	0.6217080423980833	0.4467087415749191	0.4236825177823975	0.43289300729940616	0.2532884617177376	0.3085513988197895	0.18420979034017282	0.06907867137756481	0.09210489517008641
LK-3151030	491.62333945501496	10.741649497991032	502.364988953006	670.9376707156774	278.3036758056848	178.67141485424494	26.97281600462389	1.5924544835879892	1.3352879210209847	0.9594290988076705	0.9099739906217081	0.9297560338960931	0.5440061900455864	0.6626984496918961	0.39564086548769917	0.1483653245578872	0.19782043274384958
LK-3151035	371.6134950451668	8.119512627133654	379.73300767230046	507.1555248953565	210.36715174001807	135.05605533751594	20.388499939404674	1.2037214852380462	1.0093316801685481	0.7252235035285124	0.6878408487074551	0.702793910635878	0.4112092030316307	0.5009275746021683	0.29906123856845873	0.11214796446317202	0.14953061928422937
LK-3151040	382.2707399155394	8.352366480530256	390.62310639606966	521.699885334999	216.40012491959465	138.9292339818587	20.973207543651938	1.2382421762112072	1.038277601170888	0.7460216838042677	0.7075669578349756	0.7229488482226925	0.4230019856622137	0.5152933279885148	0.30763780775433724	0.11536417790787645	0.15381890387716862
LK-3151045	385.0508907512888	8.413110964025021	393.4640017153138	525.4940663192534	217.97394400991897	139.93962841081765	21.125739962151226	1.2472475738563797	1.0458287109975855	0.751447296050117	0.7127128993465027	0.7282066580279484	0.42607836373975705	0.5190409158284313	0.3098751736289142	0.11620319011084283	0.1549375868144571
LK-3151050	339.641760434049	7.420951066943851	347.0627115009928	463.52244357642934	192.26823220128836	123.43651940448778	18.634377126662876	1.1001594123185636	0.9224939171615285	0.6628289627012464	0.6286625213248935	0.6423290978754347	0.37583085513988196	0.45783031444312894	0.27333153101082325	0.10249932412905872	0.13666576550541162
LK-3151055	562.980544239249	12.300757907690013	575.281302146939	768.3216493115439	318.6983657906758	204.6048718641919	30.887814746105583	1.8235930231474144	1.5290997399062172	1.098686479784467	1.0420531560842368	1.064706485564329	0.6229665607025329	0.7588865375830856	0.4530665896018421	0.16989997110069077	0.22653329480092105
LK-3151060	435.0936057947776	9.5065116669308	444.6001174617084	593.7893240358351	246.30268763575683	158.12672813207917	23.87132349513839	1.4093447314694831	1.181748687878138	0.849108316475403	0.8053398465539904	0.8228472345225554	0.48145316913553776	0.5864974969469278	0.35014775937130016	0.13130540976423757	0.17507387968565008
LK-3151065	485.5996793108913	10.61003645041904	496.20971576131035	662.7169452497926	274.8937344433154	176.48222692483384	26.642329097875432	1.5729427886901155	1.3189271830631404	0.9476736056083305	0.898824450680066	0.9183641126513717	0.537340704210909	0.6545786760387438	0.39079323942611566	0.14654746478479336	0.19539661971305783
LK-3151070	722.8392172948382	15.79356570863903	738.6327830034772	986.4870559061799	409.1929634843245	262.7025515293328	39.65842880981458	2.3414033877448284	1.963288554941316	1.4106591839207974	1.337944792997045	1.3670305493665458	0.7998583001612768	0.9743728383782827	0.5817151273900195	0.21814317277125733	0.29085756369500976
LK-3151075	576.417939945371	12.59435624458138	589.0122961899524	786.6601907354409	326.30515806057673	209.4884449374936	31.62505476885214	1.867119111765748	1.5655967707352545	1.1249102723060718	1.0669252067232846	1.0901192329563993	0.6378357214106593	0.7769998788093485	0.4638805246622976	0.1739551967483616	0.2319402623311488
LK-3151080	260.87082008781664	5.699857367925496	266.5706774557421	356.0206490225508	147.6766913087658	94.80867725065023	14.312625269183082	0.8450064790386785	0.7085458054051031	0.5091032824021852	0.48286084516495914	0.49335782005984957	0.28866680960948643	0.35164865897882897	0.20993949789780833	0.07872731171167813	0.10496974894890417
LK-3151085	436.9470396852772	9.547007989260644	446.49404767453785	596.3187780253381	247.35190036263973	158.80032441805182	23.973011774137916	1.4153483298995981	1.1867827610959365	0.8527253913059691	0.8087704742283418	0.8263524410593928	0.48350408785390003	0.5889958888402055	0.3516393366210182	0.13186475123288183	0.1758196683105091
LK-3151090	512.9378291957603	11.207357204784234	524.1451864005445	700.0263915949622	290.36962216483795	186.4177721429304	28.142231213118425	1.661495865534311	1.3931797630256646	1.0010254593591812	0.9494262088767492	0.970065909069722	0.5675917553067522	0.691429956464589	0.4127940038594562	0.15479775144729607	0.2063970019297281
LK-3151095	506.45081057901166	11.065620076629783	517.5164306556414	691.1733026317016	286.6973776207479	184.06018514202614	27.786322236620087	1.6404832710289088	1.3755605067633707	0.9883656974521997	0.9374190120165193	0.9577976861907914	0.5604135397924843	0.6826855848381174	0.4075734834854432	0.1528400563070412	0.2037867417427216
LK-3151100	795.5864974969469	17.38304636008539	812.9695438570324	1085.7681249941736	450.3745630144776	289.1412057537592	43.649693760545915	2.57704462612684	2.160875928739897	1.5526293710205186	1.4725969292153371	1.5046099059374096	0.880356859856995	1.0724347201894302	0.6402595344414509	0.2400973254155441	0.32012976722072545
LK-3151105	452.2378692818988	9.881102648481853	462.1189719303806	617.1867734387381	256.0079053594235	164.35749377732617	24.811940075883992	1.4648780169480464	1.2283138651427719	0.8825662586581398	0.8370731525417409	0.8552703949883004	0.5004241672803885	0.609607621959746	0.36394484893119167	0.13647931834919688	0.18197242446559583
LK-3151110	398.0249279847859	8.696585220333928	406.72151320511983	543.2002442457747	225.31843309809918	144.6548024126262	21.8375579151479	1.2892727628671845	1.0810672235221732	0.77676681986408	0.7367272930669625	0.7527431037858096	0.44043479476829284	0.5365296590813748	0.32031621437694024	0.12011858039135259	0.16015810718847012
