entity_id	valid	rejected	polled	electors	UNP	UPFA	JVP	ITAK	SLMC	EPDP	ACMC	DP	BJP	AITC	CWC	FSP	UPP	PP	TULF	EDF	ONF	USP	JSP	AITM	IG0	IG1	OWORS	NSSP	SLMP	NSU	UPF	ELPP	MJP	SEP	SLNF	TLP	DUA	SLLP	SLVP	DNM	IG3	MNA	IG2 
LK-5133070	560.8016015769373	43.00914130836516	616.4837008747074	1016.761167919182	92.11105088086731	38.018873968214855	0.15086854749291612	412.3933719354441	1.4506591105088087	0.9516323764937785	0	0.2321054576814094	0	5.779425896267094	0	0.08123691018849329	0.12765800172477515	0	2.7388444006406307	2.7156338548724896	1.0096587409141309	0	0.08123691018849329	0.6266847357398053	0.32494764075397314	0.35976345940618454	0	0	0	0.09284218307256376	0	0	0	0	0	0	0	0	0	0	0.05802636442035235	0	0.02321054576814094
LK-5133075	130.97277319206603	10.044597757792289	143.97708512997414	237.4601453739066	21.51213502525564	8.87914254034742	0.035234692620426264	96.31267709744981	0.3387951213502526	0.22224959960576568	0	0.05420721941604041	0	1.3497597634594063	0	0.018972526795614144	0.029813970678822226	0	0.6396451891092768	0.6342244671676728	0.2358014044597758	0	0.018972526795614144	0.14635949242330912	0.07589010718245658	0.08402119009486264	0	0	0	0.021682887766416165	0	0	0	0	0	0	0	0	0	0	0.013551804854010103	0	0.005420721941604041
LK-5133080	161.53308693688143	12.388337234610487	177.57173832696807	292.86751262781814	26.531633197815285	10.950942466428483	0.04345612089852573	118.78563508685474	0.41784731633197814	0.27410783951377765	0	0.0668555706131165	0	1.664703708266601	0	0.023399449714590775	0.036770563837214075	0	0.7888957332347747	0.7822101761734631	0.29082173216705676	0	0.023399449714590775	0.18051004065541457	0.0935977988583631	0.10362613445033057	0	0	0	0.0267422282452466	0	0	0	0	0	0	0	0	0	0	0.016713892653279126	0	0.00668555706131165
LK-5133085	238.92608927764772	18.32378136421502	262.6491068128619	433.18487125785384	39.2433493491027	16.197708512997412	0.06427662108332306	175.69767155352963	0.618044433493491	0.40543714837173006	0	0.09888710935895856	0	2.462289023038068	0	0.034610488275635495	0.05438791014742721	0	1.166867890435711	1.1569791794998152	0.43015892571146974	0	0.034610488275635495	0.26699519526918813	0.13844195310254198	0.15327501950638578	0	0	0	0.03955484374358342	0	0	0	0	0	0	0	0	0	0	0.02472177733973964	0	0.009888710935895856
LK-5133090	226.62258634142336	17.380197938483022	249.12398669459162	410.87800911666875	37.22251242248779	15.363607244055688	0.060966695412919394	166.65011703831468	0.586218225124225	0.38455915568149157	0	0.093794916019876	0	2.335493408894912	0	0.032828220606956594	0.05158720381093179	0	1.1067800090345368	1.097400517432549	0.40800788468646054	0	0.032828220606956594	0.25324627325366517	0.13131288242782638	0.1453821198308078	0	0	0	0.037517966407950396	0	0	0	0	0	0	0	0	0	0	0.023448729004969	0	0.009379491601987599
LK-5133095	209.15954991581452	16.040918237444046	229.92704201059504	379.2166564001478	34.354227752453696	14.179721572009363	0.05626873639686255	153.80842675865466	0.5410455422775245	0.3549258757340561	0	0.08656728676440392	0	2.1555254404336575	0	0.030298550367541373	0.04761200772042216	0	1.0214939838199664	1.0128372551435258	0.37656769742515706	0	0.030298550367541373	0.23373167426389058	0.12119420147016549	0.13417929448482607	0	0	0	0.03462691470576157	0	0	0	0	0	0	0	0	0	0	0.02164182169110098	0	0.008656728676440392
LK-5133100	378.2334934910271	29.007580797503184	415.78837008747075	685.7561167919182	62.12443842142007	25.641887396821488	0.10175352141595828	278.1393371935444	0.9783992443842143	0.6418299043160446	0	0.15654387910147427	0	3.8979425896267097	0	0.054790357685516	0.08609913350581086	0	1.8472177733973965	1.831563385487249	0.6809658740914132	0	0.054790357685516	0.4226684735739806	0.219161430742064	0.24264301260728513	0	0	0	0.06261755164058971	0	0	0	0	0	0	0	0	0	0	0.03913596977536857	0	0.01565438791014743
LK-5133105	234.56033017124554	17.98896143895528	257.84987064186276	425.26953307872367	38.526278181594186	15.901737094985831	0.06310213132930886	172.48724898361465	0.6067512627818159	0.39802882838487125	0	0.09708020204509055	0	2.4172970309227546	0	0.03397807071578169	0.053394111124799803	0	1.1455463841320686	1.1358383639275595	0.42229887889614387	0	0.03397807071578169	0.26211654552174446	0.13591228286312676	0.15047431316989035	0	0	0	0.03883208081803622	0	0	0	0	0	0	0	0	0	0	0.024270050511272637	0	0.009708020204509055
LK-5133110	434.19458749127347	33.299363475832614	477.30585191573243	787.2163607244056	71.3159870231202	29.43570284587902	0.11680834462650405	319.2911174079093	1.1231571598702312	0.7367910968748717	0	0.179705145579237	0	4.4746581249230015	0	0.06289680095273295	0.09883783006858035	0	2.1205207178349967	2.102550203277073	0.781717383269681	0	0.06289680095273295	0.4852038930639399	0.2515872038109318	0.2785429756478174	0	0	0	0.0718820582316948	0	0	0	0	0	0	0	0	0	0	0.04492628639480925	0	0.0179705145579237
LK-5133115	380.21792944848266	29.15977167262125	417.9698410742886	689.353997782432	62.45037986119667	25.776419859554025	0.10228738039505565	279.59862017986944	0.983532503798612	0.6451973224918895	0	0.15736520060777792	0	3.9183934951336705	0	0.05507782021272228	0.08655086033427786	0	1.8569093671717796	1.8411728471110018	0.684538622643834	0	0.05507782021272228	0.4248860416410004	0.2203112808508891	0.24391606094205578	0	0	0	0.06294608024311117	0	0	0	0	0	0	0	0	0	0	0.03934130015194448	0	0.015736520060777793
LK-5133120	541.751016385364	41.548108907231736	595.5415794012566	982.2215104102501	88.98201305901195	36.727362325982504	0.14574350129358138	398.38425526672415	1.40137982013059	0.9193051620056671	0	0.2242207712208944	0	5.583097203400271	0	0.07847726992731305	0.12332142417149193	0	2.645805100406554	2.6233830232844646	0.9753603548108907	0	0.07847726992731305	0.605396082296415	0.3139090797092522	0.34754219539238634	0	0	0	0.08968830848835777	0	0	0	0	0	0	0	0	0	0	0.0560551928052236	0	0.02242207712208944
LK-5133125	316.71597880990515	24.28966366884317	348.16276949611927	574.2218060859924	52.02025378834545	21.47138105211285	0.08520389306393988	232.90156461746952	0.8192682025378835	0.5374399408648516	0	0.13108291240606135	0	3.2639645189109276	0	0.04587901934212147	0.07209560182333374	0	1.546778366391524	1.5336700751509178	0.5702106689663669	0	0.04587901934212147	0.3539238634963656	0.18351607736848588	0.2031785142293951	0	0	0	0.05243316496242454	0	0	0	0	0	0	0	0	0	0	0.03277072810151534	0	0.013108291240606135
LK-5133130	302.8249271077163	23.224327543016713	332.89247258839475	549.0366391523962	49.73866370990925	20.529653812985092	0.0814668802102583	222.68658371319452	0.7833353866370991	0.513868013633937	0	0.12533366186193584	0	3.1208081803622028	0	0.04386678165167755	0.06893351402406472	0	1.478937209970843	1.4664038437846496	0.5452014290994209	0	0.04386678165167755	0.3384008870272268	0.1754671266067102	0.19426717588600056	0	0	0	0.05013346474477434	0	0	0	0	0	0	0	0	0	0	0.03133341546548396	0	0.012533366186193586
LK-5133135	423.8755205125046	32.50797092521868	465.9622027842799	768.507379573734	69.62109153628188	28.736134039669828	0.11403227793519773	311.7028458790193	1.0964642109153628	0.719280522360478	0	0.17543427374645804	0	4.368313416286806	0	0.06140199581126032	0.09648885056055193	0	2.070124430208205	2.052581002833559	0.7631390907970925	0	0.06140199581126032	0.4736725391154367	0.24560798324504127	0.27192312430701	0	0	0	0.07017370949858322	0	0	0	0	0	0	0	0	0	0	0.04385856843661451	0	0.017543427374645804
LK-5133140	373.07396000164266	28.611884522196213	410.1165455217445	676.4016262165825	61.27699067800091	25.29210299371689	0.10036548807030513	274.3452014290994	0.96505276990678	0.6330746170588477	0	0.15440844318508481	0	3.8447702353086117	0	0.05404295511477968	0.08492464375179665	0	1.8220196295840008	1.8065787852654922	0.6716767278551189	0	0.05404295511477968	0.41690279659972895	0.21617182045911873	0.23933308693688143	0	0	0	0.06176337727403392	0	0	0	0	0	0	0	0	0	0	0.038602110796271204	0	0.01544084431850848
LK-5133145	359.57979549094495	27.57698657139337	395.2825428113835	651.9360354810891	59.06058888752002	24.37728224713564	0.09673524701244302	264.42207712208943	0.9301466058888752	0.6101761734631022	0	0.14882345694222002	0	3.7057040778612786	0	0.05208820992977701	0.08185290131822101	0	1.7561167919181964	1.7412344462239744	0.6473820376986571	0	0.05208820992977701	0.4018233337439941	0.20835283971910804	0.23067635826044106	0	0	0	0.05952938277688801	0	0	0	0	0	0	0	0	0	0	0.037205864235555004	0	0.014882345694222003
LK-5133150	341.719871873845	26.207268695330786	375.6493039300234	619.5551065664654	56.12711592953061	23.16649008254281	0.0919305162005667	251.28853024516445	0.8839472711592953	0.5798694098804977	0	0.14143156338548724	0	3.5216459282986325	0	0.04950104718492054	0.07778735986201799	0	1.6688924479487495	1.6547492916102007	0.6152273007268695	0	0.04950104718492054	0.38186522114081556	0.19800418873968215	0.21921892324750522	0	0	0	0.0565726253541949	0	0	0	0	0	0	0	0	0	0	0.03535789084637181	0	0.014143156338548724
LK-5133155	254.80157693729208	19.54130836515954	280.1008747074042	461.96791918196374	41.85088086731551	17.273968214857707	0.068547492916102	187.3719354441296	0.6591105088086732	0.4323764937784896	0	0.1054576814093877	0	2.625896267093754	0	0.036910188493285694	0.05800172477516324	0	1.2444006406307748	1.2338548724898362	0.4587409141308365	0	0.036910188493285694	0.2847357398053468	0.14764075397314277	0.16345940618455093	0	0	0	0.04218307256375508	0	0	0	0	0	0	0	0	0	0	0.026364420352346925	0	0.01054576814093877
LK-5133160	712.8093959180321	54.66696234240894	783.5843784649502	1292.3588517925343	117.07816516775492	48.324060613527166	0.19176214529177446	524.1744486879389	1.8438667816516776	1.2095766087635005	0	0.2950186850642684	0	7.345965258100284	0	0.10325653977249395	0.16226027678534763	0	3.4812204837583676	3.4517186152519406	1.2833312800295675	0	0.10325653977249395	0.7965504496735247	0.4130261590899758	0.45727896184961603	0	0	0	0.11800747402570737	0	0	0	0	0	0	0	0	0	0	0.0737546712660671	0	0.029501868506426842
LK-5133165	507.6187179171286	38.930425855201015	558.0202784279905	920.3379573734137	83.37582029485442	34.41340396698287	0.13656112685310665	373.2845879019342	1.3130877582029485	0.8613855693811342	0	0.21009404131247175	0	5.231341628680546	0	0.0735329144593651	0.11555172272185946	0	2.4791096874871665	2.4581002833559196	0.9139090797092522	0	0.0735329144593651	0.5672539115436738	0.2941316578374604	0.3256457640343312	0	0	0	0.0840376165249887	0	0	0	0	0	0	0	0	0	0	0.05252351032811794	0	0.021009404131247175
LK-5133170	441.73544412960456	33.877688801281266	485.59544166564007	800.8883084883578	72.55456449427129	29.94692620426266	0.11883700874707405	324.83639275594436	1.1426635456449428	0.7495872859430824	0	0.18282616730319085	0	4.552371565849452	0	0.0639891585561168	0.10055439201675496	0	2.157348774177652	2.139066157447333	0.7952938277688801	0	0.0639891585561168	0.4936306517186153	0.2559566342244672	0.2833805593199458	0	0	0	0.07313046692127634	0	0	0	0	0	0	0	0	0	0	0.04570654182579771	0	0.018282616730319085
LK-5133175	547.3074370662396	41.974243357562315	601.6496981643464	992.2955771836886	89.89464909038642	37.104053221633606	0.147238306435054	402.47024762843415	1.4157529464909038	0.9287339328980329	0	0.22652047143854462	0	5.640359738819761	0	0.07928216500349061	0.12458625929119954	0	2.6729415629748265	2.650289515830972	0.9853640507576691	0	0.07928216500349061	0.6116052728840704	0.31712866001396245	0.35110673072974413	0	0	0	0.09060818857541784	0	0	0	0	0	0	0	0	0	0	0.056630117859636155	0	0.02265204714385446
LK-5133180	315.52531723543177	24.19834914377233	346.85388690402857	572.0630774916841	51.82468892447948	21.390661574473327	0.08488357767648146	232.0259948256745	0.8161882468892447	0.5354194899593445	0	0.13059011950227917	0	3.251693975606751	0	0.045706541825797704	0.07182456572625354	0	1.540963410126894	1.5279043981766662	0.5680670198349144	0	0.045706541825797704	0.35259332265615373	0.18282616730319082	0.2024146852285327	0	0	0	0.052236047800911664	0	0	0	0	0	0	0	0	0	0	0.03264752987556979	0	0.013059011950227916
LK-5133185	418.31909983162905	32.08183647488809	459.8540840211901	758.4333128002957	68.70845550490739	28.359443144018726	0.1125374727937251	307.6168535173093	1.082091084555049	0.7098517514681122	0	0.17313457352880784	0	4.311050880867315	0	0.060597100735082746	0.09522401544084431	0	2.0429879676399327	2.0256745102870517	0.7531353948503141	0	0.060597100735082746	0.46746334852778115	0.24238840294033098	0.26835858896965215	0	0	0	0.06925382941152314	0	0	0	0	0	0	0	0	0	0	0.04328364338220196	0	0.017313457352880784
LK-5133190	209.15954991581452	16.040918237444046	229.92704201059504	379.2166564001478	34.354227752453696	14.179721572009363	0.05626873639686255	153.80842675865466	0.5410455422775245	0.3549258757340561	0	0.08656728676440392	0	2.1555254404336575	0	0.030298550367541373	0.04761200772042216	0	1.0214939838199664	1.0128372551435258	0.37656769742515706	0	0.030298550367541373	0.23373167426389058	0.12119420147016549	0.13417929448482607	0	0	0	0.03462691470576157	0	0	0	0	0	0	0	0	0	0	0.02164182169110098	0	0.008656728676440392
LK-5133195	205.19067800090343	15.736536487207916	225.56410003695945	372.02089441912034	33.7023448729005	13.910656646544288	0.055201018438667815	150.88986078600468	0.530779023448729	0.3481910393823662	0	0.08492464375179663	0	2.1146236294197363	0	0.02972362531312882	0.046708554063488145	0	1.0021107962712004	0.9936183318960206	0.36942220032031536	0	0.02972362531312882	0.2292965381298509	0.11889450125251529	0.1316331978152848	0	0	0	0.03396985750071865	0	0	0	0	0	0	0	0	0	0	0.021231160937949158	0	0.008492464375179663
LK-5133200	377.0428319165538	28.916266272432345	414.4794874953801	683.59738819761	61.928873557554105	25.561167919181965	0.10143320602849987	277.2637674017494	0.9753192887355756	0.6398094534105376	0	0.1560510861976921	0	3.885672046322533	0	0.05461788016919223	0.08582809740873065	0	1.8414028171327668	1.8257977085129975	0.6788222249599606	0	0.05461788016919223	0.4213379327337686	0.21847152067676892	0.24187918360642274	0	0	0	0.06242043447907684	0	0	0	0	0	0	0	0	0	0	0.03901277154942302	0	0.01560510861976921
LK-5133205	155.1828918730237	11.901326434232681	170.59103116915117	281.3542934581742	25.488620590530164	10.520438585684365	0.04174777216541415	114.11592953061476	0.4014208862059053	0.2633321013510739	0	0.06422734179294484	0	1.5992608106443267	0	0.0224795696275307	0.03532503798611967	0	0.7578826331567492	0.7514598989774547	0.2793889367993101	0	0.0224795696275307	0.17341382284095108	0.0899182785101228	0.09955237977906452	0	0	0	0.02569093671717794	0	0	0	0	0	0	0	0	0	0	0.01605683544823621	0	0.006422734179294485
LK-5133210	251.62647940536323	19.29780296497064	276.61052112849575	456.2113095971418	41.32937456367295	17.058716274485647	0.06769331854954622	185.0370826660096	0.6508972937456368	0.4269886246971377	0	0.10414356699930188	0	2.5931748182826166	0	0.03645024844975566	0.057278961849616034	0	1.2288940905917622	1.218479733891832	0.4530245164469632	0	0.03645024844975566	0.2811876308981151	0.14580099379902264	0.16142252884891792	0	0	0	0.04165742679972075	0	0	0	0	0	0	0	0	0	0	0.02603589174982547	0	0.010414356699930188
LK-5133215	200.42803170301016	15.371278386924564	220.3285696685968	363.3859800418874	32.92008541743666	13.587778735986204	0.05391975688883414	147.3875816188247	0.5184592008541744	0.3401092357603384	0	0.0829534721366679	0	2.065541456203031	0	0.02903371524783377	0.04562440967516735	0	0.9788509712126813	0.9705556239990145	0.36084760379450537	0	0.02903371524783377	0.22397437476900334	0.11613486099133508	0.12857788181183524	0	0	0	0.03318138885466716	0	0	0	0	0	0	0	0	0	0	0.020738368034166975	0	0.00829534721366679
LK-5136	24133.51945299987	1850.8541086608357	26529.741259085877	43755.269878033745	3963.90422569915	1636.1030922754715	6.492472588394728	17746.924109892818	62.42762104225699	40.95251940372059	0	9.988419366761116	0	248.7116422323519	0	3.4959467783663913	5.493630651718616	0	117.8633485277812	116.86450659110508	43.44962424541086	0	3.4959467783663913	26.968732290255026	13.983787113465565	15.482050018479734	0	0	0	3.995367746704447	0	0	0	0	0	0	0	0	0	0	2.497104841690279	0	0.9988419366761118
LK-5136005	412.3657919592624	31.625263849533898	453.30967106073666	747.6396698287544	67.7306311855776	27.955845755821112	0.11093589585643299	303.23900455833433	1.0666913063118557	0.6997494969405773	0	0.17067060900989692	0	4.249698164346433	0	0.05973471315346392	0.0938688349554433	0	2.0139131863167834	1.9968461254157939	0.7424171491930516	0	0.05973471315346392	0.46081064432672164	0.23893885261385567	0.26453944396534024	0	0	0	0.06826824360395876	0	0	0	0	0	0	0	0	0	0	0.04266765225247423	0	0.01706706090098969
LK-5136010	252.81714097983652	19.389117490041475	277.9194037205864	458.37003819145	41.524939427538904	17.139435752125166	0.06801363393700463	185.9126524578046	0.6539772493942754	0.4290090756026446	0	0.10463635990308405	0	2.605445361586793	0	0.03662272596607942	0.05754999794669623	0	1.234709046856392	1.2242454108660834	0.4551681655784156	0	0.03662272596607942	0.28251817173832694	0.14649090386431768	0.16218635784978028	0	0	0	0.04185454396123362	0	0	0	0	0	0	0	0	0	0	0.026159089975771013	0	0.010463635990308405
LK-5136015	763.214069237403	58.53261057040779	838.993741530122	1383.7450289515832	125.35707773808058	51.7411851669336	0.2053221633608476	561.2402365405939	1.974251570777381	1.295109030429962	0	0.3158802513243809	0	7.865418257977085	0	0.11055808796353334	0.17373413822840952	0	3.7273869656276952	3.695798940495257	1.3740790932610571	0	0.11055808796353334	0.8528766785758285	0.44223235185413334	0.48961438955279046	0	0	0	0.12635210052975238	0	0	0	0	0	0	0	0	0	0	0.07897006283109523	0	0.031588025132438094
LK-5136020	762.4202948544207	58.47173422036056	838.1211531353948	1382.3058765553776	125.22670116216993	51.68737218184058	0.20510861976920866	560.6565233460639	1.9721982670116216	1.2937620631596238	0	0.3155517227218595	0	7.8572378957743005	0	0.1104431029526508	0.1735534474970227	0	3.723510328117942	3.691955155845756	1.3726499938400887	0	0.1104431029526508	0.8519896513490206	0.4417724118106032	0.48910517021888217	0	0	0	0.1262206890887438	0	0	0	0	0	0	0	0	0	0	0.07888793068046487	0	0.03155517227218595
LK-5136025	762.4202948544207	58.47173422036056	838.1211531353948	1382.3058765553776	125.22670116216993	51.68737218184058	0.20510861976920866	560.6565233460639	1.9721982670116216	1.2937620631596238	0	0.3155517227218595	0	7.8572378957743005	0	0.1104431029526508	0.1735534474970227	0	3.723510328117942	3.691955155845756	1.3726499938400887	0	0.1104431029526508	0.8519896513490206	0.4417724118106032	0.48910517021888217	0	0	0	0.1262206890887438	0	0	0	0	0	0	0	0	0	0	0.07888793068046487	0	0.03155517227218595
LK-5136030	463.9611268531067	35.58222660260359	510.0279167179993	841.1845755821116	76.2051086197692	31.45368978686707	0.12481622931296457	341.1803622027843	1.2001560510861977	0.7873023695125457	0	0.19202496817379164	0	4.781421707527412	0	0.06720873886082707	0.1056137324955854	0	2.265894624450741	2.246692127633362	0.8353086115559937	0	0.06720873886082707	0.5184674140692375	0.26883495544330827	0.29763870066937703	0	0	0	0.07680998726951666	0	0	0	0	0	0	0	0	0	0	0.04800624204344791	0	0.019202496817379164
LK-5136035	264.3268695330787	20.271824565726252	290.5719354441296	479.2377479364297	43.41539977824319	17.919724035973882	0.07111001601576937	194.3764937784896	0.6837501539977824	0.44854010102254527	0	0.10940002463964518	0	2.724060613527165	0	0.03829000862387581	0.06017001355180485	0	1.2909202907478132	1.2799802882838487	0.47589010718245656	0	0.03829000862387581	0.295380066527042	0.15316003449550325	0.16957003819145003	0	0	0	0.043760009855858074	0	0	0	0	0	0	0	0	0	0	0.027350006159911296	0	0.010940002463964519
LK-5136040	404.4280481294403	31.016500349061644	444.5837871134656	733.2481458666996	66.4268654264712	27.417715904890972	0.10880045994004353	297.4018726130344	1.0461582686542648	0.6862798242371977	0	0.16738532298468237	0	4.167894542318591	0	0.05858486304463883	0.09206192764157531	0	1.9751468112192518	1.9584082789207837	0.7281261549833683	0	0.05858486304463883	0.4519403720586424	0.2343394521785553	0.2594472506262577	0	0	0	0.06695412919387295	0	0	0	0	0	0	0	0	0	0	0.04184633074617059	0	0.016738532298468237
LK-5136045	379.4241550655004	29.098895322574023	417.0972526795614	687.9148453862265	62.32000328528603	25.722606874461007	0.1020738368034167	279.0149069853394	0.9814792000328528	0.6438503552215514	0	0.15703667200525645	0	3.9102131329308856	0	0.05496283520183976	0.08637016960289105	0	1.8530327296620261	1.8373290624615006	0.6831095232228656	0	0.05496283520183976	0.4239990144141924	0.21985134080735905	0.24340684160814752	0	0	0	0.06281466880210258	0	0	0	0	0	0	0	0	0	0	0.03925916800131411	0	0.015703667200525646
LK-5136050	634.2257320027925	48.64020368773357	697.1981273869657	1149.8827645681902	104.17088415260154	42.99657508931872	0.1706213297195187	466.386842429469	1.640589708841526	1.076226849000041	0	0.26249435341464417	0	6.53610940002464	0	0.09187302369512546	0.14437189437805428	0	3.0974333702928014	3.071183934951337	1.1418504373537022	0	0.09187302369512546	0.7087347542195392	0.3674920947805018	0.4068662477926985	0	0	0	0.10499774136585767	0	0	0	0	0	0	0	0	0	0	0.06562358835366104	0	0.026249435341464417
LK-5136055	483.01171204467994	37.04325900373701	530.97003819145	875.7242330910435	79.33414644162458	32.745201429099424	0.1299412755122993	355.18947887150426	1.2494353414644164	0.8196295840006571	0	0.1999096546343066	0	4.9777504003942346	0	0.06996837912200732	0.10995031004886864	0	2.358933924684818	2.3389429592213875	0.8696069976592338	0	0.06996837912200732	0.5397560675126278	0.2798735164880293	0.3098599646831752	0	0	0	0.07996386185372265	0	0	0	0	0	0	0	0	0	0	0.04997741365857665	0	0.01999096546343066
LK-5136060	479.0428401297688	36.73887725350088	526.6070962178145	868.5284711100161	78.68226356207137	32.47613650363435	0.12887355755410457	352.27091289885425	1.2391688226356208	0.8128947476489672	0	0.19826701162169932	0	4.936848589380313	0	0.06939345406759476	0.10904685639193462	0	2.339550737136052	2.319724035973882	0.8624615005543921	0	0.06939345406759476	0.5353209313785882	0.277573816270379	0.307313868013634	0	0	0	0.07930680464867973	0	0	0	0	0	0	0	0	0	0	0.04956675290542483	0	0.019826701162169932
LK-5136065	463.1673524701244	35.52135025255636	509.1553283232721	839.7454231859061	76.07473204385856	31.399876801774052	0.1246026857213256	340.59664900825425	1.1981027473204386	0.7859554022422077	0	0.19169643957127017	0	4.773241345324627	0	0.06709375384994457	0.1054330417641986	0	2.2620179869409878	2.242848342983861	0.8338795121350252	0	0.06709375384994457	0.5175803868424295	0.26837501539977826	0.29712948133546874	0	0	0	0.07667857582850807	0	0	0	0	0	0	0	0	0	0	0.04792410989281754	0	0.019169643957127017
LK-5136070	666.7704817050634	51.13613403966983	732.9742515707774	1208.8880128126154	109.51632376493778	45.20290747813231	0.17937661697671553	490.31908340519897	1.7247751632376493	1.1314525070838979	0	0.2759640261180239	0	6.871504250338795	0	0.09658740914130837	0.15178021436491315	0	3.256375508192682	3.2287791055808794	1.200443513613404	0	0.09658740914130837	0.7451028705186645	0.38634963656523347	0.427744240482937	0	0	0	0.11038561044720956	0	0	0	0	0	0	0	0	0	0	0.06899100652950597	0	0.02759640261180239
LK-5136075	589.3774793642972	45.2006899100653	647.8968830848836	1068.5706541825798	96.80460761365036	39.95614143156339	0.1585561167919182	433.4070469385241	1.5245780460761367	1.0001231982259455	0	0.24393248737218184	0	6.073918935567328	0	0.08537637058026365	0.1341628680547	0	2.878403350991746	2.8540101022545277	1.061106320068991	0	0.08537637058026365	0.658617715904891	0.3415054823210546	0.3780953554268819	0	0	0	0.09757299494887274	0	0	0	0	0	0	0	0	0	0	0.06098312184304546	0	0.024393248737218185
LK-5136080	662.0078354071702	50.77087593938647	727.7387212024147	1200.2530984353825	108.73406430947395	44.880029567574226	0.17809535542688185	486.81680423801896	1.7124553406430947	1.12337070346187	0	0.2739928545028952	0	6.82242207712209	0	0.0958974990760133	0.15069606997659235	0	3.2331156831341628	3.2057163976838736	1.191868917087594	0	0.0958974990760133	0.739780707157817	0.3835899963040532	0.42468892447948753	0	0	0	0.10959714180115807	0	0	0	0	0	0	0	0	0	0	0.0684982136257238	0	0.027399285450289516
LK-5136085	469.51754753398217	36.00836105293417	516.136035481089	851.2586423555501	77.1177446511437	31.83038068251817	0.1263110344544372	345.2663545644943	1.2145291774465115	0.7967311404049116	0	0.19432466839144183	0	4.8386842429469015	0	0.06801363393700464	0.106878567615293	0	2.293031087019014	2.2735986201798695	0.845312307502772	0	0.06801363393700464	0.5246766046568929	0.2720545357480186	0.3012032360067348	0	0	0	0.07772986735657673	0	0	0	0	0	0	0	0	0	0	0.04858116709786046	0	0.019432466839144184
LK-5136090	362.75489302287383	27.820491971582275	398.772896390292	657.692645065911	59.58209519116258	24.5925341875077	0.09758942137899881	266.75692990020946	0.9383598209519116	0.6155640425444541	0	0.15013757135230588	0	3.738425526672416	0	0.05254814997330705	0.08257566424376822	0	1.7716233419572092	1.7566095848219785	0.6530984353825305	0	0.05254814997330705	0.4053714426512258	0.2101925998932282	0.2327132355960741	0	0	0	0.060055028540922345	0	0	0	0	0	0	0	0	0	0	0.03753439283807647	0	0.015013757135230586
LK-5136095	635.813280768757	48.761956387828015	698.9433041764199	1152.7610693606011	104.43163730442282	43.104201059504746	0.1710484169027966	467.554268818529	1.6446963163730444	1.078920783540717	0	0.26315141061968705	0	6.552470124430208	0	0.09210299371689049	0.1447332758408279	0	3.1051866453123074	3.0788715042503387	1.144708636195639	0	0.09210299371689049	0.7105088086731551	0.36841197486756194	0.40788468646051496	0	0	0	0.10526056424787483	0	0	0	0	0	0	0	0	0	0	0.06578785265492176	0	0.026315141061968708
LK-5136100	1297.0273417929448	99.47195597716726	1425.8094369841074	2351.5750153997783	213.03532503798613	87.93041764198595	0.3489302287380395	953.787359862018	3.35509835325038	2.200944519732249	0	0.5368157365200608	0	13.366711839349513	0	0.18788550778202126	0.29524865508603343	0	6.334425690936717	6.280744117284711	2.3351484538622644	0	0.18788550778202126	1.449402488604164	0.751542031128085	0.8320643916060942	0	0	0	0.2147262946080243	0	0	0	0	0	0	0	0	0	0	0.1342039341300152	0	0.05368157365200608
LK-5136105	783.4553160034495	60.08495749661204	861.2447455956633	1420.4434150548232	128.68168042380188	53.11341628680547	0.21076752494764073	576.1249230011088	2.026610816804238	1.32945669582358	0	0.324257730688678	0	8.074017494148084	0	0.11349020574103733	0.17834175187877294	0	3.826241222126401	3.7938154490575333	1.4105211284957495	0	0.11349020574103733	0.8754958728594308	0.4539608229641493	0.502599482567451	0	0	0	0.12970309227547122	0	0	0	0	0	0	0	0	0	0	0.0810644326721695	0	0.032425773068867805
LK-5136110	933.0817871955976	71.56014948051414	1025.7276580017246	1691.7236417395588	153.25766498295758	63.257163976838726	0.25102049197158227	686.1548601700135	2.4136585766498295	1.583360026282288	0	0.3861853722639727	0	9.61601576937292	0	0.13516488029239043	0.21240195474518497	0	4.556987392714878	4.518368855488481	1.6799063693482812	0	0.13516488029239043	1.0427005051127263	0.5406595211695617	0.5985873270091577	0	0	0	0.15447414890558908	0	0	0	0	0	0	0	0	0	0	0.09654634306599318	0	0.03861853722639727
LK-5136115	787.4241879183605	60.389339246848174	865.607687569299	1427.6391770358505	129.33356330335508	53.38248121227054	0.21183524290583547	579.0434889737587	2.0368773356330334	1.33619153217527	0	0.32590037370128533	0	8.114919305162005	0	0.11406513079544987	0.17924520553570694	0	3.845624409675167	3.8130343723050384	1.4176666256005912	0	0.11406513079544987	0.8799310089934704	0.4562605231817995	0.5051455792369923	0	0	0	0.13036014948051414	0	0	0	0	0	0	0	0	0	0	0.08147509342532133	0	0.032590037370128534
