entity_id	valid	rejected	polled	electors	UPFA	NDF	DUNF	JSP	UDF	Ind 1	SLLP	NSH	Ind 5	Ind 3	ONF	USP	LF	Ind 2	SEP	NA	Ind 4	JP	PNF	RPP	UNAF	ACAKO 
LK-3315175	1617.561435367538	9.710803621668628	1627.2722389892065	2079.157169164663	1141.7700649649598	450.9347536958412	4.52284004296895	4.997928282776613	1.2162258939076167	4.0857588623459	2.166402373522942	0.9121694204307125	0.6081129469538084	1.0451941275768581	0.893165890838406	0.893165890838406	0.6651235357307279	0.7791447132845669	0.2850529438845977	0.19003529592306512	0.4940917693999693	0.39907412143843674	0.1330247071461456	0.20903882551537162	0.1710317663307586	0.19003529592306512
LK-3315180	520.86349045987	3.1269310450662435	523.9904215049363	669.4998017801422	367.6561077292956	145.2034183334186	1.4563788429075655	1.6093598138012175	0.3916312854877487	1.3156363496854058	0.6975932272750525	0.2937234641158115	0.19581564274387436	0.33655813596603407	0.28760422528006546	0.28760422528006546	0.21417335925111258	0.250888792265589	0.09178858253619111	0.06119238835746074	0.15910020972939792	0.12850401555066754	0.042834671850222515	0.06731162719320681	0.055073149521714666	0.06119238835746074
LK-3315185	487.6632052790424	2.927617780960663	490.5908230600031	626.8253107575836	344.2213923985882	135.9480280321244	1.3635480075707198	1.5067778402987366	0.36666837178372297	1.2317765614609444	0.6531280372397565	0.27500127883779224	0.18333418589186148	0.31510563200163694	0.26927208552867155	0.26927208552867155	0.20052176581922349	0.23489692567394752	0.08593789963681008	0.05729193309120671	0.14895902603713745	0.1203130594915341	0.0401043531638447	0.06302112640032738	0.051562739782086045	0.05729193309120671
LK-3315190	611.756074479513	3.67259194843726	615.4286664279502	786.3299657271472	431.81344314287173	170.54194587958463	1.7105222773543403	1.8901989871604685	0.45997237710368816	1.5452197043327025	0.8193257967159445	0.34497928282776613	0.22998618855184408	0.39528876157348203	0.337792214435521	0.337792214435521	0.2515473937285795	0.29466980408205024	0.10780602588367691	0.07187068392245127	0.18686377819837333	0.1509284362371477	0.05030947874571589	0.0790577523146964	0.06468361553020614	0.07187068392245127
LK-3315195	1089.078207325183	6.538128548774874	1095.6163358739577	1399.863221903934	768.7354979794363	303.6071474244207	3.045155762443092	3.3650250652207276	0.8188654151107474	2.750876003887667	1.458604020666019	0.6141490613330606	0.4094327075553737	0.7037124661107985	0.6013542892219551	0.6013542892219551	0.44781702388869	0.5245856565553225	0.1919215816665814	0.1279477211110543	0.3326640748887411	0.268690214333214	0.089563404777738	0.1407424932221597	0.11515294899994885	0.1279477211110543
LK-3315200	733.6718757992736	4.404496393677426	738.076372192951	943.036293416543	517.8687912425188	204.52895288761573	2.05140927924702	2.2668934472351525	0.5516394700496189	1.8531638446979384	0.9826078060258836	0.41372960253721414	0.27581973502480944	0.4740651695738912	0.40511023581768885	0.40511023581768885	0.3016778351833853	0.3533940355005371	0.12929050079287943	0.08619366719525295	0.22410353470765768	0.1810067011100312	0.060335567036677064	0.09481303391477824	0.07757430047572765	0.08619366719525295
LK-3315205	1006.89389482838	6.044746534349583	1012.9386413627296	1294.2263670776	710.7249731444064	280.6962632359712	2.81536139956008	3.111092639009668	0.7570719729909459	2.5432886592664588	1.3485344518901223	0.5678039797432094	0.37853598649547293	0.6506087267890941	0.5559747301652259	0.5559747301652259	0.41402373522942354	0.4849992326973247	0.17743874366975293	0.11829249577983529	0.30756048902757177	0.24841424113765412	0.0828047470458847	0.1301217453578188	0.10646324620185177	0.11829249577983529
LK-3315210	390.78368458744694	2.34601514143946	393.1296997288864	502.2997467901172	275.8381247122615	108.94049567752828	1.092664586423858	1.2074402782751037	0.29382577113918873	0.9870709499207121	0.5233771548416799	0.22036932835439155	0.14691288556959436	0.2525065220727403	0.21577830068034173	0.21577830068034173	0.16068596859174383	0.18823213463604277	0.06886541511074735	0.04591027674049824	0.11936671952529543	0.0964115811550463	0.032137193718348764	0.05050130441454806	0.04131924906644842	0.04591027674049824
LK-3315215	447.38744948590727	2.68582791958668	450.0732774054939	575.0562560744795	315.7923934728119	124.72017750268557	1.2509335515883167	1.38233413473835	0.33638549286408514	1.130045015090286	0.5991866591641517	0.2522891196480639	0.16819274643204257	0.2890812829300732	0.24703309632206252	0.24703309632206252	0.18396081641004655	0.21549695636605454	0.07884034989001995	0.0525602332600133	0.1366566064760346	0.11037648984602794	0.036792163282009314	0.057816256586014636	0.04730420993401197	0.0525602332600133
LK-3315220	362.48180213821684	2.17610875236585	364.6579108905827	465.921492147936	255.8609903319863	101.05065476494963	1.013530103841629	1.1199933500434807	0.2725459102767405	0.9155839173359251	0.48547240268044406	0.2044094327075554	0.13627295513837026	0.2342191416440739	0.2001509028594813	0.2001509028594813	0.14904854468259246	0.17459972377103689	0.06387794772111106	0.042585298480740705	0.11072177604992584	0.08942912680955549	0.029809708936518495	0.04684382832881478	0.03832676863266664	0.042585298480740705
LK-3315225	645.5006266305181	3.8751726431019486	649.3757992736201	829.7040385697478	455.6323341347383	179.94906389073608	1.8048749296639213	1.9944626323597114	0.48534451890122254	1.6304542431837945	0.8645199242928027	0.36400838917591694	0.24267225945061127	0.41709294593073815	0.3564248810680853	0.3564248810680853	0.26542278377410605	0.31092383242109567	0.11375262161747403	0.07583508107831602	0.19717121080362165	0.15925367026446366	0.05308455675482122	0.08341858918614763	0.06825157297048443	0.07583508107831602
LK-3315230	773.9476315924088	4.646286255051409	778.5939178474603	994.8053480996471	546.297790168295	215.75680341705458	2.1640237352294234	2.3913371527955394	0.5819223489692568	1.9548953910685969	1.0365491841014887	0.4364417617269426	0.2909611744846284	0.500089518645455	0.42734922502429795	0.42734922502429795	0.3182387845925623	0.3727940048084301	0.13638805053966954	0.09092536702644637	0.23640595426876057	0.19094327075553738	0.06364775691851246	0.100017903729091	0.08183283032380173	0.09092536702644637
LK-3315235	733.1276088290961	4.401228963118318	737.5288377922144	942.336711596501	517.4846155813597	204.37722517775845	2.049887462274285	2.2652117755383907	0.5512302419561103	1.851789094071308	0.9818788684843214	0.4134226814670827	0.27561512097805513	0.47371348918103223	0.40480970893651846	0.40480970893651846	0.3014540385697478	0.35313187375313315	0.12919458795846334	0.08612972530564222	0.2239372857946698	0.18087242314184868	0.06029080771394956	0.09474269783620645	0.07751675277507801	0.08612972530564222
LK-3315240	893.6863650314594	5.365120978055144	899.0514860095146	1148.7133485088752	630.8164356233056	249.13689958565658	2.498823469231163	2.761304926083176	0.671952529541153	2.257340528927311	1.1969154432451787	0.5039643971558647	0.3359762647705765	0.5774592050744284	0.4934651388817843	0.4934651388817843	0.36747403959281805	0.43046958923730116	0.15748887411120774	0.10499258274080517	0.2729807151260934	0.22048442375569083	0.07349480791856361	0.11549184101488567	0.09449332446672465	0.10499258274080517
LK-3315245	367.3802048698143	2.205515627397821	369.58572049721215	472.21772852831344	259.31857128241853	102.41620415366515	1.0272264565962452	1.1351283953143383	0.27622896311831807	0.9279566729755998	0.4920328405545041	0.20717172233873854	0.13811448155915904	0.2373842651798046	0.20285564479001483	0.20285564479001483	0.15106271420533018	0.1769591794976725	0.0647411632308558	0.0431607754872372	0.11221801626681671	0.09063762852319812	0.030212542841066038	0.04747685303596092	0.03884469793851348	0.0431607754872372
LK-3315250	594.3395314338329	3.568034170545808	597.9075656043788	763.9433474858049	419.51982198577934	165.68665916415162	1.6618241342268147	1.8363854928640853	0.44687707811141236	1.5012276842805259	0.7959997953859532	0.33515780858355926	0.22343853905570618	0.384034989001995	0.32817535423806843	0.32817535423806843	0.24438590209217864	0.28628062816512356	0.10473681518236228	0.06982454345490818	0.18154381298276126	0.14663154125530717	0.04887718041843573	0.076806997800399	0.06284208910941737	0.06982454345490818
LK-3315255	719.5209345746584	4.319543199140621	723.8404777737991	924.8471660954524	507.88022405238115	200.5840324313264	2.0118420379559057	2.223169983119341	0.5409995396183948	1.8174203284055448	0.9636554299452657	0.4057496547137961	0.2704997698091974	0.46492147935955797	0.39729653690725864	0.39729653690725864	0.29585912322880964	0.34657783006803417	0.12679676709806126	0.08453117806537418	0.21978106296997288	0.17751547393728578	0.05917182464576193	0.0929842958719116	0.07607806025883676	0.08453117806537418
LK-3315260	820.1627799552712	5.535140475003544	825.6979204302747	1062.7913707232074	529.6937036647442	276.9494216811265	2.471573420656663	2.5085730227623015	1.0729884610635214	1.6279824926481012	1.1025881427480322	0.443995225267664	0.3477962597930035	0.695592519586007	0.6141933949536018	0.4883947477944304	0.2737970555817261	0.4587950661099195	0.14799840842255466	0.2737970555817261	0.20719777179157653	0.3107966576873648	0.14799840842255466	0.1775980901070656	0.059199363369021867	0.0887990450535328
LK-3315265	657.9550608046613	4.4404278965108785	662.3954887011722	852.5977745356756	424.93351505367	222.17574124975417	1.982757911008868	2.0124399156646895	0.86077813501882	1.3060082048561406	0.884523738743477	0.3561840558698565	0.27901084376472096	0.5580216875294419	0.4927212772866349	0.39180246145684217	0.2196468344530782	0.3680568577321851	0.11872801862328551	0.2196468344530782	0.1662192260725997	0.24932883910889958	0.11872801862328551	0.1424736223479426	0.047491207449314204	0.0712368111739713
LK-3315270	937.2564772171178	6.325386117602939	943.5818633347208	1214.5248729710818	605.3174648183635	316.4891722425235	2.824437116683665	2.8667191094483906	1.2261777901770403	1.8604076816479231	1.2600033843888208	0.5073839131767063	0.39745073198841996	0.7949014639768399	0.7018810798944437	0.5581223044943769	0.3128867464589689	0.5242967102825965	0.1691279710589021	0.3128867464589689	0.23677915948246295	0.3551687392236944	0.1691279710589021	0.20295356527068253	0.06765118842356084	0.10147678263534127
LK-3315275	819.1217901171416	4.917482991457364	824.039273108599	1052.8706391631285	578.1843700445036	228.350203335209	2.2903345439664435	2.5309159036267843	0.6158882807304722	2.06899969307893	1.0970510000511535	0.46191621054785414	0.3079441403652361	0.5292789912527496	0.4522929561614405	0.4522929561614405	0.336813903524477	0.39455342984295877	0.14434881579620443	0.09623254386413628	0.2502046140467543	0.20208834211468618	0.0673627807048954	0.10585579825054992	0.08660928947772265	0.09623254386413628
LK-3318	26288.638926543554	157.82016343546985	26446.45908997903	33790.501489846036	18556.06860964755	7328.600113816563	73.50528160008184	81.22642462530054	19.76612614455983	66.40183001688067	35.20841219499719	14.82459460841987	9.883063072279915	16.9865146554811	14.515748887411121	14.515748887411121	10.809600235306155	12.66267456135864	4.632685815131209	3.0884572100874723	8.029988746227426	6.485760141183695	2.1619200470612308	3.397302931096221	2.779611489078725	3.0884572100874723
LK-3318005	306.422304209934	1.839563404777738	308.2618676147118	393.8645646836155	216.29089723259503	85.4227006496496	0.8567829556499054	0.9467811652769963	0.2303954166453527	0.7739846027929818	0.4103918358995345	0.17279656248401454	0.11519770832267635	0.19799606117959997	0.1691966340989309	0.1691966340989309	0.12599749347792727	0.14759706378842907	0.05399892577625454	0.03599928385083636	0.09359813801217454	0.07559849608675635	0.02519949869558545	0.039599212235919994	0.032399355465752726	0.03599928385083636
LK-3318010	400.58049005064197	2.4048288915034015	402.98531894214534	514.8922195508721	282.75328661312597	111.67159445495932	1.1200572919330911	1.2377103688168192	0.30119187682234383	1.0118164612000613	0.5364980305898	0.22589390761675787	0.15059593841117191	0.25883676914420173	0.22118778454140875	0.22118778454140875	0.16471430763721928	0.19295104608931402	0.07059184613023683	0.04706123075349122	0.12235919995907718	0.09882858458233157	0.032942861527443856	0.051767353828840346	0.0423551076781421	0.04706123075349122
LK-3318015	398.40342216993196	2.39175916926697	400.7951813391989	512.0938922707044	281.21658396848943	111.0646836155302	1.1139700240421504	1.2309836820297713	0.29955496444830937	1.0063174586935393	0.533582280423551	0.22466622333623204	0.14977748222415468	0.2574300475727659	0.2199856770167272	0.2199856770167272	0.1638191211826692	0.1919023990996982	0.07020819479257251	0.04680546319504834	0.12169420430712569	0.09829147270960151	0.03276382423653384	0.05148600951455317	0.042124916875543504	0.04680546319504834
LK-3318020	321.6617793749041	1.9310514604327587	323.5928308353368	413.45285564479	227.04781574505088	89.67107652565349	0.8993938308864904	0.9938679727863318	0.24185380326359404	0.8124776203386362	0.4308020870632769	0.18139035244769552	0.12092690163179702	0.20784311217965112	0.17761138677170188	0.17761138677170188	0.132263798659778	0.15493759271573992	0.05668448513990485	0.03778965675993657	0.09825310757583508	0.0793582791958668	0.0264527597319556	0.04156862243593023	0.03401069108394291	0.03778965675993657
LK-3318025	714.622531843061	4.29013632410865	718.9126681671696	918.5509297150749	504.42264310194895	199.21848304261087	1.9981456852012889	2.2080349378484834	0.5373164867768172	1.8050475727658704	0.9570949920712056	0.4029873650826129	0.2686582433884086	0.4617563558238273	0.39459179497672514	0.39459179497672514	0.2938449537060719	0.3442183743413985	0.12593355158831654	0.08395570105887769	0.21828482275308198	0.17630697222364314	0.05876899074121438	0.09235127116476546	0.07556013095298991	0.08395570105887769
LK-3318030	318.9404445240166	1.9147143076372193	320.8551588316538	409.9549465445803	225.12693743925522	88.91243797636707	0.8917847460228144	0.9854596143025219	0.23980766279605095	0.8056038672054837	0.42715739935546576	0.17985574709703822	0.11990383139802548	0.2060847102153563	0.1761087523658499	0.1761087523658499	0.13114481559159036	0.15362678397872015	0.056204920967824444	0.03746994731188296	0.0974218630108957	0.07868688935495421	0.02622896311831807	0.041216942043071254	0.033722952580694666	0.03746994731188296
LK-3318035	458.2727888894573	2.7511765307688374	461.0239654202261	589.0478924753185	323.4759066959947	127.7547316998312	1.28136989104302	1.4159675686735895	0.3445700547342575	1.1575400276228962	0.6137654099953962	0.2584275410506931	0.17228502736712875	0.29611489078725256	0.25304363394547036	0.25304363394547036	0.18843674868279708	0.22074019131413372	0.08075860657834161	0.05383907105222774	0.13998158473579211	0.11306204920967824	0.03768734973655941	0.05922297815745051	0.04845516394700496	0.05383907105222774
LK-3318040	593.7952644636555	3.5647667399867	597.3600312036422	763.2437656657629	419.1356463246202	165.53493145429434	1.6603023172540796	1.8347038211673232	0.44646785001790373	1.4998529336538953	0.795270857844391	0.3348508875134278	0.22323392500895187	0.383683308609136	0.32787482735689805	0.32787482735689805	0.2441621054785411	0.28601846641771955	0.1046409023479462	0.06976060156529745	0.1813775640697734	0.14649726328712467	0.04883242109570822	0.0767366617218272	0.06278454140876771	0.06976060156529745
LK-3318045	576.3787214179753	3.4602089620952476	579.8389303800706	740.8571474244206	406.8420251675277	160.67964473886133	1.6116041741265537	1.7808903268709395	0.4333725510256279	1.4558609136017187	0.7719448565143997	0.3250294132692209	0.21668627551281394	0.37242953603764894	0.3182579671594455	0.3182579671594455	0.23700061384214025	0.2776292905007929	0.10157169164663153	0.06771446109775436	0.17605759885416133	0.14220036830528415	0.047400122768428046	0.07448590720752979	0.060943014987978925	0.06771446109775436
LK-3318050	439.22344493324465	2.6368164612000613	441.8602613944447	564.5625287738503	310.02975855542485	122.44426185482634	1.228106296997289	1.35710905928692	0.3302470714614558	1.1094237556908282	0.5882525960407182	0.24768530359609187	0.1651235357307279	0.2838060770371886	0.24252519310450663	0.24252519310450663	0.18060386720548366	0.21156453015499513	0.07740165737377872	0.05160110491585247	0.1341628727812164	0.10836232032329018	0.03612077344109673	0.05676121540743772	0.046440994424267225	0.05160110491585247
LK-3318055	377.1770103330094	2.2643293774617628	379.44133971047114	484.8102012890685	266.23373318328305	105.14730293109622	1.0546191621054786	1.165398485856054	0.2835950688014732	0.9527021842549491	0.5051537163026242	0.21269630160110492	0.1417975344007366	0.24371451225126606	0.2082651286510819	0.2082651286510819	0.15509105325080566	0.18167809095094378	0.06646759425034529	0.04431172950023019	0.11521049670059849	0.0930546319504834	0.031018210650161134	0.048742902450253214	0.03988055655020717	0.04431172950023019
LK-3318060	346.1537930328917	2.0780858355926135	348.23187886848433	444.9340375466776	244.33572049721215	96.49882346923117	0.9678755946595734	1.069543199140621	0.26026906747148193	0.8743413985370097	0.4636042764335772	0.19520180060361145	0.13013453373574096	0.22366872985830477	0.19113509642436954	0.19113509642436954	0.14233464627346668	0.16673487134891812	0.06100056268862858	0.04066704179241905	0.10573430866028953	0.08540078776408001	0.028466929254693338	0.04473374597166096	0.036600337613177145	0.04066704179241905
LK-3318065	644.9563596603407	3.871905212542841	648.8282648728836	829.0044567497059	455.2481584735792	179.79733618087883	1.8033531126911864	1.9927809606629496	0.48493529080771397	1.629079492557164	0.8637909867512406	0.36370146810578546	0.24246764540385699	0.4167412655378792	0.35612435418691496	0.35612435418691496	0.2651989871604686	0.31066167067369177	0.11365670878305796	0.0757711391887053	0.1970049618906338	0.15911939229628114	0.053039797432093715	0.08334825310757583	0.06819402526983477	0.0757711391887053
LK-3318070	340.7111233311167	2.0454115300015348	342.75653486111827	437.93821934625817	240.4939638856208	94.98154637065835	0.9526574249322217	1.0527264821730014	0.25617678653639575	0.8605938922707045	0.4563149010179549	0.1921325899022968	0.12808839326819788	0.2201519259297151	0.18812982761266564	0.18812982761266564	0.14009668013709142	0.16411325387487852	0.06004143434446775	0.040027622896311836	0.10407181953041078	0.08405800808225486	0.028019336027418285	0.044030385185943016	0.036024860606680656	0.040027622896311836
LK-3318075	855.5876771190343	5.1364008389175915	860.7240779579519	1099.742621105939	603.9241393421659	238.51595989564686	2.3922962811397004	2.6435879073098367	0.6433065629955497	2.1611079850631745	1.1458898153358228	0.48247992224666225	0.32165328149777483	0.5528415775743005	0.4724282571998568	0.4724282571998568	0.35180827663819125	0.412118266919024	0.15077497570208195	0.10051665046805464	0.26134329121694205	0.21108496598291474	0.07036165532763825	0.1105683155148601	0.09046498542124917	0.10051665046805464
LK-3318080	389.1508836769144	2.336212849762136	391.48709652667657	500.2010013299913	274.6855977287841	108.48531254795641	1.0880991355056524	1.2023952631848176	0.29259808685866284	0.9829466980408205	0.5211903422169932	0.21944856514399713	0.14629904342933142	0.25145148089416336	0.21487672003683053	0.21487672003683053	0.16001457875083125	0.18744564939383088	0.06857767660749911	0.04571845107166607	0.11886797278633178	0.09600874725049874	0.03200291575016625	0.050290296178832676	0.04114660596449946	0.04571845107166607
LK-3318085	616.110210240933	3.6987313929101235	619.8089416338432	791.9266202874827	434.88684843214486	171.7557675584429	1.722696813136222	1.9036523607345646	0.46324620185175713	1.5562177093457465	0.8251572970484424	0.34743465138881785	0.23162310092587857	0.39810220471635377	0.34019642948488416	0.34019642948488416	0.2533377666376797	0.29676709806128193	0.10857332855900557	0.07238221903933706	0.18819376950227634	0.1520026599826078	0.05066755332753593	0.07962044094327075	0.06514399713540335	0.07238221903933706
LK-3318090	234.03479717632615	1.4049951404163896	235.43979231674254	300.8201826180367	165.19553429842958	65.24291523863113	0.6543812982761267	0.7231188296076526	0.17596808020870633	0.5911427694511229	0.3134431428717582	0.13197606015652974	0.08798404010435316	0.151222568929357	0.1292265589032687	0.1292265589032687	0.09623254386413628	0.1127295513837025	0.041242518798915544	0.027495012532610365	0.07148703258478695	0.05773952631848176	0.019246508772827256	0.0302445137858714	0.024745511279349326	0.027495012532610365
LK-3318095	319.4847114941941	1.9179817381963273	321.40269323239045	410.65452836462225	225.51111310041435	89.06416568622437	0.8933065629955497	0.9871412859992839	0.24021689088955958	0.8069786178321142	0.427886336897028	0.1801626681671697	0.12010844544477979	0.20643639060821525	0.17640927924702032	0.17640927924702032	0.13136861220522789	0.1538889457261241	0.056300833802240526	0.037533889201493684	0.09758811192388359	0.07882116732313674	0.026273722441045578	0.04128727812164305	0.033780500281344314	0.037533889201493684
LK-3318100	304.78950329940153	1.8297611131004143	306.61926441250193	391.7658192234897	215.1383702491176	84.96751752007775	0.8522175047316999	0.9417361501867103	0.22916773236482685	0.7698603509130902	0.4082050232748478	0.17187579927362012	0.11458386618241342	0.19694102000102306	0.16829505345541973	0.16829505345541973	0.12532610363701469	0.1468105785462172	0.05371118727300629	0.0358074581820042	0.0930993912732109	0.07519566218220881	0.025065220727402936	0.03938820400020462	0.032226712363803776	0.0358074581820042
LK-3318105	841.4367358944191	5.0514476443807865	846.4881835388	1081.5534937848483	593.9355721520283	234.57103943935752	2.3527290398485854	2.599864443194025	0.6326666325643255	2.125364468770781	1.126937439255205	0.47449997442324415	0.31633331628216277	0.5436978873599673	0.46461455828942655	0.46461455828942655	0.3459895646836155	0.40530206148652104	0.1482812420072638	0.09885416133817587	0.25702081947925726	0.20759373881016932	0.0691979129367231	0.10873957747199345	0.08896874520435828	0.09885416133817587
LK-3318110	458.81705585963476	2.754443961327945	461.57149982096274	589.7474742953603	323.86008235715383	127.90645940968848	1.2828917080157554	1.4176492403703513	0.34497928282776613	1.1589147782495268	0.6144943475369584	0.2587344621208246	0.17248964141388307	0.2964665711801115	0.25334416082664074	0.25334416082664074	0.1886605452964346	0.22100235306153768	0.08085451941275769	0.053903012941838455	0.14014783364878	0.11319632717786077	0.03773210905928692	0.059293314236022306	0.04851271164765461	0.053903012941838455
LK-3318115	444.1218476648422	2.6662233362320324	446.78807100107423	570.8587651542279	313.4873395058571	123.80981124354187	1.2418026497519055	1.372244104557778	0.3339301243030334	1.1217965113305028	0.5948130339147782	0.25044759322727506	0.1669650621515167	0.28697120057291936	0.24522993503504018	0.24522993503504018	0.1826180367282214	0.21392398588163078	0.07826487288352346	0.052176581922348975	0.13565911299810732	0.10957082203693284	0.036523607345644284	0.05739424011458387	0.04695892373011407	0.052176581922348975
LK-3318120	742.9244142922912	4.46004271318226	747.3844570054735	954.9291843572562	524.3997774822242	207.10832395518955	2.0772801677835186	2.2954818660801064	0.5585963476392655	1.8765346053506575	0.9949997442324416	0.4189472607294491	0.27929817381963273	0.48004373625249375	0.41021919279758556	0.41021919279758556	0.3054823776152233	0.35785078520640445	0.13092101897795283	0.08728067931863523	0.2269297662284516	0.183289426569134	0.06109647552304466	0.09600874725049875	0.0785526113867717	0.08728067931863523
LK-3318125	278.1204217607039	1.6696570157041282	279.790078776408	357.48631004143436	196.31376285231983	77.53285973707095	0.7776484730676761	0.8593342370453732	0.2091155557829045	0.7024975702081948	0.37248708373829864	0.15683666683717837	0.10455777789145225	0.17970868075093355	0.15356923627807048	0.15356923627807048	0.1143600695687759	0.1339646529234232	0.049011458386618245	0.032674305591078825	0.08495319453680496	0.06861604174126554	0.02287201391375518	0.03594173615018671	0.029406875031970946	0.032674305591078825
LK-3318130	505.07974832472246	3.0321755588521153	508.1119238835746	649.2119289989257	356.5150135556806	140.8033147475574	1.4122461506982453	1.56059133459512	0.37976367077599876	1.2757685815131208	0.6764540385697478	0.28482275308199906	0.18988183538799938	0.32635940457312396	0.2788889457261241	0.2788889457261241	0.20768325745562433	0.24328610159087422	0.08900711033812471	0.05933807355874981	0.1542789912527495	0.1246099544733746	0.041536651491124864	0.06527188091462478	0.05340426620287483	0.05933807355874981
LK-3318135	388.6066167067369	2.3329454192030283	390.9395621259399	499.50141950994936	274.3014220676249	108.33358483809913	1.0865773185329173	1.2007135914880556	0.2921888587651542	0.98157194741419	0.5204614046754309	0.21914164407386566	0.1460944293825771	0.2510998005013044	0.21457619315566012	0.21457619315566012	0.15979078213719372	0.18718348764642692	0.06848176377308302	0.045654509182055346	0.1187017238733439	0.09587446928231623	0.03195815642743874	0.05021996010026088	0.041089058263849815	0.045654509182055346
LK-3318140	365.20313698910434	2.1924459051613896	367.3955828942657	469.41940124814573	257.781868637782	101.80929331423603	1.0211391887053047	1.1284017085272904	0.2745920507442836	0.9224576704690778	0.4891170903882552	0.2059440380582127	0.1372960253721418	0.23597754360836873	0.20165353726533328	0.20165353726533328	0.1501675277507801	0.1759105325080567	0.06435751189319147	0.042905007928794314	0.11155302061486522	0.09010051665046806	0.03003350555015602	0.047195508721673746	0.03861450713591488	0.042905007928794314
LK-3318145	420.7183679472096	2.5257238221903933	423.2440917694	540.7767468924242	296.96778607601414	117.28551971967876	1.1763645199242927	1.2999322215970126	0.31633331628216277	1.0626822343853906	0.5634687196276025	0.23724998721162208	0.15816665814108138	0.27184894367998363	0.23230727914471327	0.23230727914471327	0.17299478234180776	0.20265103074326052	0.0741406210036319	0.049427080669087936	0.12851040973962863	0.10379686940508466	0.03459895646836155	0.054369788735996724	0.04448437260217914	0.049427080669087936
LK-3318150	441.40051281395466	2.6498861834364926	444.05039899739114	567.3608560540181	311.5664612000614	123.05117269425546	1.2341935648882294	1.3638357460739678	0.3318839838354903	1.1149227581973502	0.591168346206967	0.2489129878766177	0.16594199191774514	0.2852127986086245	0.24372730062918818	0.24372730062918818	0.18149905366003374	0.21261317714461095	0.07778530871144304	0.05185687247429536	0.13482786843316794	0.10889943219602025	0.03629981073200675	0.057042559721724895	0.04667118522686582	0.05185687247429536
LK-3318155	520.3192234896925	3.123663614507136	523.4428871041997	668.8002199601002	367.27193206813644	145.0516906235613	1.4548570259348304	1.6076781421044555	0.3912220573942401	1.3142615990587754	0.6968642897334901	0.2934165430456801	0.19561102869712005	0.3362064555731751	0.2873036983988951	0.2873036983988951	0.21394956263747505	0.25062663051818507	0.09169266970177502	0.06112844646785001	0.15893396081641004	0.12836973758248504	0.04278991252749501	0.06724129111463502	0.05501560182106501	0.06112844646785001
LK-3318160	715.1667988132385	4.293403754667758	719.4602025679063	919.2505115351169	504.8068187631081	199.37021075246815	1.9996675021740242	2.209716609545245	0.5377257148703258	1.8064223233925008	0.9578239296127679	0.4032942861527444	0.2688628574351629	0.4621080362166863	0.3948923218578955	0.3948923218578955	0.2940687503197094	0.34448053608880247	0.1260294644227326	0.0840196429484884	0.21845107166606986	0.17644125019182566	0.05881375006394189	0.09242160724333726	0.07561767865363957	0.0840196429484884
LK-3318165	234.03479717632615	1.4049951404163896	235.43979231674254	300.8201826180367	165.19553429842958	65.24291523863113	0.6543812982761267	0.7231188296076526	0.17596808020870633	0.5911427694511229	0.3134431428717582	0.13197606015652974	0.08798404010435316	0.151222568929357	0.1292265589032687	0.1292265589032687	0.09623254386413628	0.1127295513837025	0.041242518798915544	0.027495012532610365	0.07148703258478695	0.05773952631848176	0.019246508772827256	0.0302445137858714	0.024745511279349326	0.027495012532610365
LK-3318170	739.1145455010486	4.4371706992685045	743.5517162003171	950.0321116169624	521.7105478541101	206.04622998618854	2.066627448974372	2.2837101642027724	0.5557317509847051	1.8669113509642437	0.9898971814415058	0.4167988132385288	0.27786587549235253	0.47758197350248094	0.4081155046293928	0.4081155046293928	0.3039158013197606	0.35601565297457666	0.13024962913704025	0.08683308609136017	0.22576602383753644	0.18234948079185634	0.06078316026395211	0.09551639470049618	0.07814977748222415	0.08683308609136017
LK-3318175	321.6617793749041	1.9310514604327587	323.5928308353368	413.45285564479	227.04781574505088	89.67107652565349	0.8993938308864904	0.9938679727863318	0.24185380326359404	0.8124776203386362	0.4308020870632769	0.18139035244769552	0.12092690163179702	0.20784311217965112	0.17761138677170188	0.17761138677170188	0.132263798659778	0.15493759271573992	0.05668448513990485	0.03778965675993657	0.09825310757583508	0.0793582791958668	0.0264527597319556	0.04156862243593023	0.03401069108394291	0.03778965675993657
LK-3318180	435.95784311217966	2.617211877845414	438.575054990025	560.3650378535987	307.72470458847	121.53389559568264	1.2189753951608777	1.3470190291063482	0.3277917029004041	1.101175251931045	0.5838789707913448	0.2458437771753031	0.16389585145020205	0.28169599468003476	0.24072203181748425	0.24072203181748425	0.1792610875236585	0.20999155967057137	0.07682618036728221	0.05121745357818814	0.13316537930328917	0.10755665251419509	0.0358522175047317	0.05633919893600695	0.046095708220369326	0.05121745357818814
LK-3318185	442.4890467543097	2.6564210445547087	445.1454677988644	568.760019694102	312.33481252237965	123.35462811397002	1.2372371988336999	1.367199089467492	0.33270244002250754	1.1176722594506112	0.5926262212900916	0.24952683001688064	0.16635122001125377	0.2859161593943424	0.24432835439152897	0.24432835439152897	0.1819466468873088	0.2131375006394189	0.0779771343802752	0.051984756253516805	0.13516036625914368	0.10916798813238529	0.03638932937746176	0.057183231878868486	0.046786280628165124	0.051984756253516805
