entity_id	valid	rejected	polled	electors	PA	UNP	Ind 2	SMBP	Ind 1	SLPF 
LK-4115005	0.3226869977333608	0.0	0.3226869977333608	1046.6173500927262	0.3226869977333608	0.0	0.0	0.0	0.0	0.0
LK-4115010	0.43810378056023563	0.0	0.43810378056023563	1420.9652731482042	0.43810378056023563	0.0	0.0	0.0	0.0	0.0
LK-4115015	0.4557762936206834	0.0	0.4557762936206834	1478.2850874534854	0.4557762936206834	0.0	0.0	0.0	0.0	0.0
LK-4115020	0.6394831577799056	0.0	0.6394831577799056	2074.128095417025	0.6394831577799056	0.0	0.0	0.0	0.0	0.0
LK-4115025	0.4374492430394783	0.0	0.4374492430394783	1418.8423170628234	0.4374492430394783	0.0	0.0	0.0	0.0	0.0
LK-4115030	0.6019563399231525	0.0	0.6019563399231525	1952.4119465218605	0.6019563399231525	0.0	0.0	0.0	0.0	0.0
LK-4115035	0.3630501448467291	0.0	0.3630501448467291	1177.5329753578744	0.3630501448467291	0.0	0.0	0.0	0.0	0.0
LK-4115040	0.1775978472988206	0.0	0.1775978472988206	576.0287511666525	0.1775978472988206	0.0	0.0	0.0	0.0	0.0
LK-4115045	0.5146846704888426	0.0	0.5146846704888426	1669.351135137756	0.5146846704888426	0.0	0.0	0.0	0.0	0.0
LK-4115050	0.28319656731433557	0.0	0.28319656731433557	918.5323329414189	0.28319656731433557	0.0	0.0	0.0	0.0	0.0
LK-4115055	0.483266869492491	0.0	0.483266869492491	1567.4492430394782	0.483266869492491	0.0	0.0	0.0	0.0	0.0
LK-4115060	0.31810523508805955	0.0	0.31810523508805955	1031.7566574950606	0.31810523508805955	0.0	0.0	0.0	0.0	0.0
LK-4115065	0.37199549096374585	0.0	0.37199549096374585	1206.546708524745	0.37199549096374585	0.0	0.0	0.0	0.0	0.0
LK-4115070	0.26770584598974556	0.0	0.26770584598974556	868.2890389207404	0.26770584598974556	0.0	0.0	0.0	0.0	0.0
LK-4115075	0.8044266130107514	0.0	0.8044266130107514	2609.1130289329826	0.8044266130107514	0.0	0.0	0.0	0.0	0.0
LK-4115080	0.34603216930703873	0.0	0.34603216930703873	1122.3361171379743	0.34603216930703873	0.0	0.0	0.0	0.0	0.0
LK-4115085	0.37570453691470407	0.0	0.37570453691470407	1218.5767930085697	0.37570453691470407	0.0	0.0	0.0	0.0	0.0
LK-4115090	0.35999563641652826	0.0	0.35999563641652826	1167.6258469594306	0.35999563641652826	0.0	0.0	0.0	0.0	0.0
LK-4115095	0.36239560732597176	0.0	0.36239560732597176	1175.4100192724936	0.36239560732597176	0.0	0.0	0.0	0.0	0.0
LK-4115100	0.31701433922013067	0.0	0.31701433922013067	1028.2183973527594	0.31701433922013067	0.0	0.0	0.0	0.0	0.0
LK-4115105	0.34974121525799684	0.0	0.34974121525799684	1134.3662016217984	0.34974121525799684	0.0	0.0	0.0	0.0	0.0
LK-4115110	0.733082023248203	0.0	0.733082023248203	2377.710815626477	0.733082023248203	0.0	0.0	0.0	0.0	0.0
LK-4115115	0.2884328674803942	0.0	0.2884328674803942	935.5159816244652	0.2884328674803942	0.0	0.0	0.0	0.0	0.0
LK-4115120	0.3416685858353232	0.0	0.3416685858353232	1108.183076568769	0.3416685858353232	0.0	0.0	0.0	0.0	0.0
LK-4115125	0.2519969454915698	0.0	0.2519969454915698	817.3380928716015	0.2519969454915698	0.0	0.0	0.0	0.0	0.0
LK-4115130	0.17050014935646846	0.0	0.17050014935646846	802.7147031702534	0.15629180357676273	0.014208345779705703	0.0	0.0	0.0	0.0
LK-4115135	0.15600607815888928	0.0	0.15600607815888928	734.4766159720508	0.14300557164564853	0.013000506513240775	0.0	0.0	0.0	0.0
LK-4115140	0.26136083224021717	0.0	0.26136083224021717	1230.4867981869425	0.23958076288686575	0.02178006935335143	0.0	0.0	0.0	0.0
LK-4115145	0.3959952000581811	0.0	0.3959952000581811	1284.3884316553738	0.3959952000581811	0.0	0.0	0.0	0.0	0.0
LK-4115150	0.1424710003515109	0.0	0.1424710003515109	462.0967745845505	0.1424710003515109	0.0	0.0	0.0	0.0	0.0
LK-4118	11.412132940244424	0.0	11.412132940244424	53728.321882670745	10.461121861890726	0.9510110783537019	0.0	0.0	0.0	0.0
LK-4118005	0.39772978167980566	0.0	0.39772978167980566	1872.5118121485252	0.36458563320648857	0.03314414847331714	0.0	0.0	0.0	0.0
LK-4118010	0.33944179643362726	0.0	0.33944179643362726	1598.0919776095172	0.31115498006415837	0.02828681636946894	0.0	0.0	0.0	0.0
LK-4118015	0.3413119991687988	0.0	0.3413119991687988	1606.8968920867046	0.3128693325713989	0.0284426665973999	0.0	0.0	0.0	0.0
LK-4118020	0.5961271218359157	0.0	0.5961271218359157	2806.566489603491	0.5464498616829228	0.04967726015299297	0.0	0.0	0.0	0.0
LK-4118025	0.5810096497266127	0.0	0.5810096497266127	2735.3934309128927	0.5325921789160617	0.04841747081055106	0.0	0.0	0.0	0.0
LK-4118030	0.40489889216462976	0.0	0.40489889216462976	1906.263984311077	0.37115731781757727	0.03374157434705248	0.0	0.0	0.0	0.0
LK-4118035	0.4119121524215229	0.0	0.4119121524215229	1939.28241360053	0.3775861397197294	0.03432601270179358	0.0	0.0	0.0	0.0
LK-4118040	0.37357299635050717	0.0	0.37357299635050717	1758.7816668181877	0.34244191332129825	0.03113108302920893	0.0	0.0	0.0	0.0
LK-4118045	0.7290673662610232	0.0	0.7290673662610232	3432.449160356897	0.6683117524059379	0.060755613855085266	0.0	0.0	0.0	0.0
LK-4118050	0.41160045196566103	0.0	0.41160045196566103	1937.8149278543322	0.37730041430185596	0.034300037663805086	0.0	0.0	0.0	0.0
LK-4118055	0.5135265010325077	0.0	0.5135265010325077	2417.6827668610467	0.4707326259464655	0.042793875086042314	0.0	0.0	0.0	0.0
LK-4118060	0.3360130914191462	0.0	0.3360130914191462	1581.9496344013403	0.3080120004675507	0.028001090951595517	0.0	0.0	0.0	0.0
LK-4118065	0.39679468031222	0.0	0.39679468031222	1868.1093549099317	0.3637284569528683	0.033066223359351665	0.0	0.0	0.0	0.0
LK-4118070	0.18063041417198072	0.0	0.18063041417198072	850.4079899216853	0.165577879657649	0.015052534514331728	0.0	0.0	0.0	0.0
LK-4118075	0.2875436705326182	0.0	0.2875436705326182	1353.7556008675663	0.26358169798823333	0.023961972544384848	0.0	0.0	0.0	0.0
LK-4118080	0.32541527591984104	0.0	0.32541527591984104	1532.0551190306116	0.2982973362598543	0.027117939659986753	0.0	0.0	0.0	0.0
LK-4118085	0.4945127732249308	0.0	0.4945127732249308	2328.1661363429744	0.4533033754561866	0.04120939776874424	0.0	0.0	0.0	0.0
LK-4118090	0.24982791537332621	0.0	0.24982791537332621	1176.1898255776198	0.22900892242554904	0.020818992947777185	0.0	0.0	0.0	0.0
LK-4118095	0.20806005428782942	0.0	0.20806005428782942	979.5467355871009	0.19072171643051028	0.017338337857319117	0.0	0.0	0.0	0.0
LK-4118100	0.1957478862812837	0.0	0.1957478862812837	921.5810486122837	0.17943556242451006	0.01631232385677364	0.0	0.0	0.0	0.0
LK-4118105	0.37622245022533346	0.0	0.37622245022533346	1771.25529566087	0.34487057937322235	0.03135187085211112	0.0	0.0	0.0	0.0
LK-4118110	0.5542034105224879	0.0	0.5542034105224879	2609.189656739873	0.5080197929789473	0.04618361754354066	0.0	0.0	0.0	0.0
LK-4118115	0.505110588724236	0.0	0.505110588724236	2378.060651713703	0.463018039663883	0.042092549060353	0.0	0.0	0.0	0.0
LK-4118120	0.1613049859085419	0.0	0.1613049859085419	759.4238736574152	0.14786290374949673	0.013442082159045158	0.0	0.0	0.0	0.0
LK-4118125	0.36500123381430444	0.0	0.36500123381430444	1718.4258087977453	0.33458446432977906	0.03041676948452537	0.0	0.0	0.0	0.0
LK-4118130	0.29206332714261596	0.0	0.29206332714261596	1375.034144187436	0.26772471654739793	0.024338610595217997	0.0	0.0	0.0	0.0
LK-4118135	0.1298232398664883	0.0	0.1298232398664883	611.207813291427	0.11900463654428095	0.01081860332220736	0.0	0.0	0.0	0.0
LK-4118140	0.1340311960206242	0.0	0.1340311960206242	631.0188708650986	0.12286192968557216	0.011169266335052015	0.0	0.0	0.0	0.0
LK-4118145	0.31746691429536217	0.0	0.31746691429536217	1494.634232502565	0.291011338104082	0.02645557619128018	0.0	0.0	0.0	0.0
LK-4118150	0.43606893775082145	0.0	0.43606893775082145	2053.0125589308673	0.3997298596049197	0.03633907814590179	0.0	0.0	0.0	0.0
LK-4118155	0.36609218540982114	0.0	0.36609218540982114	1723.562008909438	0.3355845032923361	0.030507682117485096	0.0	0.0	0.0	0.0
LK-4121	21.37243671942733	0.0	21.37243671942733	45884.01961111896	19.804750117665623	1.5676866017617062	0.0	0.0	0.0	0.0
LK-4121005	0.871889970638232	0.0	0.871889970638232	1748.9106784113737	0.8048215113583681	0.067068459279864	0.0	0.0	0.0	0.0
LK-4121010	1.021557719054242	0.0	1.021557719054242	2049.126912378303	0.9429763560500695	0.07858136300417246	0.0	0.0	0.0	0.0
LK-4121015	0.8156390047906041	0.0	0.8156390047906041	1636.0777314170916	0.7528975428836346	0.06274146190696955	0.0	0.0	0.0	0.0
LK-4121020	0.6770205532375212	0.0	0.6770205532375212	1358.0251120383248	0.6249420491423273	0.05207850409519394	0.0	0.0	0.0	0.0
LK-4121025	0.7332715190851491	0.0	0.7332715190851491	1470.858059032607	0.6768660176170607	0.05640550146808839	0.0	0.0	0.0	0.0
LK-4121030	0.9688224385720909	0.0	0.9688224385720909	1943.3460245711638	0.894297635605007	0.07452480296708391	0.0	0.0	0.0	0.0
LK-4121035	0.5158012671920877	0.0	0.5158012671920877	1034.6378264564983	0.4761242466388502	0.03967702055323752	0.0	0.0	0.0	0.0
LK-4121040	0.5007340441971875	0.0	0.5007340441971875	1004.4147156544584	0.46221604079740386	0.03851800339978365	0.0	0.0	0.0	0.0
LK-4121045	0.6403569772832638	0.0	0.6403569772832638	1284.4822090866944	0.5910987482614742	0.04925822902178952	0.0	0.0	0.0	0.0
LK-4121050	0.7392984082831093	0.0	0.7392984082831093	1482.947303353423	0.6824292999536393	0.056869108329469946	0.0	0.0	0.0	0.0
LK-4121055	0.9547596971101839	0.0	0.9547596971101839	1915.1377878225933	0.8813166434863237	0.0734430536238603	0.0	0.0	0.0	0.0
LK-4121060	1.1114588162571473	0.0	1.1114588162571473	2229.458140163808	1.0259619842373668	0.08549683201978056	0.0	0.0	0.0	0.0
LK-4121065	0.8382398392829548	0.0	0.8382398392829548	1681.4123976201515	0.7737598516458044	0.06447998763715036	0.0	0.0	0.0	0.0
LK-4121070	0.7940426518312471	0.0	0.7940426518312471	1592.7579392675011	0.732962447844228	0.06108020398701901	0.0	0.0	0.0	0.0
LK-4121075	0.6303121619533302	0.0	0.6303121619533302	1264.3334685520012	0.5818266110338433	0.04848555091948694	0.0	0.0	0.0	0.0
LK-4121080	0.8518003399783651	0.0	0.8518003399783651	1708.6131973419874	0.7862772369031062	0.06552310307525885	0.0	0.0	0.0	0.0
LK-4121085	0.5152990264255911	0.0	0.5152990264255911	1033.6303894297637	0.47566063977746875	0.039638386648122394	0.0	0.0	0.0	0.0
LK-4121090	0.3771828156390048	0.0	0.3771828156390048	756.5852070777314	0.3481687528975429	0.029014062741461906	0.0	0.0	0.0	0.0
LK-4121095	0.42037552155771907	0.0	0.42037552155771907	843.2247913769123	0.38803894297635605	0.032336578581363004	0.0	0.0	0.0	0.0
LK-4121100	0.6554242002781642	0.0	0.6554242002781642	1314.7053198887345	0.6050069541029207	0.050417246175243395	0.0	0.0	0.0	0.0
LK-4121105	0.6634600525421109	0.0	0.6634600525421109	1330.8243123164889	0.6124246638850255	0.051035388657085456	0.0	0.0	0.0	0.0
LK-4121110	0.5906351414000927	0.0	0.5906351414000927	1184.7459434399627	0.5452016689847009	0.045433472415391744	0.0	0.0	0.0	0.0
LK-4121115	0.6966079431308917	0.0	0.6966079431308917	1397.3151560809765	0.6430227167362077	0.05358522639468397	0.0	0.0	0.0	0.0
LK-4121120	0.62277855045588	0.0	0.62277855045588	1249.2219131509812	0.5748725081131201	0.047906042342760004	0.0	0.0	0.0	0.0
LK-4121125	0.34051923968474734	0.0	0.34051923968474734	683.042304126101	0.3143254520166898	0.026193787668057487	0.0	0.0	0.0	0.0
LK-4121130	0.3189228867253902	0.0	0.3189228867253902	639.7225119765105	0.2943903569772833	0.02453252974810694	0.0	0.0	0.0	0.0
LK-4121135	0.6052001236284964	0.0	0.6052001236284964	1213.9616172152682	0.5586462679647659	0.04655385566373049	0.0	0.0	0.0	0.0
LK-4121140	0.5755679184051924	0.0	0.5755679184051924	1154.522832637923	0.5312934631432545	0.04427445526193788	0.0	0.0	0.0	0.0
LK-4121145	0.5384021016844383	0.0	0.5384021016844383	1079.972492659558	0.49698655540101994	0.04141554628341833	0.0	0.0	0.0	0.0
LK-4121150	0.6925900169989183	0.0	0.6925900169989183	1389.2556598670994	0.6393138618451554	0.053276155153762945	0.0	0.0	0.0	0.0
LK-4121155	0.28588629084691886	0.0	0.28588629084691886	1441.4386784501648	0.28588629084691886	0.0	0.0	0.0	0.0	0.0
LK-4121160	0.26989669371734054	0.0	0.26989669371734054	1360.8191297228311	0.26989669371734054	0.0	0.0	0.0	0.0	0.0
LK-4121165	0.29301418354323694	0.0	0.29301418354323694	1477.3775134250006	0.29301418354323694	0.0	0.0	0.0	0.0	0.0
LK-4121170	0.14371372841765598	0.0	0.14371372841765598	724.6046186818214	0.14371372841765598	0.0	0.0	0.0	0.0	0.0
LK-4121175	0.10195487559882552	0.0	0.10195487559882552	204.50971642713645	0.09411219286045433	0.007842682738371194	0.0	0.0	0.0	0.0
LK-4124	2666.91194345901	21.064268624700933	2687.9762120837113	8689.712949976625	2591.0805764100874	14.569452465418145	51.080851414899755	4.73946044055771	2.4574980062151086	2.9841047218326318
LK-4124005	199.29766520914117	1.5741275472320766	200.87179275637322	649.3800841514726	193.6308060391057	1.0887715535021862	3.817259302037786	0.35417869812721725	0.18364821384374228	0.22300140252454417
LK-4124010	269.49055358468775	2.1285372494018646	271.6190908340896	878.0925666199159	261.827819486841	1.472238264169623	5.1617028297995216	0.47892088111541953	0.24832934576355087	0.3015427769985975
LK-4124015	132.02948051590903	1.0428182493193632	133.0722987652284	430.1972884525479	128.27533481835934	0.7212826224458928	2.5288342545994555	0.2346341060968567	0.12166212908725904	0.1477325853202431
LK-4124020	98.81320298105216	0.780463658114017	99.59366663916617	321.96727442730247	96.0035338118417	0.539820696862195	1.8926243709264912	0.17560432307565382	0.09105409344663531	0.11056568489948573
LK-4124025	134.11855457470506	1.0593185380744161	135.17787311277945	437.00420757363247	130.30500783763713	0.7326953221681378	2.5688474548304594	0.23834667106674365	0.12358716277534856	0.15007012622720897
LK-4124030	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4124035	71.02851799906497	0.5610098176718092	71.58952781673679	231.43525011687703	69.00888265544647	0.3880317905563347	1.3604488078541372	0.12622720897615708	0.0654511453950444	0.07947639083683963
LK-4124040	17.757129499766243	0.1402524544179523	17.897381954184198	57.85881252921926	17.252220663861618	0.09700794763908367	0.3401122019635343	0.03155680224403927	0.0163627863487611	0.01986909770920991
LK-4124045	198.46203558562274	1.5675274317300554	200.0295630173528	646.6573165030388	192.81893683139455	1.0842064736132884	3.8012540219453843	0.35269367213926245	0.18287820036850647	0.22206638616175783
LK-4124050	105.49823996919946	0.8332645821301873	106.33150455132964	343.7494156147732	102.49848747353079	0.5763413359733796	2.020666611665704	0.18748453097929213	0.09721420124852184	0.11804581580177652
LK-4124055	191.98590600335504	1.5163765365893902	193.50228253994445	625.5558672276765	186.52695047163326	1.0488271044743283	3.6772131012292713	0.3411847207326128	0.17691059593542885	0.21482000935016363
LK-4124060	182.58507273877294	1.4421252371916509	184.02719797596458	594.9247311827958	177.393421884883	0.9974699557242253	3.4971537001897532	0.32447817836812143	0.16824794433902593	0.20430107526881722
LK-4124065	318.792701372274	2.5179440640211204	321.31064543629515	1038.735857877513	309.72810274179795	1.7415779776146083	6.106014355251217	0.5665374144047521	0.29376014080246404	0.35670874240299205
LK-4124070	237.1099056733493	1.8727827736985396	238.98268844704782	772.5853202431042	230.36788768803453	1.2953414184748233	4.541498226218959	0.4213761240821714	0.21849132359816295	0.26531089294062643
LK-4124075	160.0230729037758	1.2639221186370762	161.2869950224129	521.4100046750818	155.47295327668235	0.8742127987239776	3.0650111376949094	0.2843824766933421	0.1474575805076589	0.17905563347358577
LK-4124080	248.18199818496825	1.9602343041003218	250.14223248906856	808.6619915848528	241.1251546902071	1.3558287270027227	4.753568187443281	0.44105271842257243	0.22869400214503754	0.2776998597475456
LK-4124085	101.73790666336662	0.8035640623710916	102.54147072573771	331.49696119682096	98.84507603883068	0.5557984764733384	1.948642851249897	0.1808019140334956	0.09374914060996067	0.11383824216923796
LK-4124090	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4127	12.627563280572668	0.0	12.627563280572668	46604.980388881064	12.195249882334371	0.43231339823829396	0.0	0.0	0.0	0.0
LK-4127005	0.3621155926441045	0.0	0.3621155926441045	726.3620962756916	0.3342605470560964	0.027855045588008037	0.0	0.0	0.0	0.0
LK-4127010	0.42087776232421575	0.0	0.42087776232421575	844.2322284036471	0.38850254983773763	0.032375212486478136	0.0	0.0	0.0	0.0
LK-4127015	1.1064364085921805	0.0	1.1064364085921805	2219.383769896461	1.0213259156235512	0.08511049296862927	0.0	0.0	0.0	0.0
LK-4127020	0.33800803585226397	0.0	0.33800803585226397	678.0051189924277	0.31200741770978213	0.026000618142481842	0.0	0.0	0.0	0.0
LK-4127025	0.23454643795394836	0.0	0.23454643795394836	470.47309148508725	0.2165044042651831	0.01804203368876526	0.0	0.0	0.0	0.0
LK-4127030	0.4937026734662339	0.0	0.4937026734662339	990.310597280173	0.4557255447380621	0.03797712872817184	0.0	0.0	0.0	0.0
LK-4127035	0.23906660485241849	0.0	0.23906660485241849	479.54002472569925	0.22067686601761705	0.01838973883480142	0.0	0.0	0.0	0.0
LK-4127040	0.29230412610106626	0.0	0.29230412610106626	586.3283495595734	0.2698191933240612	0.0224849327770051	0.0	0.0	0.0	0.0
LK-4127045	0.4434785968165662	0.0	0.4434785968165662	889.5668946067068	0.40936485859990723	0.03411373821665894	0.0	0.0	0.0	0.0
LK-4127050	0.34403492505022404	0.0	0.34403492505022404	690.0943633132437	0.3175707000463607	0.02646422500386339	0.0	0.0	0.0	0.0
LK-4127055	0.9487328079122237	0.0	0.9487328079122237	1903.0485435017772	0.875753361149745	0.07297944676247875	0.0	0.0	0.0	0.0
LK-4127060	0.4151515881233896	0.0	0.4151515881233896	2093.1943073181305	0.4151515881233896	0.0	0.0	0.0	0.0	0.0
LK-4127065	0.3967702055323752	0.0	0.3967702055323752	795.8752511203832	0.3662494204914233	0.030520785040951938	0.0	0.0	0.0	0.0
LK-4127070	0.2504394731138777	0.0	0.2504394731138777	1262.7158234401713	0.2504394731138777	0.0	0.0	0.0	0.0	0.0
LK-4127075	0.4022443229705974	0.0	0.4022443229705974	2028.1158764177521	0.4022443229705974	0.0	0.0	0.0	0.0	0.0
LK-4127080	0.3637151732607701	0.0	0.3637151732607701	1833.8519035808026	0.3637151732607701	0.0	0.0	0.0	0.0	0.0
LK-4127085	0.27047463096298796	0.0	0.27047463096298796	1363.7330893153853	0.27047463096298796	0.0	0.0	0.0	0.0	0.0
LK-4127090	0.3910708695547475	0.0	0.3910708695547475	1971.779324295037	0.3910708695547475	0.0	0.0	0.0	0.0	0.0
LK-4127095	0.40128109422785174	0.0	0.40128109422785174	2023.2592770968286	0.40128109422785174	0.0	0.0	0.0	0.0	0.0
LK-4127100	0.2645026127579647	0.0	0.2645026127579647	1333.6221735256581	0.2645026127579647	0.0	0.0	0.0	0.0	0.0
LK-4127105	0.5694608327112481	0.0	0.5694608327112481	2871.221518530113	0.5694608327112481	0.0	0.0	0.0	0.0	0.0
LK-4127110	0.3727695234425795	0.0	0.3727695234425795	1879.503937197486	0.3727695234425795	0.0	0.0	0.0	0.0	0.0
LK-4127115	0.25101741035952513	0.0	0.25101741035952513	1265.6297830327258	0.25101741035952513	0.0	0.0	0.0	0.0	0.0
LK-4127120	0.46851446047150047	0.0	0.46851446047150047	2362.249909697305	0.46851446047150047	0.0	0.0	0.0	0.0	0.0
LK-4127125	0.3459917643942495	0.0	0.3459917643942495	1744.4904760758059	0.3459917643942495	0.0	0.0	0.0	0.0	0.0
LK-4127130	0.20092951573674958	0.0	0.20092951573674958	1013.0866183446914	0.20092951573674958	0.0	0.0	0.0	0.0	0.0
LK-4127135	0.308618489175717	0.0	0.308618489175717	1556.054422423965	0.308618489175717	0.0	0.0	0.0	0.0	0.0
LK-4127140	0.2633467382666699	0.0	0.2633467382666699	1327.7942543405495	0.2633467382666699	0.0	0.0	0.0	0.0	0.0
LK-4127145	0.3610181327810822	0.0	0.3610181327810822	1820.2534254822165	0.3610181327810822	0.0	0.0	0.0	0.0	0.0
LK-4127150	0.2693187564716931	0.0	0.2693187564716931	1357.9051701302767	0.2693187564716931	0.0	0.0	0.0	0.0	0.0
LK-4127155	0.2924362462975895	0.0	0.2924362462975895	1474.4635538324465	0.2924362462975895	0.0	0.0	0.0	0.0	0.0
LK-4127160	0.16432682351241362	0.0	0.16432682351241362	828.5358441495895	0.16432682351241362	0.0	0.0	0.0	0.0	0.0
LK-4127165	0.10325812122233727	0.0	0.10325812122233727	520.6274472030245	0.10325812122233727	0.0	0.0	0.0	0.0	0.0
LK-4127170	0.11481686613528548	0.0	0.11481686613528548	578.9066390541094	0.11481686613528548	0.0	0.0	0.0	0.0	0.0
LK-4127175	0.16278565752402052	0.0	0.16278565752402052	820.7652852361115	0.16278565752402052	0.0	0.0	0.0	0.0	0.0
LK-4130	70.00000000000001	3.0	73.0	51716.99999999999	62.999999999999986	6.0	0.9999999999999996	0.0	0.0	0.0
LK-4130005	0.5820351137487636	0.024944362017804155	0.6069794757665677	430.01585682492583	0.5238316023738873	0.04988872403560831	0.008314787339268052	0.0	0.0	0.0
LK-4130010	1.7147317012858554	0.07348850148367952	1.788220202769535	1266.8682770771513	1.54325853115727	0.14697700296735905	0.024496167161226507	0.0	0.0	0.0
LK-4130015	1.0007109297725025	0.042887611275964396	1.043598541048467	739.3395307863502	0.9006398367952523	0.08577522255192879	0.014295870425321464	0.0	0.0	0.0
LK-4130020	1.796952274975272	0.07701224035608309	1.873964515331355	1327.6140114985162	1.6172570474777448	0.15402448071216618	0.025670746785361027	0.0	0.0	0.0
LK-4130025	0.7691951038575667	0.032965504451038574	0.8021606083086052	568.292331231454	0.6922755934718101	0.06593100890207715	0.010988501483679525	0.0	0.0	0.0
LK-4130030	1.3112017804154303	0.05619436201780416	1.3673961424332346	968.7346068249259	1.1800816023738874	0.11238872403560832	0.01873145400593472	0.0	0.0	0.0
LK-4130035	2.3335497032640946	0.10000927299703263	2.4335589762611276	1724.0598571958456	2.1001947329376853	0.20001854599406527	0.03333642433234421	0.0	0.0	0.0
LK-4130040	1.2030168150346192	0.051557863501483676	1.2545746785361027	888.8060089020771	1.0827151335311571	0.10311572700296735	0.01718595450049456	0.0	0.0	0.0
LK-4130045	0.6328820474777448	0.02712351632047478	0.6600055637982196	467.58229784866467	0.5695938427299703	0.05424703264094956	0.009041172106824926	0.0	0.0	0.0
LK-4130050	0.9498639960435213	0.04070845697329377	0.9905724530168151	701.7730897626113	0.8548775964391692	0.08141691394658754	0.01356948565776459	0.0	0.0	0.0
LK-4130055	1.0385756676557865	0.04451038575667656	1.083086053412463	767.3145400593472	0.9347181008902078	0.08902077151335312	0.01483679525222552	0.0	0.0	0.0
LK-4130060	0.38730217606330364	0.0165986646884273	0.40390084075173094	286.1443805637982	0.34857195845697325	0.0331973293768546	0.005532888229475766	0.0	0.0	0.0
LK-4130065	1.0612945103857567	0.045484050445103855	1.1067785608308605	784.0995456231453	0.955165059347181	0.09096810089020771	0.015161350148367952	0.0	0.0	0.0
LK-4130070	2.526118941641939	0.10826224035608309	2.634381181998022	1866.3327614985164	2.2735070474777452	0.21652448071216618	0.0360874134520277	0.0	0.0	0.0
LK-4130075	1.845635509396637	0.0790986646884273	1.9247341740850643	1363.5818805637982	1.6610719584569733	0.1581973293768546	0.0263662215628091	0.0	0.0	0.0
LK-4130080	0.9888105835806134	0.04237759643916914	1.0311881800197824	730.5473850148369	0.889929525222552	0.08475519287833828	0.014125865479723047	0.0	0.0	0.0
LK-4130085	1.1683976261127598	0.05007418397626113	1.2184718100890208	863.2288575667656	1.0515578635014837	0.10014836795252226	0.01669139465875371	0.0	0.0	0.0
LK-4130090	1.980866716122651	0.0848942878338279	2.065761003956479	1463.492627967359	1.7827800445103859	0.1697885756676558	0.0282980959446093	0.0	0.0	0.0
LK-4130095	1.238717853610287	0.05308790801186944	1.2918057616221563	915.1824462166172	1.1148460682492582	0.10617581602373888	0.017695969337289813	0.0	0.0	0.0
LK-4130100	0.7042841246290802	0.03018360534124629	0.7344677299703264	520.3351724777448	0.6338557121661721	0.06036721068249258	0.01006120178041543	0.0	0.0	0.0
LK-4130105	1.9494930761622156	0.08354970326409496	2.0330427794263106	1440.313334569733	1.754543768545994	0.16709940652818991	0.02784990108803165	0.0	0.0	0.0
LK-4130110	0.7637858555885262	0.03273367952522255	0.7965195351137487	564.2959013353116	0.6874072700296736	0.0654673590504451	0.010911226508407517	0.0	0.0	0.0
LK-4130115	0.9541913946587538	0.04089391691394659	0.9950853115727003	704.9702336795252	0.8587722551928784	0.08178783382789317	0.013631305637982196	0.0	0.0	0.0
LK-4130120	0.6707467853610287	0.028746290801186944	0.6994930761622157	495.5573071216617	0.6036721068249258	0.05749258160237389	0.009582096933728981	0.0	0.0	0.0
LK-4130125	1.1986894164193866	0.05137240356083086	1.2500618199802176	885.6088649851631	1.078820474777448	0.10274480712166172	0.017124134520276953	0.0	0.0	0.0
LK-4130130	1.1597428288822949	0.04970326409495549	1.2094460929772504	856.8345697329378	1.0437685459940653	0.09940652818991098	0.016567754698318497	0.0	0.0	0.0
LK-4130135	0.9974653808110782	0.04274851632047478	1.0402138971315529	736.9416728486647	0.8977188427299704	0.08549703264094956	0.01424950544015826	0.0	0.0	0.0
LK-4130140	1.6822762116716123	0.07209755192878338	1.7543737636003955	1242.8896977002967	1.514048590504451	0.14419510385756676	0.02403251730959446	0.0	0.0	0.0
LK-4130145	1.4702336795252224	0.06301001483679525	1.5332436943620178	1086.2296457715133	1.3232103115727	0.1260200296735905	0.02100333827893175	0.0	0.0	0.0
LK-4130150	0.7994868941641938	0.03426372403560831	0.8337506181998022	590.6723386498517	0.7195382047477745	0.06852744807121662	0.01142124134520277	0.0	0.0	0.0
LK-4130155	1.989521513353116	0.08526520771513353	2.074786721068249	1469.8869158011871	1.7905693620178043	0.17053041543026706	0.02842173590504451	0.0	0.0	0.0
LK-4130160	1.9960126112759644	0.08554339762611277	2.0815560089020773	1474.682631676558	1.796411350148368	0.17108679525222553	0.02851446587537092	0.0	0.0	0.0
LK-4130165	1.2192445598417407	0.05225333827893175	1.2714978981206724	900.7952985905043	1.0973201038575666	0.1045066765578635	0.017417779426310582	0.0	0.0	0.0
LK-4130170	1.6281837289812067	0.06977930267062314	1.6979630316518297	1202.9253987388724	1.465365356083086	0.13955860534124628	0.02325976755687438	0.0	0.0	0.0
LK-4130175	1.417223046488625	0.06073813056379822	1.4779611770524235	1047.0646327893176	1.2755007418397626	0.12147626112759644	0.020246043521266074	0.0	0.0	0.0
LK-4130180	0.7259211177052423	0.031110905044510383	0.7570320227497527	536.3208920623146	0.6533290059347181	0.062221810089020765	0.010370301681503461	0.0	0.0	0.0
