entity_id	valid	rejected	polled	electors	UNP	PA	JVP	TULF	SLMC	EPDP	SU	NLF	DPLF	IND9	USP	IND4	NDP	DLF	IND3	ULF	IND7	INDP	ESMS	MULF	IND1	IND5	SMBP	JSP	PFF	IND2	LP	RJP	DUNF	IND6	SLPF	SLMK	SLNF	SEP	IND8	IND 3	IND14	Ind10	ELPP	IND15	IND10	IND12	IND11	IND13 
LK-3109185	739.0717577353523	33.113890717577355	772.1856484529296	991.9848584595129	306.6491112574062	311.47136273864385	110.56616194865043	0	0	0	1.8762343647136275	3.949967083607637	0	0	0.740618828176432	0.1316655694535879	0	0.1481237656352864	0.11520737327188942	0.7570770243581304	0	0	0.18104015799868337	0	0.18104015799868337	1.119157340355497	0	0	0.049374588545095466	0.08229098090849243	0.47728768926925613	0	0.4937458854509546	0	0.032916392363396975	0	0.049374588545095466	0	0	0	0	0	0	0	0	0	0	0
LK-3109190	637.2979419160578	28.5539451105667	665.8518870266245	855.3836648355799	264.4220205268781	268.58022426315847	95.34065768031168	0	0	0	1.6178676653104394	3.4060371901272406	0	0	0.6386319731488577	0.11353457300424136	0	0.12772639462977153	0.09934275137871118	0.6528237947743878	0	0	0.15611003788083186	0	0.15611003788083186	0.9650438705360516	0	0	0.04257546487659051	0.07095910812765086	0.4115628271403749	0	0.4257546487659051	0	0.02838364325106034	0	0.04257546487659051	0	0	0	0	0	0	0	0	0	0	0
LK-3109195	1485.8977109616983	66.57520586235552	1552.4729168240538	1994.3774269094204	616.5155246657097	626.2106217420866	222.2923623177457	0	0	0	3.772153811286545	7.941376444813779	0	0	1.4890080834025836	0.2647125481604593	0	0.29780161668051675	0.2316234796404019	1.522097151922641	0	0	0.3639797537206315	0	0.3639797537206315	2.250056659363904	0	0	0.09926720556017224	0.16544534260028707	0.959582987081665	0	0.9926720556017223	0	0.06617813704011483	0	0.09926720556017224	0	0	0	0	0	0	0	0	0	0	0
LK-3109200	676.068919371027	30.29106724657076	706.3599866175979	907.4222147875544	280.508531281365	284.91970558715286	101.14084978253597	0	0	0	1.7162930746068918	3.6132485781197725	0	0	0.6774841083974573	0.12044161927065908	0	0.13549682167949145	0.10538641686182669	0.6925393108062897	0	0	0.16560722649715623	0	0.16560722649715623	1.0237537638006022	0	0	0.04516560722649715	0.07527601204416193	0.43660086985613916	0	0.45165607226497156	0	0.03011040481766477	0	0.04516560722649715	0	0	0	0	0	0	0	0	0	0	0
LK-3112	33475.640959851225	1569.344824914115	35044.98578476533	44007.973291545764	13962.487657456753	14897.629921734415	4066.0297736411153	0	0	0	155.48551354795376	161.6157667702746	0	0	44.58365979869645	16.718872424511158	0	6.1302532223207615	6.687548969804466	39.01070232385936	0	0	7.802140464771877	0	9.47402770722299	51.27120876850093	0	0	3.9010702323859383	4.458365979869644	17.833463919478575	0	15.604280929543753	0	3.9010702323859383	0	5.015661727353351	0	0	0	0	0	0	0	0	0	0	0
LK-3112005	490.8133249528598	23.009428032683843	513.8227529855436	645.2363293526083	204.71527341294782	218.42614707730985	59.61533626649905	0	0	0	2.2796983029541167	2.369578881206788	0	0	0.6536769327467001	0.24512884978001254	0	0.08988057825267126	0.09805153991200502	0.5719673161533626	0	0	0.11439346323067252	0	0.13890634820867379	0.7517284726587051	0	0	0.05719673161533626	0.06536769327467001	0.26147077309868005	0	0.22878692646134505	0	0.05719673161533626	0	0.07353865493400377	0	0	0	0	0	0	0	0	0	0	0
LK-3112010	528.5681961030798	24.77938403519799	553.3475801382779	694.8698931489629	220.46260213702075	235.2281583909491	64.20113136392206	0	0	0	2.4550597108736643	2.5518541797611567	0	0	0.7039597737272156	0.26398491514770583	0	0.09679446888749214	0.10559396605908233	0.6159648020113137	0	0	0.12319296040226273	0	0.14959145191703332	0.809553739786298	0	0	0.061596480201131364	0.07039597737272156	0.28158390949088624	0	0.24638592080452545	0	0.061596480201131364	0	0.07919547454431175	0	0	0	0	0	0	0	0	0	0	0
LK-3112015	558.0480270011967	26.161404475517248	584.209431476714	733.6248676200889	232.7584615517078	248.34753708790024	67.78182068656741	0	0	0	2.5919857417149545	2.694178727947444	0	0	0.7432217180544674	0.27870814427042523	0	0.10219298623248925	0.1114832577081701	0.6503190032976589	0	0	0.13006380065953177	0	0.1579346150865743	0.8547049757626374	0	0	0.06503190032976588	0.07432217180544673	0.2972886872217869	0	0.26012760131906354	0	0.06503190032976588	0	0.08361244328112757	0	0	0	0	0	0	0	0	0	0	0
LK-3112020	562.1855471272484	26.355372256614693	588.5409193838631	739.0641622827033	234.48419620640072	250.1888533962443	68.28437357395624	0	0	0	2.611203430254083	2.7141541031314844	0	0	0.7487321663810992	0.2807745623929122	0	0.10295067287740114	0.11230982495716488	0.6551406455834617	0	0	0.13102812911669237	0	0.15910558535598357	0.8610419913382641	0	0	0.06551406455834619	0.07487321663810992	0.2994928665524397	0	0.26205625823338474	0	0.06551406455834619	0	0.08423236871787365	0	0	0	0	0	0	0	0	0	0	0
LK-3112025	541.4979464969907	25.38553335112749	566.8834798481182	711.8676889696322	225.8555229329361	240.98227185452416	65.77160913701213	0	0	0	2.515114987558441	2.6142772272112826	0	0	0.72117992474794	0.27044247178047753	0	0.09916223965284175	0.108176988712191	0.6310324341544475	0	0	0.1262064868308895	0	0.15325073400893724	0.8293569134601311	0	0	0.06310324341544475	0.072117992474794	0.288471969899176	0	0.252412973661779	0	0.06310324341544475	0	0.08113274153414325	0	0	0	0	0	0	0	0	0	0	0
LK-3112030	906.6340976210361	42.50319003297659	949.1372876540127	1191.8854429453345	378.1516062095864	403.4784360658843	110.12190144907571	0	0	0	4.211076001136529	4.377104087202844	0	0	1.2074769895731985	0.45280387108994946	0	0.1660280860663148	0.18112154843597977	1.0565423658765487	0	0	0.21130847317530974	0	0.25658886028430467	1.3885985380091783	0	0	0.10565423658765487	0.12074769895731985	0.4829907958292794	0	0.42261694635061947	0	0.10565423658765487	0	0.13584116132698482	0	0	0	0	0	0	0	0	0	0	0
LK-3112035	627.868679128316	29.434610781536556	657.3032899098525	825.4129650517035	261.8802338496509	279.4197497912057	76.2624006612538	0	0	0	2.916284235812748	3.0312631841781252	0	0	0.8362105335663794	0.3135789500873923	0	0.11497894836537717	0.1254315800349569	0.7316842168705819	0	0	0.1463368433741164	0	0.17769473838285563	0.9616421136013363	0	0	0.0731684216870582	0.08362105335663794	0.33448421342655177	0	0.2926736867482328	0	0.0731684216870582	0	0.09407368502621768	0	0	0	0	0	0	0	0	0	0	0
LK-3112040	299.9702091387341	14.062664129564416	314.03287326829854	394.34886303952885	125.11576246523681	133.49543235494176	36.43508433568962	0	0	0	1.3932824190868154	1.4482147008429263	0	0	0.39950750368080723	0.14981531388030273	0	0.054932281756111	0.05992612555212109	0.34956906572070634	0	0	0.06991381314414127	0	0.08489534453217154	0.45943362923292835	0	0	0.03495690657207064	0.039950750368080726	0.1598030014723229	0	0.13982762628828255	0	0.03495690657207064	0	0.044944594164090815	0	0	0	0	0	0	0	0	0	0	0
LK-3112045	627.3514891125595	29.410364808899374	656.7618539214589	824.7330532188768	261.66451701781426	279.18958525266265	76.1995815503302	0	0	0	2.913882024745357	3.0287662622801204	0	0	0.8355217275255504	0.3133206478220814	0	0.11488423753476318	0.12532825912883255	0.7310815115848566	0	0	0.14621630231697133	0	0.17754836709917945	0.9608499866543829	0	0	0.07310815115848567	0.08355217275255504	0.33420869101022016	0	0.29243260463394266	0	0.07310815115848567	0	0.09399619434662441	0	0	0	0	0	0	0	0	0	0	0
LK-3112050	902.4965774949846	42.30922225187915	944.8057997468638	1186.4461482827205	376.42587155489355	401.6371197575403	109.61934856168689	0	0	0	4.191858312597401	4.357128712018804	0	0	1.2019665412465668	0.45073745296746254	0	0.16527039942140292	0.180294981186985	1.051720723590746	0	0	0.2103441447181492	0	0.25541789001489545	1.3822615224335517	0	0	0.1051720723590746	0.12019665412465667	0.4807866164986267	0	0.4206882894362984	0	0.1051720723590746	0	0.13522123589023877	0	0	0	0	0	0	0	0	0	0	0
LK-3112055	501.67431528374505	23.51859345806463	525.1929087418097	659.5144778419707	209.24532688151675	223.25960238671294	60.93453759589472	0	0	0	2.330144735369329	2.422014241064894	0	0	0.6681418596041088	0.2505531973515408	0	0.09186950569556496	0.1002212789406163	0.5846241271535951	0	0	0.11692482543071903	0	0.1419801451658731	0.768363138544725	0	0	0.05846241271535951	0.06681418596041087	0.2672567438416435	0	0.23384965086143805	0	0.05846241271535951	0	0.07516595920546223	0	0	0	0	0	0	0	0	0	0	0
LK-3112060	498.05398517345	23.348871649604366	521.4028568230543	654.7550950121832	207.73530905866045	221.6484506169119	60.49480381942949	0	0	0	2.3133292578975917	2.4045357877788587	0	0	0.6633202173183059	0.2487450814943647	0	0.09120652988126705	0.09949803259774588	0.5804051901535177	0	0	0.11608103803070352	0	0.14095554618014	0.7628182499160517	0	0	0.05804051901535176	0.06633202173183059	0.26532808692732235	0	0.23216207606140704	0	0.05804051901535176	0	0.07462352444830941	0	0	0	0	0	0	0	0	0	0	0
LK-3112065	387.37532180157217	18.16023350524784	405.53555530682	509.2539627872536	161.57190704562478	172.39323936870926	47.0515140817785	0	0	0	1.7992560894759047	1.870194501605779	0	0	0.5159157245809045	0.19346839671783922	0	0.07093841212987438	0.07738735868713568	0.4514262590082915	0	0	0.0902852518016583	0	0.10963209147344222	0.5933030832680403	0	0	0.04514262590082915	0.05159157245809046	0.20636628983236183	0	0.1805705036033166	0	0.04514262590082915	0	0.05804051901535176	0	0	0	0	0	0	0	0	0	0	0
LK-3112070	502.7086953152579	23.567085403338986	526.2757807185968	660.8743015076242	209.67676054518998	223.71993146379893	61.06017581774192	0	0	0	2.334949157504111	2.427008084860904	0	0	0.6695194716857666	0.2510698018821625	0	0.09205892735679291	0.100427920752865	0.5858295377250458	0	0	0.11716590754500916	0	0.1422728877332254	0.7699473924386316	0	0	0.05858295377250458	0.06695194716857666	0.26780778867430666	0	0.23433181509001832	0	0.05858295377250458	0	0.07532094056464875	0	0	0	0	0	0	0	0	0	0	0
LK-3112075	737.5129624686808	34.574756980618716	772.0877194492996	969.5542736109795	307.61220219901327	328.2146319623223	89.5800521770576	0	0	0	3.425552982099653	3.560610626555195	0	0	0.9822374142221226	0.368339030333296	0	0.13505764445554186	0.14733561213331842	0.8594577374443574	0	0	0.17189154748887148	0	0.20872545052220107	1.129573026355441	0	0	0.08594577374443574	0.09822374142221227	0.3928949656888491	0	0.34378309497774295	0	0.08594577374443574	0	0.1105017090999888	0	0	0	0	0	0	0	0	0	0	0
LK-3112080	754.0630429728868	35.35062810500848	789.4136710778953	991.3114522614362	314.5151408177849	335.5798971956984	91.59026372661287	0	0	0	3.5024237362561665	3.6405121272913563	0	0	1.00427920752865	0.37660470282324376	0	0.13808839103518938	0.1506418811292975	0.8787443065875687	0	0	0.17574886131751374	0	0.2134093315998381	1.1549210886579475	0	0	0.08787443065875687	0.100427920752865	0.40171168301146	0	0.3514977226350275	0	0.08787443065875687	0	0.11298141084697312	0	0	0	0	0	0	0	0	0	0	0
LK-3112085	334.10475017865906	15.662898323618299	349.7676485022774	439.22304400609596	139.35307336645343	148.68629189877996	40.58114565664741	0	0	0	1.5518283495346255	1.6130115461112595	0	0	0.4449687023755199	0.16686326339081994	0	0.06118319657663398	0.06674530535632797	0.38934761457857986	0	0	0.07786952291571597	0	0.09455584925479797	0.5117140077318478	0	0	0.038934761457857986	0.044496870237551986	0.17798748095020794	0	0.15573904583143194	0	0.038934761457857986	0	0.050058979017245986	0	0	0	0	0	0	0	0	0	0	0
LK-3112090	395.6503620536752	18.54816906744272	414.1985311211179	520.132552112482	165.02337635501064	176.0758719853973	48.05661985655614	0	0	0	1.8376914665541617	1.9101452519738598	0	0	0.5269366212341682	0.19760123296281307	0	0.07245378541969813	0.07904049318512524	0.46106954357989716	0	0	0.09221390871597944	0	0.11197403201226075	0.6059771144192935	0	0	0.04610695435798972	0.05269366212341682	0.21077464849366728	0	0.18442781743195888	0	0.04610695435798972	0	0.05928036988884392	0	0	0	0	0	0	0	0	0	0	0
LK-3112095	1075.238042757635	50.407377112697276	1125.6454198703323	1413.5367004468628	448.475293388323	478.51207563090327	130.60093161017022	0	0	0	4.994196809106016	5.1911006259524894	0	0	1.4320277588834454	0.537010409581292	0	0.19690381684647373	0.21480416383251683	1.2530242890230148	0	0	0.25060485780460295	0	0.3043058987627322	1.6468319227159622	0	0	0.12530242890230148	0.14320277588834454	0.5728111035533782	0	0.5012097156092059	0	0.12530242890230148	0	0.1611031228743876	0	0	0	0	0	0	0	0	0	0	0
LK-3112100	244.63087745279523	11.468345057386152	256.0992225101814	321.59829692706404	102.03406145871898	108.86782673084042	29.713439466864124	0	0	0	1.1362458348759719	1.1810440577563865	0	0	0.32580525731210663	0.12217697149203997	0	0.044798222880414656	0.04887078859681599	0.2850796001480933	0	0	0.05701592002961865	0	0.06923361717882265	0.3746760459089226	0	0	0.028507960014809326	0.03258052573121066	0.13032210292484264	0	0.1140318400592373	0	0.028507960014809326	0	0.036653091447611995	0	0	0	0	0	0	0	0	0	0	0
LK-3112105	730.7894922638471	34.25955933633538	765.0490516001825	960.7154197842315	304.8078833851373	325.22249296126324	88.76340373505076	0	0	0	3.394324238223569	3.5281506418811293	0	0	0.9732829356913459	0.3649811008842547	0	0.13382640365756007	0.1459924403537019	0.8516225687299277	0	0	0.17032451374598553	0	0.20682262383441102	1.1192753760450478	0	0	0.08516225687299277	0.0973282935691346	0.3893131742765384	0	0.34064902749197107	0	0.08516225687299277	0	0.10949433026527643	0	0	0	0	0	0	0	0	0	0	0
LK-3112110	483.57266473226974	22.669984415763327	506.2426491480331	635.7175636930336	201.69523776723523	215.20384353770783	58.73586871356862	0	0	0	2.246067348010642	2.3346219746347177	0	0	0.6440336481750946	0.24151261806566046	0	0.0885546266240755	0.09660504722626417	0.5635294421532078	0	0	0.11270588843064154	0	0.1368571502372076	0.7406386954013587	0	0	0.05635294421532077	0.06440336481750945	0.2576134592700378	0	0.22541177686128308	0	0.05635294421532077	0	0.07245378541969813	0	0	0	0	0	0	0	0	0	0	0
LK-3112115	561.1511670957353	26.30688031134033	587.4580474070757	737.7043386170496	234.0527625427275	249.72852431915825	68.15873535210903	0	0	0	2.606399008119301	2.709160259335474	0	0	0.7473545542994411	0.2802579578622904	0	0.10276125121617316	0.11210318314491617	0.653935235012011	0	0	0.1307870470024022	0	0.15881284278863125	0.8594577374443573	0	0	0.0653935235012011	0.07473545542994411	0.29894182171977646	0	0.2615740940048044	0	0.0653935235012011	0	0.08407738735868713	0	0	0	0	0	0	0	0	0	0	0
LK-3112120	378.5830915337128	17.74805197041578	396.33114350412853	497.6954616291985	157.90472090440235	168.48044221347823	45.983589196077254	0	0	0	1.7584185013302567	1.8277468293396935	0	0	0.504206021886812	0.1890772582075545	0	0.06932832800943664	0.0756309032830218	0.4411802691509605	0	0	0.08823605383019209	0	0.10714377965094754	0.5798369251698338	0	0	0.044118026915096045	0.0504206021886812	0.2016824087547248	0	0.17647210766038418	0	0.044118026915096045	0	0.05672317746226635	0	0	0	0	0	0	0	0	0	0	0
LK-3112125	569.4262073478385	26.694815873535212	596.1210232213737	748.5829279422782	237.50423185211338	253.41115693584635	69.1638411268867	0	0	0	2.644834385197558	2.7491110097035554	0	0	0.758375450952705	0.28439079410726437	0	0.10427662450599692	0.11375631764290574	0.6635785195836168	0	0	0.13271570391672335	0	0.16115478332744979	0.8721317685956107	0	0	0.06635785195836168	0.07583754509527049	0.30335018038108197	0	0.2654314078334467	0	0.06635785195836168	0	0.08531723823217931	0	0	0	0	0	0	0	0	0	0	0
LK-3112130	727.6863521693085	34.1140835005123	761.8004356698208	956.6359487872709	303.5135823941176	323.8415057300052	88.38648906950914	0	0	0	3.3799109718192226	3.513169110493099	0	0	0.9691500994463721	0.36343128729238955	0	0.13325813867387618	0.14537251491695583	0.8480063370155756	0	0	0.16960126740311512	0	0.20594439613235407	1.114522614363328	0	0	0.08480063370155756	0.09691500994463721	0.38766003977854885	0	0.33920253480623025	0	0.08480063370155756	0	0.10902938618771686	0	0	0	0	0	0	0	0	0	0	0
LK-3112135	891.118397148343	41.77581085386119	932.8942080022042	1171.4880879605314	371.680101254488	396.5734999095942	108.23732812136763	0	0	0	4.139009669114798	4.302196430262693	0	0	1.1868128083483294	0.44505480313062346	0	0.16318676114789527	0.1780219212522494	1.038461207304788	0	0	0.2076922414609576	0	0.25219772177401995	1.3648347296005787	0	0	0.1038461207304788	0.11868128083483293	0.4747251233393317	0	0.4153844829219152	0	0.1038461207304788	0	0.13351644093918705	0	0	0	0	0	0	0	0	0	0	0
LK-3112140	863.7073263132518	40.49077430409065	904.1981006173424	1135.4527608207125	360.2471091671474	384.37477936681506	104.90791524241668	0	0	0	4.011692482543072	4.169859569668426	0	0	1.1503060881843934	0.4313647830691475	0	0.1581670871253541	0.172545913227659	1.0065178271613442	0	0	0.20130356543226885	0	0.2444400437391836	1.3228520014120524	0	0	0.10065178271613442	0.11503060881843934	0.46012243527375735	0	0.4026071308645377	0	0.10065178271613442	0	0.12940943492074425	0	0	0	0	0	0	0	0	0	0	0
LK-3112145	1566.5685577262514	73.44105111801831	1640.0096088442697	2059.4529416322985	653.4062836331075	697.1683872467562	190.2790869875929	0	0	0	7.276297323127524	7.563176429057283	0	0	2.086393497670975	0.7823975616266156	0	0.286879105929759	0.3129590246506462	1.8255943104621029	0	0	0.36511886209242056	0	0.4433586182550821	2.399352522321621	0	0	0.18255943104621028	0.20863934976709747	0.8345573990683899	0	0.7302377241848411	0	0.18255943104621028	0	0.23471926848798466	0	0	0	0	0	0	0	0	0	0	0
LK-3112150	905.0825275737668	42.430452115065044	947.5129796888318	1189.8457074468542	377.5044557140766	402.7879424502553	109.9334441163049	0	0	0	4.203869367934357	4.3696133215088295	0	0	1.2054105714507115	0.45202896429401684	0	0.16574395357447283	0.18081158571760675	1.0547342500193726	0	0	0.21094685000387453	0	0.2561497464332762	1.3862221571683182	0	0	0.10547342500193727	0.12054105714507116	0.4821642285802846	0	0.42189370000774906	0	0.10547342500193727	0	0.13560868928820505	0	0	0	0	0	0	0	0	0	0	0
LK-3112155	1232.463807547592	57.77815279440001	1290.2419603419921	1620.229897626202	514.053210266654	548.4820953479762	149.69794133094547	0	0	0	5.724468973592899	5.950164882946023	0	0	1.6414247952954546	0.6155342982357955	0	0.22569590935312503	0.2462137192943182	1.436246695883523	0	0	0.2872493391767046	0	0.3488027690002841	1.887638514589773	0	0	0.1436246695883523	0.16414247952954547	0.6565699181181819	0	0.5744986783534092	0	0.1436246695883523	0	0.18466028947073865	0	0	0	0	0	0	0	0	0	0	0
LK-3112160	484.0898547480261	22.694230388400506	506.7840851364266	636.3974755258603	201.91095459907183	215.43400807625082	58.79868782449221	0	0	0	2.248469559078033	2.3371188965327225	0	0	0.6447224542159234	0.24177092033097128	0	0.08864933745468948	0.0967083681323885	0.564132147438933	0	0	0.1128264294877866	0	0.13700352152088371	0.7414308223483119	0	0	0.0564132147438933	0.06447224542159234	0.25788898168636937	0	0.2256528589755732	0	0.0564132147438933	0	0.07253127609929139	0	0	0	0	0	0	0	0	0	0	0
LK-3112165	598.388848230199	28.05259034121729	626.4414385714163	786.6579905805773	249.5843744349638	266.3003710942545	72.68171133860844	0	0	0	2.7793582049714574	2.8889386359918374	0	0	0.7969485892391276	0.29885572096467283	0	0.10958043102038004	0.11954228838586914	0.6973300155842367	0	0	0.13946600311684731	0	0.16935157521331462	0.9164908776249967	0	0	0.06973300155842366	0.07969485892391276	0.31877943569565104	0	0.27893200623369463	0	0.06973300155842366	0	0.08965671628940186	0	0	0	0	0	0	0	0	0	0	0
LK-3112170	602.5263683562505	28.246558122314735	630.7729264785653	792.0972852431917	251.31010908965672	268.1416874025985	73.18426422599727	0	0	0	2.798575893510586	2.9089140111758782	0	0	0.8024590375657594	0.3009221390871598	0	0.11033811766529193	0.12036885563486392	0.7021516578700395	0	0	0.14043033157400792	0	0.1705225454827239	0.9228278932006234	0	0	0.07021516578700396	0.08024590375657595	0.3209836150263038	0	0.28086066314801583	0	0.07021516578700396	0	0.09027664172614794	0	0	0	0	0	0	0	0	0	0	0
LK-3112175	374.9627614234177	17.57833016195552	392.5410915853732	492.93607879941106	156.39470308154603	166.8692904436772	45.54385541961203	0	0	0	1.7416030238585192	1.810268376053658	0	0	0.4993843796010091	0.18726914235037842	0	0.06866535219513875	0.07490765694015136	0.43696133215088295	0	0	0.0873922664301766	0	0.10611918066521443	0.5742920365411605	0	0	0.0436961332150883	0.04993843796010091	0.19975375184040364	0	0.1747845328603532	0	0.0436961332150883	0	0.05618074270511352	0	0	0	0	0	0	0	0	0	0	0
LK-3112180	410.6488725106119	19.251302273920942	429.90017478453285	539.8499952644585	171.27916447827246	182.7506436031444	49.87837407334062	0	0	0	1.9073555875085024	1.982555987016006	0	0	0.5469119964182085	0.2050919986568282	0	0.07520039950750368	0.08203679946273129	0.47854799686593247	0	0	0.0957095993731865	0	0.11621879923886932	0.6289487958809399	0	0	0.04785479968659325	0.054691199641820856	0.21876479856728342	0	0.191419198746373	0	0.04785479968659325	0	0.06152759959704846	0	0	0	0	0	0	0	0	0	0	0
LK-3112185	559.5995970484661	26.23414239342879	585.8337394418949	735.6646031185693	233.40561204721763	249.03803070352924	67.97027801933822	0	0	0	2.599192374917128	2.701669493641459	0	0	0.7452881361769542	0.27948305106635785	0	0.10247711872433121	0.11179322042654313	0.6521271191548349	0	0	0.130425423830967	0	0.15837372893760276	0.8570813566034974	0	0	0.0652127119154835	0.07452881361769542	0.2981152544707817	0	0.260850847661934	0	0.0652127119154835	0	0.08384491531990734	0	0	0	0	0	0	0	0	0	0	0
LK-3112190	819.2289849581981	38.40562065729317	857.6346056154913	1076.98034319761	341.6954616291985	364.5806290521168	99.50547170298684	0	0	0	3.8051023307474408	3.9551242864399923	0	0	1.0910687686731013	0.409150788252413	0	0.15002195569255145	0.1636603153009652	0.9546851725889637	0	0	0.19093703451779273	0	0.23185211334303402	1.2547290839740666	0	0	0.09546851725889637	0.10910687686731013	0.4364275074692405	0	0.38187406903558546	0	0.09546851725889637	0	0.1227452364757239	0	0	0	0	0	0	0	0	0	0	0
LK-3112195	602.5263683562505	28.246558122314735	630.7729264785653	792.0972852431917	251.31010908965672	268.1416874025985	73.18426422599727	0	0	0	2.798575893510586	2.9089140111758782	0	0	0.8024590375657594	0.3009221390871598	0	0.11033811766529193	0.12036885563486392	0.7021516578700395	0	0	0.14043033157400792	0	0.1705225454827239	0.9228278932006234	0	0	0.07021516578700396	0.08024590375657595	0.3209836150263038	0	0.28086066314801583	0	0.07021516578700396	0	0.09027664172614794	0	0	0	0	0	0	0	0	0	0	0
LK-3112200	1661.2143306096796	77.87806411062225	1739.0923947203016	2183.8768070395977	692.8824638592081	739.2884978001257	201.7749842866122	0	0	0	7.715901948460088	8.020113136392206	0	0	2.2124450031426774	0.8296668761785041	0	0.30421118793211815	0.33186675047140163	1.935889377749843	0	0	0.3871778755499686	0	0.470144563167819	2.544311753614079	0	0	0.1935889377749843	0.22124450031426776	0.884978001257071	0	0.7743557510999372	0	0.1935889377749843	0	0.24890006285355123	0	0	0	0	0	0	0	0	0	0	0
LK-3112205	1188.502656208295	55.71724512023971	1244.2199013285347	1562.4373918359265	495.7172795605418	528.918109571821	144.35831690243924	0	0	0	5.520281032864658	5.737926521615595	0	0	1.5828762818249917	0.5935786056843719	0	0.21764548875093637	0.23743144227374874	1.3850167465968677	0	0	0.27700334931937354	0	0.3363612098878107	1.8203077240987404	0	0	0.13850167465968677	0.15828762818249917	0.6331505127299967	0	0.5540066986387471	0	0.13850167465968677	0	0.17807358170531157	0	0	0	0	0	0	0	0	0	0	0
LK-3112210	710.6190816493461	33.31396640348536	743.9330480528314	934.1988583039873	296.3949269435093	316.2460759580861	86.31345840903025	0	0	0	3.300638006595318	3.4307706878589324	0	0	0.9464195000990159	0.3549073125371309	0	0.13013268126361469	0.14196292501485236	0.8281170625866389	0	0	0.16562341251732776	0	0.20111414377104087	1.0883824251138683	0	0	0.08281170625866388	0.09464195000990158	0.37856780003960633	0	0.3312468250346555	0	0.08281170625866388	0	0.10647219376113928	0	0	0	0	0	0	0	0	0	0	0
LK-3112215	340.3110303677363	15.953849995264457	356.26488036300077	447.3819860000172	141.9416753484928	151.448266361296	41.33497498773064	0	0	0	1.5806548823433182	1.6429746088873198	0	0	0.4532343748654676	0.16996289057455033	0	0.06231972654400179	0.06798515622982013	0.3965800780072841	0	0	0.07931601560145682	0	0.09631230465891186	0.5212195310952877	0	0	0.03965800780072841	0.045323437486546755	0.18129374994618702	0	0.15863203120291364	0	0.03965800780072841	0	0.0509888671723651	0	0	0	0	0	0	0	0	0	0	0
LK-3112220	347.5516905883265	16.29329361218498	363.8449842005115	456.90075165959206	144.96171099420542	154.67056990089804	42.21444254066108	0	0	0	1.6142858372867932	1.6779315154593908	0	0	0.46287765943707326	0.1735791222889025	0	0.06364567817259757	0.069431648915561	0.4050179520074391	0	0	0.08100359040148783	0	0.09836150263037807	0.5323093083526342	0	0	0.040501795200743915	0.04628776594370733	0.18515106377482932	0	0.16200718080297566	0	0.040501795200743915	0	0.052073736686670744	0	0	0	0	0	0	0	0	0	0	0
LK-3112225	912.8403778101134	42.79414170462275	955.6345195147362	1200.044384939256	380.74020819162587	406.24041052840033	110.87573078015895	0	0	0	4.239902533945223	4.407067149978905	0	0	1.2157426620631464	0.4559034982736799	0	0.16716461603368263	0.18236139930947196	1.0637748293052531	0	0	0.2127549658610506	0	0.2583453156884186	1.3981040613726183	0	0	0.1063774829305253	0.12157426620631463	0.48629706482525853	0	0.4255099317221012	0	0.1063774829305253	0	0.13677104948210397	0	0	0	0	0	0	0	0	0	0	0
LK-3112230	948.5264888973076	44.46711381658817	992.9936027138957	1246.9583014043033	395.6246695883523	422.12176368786754	115.21024943388753	0	0	0	4.405655097595206	4.5793547609412535	0	0	1.2632702788803458	0.4737263545801296	0	0.17369966334604753	0.18949054183205186	1.1053614940203025	0	0	0.22107229880406049	0	0.26844493426207344	1.4527608207123976	0	0	0.11053614940203024	0.12632702788803457	0.5053081115521383	0	0.44214459760812097	0	0.11053614940203024	0	0.1421179063740389	0	0	0	0	0	0	0	0	0	0	0
LK-3112235	494.4336550631549	23.179149841144106	517.612804904299	649.9957121823958	206.22529123580412	220.0372988471109	60.055070042964275	0	0	0	2.296513780425854	2.387057334492823	0	0	0.658498575032503	0.24693696563718862	0	0.09054355406696916	0.09877478625487546	0.5761862531534401	0	0	0.11523725063068803	0	0.13993094719440688	0.7572733612873784	0	0	0.057618625315344014	0.0658498575032503	0.2633994300130012	0	0.23047450126137606	0	0.057618625315344014	0	0.07408108969115659	0	0	0	0	0	0	0	0	0	0	0
LK-3112240	467.53977424382015	21.918359264010746	489.4581335078309	614.6402968754036	195.00801598030014	208.06874284287474	56.78847627493693	0	0	0	2.171598804921519	2.257217395796561	0	0	0.6226806609093962	0.23350524784102358	0	0.08561859087504198	0.09340209913640943	0.5448455782957217	0	0	0.10896911565914434	0	0.1323196404432467	0.7160827600458056	0	0	0.05448455782957217	0.06226806609093962	0.24907226436375848	0	0.21793823131828868	0	0.05448455782957217	0	0.07005157435230708	0	0	0	0	0	0	0	0	0	0	0
LK-3112245	699.2409013027044	32.7805550054674	732.0214563081718	919.2407979817983	291.64915664310377	311.1824561101401	84.93143796871098	0	0	0	3.2477893631127146	3.3758384061028215	0	0	0.9312657672007784	0.3492246627002919	0	0.12804904299010703	0.13968986508011674	0.8148575463006811	0	0	0.1629715092601362	0	0.19789397553016538	1.070955632280895	0	0	0.0814857546300681	0.09312657672007783	0.37250630688031133	0	0.3259430185202724	0	0.0814857546300681	0	0.10476739881008756	0	0	0	0	0	0	0	0	0	0	0
