entity_id	valid	rejected	polled	electors	UNP	SLFP	SLMC	TULF	INDI	USA	MEP	ELJP	IND 1	DPLF	USP	IND	ACTC	IND 2	USF	IND1	IND2 
LK-3333340	79.2694923909713	1.481401286896129	80.75089367786742	446.352017158615	45.27714227351649	32.082504340721066	0.021785313042590133	0	0	0.1307118782555408	0	0	0	1.7573485854356041	0	0	0	0	0	0	0
LK-3333345	55.85656214891227	1.0438566030027576	56.900418751915026	314.5180880400368	31.90414666530487	22.606659176795016	0.015350832397099376	0	0	0.09210499438259626	0	0	0	1.2383004800326831	0	0	0	0	0	0	0
LK-3333350	20.291206209784495	0.37920539270758863	20.670411602492084	114.25607190276784	11.58992952711674	8.212399142069247	0.005576549892758656	0	0	0.03345929935655194	0	0	0	0.44984169134919827	0	0	0	0	0	0	0
LK-3333355	150.95765498927588	2.821121438055357	153.77877642733122	850.0149525074048	86.22398120723113	61.09663977121847	0.04148707997140231	0	0	0.24892247982841387	0	0	0	3.346624451026453	0	0	0	0	0	0	0
LK-3333360	84.95548973547135	1.587662138698805	86.54315187417016	478.3688285159841	48.524869778367886	34.38378102338883	0.023347972627923604	0	0	0.14008783576754164	0	0	0	1.8834031253191708	0	0	0	0	0	0	0
LK-4	283042.99999999994	29664.99999999999	312708.0	733658.0000000009	13984.999999999993	1568.0000000000005	16383.999999999998	77283.99999999996	150340.0	0	0	0	0	7992.999999999998	0	7878.999999999996	7609.999999999999	0	0	0	0
LK-41	217770.99999999983	21570.0	239341.00000000006	537101.0	3873.000000000001	0	7763.999999999998	50860.99999999998	141199.00000000003	0	0	0	0	7221.999999999998	0	0	6852.000000000002	0	0	0	0
LK-4103	3068.6133157330255	349.9498391221846	3418.5631548552096	6708.526194208399	48.07227126474714	0	63.28157742760499	503.2650771388499	2323.221516376537	0	0	0	0	77.6760993317383	0	0	53.096774193548384	0	0	0	0
LK-4103005	260.9999174985562	29.76487088524049	290.7647883837967	570.5915353518686	4.088771553502187	0	5.382394191898358	42.80504908835905	197.60085801501526	0	0	0	0	6.606715617523307	0	0	4.516129032258064	0	0	0	0
LK-4103010	292.3820504358826	33.343742265489645	325.72579270137226	639.1983747215576	4.580397656958997	0	6.029563017352804	47.9518466573165	221.360008800154	0	0	0	0	7.401094519154086	0	0	5.059139784946237	0	0	0	0
LK-4103015	172.44637406154607	19.66607540631961	192.11244946786567	376.9979787146275	2.701509776421087	0	3.5562247339328437	28.281907433380084	130.55770975992078	0	0	0	0	4.365151390149327	0	0	2.9838709677419355	0	0	0	0
LK-4103020	179.59280037400652	20.481065918653574	200.0738662926601	392.6213183730715	2.813464235624123	0	3.703599812996727	29.45395044413277	135.96820944366524	0	0	0	0	4.546049555867227	0	0	3.10752688172043	0	0	0	0
LK-4103025	173.6892308115392	19.807812886725518	193.49704369826472	379.7150812639221	2.7209801171520502	0	3.5818551824656932	28.48574100046751	131.49866622665897	0	0	0	0	4.396611940708962	0	0	3.0053763440860215	0	0	0	0
LK-4103030	289.58562274839807	33.02483293457635	322.6104556829744	633.0848939856447	4.53658939031433	0	5.971894508153892	47.4932211313698	219.2428567499931	0	0	0	0	7.330308280394907	0	0	5.010752688172043	0	0	0	0
LK-4103035	143.86066881170422	16.40611335698375	160.26678216868797	314.5046200808514	2.2536919396089434	0	2.9667244176773093	23.593735390369332	108.91571102494294	0	0	0	0	3.6415587272777272	0	0	2.489247311827957	0	0	0	0
LK-4103040	330.9106096856695	37.73760415807277	368.64821384374227	723.4285537496906	5.183978219618844	0	6.824106921871133	54.27068723702665	250.5296592690372	0	0	0	0	8.376371586502763	0	0	5.725806451612903	0	0	0	0
LK-4103045	101.60353931193795	11.587039023182905	113.19057833512086	222.12313340483456	1.591700354756208	0	2.095289167560432	16.66339410939691	76.92319115584522	0	0	0	0	2.571900008250144	0	0	1.758064516129032	0	0	0	0
LK-4103050	175.2428017490306	19.984984737232903	195.2277864862635	383.1114594505404	2.7453180430657538	0	3.6138932431317548	28.74053295932679	132.6748618100817	0	0	0	0	4.435937628908506	0	0	3.032258064516129	0	0	0	0
LK-4103055	190.77851112394467	21.756703242306738	212.5352143662514	417.075241316723	2.9886973022027883	0	3.9342738497923713	31.288452547919587	144.43681764430877	0	0	0	0	4.829194510903941	0	0	3.301075268817204	0	0	0	0
LK-4103060	76.43569012457718	8.716855044963287	85.15254516954046	167.10180678161868	1.1974259549542117	0	1.5762725847702335	12.535764375876576	57.868822704397324	0	0	0	0	1.9348238594175398	0	0	1.3225806451612903	0	0	0	0
LK-4103065	245.77492231114044	28.02858675026813	273.8035090614086	537.3070291230097	3.850259879547892	0	5.068421197370954	40.3080878915381	186.0741412974727	0	0	0	0	6.22132387316778	0	0	4.252688172043011	0	0	0	0
LK-4103070	344.2713197480956	39.261282072436266	383.53260182053185	752.6374061546077	5.393284382476693	0	7.0996342435992625	56.461898083216454	260.6449412864725	0	0	0	0	8.714572505018838	0	0	5.956989247311828	0	0	0	0
LK-4103075	91.0392569369964	10.382270439732695	101.42152737672909	199.02776173583038	1.4262024585430244	0	1.877430355031213	14.93080878915381	68.9250611885708	0	0	0	0	2.3044853284932487	0	0	1.575268817204301	0	0	0	0
LK-4104	3885.597157928733	473.7706965227688	4359.367854451501	8655.114651738615	69.2173538594036	0	100.43879857896437	858.1479168909462	2623.4849822370543	0	0	0	0	154.6345139412208	0	0	79.67359242114328	0	0	0	0
LK-4104005	247.92187379850208	30.229103547975335	278.1509773464774	552.2425910831553	4.4164372606616125	0	6.4085323654706805	54.75442535718131	167.39236885409778	0	0	0	0	9.866508773818495	0	0	5.083601187272197	0	0	0	0
LK-4104010	650.8456392353474	79.35758116358826	730.2032203989357	1449.7497808467774	11.59405133568122	0	16.82370853390339	143.7415683681159	439.4392138166495	0	0	0	0	25.90160404779847	0	0	13.345493133199023	0	0	0	0
LK-4104015	594.8501914707103	72.53005859465112	667.3802500653615	1325.0206849883887	10.596558140965504	0	15.376282238592498	131.3747750795872	401.6320994109777	0	0	0	0	23.67316180428464	0	0	12.197314796302846	0	0	0	0
LK-4104020	574.5619857588854	70.05631853344201	644.6183042923274	1279.828983590422	10.235147563169956	0	14.851852421450872	126.89405287359858	387.9338695538502	0	0	0	0	22.86575519431586	0	0	11.781308152499886	0	0	0	0
LK-4104025	135.5252141549913	16.524583608876856	152.04979776386816	301.8805653384187	2.414222659674269	0	3.503191178506067	29.93122433600418	91.50417544561155	0	0	0	0	5.393476154591452	0	0	2.778924380603786	0	0	0	0
LK-4104030	587.1406733002168	71.59003737139166	658.7307106716084	1307.8478384571613	10.459222121403196	0	15.176998908078678	129.67210064131152	396.4267720652692	0	0	0	0	23.3663472924965	0	0	12.03923227165772	0	0	0	0
LK-4104035	164.74023038001937	20.086769297017977	184.82699967703735	366.956615351491	2.93465389169986	0	4.25837011519001	36.38346431262784	111.22962643987512	0	0	0	0	6.556141672946496	0	0	3.3779739476800517	0	0	0	0
LK-4104040	507.20514279562616	61.84350153022776	569.048644325854	1129.7925349491718	9.035264444888732	0	13.11074542854067	112.01805514971625	342.45574642818696	0	0	0	0	20.185165249219505	0	0	10.40016609507405	0	0	0	0
LK-4104045	422.806207034434	51.55274287559787	474.35894991003187	941.7950571336297	7.531796441259247	0	10.929117389231504	93.37825077280347	285.47111022253665	0	0	0	0	16.826353751749384	0	0	8.66957845685373	0	0	0	0
LK-4106	18842.873936914628	2297.5108192485736	21140.384756163203	41972.244590375725	335.66368823339434	0	487.0694369684572	4161.515556034019	12722.367962105716	0	0	0	0	749.8869630746044	0	0	386.3703304984391	0	0	0	0
LK-4106005	671.539609061409	81.88079602602156	753.4204050874306	1495.8453162727035	11.962690125032681	0	17.358626947387847	148.31190501822434	453.41140827091954	0	0	0	0	26.725158789966628	0	0	13.769819909878043	0	0	0	0
LK-4106010	544.1296771911477	66.34570844162835	610.4753856327761	1212.0414314934717	9.693031696476632	0	14.065207695738431	120.1729695646156	367.38652476815895	0	0	0	0	21.654645279362686	0	0	11.157298186795442	0	0	0	0
LK-4106015	751.0693754517632	91.57785706596127	842.6472325177244	1672.9967857527336	13.379419589991233	0	19.414391830583025	165.87633606569983	507.1084693108592	0	0	0	0	29.890192701044246	0	0	15.400565953585653	0	0	0	0
LK-4106020	505.17632222444365	61.596127524106855	566.7724497485506	1125.2733648093752	8.999123387109178	0	13.058302446826508	111.56998292911739	341.0859234424742	0	0	0	0	20.104424588222628	0	0	10.358565430693755	0	0	0	0
LK-4106025	798.5437768174338	97.36640880919059	895.9101856266244	1778.745367023976	14.225120342032818	0	20.64155760269443	176.36122602771326	539.1623271765375	0	0	0	0	31.77952416837119	0	0	16.374021500084584	0	0	0	0
LK-4106030	949.4880273134122	115.77103486458638	1065.2590621779987	2114.9716254248497	16.914015040831707	0	24.543315442228135	209.69779924026884	641.077157313566	0	0	0	0	37.786629346538916	0	0	19.469110929978623	0	0	0	0
LK-4106035	838.7144241268475	102.26441413038464	940.978838257232	1868.2249357919504	14.940713286068007	0	21.679928640634852	185.2330559955708	566.2848222936499	0	0	0	0	33.37818925610937	0	0	17.19771465481445	0	0	0	0
LK-4106040	751.4751395659997	91.62733186718546	843.1024714331852	1673.900619780693	13.386647801547145	0	19.424880426925856	165.9659505098196	507.38243390800176	0	0	0	0	29.906340833243622	0	0	15.408886086461713	0	0	0	0
LK-4106045	1160.4853667163927	141.49793150116113	1301.9832982175537	2584.965319963705	20.672685049905418	0	29.997385540501053	256.2973101825508	783.5387478276917	0	0	0	0	46.18365809021423	0	0	23.79558002552943	0	0	0	0
LK-4106050	580.2426833581964	70.74896575058057	650.9916491087769	1292.4826599818525	10.336342524952709	0	14.998692770250527	128.1486550912754	391.76937391384587	0	0	0	0	23.091829045107115	0	0	11.897790012764714	0	0	0	0
LK-4106055	553.8680159328238	67.53310367100872	621.4011196038325	1233.7334481644957	9.866508773818495	0	14.316934007966413	122.32371622349015	373.9616750995802	0	0	0	0	22.042200452147704	0	0	11.356981375820864	0	0	0	0
LK-4106060	504.3647939959707	61.4971779216585	565.8619719176291	1123.4656967534565	8.984666963997356	0	13.037325254140844	111.39075404087785	340.53799424818914	0	0	0	0	20.07212832382388	0	0	10.341925164941637	0	0	0	0
LK-4106065	972.6165818248927	118.59109853436476	1091.2076803592574	2166.490165018532	17.326023099518633	0	25.14116543376959	214.8058225550959	656.6931393506914	0	0	0	0	38.70707288190333	0	0	19.943358503914	0	0	0	0
LK-4106070	473.1209571997601	57.687618227396456	530.8085754271565	1053.8704766005874	8.428094674192208	0	12.229703335742737	104.49044184365532	319.4427202682128	0	0	0	0	18.828722144471953	0	0	9.701274933485074	0	0	0	0
LK-4106075	1289.5183550436	157.2309182904511	1446.749273334051	2872.3845408547745	22.97125632468511	0	33.3327591775218	284.7947034126386	870.6594897190225	0	0	0	0	51.31876412961567	0	0	26.441382280116265	0	0	0	0
LK-4106080	861.0314504098549	104.98552819771464	966.0169786075695	1917.935807329714	15.338264921643109	0	22.25680143949064	190.1618504221583	581.3528751364901	0	0	0	0	34.26633652707503	0	0	17.655321962997707	0	0	0	0
LK-4106085	673.5684296325916	82.12817003214246	755.696599664734	1500.3644864125001	11.998831182812236	0	17.41106992910201	148.75997723882318	454.7812312566323	0	0	0	0	26.805899450963505	0	0	13.811420574258339	0	0	0	0
LK-4106090	1114.634021807668	135.90727896282854	1250.5413007704965	2482.8320748042997	19.855897144087475	0	28.812174153760974	246.17087799701642	752.5807483505836	0	0	0	0	44.35891915168479	0	0	22.85540501053473	0	0	0	0
LK-4106095	650.0341110068746	79.25863156113991	729.2927425680144	1447.9421127908588	11.5795949125694	0	16.802731341217726	143.56233947987636	438.8912846223644	0	0	0	0	25.869307783399723	0	0	13.328852867446905	0	0	0	0
LK-4106100	524.6529997077957	63.970917982867604	588.6239176906633	1168.6573981514234	9.346077541792905	0	13.56175507128247	115.8714762468665	354.2362241053166	0	0	0	0	20.87953493379266	0	0	10.757931808744598	0	0	0	0
LK-4106105	555.8968365040063	67.78047767712962	623.6773141811359	1238.2526183042924	9.90264983159805	0	14.369376989680575	122.77178844408901	375.3314980852929	0	0	0	0	22.12294111314458	0	0	11.398582040201159	0	0	0	0
LK-4106110	647.5995263214555	78.96178275379482	726.5613090752504	1442.5191086231027	11.536225643233934	0	16.73979976316073	143.0246528151577	437.24749703950914	0	0	0	0	25.77241899020347	0	0	13.27893207019055	0	0	0	0
LK-4106115	771.3575811635883	94.0515971271704	865.4091782907587	1718.1884871507007	13.740830167786784	0	19.93882164772465	170.3570582716885	520.8066991679867	0	0	0	0	30.69759931101303	0	0	15.816572597388618	0	0	0	0
LK-4106120	794.4861356750689	96.87166079694877	891.3577964720176	1769.7070267443828	14.15283822647371	0	20.536671639266107	175.46508158651554	536.4226812051121	0	0	0	0	31.61804284637744	0	0	16.290820171323993	0	0	0	0
LK-4106125	905.2597388616337	110.37828153115052	1015.6380203927841	2016.453716377282	16.126139981237408	0	23.40005844085939	199.92982483121358	611.2150162250281	0	0	0	0	36.02648293680698	0	0	18.56221644648817	0	0	0	0
LK-4109	41211.48702687639	4251.547965083436	45463.0349919598	91871.95245107728	653.0616495109401	0	833.1330415280079	12318.347411791585	24735.15227983633	0	0	0	0	1849.172575177482	0	0	822.6200690320303	0	0	0	0
LK-4109005	567.5017757360517	50.72445182482637	618.2262275608781	1202.7877965115574	10.256554466006472	0	12.241694040072241	125.06379316614344	382.98718803408445	0	0	0	0	25.889528611774402	0	0	11.063017417970691	0	0	0	0
LK-4109010	687.5886110471389	61.458055053878134	749.046666101017	1457.3050266057382	12.426903916316165	0	14.832111125925747	151.52805420540358	464.02961176228166	0	0	0	0	31.367910691991614	0	0	13.404019345220059	0	0	0	0
LK-4109015	569.8303293293415	50.93258263536199	620.7629119647034	1207.7230336601979	10.298638804378127	0	12.291923734257766	125.57695058241717	384.55864777396636	0	0	0	0	25.995757627180275	0	0	11.10841080714173	0	0	0	0
LK-4109020	1152.9666791917673	103.05448418807045	1256.0211633798378	2443.6474224554854	20.83775954230858	0	24.87087429243282	254.08622925782717	778.0970654901153	0	0	0	0	52.598538199536975	0	0	22.47621240954655	0	0	0	0
LK-4109025	1267.3984557762938	113.28262687724998	1380.6810826535436	2686.1790766172535	22.905904170858538	0	27.33930497812148	279.30425085756536	855.323086992885	0	0	0	0	57.81893552805421	0	0	24.706973248809106	0	0	0	0
LK-4109030	882.1891613434989	78.85184422007006	961.0410055635689	1869.7498454564186	15.943952194518854	0	19.029878425716053	194.41335256542345	595.358747166701	0	0	0	0	40.24562126519678	0	0	17.197609725942716	0	0	0	0
LK-4109035	495.9819153707228	44.33186264408916	540.3137780148119	1051.2055126604525	8.96396407316275	0	10.69892486151683	109.30252966630707	334.7209245948534	0	0	0	0	22.626780281451133	0	0	9.668791893431594	0	0	0	0
LK-4109040	547.2100944230979	48.91074047587302	596.1208348989709	1159.7807299305462	9.889819517339184	0	11.803978133598381	120.5919928243294	369.2930388722561	0	0	0	0	24.96381862038036	0	0	10.667446455194483	0	0	0	0
LK-4109045	446.7496393983103	39.93138264990728	486.6810220482176	946.8604986606223	8.074180919019163	0	9.636925613022873	98.45291572223367	301.4957758087781	0	0	0	0	20.380795384298374	0	0	8.70904595095817	0	0	0	0
LK-4109050	726.1760705930838	64.90707991418286	791.0831505072666	1539.088956497497	13.124301523617897	0	15.664488915285876	160.03180567508272	490.070944594611	0	0	0	0	33.12827723300324	0	0	14.156252651483014	0	0	0	0
LK-4109055	563.1773190627993	50.33792317668877	613.5152422394881	1193.6223560926535	10.178397837601969	0	12.148410322299124	124.11078653592078	380.06876280287514	0	0	0	0	25.692246154592066	0	0	10.978715409510189	0	0	0	0
LK-4109060	788.3817165852536	70.46714585277755	858.8488624380311	1670.9302917540394	14.248554562974995	0	17.006339317099187	173.74043950982414	532.0513690743143	0	0	0	0	35.96610950170301	0	0	15.368904619337949	0	0	0	0
LK-4109065	657.6500648476988	58.78208748984861	716.4321523375473	1393.851977551787	11.885819565823443	0	14.186300772111853	144.93031599616972	443.82512939237097	0	0	0	0	30.002109065344662	0	0	12.820390055878109	0	0	0	0
LK-4109070	687.2559605338117	61.428322080944476	748.6842826147562	1456.5999927273608	12.420891867977357	0	14.824935455327815	151.45474600307875	463.8051175137271	0	0	0	0	31.3527351183622	0	0	13.397534575338481	0	0	0	0
LK-4109075	423.7967539787397	37.879807517484636	461.6765614962243	898.2131610525933	7.6593495836414105	0	9.141804341765555	93.39464976182107	286.0056726585132	0	0	0	0	19.333680803869044	0	0	8.261596829129344	0	0	0	0
LK-4109080	599.1035745021272	53.54908425352419	652.6526587556514	1269.7660149573944	10.827699058193232	0	12.923382746875795	132.02807238700137	404.3141416467679	0	0	0	0	27.331208106568404	0	0	11.679070556720523	0	0	0	0
LK-4109085	721.4485951124987	87.96619657659598	809.4147916890946	1607.016901711702	12.851760146409733	0	18.64872429755625	159.3344816449564	487.10905371945313	0	0	0	0	28.71137905048983	0	0	14.79319625363333	0	0	0	0
LK-4109090	1069.18844101318	130.36610122572012	1199.5545422389	2381.6026636728543	19.046337449825447	0	27.63745136336373	236.13406025560187	721.8967134706181	0	0	0	0	42.55032834535472	0	0	21.9235501284161	0	0	0	0
LK-4109095	725.5062362548637	88.46094458883779	813.9671808437014	1616.0552419912954	12.924042261968841	0	18.753610260984573	160.23062608615413	489.84869969087856	0	0	0	0	28.872860372483583	0	0	14.876397582393922	0	0	0	0
LK-4109100	805.0360026452179	98.15800562877752	903.1940082739953	1793.2067114713257	14.340771726927395	0	20.809375144179754	177.79505713362965	543.5457607308183	0	0	0	0	32.0378942835612	0	0	16.507143626101534	0	0	0	0
LK-4109105	334.34963013087673	40.76723620872614	375.1168663396029	744.759239038494	5.956046322070652	0	8.64260338649401	73.84230195469296	225.74682804546083	0	0	0	0	13.306060932285499	0	0	6.855789489872814	0	0	0	0
LK-4109110	6801.361991402579	723.1886434069779	7524.550634809557	15475.774867539738	99.60851744476656	0	128.36149155253423	2329.247625712286	3799.7568729381182	0	0	0	0	307.8108567429771	0	0	136.57662701189642	0	0	0	0
LK-4109115	2849.7918624412673	303.0182945116465	3152.810156952914	6484.397880635809	41.736279116265116	0	53.783864840547835	975.962011396581	1592.109967009897	0	0	0	0	128.9737078876337	0	0	57.22603219034289	0	0	0	0
LK-4109120	2047.2947115865238	217.6887933619914	2264.9835049485155	4658.401079676097	29.983404978506446	0	38.638408477456764	701.1325602319304	1143.7741677496751	0	0	0	0	92.65490352894132	0	0	41.11126662001399	0	0	0	0
LK-4109125	4245.554233729881	451.4296710986704	4696.983904828551	9660.306508047586	62.1777466759972	0	80.1259622113366	1453.965710286914	2371.8887333799858	0	0	0	0	192.14205738278517	0	0	85.25402379286214	0	0	0	0
LK-4109130	3315.928821353594	352.58262521243626	3668.51144656603	7545.04288713386	48.563031090672794	0	62.58122563231031	1135.5989203239028	1852.5294411676496	0	0	0	0	150.06977906628012	0	0	66.58642407277817	0	0	0	0
LK-4109135	5553.9159252224335	590.5477356792962	6144.46366090173	12637.344196740978	81.33919824052784	0	104.8185544336699	1902.037488753374	3102.8388483454964	0	0	0	0	251.35489353194043	0	0	111.52694191742478	0	0	0	0
LK-4109140	1679.1524542637208	178.5442367289813	1857.696690992702	3820.732580225932	24.59182245326402	0	31.690492852144356	575.0556832950115	938.1019694091772	0	0	0	0	75.99380185944217	0	0	33.718684394681596	0	0	0	0
LK-4112	9171.661386574267	1045.9517366553916	10217.613123229656	20050.858262519592	143.68137942413995	0	189.13989494816158	1504.1898083216456	6943.788246294309	0	0	0	0	232.16313285482488	0	0	158.69892473118279	0	0	0	0
LK-4112005	683.2604983087203	77.92017985314743	761.1806781618678	1493.7271264747133	10.703819816846794	0	14.090339080933916	112.05750350631135	517.2908175893078	0	0	0	0	17.295437670159227	0	0	11.82258064516129	0	0	0	0
LK-4112010	665.5497896213184	75.90042075736325	741.4502103786816	1455.008415147265	10.426367461430575	0	13.725105189340812	109.15287517531557	503.8821879382889	0	0	0	0	16.847124824684432	0	0	11.516129032258064	0	0	0	0
LK-4112015	774.610469433215	88.33788466298161	862.9483540961967	1693.4341638478672	12.13488986057256	0	15.974177048098342	127.03927068723702	586.4511178945631	0	0	0	0	19.607788136292385	0	0	13.403225806451612	0	0	0	0
LK-4112020	467.9355663724115	53.36416137282402	521.2997277452355	1022.9891098094216	7.330583285207491	0	9.64986387261777	76.74333800841515	354.2701097269202	0	0	0	0	11.8448972857025	0	0	8.096774193548386	0	0	0	0
LK-4112025	386.52844924786183	44.08035640623711	430.60880565409894	845.0188928306245	6.055275967329428	0	7.97106949371614	63.392239364188875	292.63746115557024	0	0	0	0	9.78423122404642	0	0	6.688172043010753	0	0	0	0
LK-4112030	542.506971371999	61.868410197178456	604.3753815691775	1186.0152627670984	8.498803729065258	0	11.187690784588732	88.97335203366059	410.7274977312103	0	0	0	0	13.732530319280588	0	0	9.387096774193548	0	0	0	0
LK-4112035	354.52488793553886	40.430616285785	394.9555042213239	775.0535021862883	5.553914693507137	0	7.31108544399527	58.14352501168771	268.4078321370624	0	0	0	0	8.974122047135825	0	0	6.134408602150538	0	0	0	0
LK-4112040	627.642658746528	71.57742760498309	699.2200863515111	1372.1367873937793	9.832522069136209	0	12.943376509088909	102.93595137914913	475.18301570277475	0	0	0	0	15.88757803261557	0	0	10.86021505376344	0	0	0	0
LK-4112045	663.0640761213322	75.61694579655143	738.6810219178835	1449.574210048676	10.38742677996865	0	13.673844292275115	108.74520804114073	502.0002750048126	0	0	0	0	16.784203723565163	0	0	11.473118279569892	0	0	0	0
LK-4112050	300.14990512333964	34.22960151802656	334.3795066413662	656.1802656546489	4.702087286527514	0	6.189753320683112	49.225806451612904	227.24098671726756	0	0	0	0	7.597722960151803	0	0	5.193548387096774	0	0	0	0
LK-4112055	472.59627918488576	53.895676924346176	526.491956109232	1033.1782443692764	7.403597062948601	0	9.745978054615955	77.507713884993	357.79869647718834	0	0	0	0	11.962874350301131	0	0	8.17741935483871	0	0	0	0
LK-4112060	151.31780931166296	17.25653823941919	168.57434755108216	330.80723537661913	2.3705139839947202	0	3.1205071088744054	24.816736792893877	114.56144982537195	0	0	0	0	3.830322030635536	0	0	2.6182795698924735	0	0	0	0
LK-4112065	287.4106234359101	32.77679234386602	320.18741577977613	628.3299645243792	4.5025162940351455	0	5.927041223221407	47.13651238896681	217.59618293320133	0	0	0	0	7.275252316915546	0	0	4.973118279569893	0	0	0	0
LK-4112070	263.79634518604075	30.083780216153784	293.88012540219455	576.7050160877816	4.132579820146852	0	5.440062701097269	43.26367461430575	199.71801006517614	0	0	0	0	6.677501856282485	0	0	4.564516129032258	0	0	0	0
LK-4112075	120.5571047493331	13.748535599372989	134.3056403487061	263.55894728157745	1.8886230509033908	0	2.4861535076863843	19.77185600748013	91.27277727360229	0	0	0	0	3.051673404284575	0	0	2.086021505376344	0	0	0	0
LK-4112080	463.27485355993736	52.832645821301874	516.1074993812392	1012.799975249567	7.257569507466381	0	9.553749690619586	75.9789621318373	350.7415229766521	0	0	0	0	11.72692022110387	0	0	8.016129032258066	0	0	0	0
LK-4112085	160.94994912410965	18.35500371256497	179.30495283667463	351.86478013365235	2.5214091246596815	0	3.3191430850039874	26.39644693782141	121.85386244259274	0	0	0	0	4.074141297472705	0	0	2.7849462365591395	0	0	0	0
LK-4112090	538.156972747023	61.37232901575778	599.5293017627808	1176.5054038445674	8.430657536506889	0	11.097984214723757	88.2599345488546	407.4341500976267	0	0	0	0	13.622418392321865	0	0	9.311827956989248	0	0	0	0
LK-4112095	254.16420537359403	28.985314743008	283.14952011660205	555.6474713307482	3.9816846794818908	0	5.2414267249676865	41.68396446937821	192.42559744795534	0	0	0	0	6.433682589445315	0	0	4.397849462365591	0	0	0	0
LK-4112100	14.603566812419217	1.6654153947694084	16.268982207188625	31.925954954211697	0.2287765035888128	0	0.30115777026097956	2.3950444132772324	11.056238484173473	0	0	0	0	0.3696614690757088	0	0	0.25268817204301075	0	0	0	0
LK-4112105	32.31427549982124	3.6851744905535844	35.99944999037483	70.64466628165992	0.5062288590050326	0	0.6663916618540824	5.299672744273025	24.464868135192365	0	0	0	0	0.8179743145505046	0	0	0.5591397849462365	0	0	0	0
LK-4112110	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0	0.0	0	0	0.0	0	0	0	0
LK-4112115	100.9821109369414	11.516170282979951	112.49828121992135	220.76458213018728	1.5819651843907268	0	2.0824739432940076	16.5614773258532	76.45271292247614	0	0	0	0	2.556169732970327	0	0	1.7473118279569892	0	0	0	0
LK-4112120	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0	0.0	0	0	0.0	0	0	0	0
LK-4112125	3.7285702499793745	0.4252124412177213	4.153782691197096	8.151307647883838	0.05841102219288837	0	0.07689134559854797	0.6115007012622721	2.8228694002145036	0	0	0	0	0.09438165167890437	0	0	0.06451612903225806	0	0	0	0
LK-4112130	9.632139812446718	1.0984654731457801	10.730605285592498	21.05754475703325	0.15089514066496162	0	0.19863597612958225	1.5797101449275361	7.292412617220801	0	0	0	0	0.24381926683716965	0	0	0.16666666666666666	0	0	0	0
LK-4112135	41.01427274977312	4.677336853394935	45.691609603168054	89.66438412672221	0.6425212441217721	0	0.8458048015840277	6.726507713884993	31.05156340235954	0	0	0	0	1.0381981684679482	0	0	0.7096774193548387	0	0	0	0
LK-4112140	256.96063306107857	29.304224073921294	286.2648571349999	561.7609520666612	4.025492946126557	0	5.299095234166598	42.14258999532492	194.54274949811622	0	0	0	0	6.504468828204494	0	0	4.446236559139785	0	0	0	0
LK-4112145	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0	0.0	0	0	0.0	0	0	0	0
LK-4112150	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0	0.0	0	0	0.0	0	0	0	0
LK-4112155	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0	0.0	0	0	0.0	0	0	0	0
LK-4112160	49.71426999972499	5.669499216236284	55.38376921596127	108.6841019717845	0.7788136292385116	0	1.025217941313973	8.15334268349696	37.638258669526714	0	0	0	0	1.2584220223853917	0	0	0.8602150537634408	0	0	0	0
LK-4112165	434.3784341225971	49.537249401864536	483.91568352446166	949.6273409784671	6.804884085471496	0	8.957841762230839	71.2398316970547	328.8642851249897	0	0	0	0	10.99546242059236	0	0	7.516129032258065	0	0	0	0
LK-4112170	36.353559937298904	4.145821301872783	40.49938123917169	79.47524956686742	0.5695074663806617	0	0.7496906195858428	5.962131837307153	27.522976652091412	0	0	0	0	0.9202211038693178	0	0	0.6290322580645161	0	0	0	0
LK-4112175	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0	0.0	0	0	0.0	0	0	0	0
LK-4112180	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0	0.0	0	0	0.0	0	0	0	0
LK-4112185	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0	0.0	0	0	0.0	0	0	0	0
LK-4112190	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0	0.0	0	0	0.0	0	0	0	0
LK-4112195	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0	0.0	0	0	0.0	0	0	0	0
LK-4112200	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0	0.0	0	0	0.0	0	0	0	0
LK-4112205	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0	0.0	0	0	0.0	0	0	0	0
LK-4112210	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0	0.0	0	0	0.0	0	0	0	0
