entity_id	valid	rejected	polled	electors	UNP	SLFP	SLMP 
LK-4109035	227.46058835650476	16.10260481691131	243.56319317341607	1053.9886789251038	72.39846789735881	63.091126168167655	91.97099429097828
LK-4109040	250.9541702524818	17.76578465715567	268.71995490963747	1162.8513593774621	79.87624392431607	69.60758051417558	101.47034581399014
LK-4109045	204.88234082011127	14.504224191221924	219.3865650113332	949.3674016072532	65.21203379352977	56.82855965382238	82.84174737275912
LK-4109050	333.0291511618041	23.57611422891844	356.60526539072254	1543.1638404382977	105.99990303147841	92.37285608659289	134.6563920437328
LK-4109055	258.27684512915	18.284178373595473	276.56102350274546	1196.7825844535218	82.2069793093417	71.63868316747676	104.43118265233149
LK-4109060	361.5570720354905	25.59568974921516	387.15276178470566	1675.354238130447	115.08005963564078	100.28569350674537	146.19131889310432
LK-4109065	301.6026714827699	21.35134119586429	322.9540126786342	1397.5423328202082	95.99716367074338	83.65604053284203	121.94946727918449
LK-4109070	315.18013114992544	22.31252954509642	337.49266069502187	1460.4564793154022	100.31873553047842	87.42204336917128	127.43935225027575
LK-4109075	194.3559956849008	13.759033223839712	208.1150289087405	900.5912655604175	61.86160167755543	53.908849589701944	78.58554441764342
LK-4109080	274.7528636016533	19.450564235585023	294.20342783723834	1273.127840874656	87.45113392564939	76.20866413740438	111.09306553859952
LK-4109085	439.0380019377759	65.54397674668964	504.5819786844655	504.5819786844655	117.8260307891054	177.6003875551728	143.6115835934977
LK-4109090	650.6553065838242	97.13632099410978	747.7916275779339	747.7916275779339	174.61844270488905	263.2041739076942	212.83268997124094
LK-4109095	441.5072820386632	65.91261553604109	507.4198975747043	507.4198975747043	118.48871937622071	178.59926487550558	144.4192977869369
LK-4109100	489.9051720160559	73.13793580732971	563.0431078233855	563.0431078233855	131.47741568368116	198.1772603540286	160.25049597834612
LK-4109105	203.46868031311996	30.375836242560325	233.8445165556803	233.8445165556803	54.60553957830306	82.30749119542315	66.55564953939376
LK-4109110	2392.9149255223433	115.78206538038587	2508.696990902729	15502.474057782665	606.8931320603818	800.2055383384984	985.816255123463
LK-4109115	1002.6388083574927	48.51304608617414	1051.151854443667	6495.584924522643	254.29011296611014	335.2886134159752	413.06008197540734
LK-4109120	720.297210836749	34.851844446666	755.1490552834149	4666.4378686394075	182.68239528141555	240.87183844846544	296.7429771068679
LK-4109125	1493.7081875437368	72.2736179146256	1565.9818054583625	9676.972708187543	378.8355493351994	499.50524842547236	615.367389783065
LK-4109130	1166.6392082375287	56.448265520343895	1223.0874737578727	7558.05978206538	295.88403478956315	390.13136059182244	480.62381285614316
LK-4109135	1954.0274917524744	94.54633609917025	2048.5738278516446	12659.146456063181	495.5821253623913	653.4388683394982	805.0064980505848
LK-4109140	590.774167749675	28.58482455263421	619.3589923023093	3827.324202739178	149.83265020493852	197.55853244026792	243.38298510446864
LK-4112	5030.877677859364	241.90424332425818	5272.781921183621	20083.32863075104	1878.4108021890381	1324.791023842917	1827.6758518274069
LK-4112005	374.784877485356	18.021120369606468	392.8059978549624	1496.146068806204	139.93581387674283	98.69284712482468	136.15621648378846
LK-4112010	365.07012622720896	17.55399719495091	382.62412342215987	1457.3646563814866	136.3085553997195	96.13464235624123	132.62692847124825
LK-4112015	424.8925418694827	20.43049253361934	445.32303440310204	1696.1765118389571	158.64483128454748	111.88779803646564	154.3599125484696
LK-4112020	256.67395429420014	12.341885983004703	269.01584027720486	1024.645738800429	95.83598712977476	67.59046283309958	93.2475043313258
LK-4112025	212.02018535324368	10.194758408272145	222.21494376151583	846.3873167780437	79.16332535819377	55.83169705469846	77.02516294035146
LK-4112030	297.5781701179771	14.308720402607046	311.88689052058413	1187.9358963781867	111.10865440145203	78.36185133239832	108.10766438412672
LK-4112035	194.46545939553943	9.35065863652614	203.81611803206556	776.3086241509227	72.60880565409894	51.20897615708275	70.64767758435772
LK-4112040	344.2771498501224	16.55418969831972	360.8313395484421	1374.35882627946	128.54494953661688	90.65918653576438	125.07301377774111
LK-4112045	363.7066523664164	17.488436047630834	381.19508841404723	1451.9216511288948	135.79946649066358	95.77559607293128	132.13158980282154
LK-4112050	164.63946869070207	7.916508538899431	172.55597722960152	657.2428842504744	61.47248576850095	43.354838709677416	59.81214421252372
LK-4112055	259.2304677831862	12.46481313422985	271.6952809174161	1034.8513736490388	96.7905288342546	68.26367461430576	94.17626433462586
LK-4112060	83.00147127574733	3.9910348431097544	86.99250611885708	331.3429447515332	30.99078733877843	21.85694249649369	30.15374144047521
LK-4112065	157.6516651541402	7.580507658884031	165.23217281302422	629.3474823309408	58.86340510958942	41.51472650771389	57.273533536836894
LK-4112070	144.69866347661085	6.957676759343289	151.65634023595413	577.6389324313176	54.027060473558286	38.103786816269285	52.56781618678327
LK-4112075	66.12848224843935	3.179715645023788	69.30819789346313	263.9857547507081	24.690812089211562	17.41374474053296	24.023925418694827
LK-4112080	254.1174408052141	12.218958831779556	266.3363996369937	1014.4401039518192	94.88144542529494	66.91725105189342	92.31874432802574
LK-4112085	88.28493248631851	4.245084288975057	92.53001677529356	352.43459010532683	32.96350686137007	23.248246844319773	32.07317878062866
LK-4112090	295.1920908615901	14.193988394796909	309.386079256387	1178.4106371861508	110.21774881060418	77.73352033660589	107.24082171438
LK-4112095	139.41520226603964	6.703627313477986	146.11882957951764	556.5472870775238	52.05434095096664	36.7124824684432	50.64837884662981
LK-4112100	8.010408932156313	0.3851717405054588	8.39558067266177	31.97765585897753	2.9908973407034622	2.1093969144460027	2.9101146770068476
LK-4112105	17.725160190303328	0.8522949151610153	18.577455105464345	70.75906828369496	6.61815581772681	4.667601683029453	6.439402689547067
LK-4112110	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4112115	55.391125594697904	2.663421609878173	58.05454720457608	221.12208838654675	20.68173693039628	14.586255259467041	20.123133404834583
LK-4112120	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4112125	2.0452107911888455	0.09834172098011715	2.143552512168963	8.16450787888788	0.7636333635838627	0.5385694249649369	0.7430080026400462
LK-4112130	5.283461210571185	0.25404944586530265	5.5375106564364875	21.09164535379369	1.9727195225916454	1.391304347826087	1.9194373401534526
LK-4112135	22.497318703077305	1.0817589307812887	23.579077633858592	89.80958666776668	8.39996699942249	5.924263674614306	8.173088029040509
LK-4112140	140.9491103594313	6.777383604213074	147.72649396364437	562.6706679866898	52.62706597365454	37.1164095371669	51.20563484860985
LK-4112145	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4112150	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4112155	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4112160	27.269477215851275	1.311222946401562	28.58070016225284	108.8601050518384	10.181778181118169	7.180925666199158	9.90677336853395
LK-4112165	238.26705717350055	11.456810494183648	249.72386766768417	951.165167890438	88.96328685752	62.74333800841515	86.56043230756538
LK-4112170	19.94080521409125	0.9588317795561423	20.89963699364739	79.60395181915683	7.445425294942662	5.2510518934081345	7.244328025740451
LK-4112175	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4112180	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4112185	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4112190	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4112195	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4112200	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4112205	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4112210	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4112215	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4112220	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4112225	7.669540466958172	0.36878145367543935	8.038321920633612	30.616904545829556	2.8636251134394852	2.0196353436185133	2.786280009900173
LK-4115	8132.2130483024575	567.7376331576019	8699.950681460063	37576.03395288108	2513.269658751771	2369.494443695417	3249.4489458552707
LK-4115005	225.6299196373377	15.973006387801359	241.60292602513906	1045.505872656089	71.8157840511024	62.58335050484236	91.23078508139294
LK-4115010	306.33189900728473	21.686137137731663	328.0180361450164	1419.4562490151634	97.50243027357244	84.9677943297657	123.86167440394661
LK-4115015	318.6889128616623	22.560926534223828	341.2498393958861	1476.7151913310142	101.4355462358032	88.39528005721144	128.85808656864765
LK-4115020	447.1408346565496	31.65441631010533	478.7952509666549	2071.9254312068942	142.3205294481279	124.02420576720282	180.79609944121887
LK-4115025	305.87423182749296	21.653737530454176	327.52796935794714	1417.3355474479097	97.35675931200834	84.84085041393438	123.67662210155028
LK-4115030	420.9012496818221	29.796838826196048	450.69808850801815	1950.338541351014	133.96872765178605	116.74608792620697	170.18643410382904
LK-4115035	253.85272905782958	17.970982169913093	271.8237112277427	1176.2824693034024	80.79882668088871	70.41155864777396	102.64234372916691
LK-4115040	124.18036145016423	8.79109344129162	132.97145489145586	575.4170252481788	39.525387571059746	34.444115828899044	50.21085805020545
LK-4115045	359.8789590429207	25.47689118919771	385.3558502321184	1667.57833238385	114.54593277657241	99.82023248203052	145.51279378431778
LK-4115050	198.01733312323486	14.01823008205961	212.03556320529447	917.5568780984472	63.02696937006824	54.924400916352525	80.0659628368141
LK-4115055	337.9109344129162	23.921710039878306	361.8326444527945	1565.7846571556709	107.5537266214955	93.726924522127	136.6302832692937
LK-4115060	222.4262493787954	15.746209136858948	238.17245851565434	1030.660961685313	70.79608732015369	61.6947430940231	89.9354189646186
LK-4115065	260.10751384831696	18.41377680270542	278.5212906510224	1205.2653907225367	82.7896631555981	72.14645883080205	105.17139186191682
LK-4115070	187.18587653482987	13.251439376492407	200.4373159113223	867.3669410067756	59.57942327971782	51.92006157501121	75.68639168010084
LK-4115075	562.4729639640732	39.81911734403219	602.2920813081054	2606.3422261548344	179.02961176228166	156.01407255669628	227.42927964509522
LK-4115080	241.95338238324385	17.128592380698418	259.0819747639423	1121.1442285548055	77.01138168022206	67.11101683615956	97.83098386686223
LK-4115085	262.7009612004703	18.59737457727785	281.29833577774815	1217.282699603641	83.61513193779469	72.86580768717955	106.22002157549605
LK-4115090	251.71694888546804	17.81978400261815	269.5367328880862	1166.3858619895516	80.11902886025624	69.81915370722778	101.77876631798402
LK-4115095	253.39506187803784	17.938582562635602	271.3336444406734	1174.1617677361485	80.65315571932462	70.28461473194264	102.45729142677058
LK-4115100	221.66347074580915	15.692209791396468	237.35568053720561	1027.1264590732233	70.55330238421352	61.4831699009709	89.62699846062472
LK-4115105	244.54682973539713	17.312190155270844	261.859019890668	1133.1615374359098	77.83685046241864	67.83036569253706	98.87961358044144
LK-4115110	512.5872413667713	36.28756015078605	548.8748015175573	2375.1857553241775	163.1514769517945	142.17718573108203	207.2585786838947
LK-4115115	201.67867056156896	14.277426940279513	215.9560975018485	934.5224906364772	64.19233706258106	55.93995224300312	81.54638125598478
LK-4115120	238.90226785129877	16.912594998848498	255.81486285014728	1107.0062181064472	76.04024193646138	66.26472406395074	96.59730185088665
LK-4115125	176.20186421982763	12.473848801832704	188.67571302166033	816.4701033926862	56.083320202179365	48.873407595059454	71.24513642258881
LK-4115130	179.74978245905686	10.414717456524281	190.16449991558113	802.061119264387	35.42140602880632	82.87728093302337	61.451095497227165
LK-4115135	164.46940789900904	9.529371274205488	173.99877917321453	733.8785926724418	32.41026273750925	75.83195449173344	56.22719066976635
LK-4115140	275.53965738924893	15.964790836006598	291.50444822525554	1229.4849149966883	54.297712897905114	127.0431445380989	94.19879995324494
LK-4115145	276.88864377401484	19.601762402879963	296.4904061768948	1283.0244481885068	88.13093174628186	76.80106907795057	111.95664294978242
LK-4115150	99.61888946800644	7.052314517399789	106.67120398540622	461.60604113889525	31.707712633786254	27.631459012618027	40.27971782160216
LK-4118	12031.241152252682	697.0911204332638	12728.332272685951	53684.57537306649	2370.8706183357795	5547.247620037146	4113.122913879763
LK-4118005	419.3066223359352	24.294660830941464	443.6012831668766	1870.9871813187526	82.62836214397963	193.32981804485888	143.34844214709662
LK-4118010	357.8565138901516	20.734236398820734	378.5907502889723	1596.7907840565217	70.51903320908607	164.99699988311232	122.34048079795316
LK-4118015	359.8281751237061	20.848474615894126	380.67664973960024	1605.5885294232244	70.90756782731795	165.9060742626336	123.01453303375456
LK-4118020	628.4670181955141	36.41343169214385	664.880449887658	2804.281335636453	123.84540956141149	289.767458472408	214.8541501616946
LK-4118025	612.5294232242815	35.490006104133926	648.0194293284154	2733.1662272556073	120.7047547307038	282.41910723794433	209.40556125563333
LK-4118030	426.8646570645609	24.73257399638947	451.5972310609504	1904.7118718911124	84.11774484720183	196.81460316635713	145.93230905100197
LK-4118035	434.2583866903905	25.16096731041469	459.41935400080524	1937.7034170162474	85.57474966557139	200.22363208956193	148.46000493525722
LK-4118040	393.8393314025222	22.819083860410146	416.65841526293235	1757.349636998844	77.60978999181786	181.5876073093757	134.64193410132862
LK-4118045	768.6192708806838	44.5338649557775	813.1531358364612	3429.654402119563	151.46374534072757	354.3874956167124	262.7680299232438
LK-4118050	433.92977648479814	25.141927607569126	459.07170409236727	1936.237126121797	85.50999389586607	200.07211969297506	148.347662895957
LK-4118055	541.3853137135213	31.367910438069018	572.7532241515903	2415.714248607089	106.68513058950349	249.61667337688482	185.083509747133
LK-4118060	354.2418016286349	20.524799667519513	374.7666012961544	1580.661584217567	69.80671974232763	163.33036352065665	121.10471836565061
LK-4118065	418.3207917191579	24.23754172240477	442.5583334415627	1866.5883086354015	82.4340948348637	192.87528085509825	143.01141602919594
LK-4118070	190.42961414081068	11.033507799005156	201.46312193981584	849.715573334026	37.525968544228995	87.80143382209697	65.10221177448472
LK-4118075	303.1429146590127	17.564125875034094	320.7070405340468	1352.6533501305246	59.737197553151425	139.7701858513968	103.63553125446447
LK-4118080	343.0690546384924	19.87744977077029	362.94650440926273	1530.8076938062522	67.60502357234698	158.17894203670272	117.2850890294427
LK-4118085	521.3400911723834	30.206488564489526	551.5465797368729	2326.270504045612	102.73502863747939	240.37441718508512	178.23064534981881
LK-4118090	263.38107978232915	15.260321830720676	278.6414016130498	1175.232151902022	51.90174941880852	121.43718586438432	90.04214449913633
LK-4118095	219.34731223294415	12.709001649414914	232.05631388235906	978.7491720456642	43.22447627829656	101.13452472174241	74.98831123290518
LK-4118100	206.36720911204335	11.956933387015079	218.3241424990584	920.8306817148721	40.66662337493669	95.14978505656065	70.550800680546
LK-4118105	396.6325181500578	22.98092133459745	419.61343948465526	1769.8131096016727	78.16021403431303	182.87546268036417	135.5968414353806
LK-4118110	584.2689455433328	33.8525916594153	618.1215372027482	2607.0652103328703	115.13575853604686	269.38904113147265	199.74414587581336
LK-4118115	532.5128381625258	30.853838461238748	563.3666766237645	2376.124394456927	104.93672480746002	245.52583866903905	182.05027468602674
LK-4118120	170.0557813940803	9.853046222580101	179.9088276166604	758.8055378780991	33.51111082249958	78.4076652337104	58.137005337870306
LK-4118125	384.8025507487305	22.295492032157096	407.09804278088757	1717.0266374014573	75.82900632492175	177.42101640323648	131.55252802057223
LK-4118130	307.9077626401029	17.84020156629479	325.7479642063977	1373.914568100056	60.676156213878464	141.96711560190658	105.26449082431783
LK-4118135	136.8661506292453	7.930036235177995	144.7961868644233	610.7101575386055	26.970778082262946	63.104913178435524	46.79045936854683
LK-4118140	141.30238840474303	8.187072223593127	149.48946062833616	630.5050846136862	27.844980973284674	65.1503305323584	48.30707689909996
LK-4118145	334.68949439588556	19.391937348208373	354.08143174409395	1493.4172759977662	65.9537514448615	154.3153759237373	114.42036702728679
LK-4118150	459.7256776238035	26.636544280946012	486.3622219047495	2051.340961336156	90.59332181773316	211.96584282504512	157.16651298102522
LK-4118155	385.95268646830397	22.362130992116576	408.3148174604205	1722.1586555320337	76.05565151889034	177.95130979129056	131.94572515812303
LK-4121	7585.933448189542	333.2818216815756	7919.215269871118	45809.96014156561	1627.7948846759646	3151.5216261542905	2806.6169373592843
LK-4121005	274.3770669139236	10.160871580899396	284.53793849482304	1746.5968165662184	55.733889661566984	114.01638077576881	104.62679647658784
LK-4121010	321.4763560500695	11.905076495132127	333.3814325452016	2046.415855354659	65.30111265646731	133.58831710709316	122.58692628650903
LK-4121015	256.67532066141246	9.505331478905887	266.18065214031833	1633.9131509813012	52.1381548446917	106.66048524184824	97.87668057487251
LK-4121020	213.05316025343842	7.889893370421882	220.9430536238603	1356.2284036470405	43.277236903106164	88.5334569618297	81.24246638850255
LK-4121025	230.7549065059496	8.545433472415391	239.300339978365	1468.912069231958	46.87297171998145	95.88935249575026	87.9925822902179
LK-4121030	304.8809689383403	11.290507649513213	316.17147658785353	1940.7749188687992	61.93011126564673	126.69216504404265	116.2586926286509
LK-4121035	162.31869108329468	6.011068613815484	168.32975969711018	1033.2689692474114	32.97160407974038	67.45093494050379	61.89615206305053
LK-4121040	157.57715190851494	5.835477515067224	163.41262942358216	1003.0858445371658	32.00846082522022	65.48060577963221	60.088085303662496
LK-4121045	201.51541492814093	7.462621696801112	208.97803662494204	1282.7828001854427	40.933588317107095	83.73898933704218	76.84283727399165
LK-4121050	232.65152217586154	8.615669911914697	241.26719208777624	1480.9853191160564	47.258229021789525	96.67748416009891	88.71580899397311
LK-4121055	300.4555323752125	11.126622624014836	311.5821549992273	1912.60400247257	61.03117756142791	124.85319116056252	114.57116365322207
LK-4121060	349.76753979292226	12.952770050996754	362.72030984391904	2226.5084994591252	71.04786740843764	145.34461443362696	133.37505795085767
LK-4121065	263.78762942358213	9.76871812702828	273.55634755061044	1679.1878380466696	53.58286972647195	109.61597898315561	100.58878071395456
LK-4121070	249.87911451089477	9.25365090403338	259.13276541492814	1590.650672229949	50.7576495132128	103.83634677793232	95.28511821974965
LK-4121075	198.35438881162108	7.345560964302272	205.69994977592336	1262.660717045279	40.291492814093644	82.4254365631278	75.63745943439963
LK-4121080	268.05501468088397	9.926750115901717	277.9817647967857	1706.352650285891	54.44969865554011	111.38927522794005	102.2160407974038
LK-4121085	162.1606397774687	6.005215577190542	168.16585535465924	1032.2628650904035	32.93949930458971	67.38525730180807	61.83588317107093
LK-4121090	118.69653067532066	4.395630505331479	123.09216118065214	755.5842219131509	24.110686138154843	49.32390666048524	45.26193787668058
LK-4121095	132.28894297635605	4.898991655076495	137.18793463143254	842.1091794158554	26.871696801112655	54.97218358831711	50.445062586926284
LK-4121100	206.25695410292073	7.638212795549374	213.8951668984701	1312.9659248956884	41.896731571627264	85.70931849791377	78.6509040333797
LK-4121105	208.7857749961366	7.7318613815484465	216.51763637768505	1329.0635914078196	42.410407974038016	86.76016071704528	79.6152063050533
LK-4121110	185.86833565136763	6.88317107093185	192.75150672229947	1183.1784886416317	37.75521557719054	77.23690310616597	70.87621696801112
LK-4121115	219.21716118065214	8.118161798794622	227.33532297944674	1395.46646577036	44.52932313398238	91.09488487096276	83.592953175707
LK-4121120	195.98361922423118	7.257765414928141	203.24138463915932	1247.569154690156	39.80992118683356	81.44027198269201	74.7334260547056
LK-4121125	107.15878535002318	3.9683588317107095	111.1271441817339	682.138618451553	21.767037552155774	44.52943903569773	40.86230876216968
LK-4121130	100.36257919950549	3.7166782568382013	104.07925745634368	638.8761397002008	20.386532220676866	41.7053005717818	38.27074640704682
LK-4121135	190.45182352032145	7.052909133055169	197.5047326533766	1212.3555091948695	38.68625405656004	79.14155462834184	72.62401483541957
LK-4121140	181.12679647658786	6.707579972183589	187.83437644877145	1152.9953639313862	36.79207232267038	75.2665739452944	69.0681502086231
LK-4121145	169.43099984546438	6.274455261937876	175.70545510740226	1078.54365631278	34.41631896152063	70.40642868181116	64.60825220213259
LK-4121150	217.9527507340442	8.071337505795086	226.0240882398393	1387.4176325142946	44.272484932777004	90.569463761397	83.1108020398702
LK-4121155	337.7389168492788	27.58802706672767	365.3269439160064	1435.6852168468706	93.62776025236593	140.1200183013461	103.99113829556673
LK-4121160	318.84920654032317	26.04503094372336	344.8942374840465	1355.3874587617695	88.39116719242902	132.28311700821152	98.17492233968262
LK-4121165	346.15963108339156	28.275868711922364	374.4354997953139	1471.480602981193	95.96214511041009	143.613576709129	106.58390926385243
LK-4121170	169.77980590940834	13.868374792303802	183.64818070171214	721.7123798974161	47.06624605678233	70.43769114070363	52.275868711922364
LK-4121175	32.08441508267656	1.188166434863236	33.27258151753979	204.23914387266265	6.517269355586462	13.33256065523103	12.234585071859064
LK-4124	2175.763413359734	104.61920083601464	2280.3826141957484	8685.675631823558	812.378626625966	572.9481065918653	790.4366801419026
LK-4124005	162.59425789951325	7.818166817919313	170.41242471743254	649.0783763715865	60.70885240491709	42.81626928471248	59.06913620988367
LK-4124010	219.86016005280092	10.571735005362594	230.43189505816352	877.6845969804472	82.09058658526524	57.896213183730715	79.87336028380497
LK-4124015	107.71443500261255	5.17933063828617	112.89376564089872	429.9974149547617	40.21802381541677	28.36465638148668	39.1317548057091
LK-4124020	80.61539201936033	3.8763028352996174	84.49169485465995	321.81768555949725	30.09988174793059	21.228611500701263	29.286898770728484
LK-4124025	109.41877732860324	5.261282072436267	114.6800594010395	436.80117152050155	40.85438495173665	28.81346423562412	39.75092814124247
LK-4124030	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4124035	57.94763908368396	2.786348761103319	60.73398784478728	231.32772323515658	21.63627863487611	15.25946704067321	21.05189340813464
LK-4124040	14.48690977092099	0.6965871902758297	15.18349696119682	57.831930808789146	5.4090696587190275	3.8148667601683024	5.26297335203366
LK-4124045	161.91252096911697	7.785386244259275	169.69790721337625	646.3568737452906	60.454307950389136	42.63674614305751	58.821466875670325
LK-4124050	86.0692874625306	4.13854742457993	90.20783488711052	343.589706569865	32.13623738415422	22.664796633941094	31.268253444435278
LK-4124055	156.62905975854576	7.531336798393972	164.16039655693973	625.2652283914969	58.48158842779748	41.245441795231415	56.90202953551687
LK-4124060	148.9595192915876	7.162555344718533	156.12207463630614	594.6483238456673	55.617963314358	39.225806451612904	54.1157495256167
LK-4124065	260.08263894618153	12.505788851304898	272.5884277974865	1038.2532519319088	97.10870940241455	68.48807854137448	94.48585100239254
LK-4124070	193.442853999945	9.30148777603608	202.74434177598107	772.2263702114786	72.22698897230701	50.93969144460028	70.2761735830377
LK-4124075	130.552622170888	6.277479855897478	136.83010202678545	521.1677529356764	48.74526304210323	34.37868162692847	47.42867750185628
LK-4124080	202.47586832769574	9.735830377031599	212.21169870472735	808.2862800099002	75.59970299480241	53.318373071528754	73.55779226136458
LK-4124085	83.00147127574733	3.9910348431097544	86.99250611885708	331.3429447515332	30.99078733877843	21.85694249649369	30.15374144047521
LK-4124090	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4127	10047.066551810458	741.7181783184244	10788.784730128886	46449.03985843439	2654.2051153240345	4169.478373845709	3223.383062640715
LK-4127005	113.95499150054087	4.220039406583218	118.1750309071241	725.4010972029052	23.147542883634678	47.353577499613664	43.453871117292536
LK-4127010	132.44699428218206	4.904844691701437	137.3518389738835	843.1152835728636	26.90380157626333	55.03786122701283	50.505331478905894
LK-4127015	348.18702673466237	12.894239684747335	361.0812664194097	2216.4474578890436	70.72681965693093	144.68783804666975	132.77236903106166
LK-4127020	106.36852882089322	3.939093648585999	110.30762246947921	677.1080976665121	21.60651367640241	44.20105084221913	40.56096430227167
LK-4127025	73.80995982073867	2.733368103847937	76.5433279245866	469.85064132282486	14.99292999536393	30.67145727090094	28.145572554473805
LK-4127030	155.364433626951	5.753535002318034	161.11796862926903	989.000386339051	31.5589939731108	64.56111883789212	59.24432081594807
LK-4127035	75.23242157317262	2.7860454334724154	78.01846700664503	478.90557873589864	15.28187297171998	31.262556019162417	28.687992582290217
LK-4127040	91.98585999072786	3.4064673157162724	95.39232730644413	585.5526193787667	18.684979137691236	38.224385720908664	35.07649513212795
LK-4127045	139.5593030443517	5.168231339823829	144.72753438417556	888.3899706382321	28.348516458043576	57.9933549683202	53.21743161798794
LK-4127050	108.26514449080513	4.009330088085304	112.27447457889043	689.1813475506104	21.991770978210475	44.989182506567765	41.28419100602689
LK-4127055	298.5589167053006	11.05638618451553	309.6153028898161	1900.5307525884716	60.64592025961984	124.06505949621388	113.84793694946686
LK-4127060	490.4497074192694	40.0621282539071	530.5118356731765	2084.839381607147	135.9621451104101	203.47617212897632	151.01139017988297
LK-4127065	124.86053160253438	4.6238989337042185	129.4844305362386	794.8222840364704	25.36277236903106	51.885334569618294	47.61242466388502
LK-4127070	295.86293254990727	24.1674091554892	320.0303417053965	1257.6757290437547	82.01892744479495	122.74664675993931	91.09735834517302
LK-4127075	475.20138704938955	38.816577166662654	514.0179642160522	2020.0207094179689	131.73501577287067	197.14999879596405	146.3163724805548
LK-4127080	429.68401281094225	35.09851421966431	464.78252703060656	1826.5321357189298	119.1167192429022	178.26589929443494	132.30139427360513
LK-4127085	319.5319671538999	26.100801887928338	345.6327690418282	1358.2897873672553	88.58044164037855	132.5663785007345	98.38514701278687
LK-4127090	462.00134852023984	37.738338912033136	499.739687432273	1963.9090230452477	128.07570977917982	191.67360994052063	142.25202880053942
LK-4127095	474.06345269342836	38.723625592987695	512.7870782864161	2015.183495075493	131.41955835962145	196.67789630842583	145.96599802538108
LK-4127100	312.47677414694056	25.524502131143596	338.00127627808416	1328.299058443904	86.62460567823345	129.63934307799747	96.21282539070967
LK-4127105	672.7467912442507	54.95297035663545	727.6997616008862	2859.761119271799	186.49842271293377	279.1069906326005	207.1413778987165
LK-4127110	440.38059575697736	35.97225901220892	476.3528547691863	1872.001950538204	122.08201892744479	182.7036626772943	135.5949141522383
LK-4127115	296.545693163484	24.223180099694176	320.7688732631782	1260.5780576492402	82.20820189274448	123.02990825246225	91.30758301827727
LK-4127120	553.4912707395189	45.2116454354998	598.7029161750187	2352.8210561803166	153.43848580441642	229.63064993859416	170.4221349965083
LK-4127125	408.7460206612565	33.38820526404508	442.13422592530156	1737.5273918173716	113.31230283911671	169.57921352373154	125.85450429840826
LK-4127130	237.37310665350253	19.389698268596334	256.7628049220989	1009.0429118404893	65.80441640378548	98.48057890047438	73.08811134924267
LK-4127135	364.5941676499627	29.78168420545669	394.37585185541934	1549.8434753293038	101.07255520504731	151.26163700724828	112.25997543766705
LK-4127140	311.11125291978715	25.412960242733643	336.52421316252077	1322.494401232933	86.24605678233438	129.0728200929516	95.79237604450117
LK-4127145	426.49779661425094	34.83824981337443	461.3360464276254	1812.9879355599971	118.23343848580441	176.9440123293279	131.32034579911866
LK-4127150	318.16644592674646	25.989259999518385	344.15570592626483	1352.485130156284	88.2018927444795	131.99985551568858	97.96469766657837
LK-4127155	345.4768704698148	28.220097767717387	373.6969682375322	1468.5782743757075	95.77287066246056	143.33031521660607	106.37368459074818
LK-4127160	194.13160112697764	15.857538468947915	209.98913959592556	825.2287668264022	53.81703470031546	80.54068437402172	59.77388205264045
LK-4127165	121.9865629590387	9.964408697955546	131.95097165699423	518.5493775134249	33.81703470031545	50.609386664098054	37.56014159462518
LK-4127170	135.64177523057288	11.07982758205505	146.72160281262794	576.5959496231368	37.602523659305994	56.2746165145568	41.76463505671009
LK-4127175	192.31090615743975	15.70881595106798	208.01972210850772	817.4892238784406	53.31230283911672	79.78532039396056	59.21328292436247
LK-4130	10026.999999999998	1035.0000000000002	11062.000000000002	51594.999999999985	2299.9999999999995	3703.9999999999995	4023.0
LK-4130005	83.37237265084076	8.605804896142434	91.97817754698319	429.00145276953515	19.12401088031652	30.797972304648862	33.450389465875375
LK-4130010	245.62306812561818	25.353533011869434	270.97660113748765	1263.8797446834817	56.34118447082096	90.73380316518298	98.54808048961424
LK-4130015	143.34469275469831	14.796225890207715	158.14091864490604	737.5954345944609	32.880501978239366	52.951904055390706	57.51228672106825
LK-4130020	257.400578016815	26.569222922848663	283.9698009396637	1324.4821803907023	59.04271760633036	95.08444609297725	103.27341431750742
