entity_id	valid	rejected	polled	electors	SLPP	NDF	NMPP	NPP	IND11	DUNF	SPSL	JSWP	IND02	IND09	IND10	JSP	RJA	IND08	NUA	IND07	FSP	IND01	ONF	SLLP	IND13	DNM	IND14	IND03	USP	IND05	NSU	SEP	IND12	IND04	OPPP	OWORS	IND15	NSSP	IND06 
LK-4115	23917.889614298758	774.8506807986821	24692.74029509745	36123.49972621956	1200.6394331701333	20234.407485823143	65.78164510095785	45.47837144726751	76.9394925950895	515.4859531059366	34.73048067613485	56.7483665874456	185.06809370502654	80.11989695502409	341.37200011430707	80.0399644615601	41.49222344408877	70.83265115836605	25.59020164441574	67.11336866032218	20.610105405557178	104.36935236516118	58.40496724850544	68.58303630971112	31.443075797993355	40.0534993665175	58.053022122067055	35.710259109060814	55.54556444319154	118.73467224397034	29.21150629916702	11.861737747008432	17.772623497146657	42.716946485246226	21.558940266665452	29.36749573902023	19.80823730938779	16.645878299281808	15.599065594880932
LK-4115005	663.9822790026786	21.691737069853698	685.6740160725324	1000.0249330311146	33.32639604368432	562.3538017720997	1.8285596538223778	1.2011127137852873	2.097465485266845	14.162373789408612	0.9680609932000823	1.5955079332371727	5.0375025757263545	2.187100762415001	9.573047599423036	2.222954873274263	1.165258602926025	1.9361219864001646	0.7170822171852462	1.846486709252009	0.5557387183185658	2.868328868740985	1.5775808778075415	1.846486709252009	0.8604986606222954	1.1294044920667627	1.5596538223779104	0.9680609932000823	1.5417267669482793	3.280651143622501	0.8067174943334019	0.3047599423037296	0.46610344117041	1.165258602926025	0.5915928291778281	0.8246445497630331	0.5198846074593034	0.46610344117041	0.4302493303111477
LK-4115010	901.4715457994448	29.45030969321584	930.9218554926607	1357.7079550550902	45.246384892304334	763.4931940218906	2.482588089841335	1.630719627640877	2.8476745736415316	19.22788814681034	1.3143113416807068	2.166179803881165	6.8392867965236785	2.969370068241597	12.99707882328699	3.0180482660816232	1.582041429800851	2.6286226833614137	0.9735639568005237	2.5069271887613485	0.7545120665204058	3.8942558272020946	2.141840704961152	2.5069271887613485	1.1682767481606282	1.5333632319608246	2.117501606041139	1.3143113416807068	2.093162507121126	4.454055102362395	1.0952594514005891	0.4137646816402225	0.6328165719203404	1.582041429800851	0.803190264360432	1.119598550320602	0.7058338686803796	0.6328165719203404	0.5841383740803141
LK-4115015	937.8356868401595	30.638295293390385	968.47398213355	1412.476054835699	47.07156276893613	794.2914752548454	2.582732330517206	1.6965006484769882	2.962545908534442	20.00351510890777	1.3673288808620503	2.253560562902268	7.115174361522891	3.0891504345401875	13.521363377413607	3.1397922449424858	1.6458588380746901	2.7346577617241006	1.0128362080459632	2.608053235718355	0.7849480612356214	4.051344832183853	2.2282396577011188	2.608053235718355	1.2154034496551558	1.5952170276723918	2.20291875249997	1.3673288808620503	2.177597847298821	4.633725651810281	1.1394407340517085	0.43045538841953435	0.658343535229876	1.6458588380746901	0.8355898716379195	1.1647616392528575	0.7343062508333232	0.658343535229876	0.6077017248275779
LK-4115020	1315.8431776584525	42.987478939649215	1358.8306565981018	1981.7938328020266	66.0443994618247	1114.441509799881	3.623737894086132	2.3802984206252042	4.156640525569387	28.06620525811808	1.918449473339717	3.161888946800645	9.983042629786304	4.334274736063805	18.971333680803866	4.405328420261572	2.309244736427437	3.836898946679434	1.421073683955346	3.6592647361850155	1.101332105065393	5.684294735821384	3.126362104701761	3.6592647361850155	1.705288420746415	2.23819105222967	3.0908352626028774	1.918449473339717	3.0553084205039935	6.501412104095707	1.5987078944497641	0.603956315681022	0.9236978945709748	2.309244736427437	1.1723857892631604	1.6342347365486478	1.0302784208676257	0.9236978945709748	0.8526442103732075
LK-4115025	900.1247257608999	29.406310226542708	929.5310359874426	1355.6795069150676	45.17878571168834	762.3525169391886	2.478879043890377	1.6282832935358358	2.843420079756609	19.199161222288215	1.312347729118435	2.162943479472976	6.8290687385607445	2.9649337583786863	12.977660876837856	3.013539229827517	1.579677822087005	2.62469545823687	0.9721094289766185	2.5031817796147924	0.7533848074568793	3.888437715906474	2.1386407437485606	2.5031817796147924	1.166531314771942	1.531072350638174	2.114338008024145	1.312347729118435	2.0900352722997297	4.4474006375680295	1.0936231075986957	0.4131465073150628	0.631871128834802	1.579677822087005	0.8019902789057102	1.1179258433231112	0.7047793360080483	0.631871128834802	0.583265657385971
LK-4115030	1238.62549544854	40.464842850389694	1279.0903382989297	1865.4961394407342	62.1687131065078	1049.0426903916316	3.4110859262311974	2.240615265269512	3.9127162095004913	26.41919491884947	1.8058690197694576	2.976339680731143	9.397207306578103	4.079926303923589	17.85803808438686	4.146810341692828	2.173731227500273	3.611738039538915	1.3376807553847834	3.444527945115817	1.036702585423207	5.3507230215391335	2.9428976618465232	3.444527945115817	1.6052169064617399	2.1068471897310337	2.9094556429619036	1.8058690197694576	2.876013624077284	6.119889455885383	1.5048908498078812	0.5685143210385329	0.8694924910001092	2.173731227500273	1.1035866231924463	1.5383328686925009	0.9698185476539679	0.8694924910001092	0.8026084532308699
LK-4115035	747.0361813796196	24.40503751469679	771.4412188943164	1125.112568332505	37.495012181670525	632.6955552053914	2.057284154131465	1.3513533169294918	2.3598259415037393	15.933867468273112	1.0891504345401875	1.7950812717421607	5.667616150107271	2.460673203961164	10.770487630452964	2.501012108944134	1.311014411946522	2.178300869080375	0.8067780996593981	2.07745360662295	0.6252530272360335	3.2271123986375922	1.7749118192506756	2.07745360662295	0.9681337195912776	1.2706755069635518	1.7547423667591908	1.0891504345401875	1.7345729142677058	3.691009805941746	0.9076253621168228	0.34288069235524415	0.5244057647786087	1.311014411946522	0.6655919322190034	0.9277948146083077	0.5849141222530636	0.5244057647786087	0.4840668597956388
LK-4115040	365.43717045853987	11.938521957309607	377.37569241584947	550.3855953261173	18.341911007139306	309.5037151064835	1.0063878013599834	0.6610586538344989	1.154386007442334	7.794572187003793	0.5327935418964618	0.8781226894219464	2.772499727276033	1.2037187428031175	5.268736136531678	1.2234518369474308	0.6413255596901856	1.0655870837929236	0.394661882886268	1.0162543484321402	0.3058629592368577	1.578647531545072	0.8682561423497897	1.0162543484321402	0.4735942594635216	0.6215924655458721	0.8583895952776329	0.5327935418964618	0.8485230482054762	1.8055781142046763	0.44399461824705155	0.1677313002266639	0.2565302238760742	0.6413255596901856	0.32559605338117115	0.4538611653192082	0.28612986509254434	0.2565302238760742	0.2367971297317608
LK-4115045	1059.0494903092085	34.59824729397219	1093.6477376031805	1595.036387437728	53.15548902437546	896.952412698028	2.9165464661034415	1.9157707179306918	3.3454503581774766	22.588938315899203	1.5440540114665278	2.5448297596392773	8.03479957818693	3.4884183222021554	15.268978557835663	3.5456055078120268	1.8585835323208204	3.0881080229330555	1.1437437121974279	2.945140058908377	0.8864013769530067	4.5749748487897115	2.5162361668343416	2.945140058908377	1.3724924546369135	1.801396346710949	2.487642574029406	1.5440540114665278	2.4590489812244702	5.232627483303233	1.2867116762221065	0.48609107768390686	0.7434334129283282	1.8585835323208204	0.943588562562878	1.3153052690270421	0.8292141913431352	0.7434334129283282	0.6862462273184567
LK-4115050	582.7241366771311	19.03710258057478	601.7612392577059	877.6418952497545	29.247912146519436	493.532951115744	1.6047805481145683	1.0541205561144713	1.8407776875431812	12.429182676573616	0.8495897019430068	1.4002496939431037	4.42101307862935	1.9194434006860521	8.401498163658621	1.9509096859432007	1.022654270857323	1.6991794038860135	0.6293257051429679	1.6205136907431423	0.48772742148580017	2.5173028205718717	1.3845165513145294	1.6205136907431423	0.7551908461715615	0.9911879856001745	1.3687834086859552	0.8495897019430068	1.353050266057381	2.8791651010290784	0.7079914182858389	0.26746342468576134	0.40906170834292915	1.022654270857323	0.5191937067429485	0.7237245609144132	0.4562611362286517	0.40906170834292915	0.37759542308578076
LK-4115055	994.402128459049	32.4862728936619	1026.8884013527108	1497.6708767166458	49.91072835480782	842.1999127283306	2.738512260457449	1.7988266808887166	3.1412346517011915	21.210045938837105	1.449800608477473	2.3894861880462055	7.54433279596611	3.275475448782439	14.336917128277234	3.329171767614938	1.7451303620562175	2.899601216954946	1.07392637664998	2.7653604198736983	0.8322929419037345	4.29570550659992	2.362638028629956	2.7653604198736983	1.288711651979976	1.6914340432237185	2.3357898692137065	1.449800608477473	2.308941709797457	4.913213173173658	1.2081671737312274	0.4564187100762415	0.698052144822487	1.7451303620562175	0.8859892607362335	1.235015333147477	0.7785966230712354	0.698052144822487	0.644355825989988
LK-4115060	654.5545387328639	21.38374080314178	675.9382795360057	985.8257960509569	32.85320177937237	554.3690621931855	1.8025963321656706	1.1840583750499993	2.067684028072387	13.961285317753724	0.9543157052641786	1.57285366237985	4.965976169985818	2.156046593374626	9.4371219742791	2.1913916194955214	1.148713348929104	1.9086314105283573	0.7069005224179101	1.8202688452261184	0.5478479048738804	2.8276020896716405	1.555181149319402	1.8202688452261184	0.8482806269014921	1.1133683228082083	1.5375086362589545	0.9543157052641786	1.5198361231985067	3.2340698900619387	0.7952630877201489	0.3004327220276118	0.45948533957164156	1.148713348929104	0.5831929309947758	0.8129356007805966	0.5125028787529848	0.45948533957164156	0.42414031345074604
LK-4115065	765.4427219064011	25.006363559229584	790.4490854656307	1152.8346929128131	38.41886765008909	648.2848086689858	2.1079744487945598	1.3846498830317207	2.4179706912643484	16.326468770075515	1.1159864728912376	1.8393110386540767	5.807262942267366	2.521302772087611	11.03586623192446	2.562635604416916	1.3433170507024157	2.2319729457824753	0.8266566465861019	2.1286408649592126	0.640658901104229	3.3066265863444078	1.8186446224894244	2.1286408649592126	0.9919879759033223	1.3019842183731105	1.7979782063247718	1.1159864728912376	1.7773117901601192	3.781954158131416	0.9299887274093647	0.3513290747990933	0.5373268202809662	1.3433170507024157	0.6819917334335341	0.9506551435740173	0.5993260687749239	0.5373268202809662	0.49599398795166116
LK-4115070	550.8493957648998	17.995781869310676	568.8451776342105	829.635289269221	27.648064871940946	466.5369268251294	1.5169997939418916	0.9964606489618307	1.7400879989333462	11.749312129549944	0.8031175379692367	1.3236566829492975	4.179185706839917	1.8144507339304978	7.9419400976957855	1.8441958279293584	0.9667155549629701	1.6062350759384734	0.5949018799772123	1.531872340941322	0.4610489569823396	2.3796075199088493	1.3087841359498673	1.531872340941322	0.7138822559726549	0.9369704609641095	1.293911588950437	0.8031175379692367	1.2790390419510067	2.721676100895747	0.669264614974364	0.25283329899031526	0.38668622198518804	0.9667155549629701	0.4907940509812002	0.6841371619737943	0.431303862983479	0.38668622198518804	0.35694112798632743
LK-4115075	1655.2418273717894	54.07534454127829	1709.3171719130678	2492.962764087708	83.07939297705482	1401.8921346407922	4.558417473727591	2.9942546150955747	5.228772984569884	35.30539023769409	2.413279839032254	3.9774426976642707	12.557993236445618	5.452224821517315	23.864656185985623	5.541605556296287	2.904873880316602	4.826559678064508	1.7876146955794474	4.603107841117077	1.3854013890740717	7.15045878231779	3.9327523302747847	4.603107841117077	2.1451376346953372	2.81549314553763	3.888061962885298	2.413279839032254	3.843371595495812	8.178337232275972	2.0110665325268786	0.7597362456212652	1.161949552126641	2.904873880316602	1.4747821238530443	2.0557568999163647	1.2960206542950994	1.161949552126641	1.0725688173476686
LK-4115080	712.01886037745	23.26105138119538	735.2799117586454	1072.372916691919	35.73743348565472	603.0379510551388	1.9608489594065528	1.288008630198422	2.2492091004957517	15.18696743069781	1.0380965079211162	1.710936837129247	5.4019466430709935	2.3453291475254847	10.265621022775482	2.383777166337378	1.2495606113865287	2.0761930158422324	0.7689603762378638	1.9800729688124994	0.5959442915843445	3.0758415049514554	1.6917128277233004	1.9800729688124994	0.9227524514854366	1.2111125925746355	1.6724888183173539	1.0380965079211162	1.6532648089114073	3.517993721288227	0.8650804232675968	0.32680815990109213	0.4998242445546115	1.2495606113865287	0.6343923103962377	0.8843044326735434	0.5574962727724513	0.4998242445546115	0.4613762257427183
LK-4115085	773.0747021248227	25.25569387037733	798.3303959952001	1164.3292323729409	38.801929673579714	654.748645470964	2.1289923758499896	1.3984557762936207	2.442079489945576	16.4892546757009	1.1271136107441122	1.857650210300481	5.865165270723991	2.5464418613107718	11.145901261802887	2.5881868098568503	1.3567108277475424	2.2542272214882244	0.8348989709215646	2.149864850123029	0.6470467024642126	3.3395958836862585	1.836777736027442	2.149864850123029	1.0018787651058774	1.3149658792014642	1.815905261754403	1.1271136107441122	1.7950327874813639	3.819662791966158	0.9392613422867602	0.35483206264166495	0.5426843310990169	1.3567108277475424	0.6887916510102907	0.9601338165597992	0.6053017539181343	0.5426843310990169	0.5009393825529387
LK-4115090	740.751021199743	24.199706670222177	764.9507278699651	1115.6464770123998	37.179549338795894	627.3723954861152	2.0399752730269936	1.339983757772633	2.3399716367074337	15.799808487169852	1.0799869092495848	1.7799784245039454	5.61993187961358	2.4399704246009137	10.679870547023672	2.479969939758306	1.299984242615241	2.1599738184991697	0.7999903031478406	2.0599750306056896	0.6199924849395765	3.1999612125913623	1.7599786669252493	2.0599750306056896	0.9599883637774087	1.2599847274578488	1.7399789093465532	1.0799869092495848	1.7199791517678573	3.659955636901371	0.8999890910413206	0.3399958788378322	0.5199936970460963	1.299984242615241	0.6599920000969685	0.9199888486200167	0.5799929697821844	0.5199936970460963	0.47999418188870435
LK-4115095	745.6893613410746	24.36103804802366	770.0503993890983	1123.0841201924825	37.42741300105453	631.5548781226894	2.0535751081805067	1.3489169828244505	2.3555714476188165	15.905140543750983	1.0871868219779153	1.7918449473339717	5.657398092144337	2.4562368940982533	10.751069684003829	2.496503072690028	1.3086508042326759	2.1743736439558305	0.8053235718354929	2.0737081974763942	0.624125768172507	3.2212942873419714	1.7717118580380844	2.0737081974763942	0.9663882862025914	1.2683846256409013	1.7515787687421969	1.0871868219779153	1.7314456794463096	3.6843553411473797	0.9059890183149295	0.34226251803008445	0.5234603216930703	1.3086508042326759	0.6643919467642816	0.9261221076108168	0.5838595895807324	0.5234603216930703	0.4831941431012957
LK-4115100	652.3098386686222	21.310408358686562	673.6202470273088	982.4450491509194	32.74053647834572	552.4679337220155	1.796414588914074	1.1799978182082642	2.0605932049308495	13.913407110216847	0.951043017660392	1.5674597883662016	4.948946073380929	2.1486527436031078	9.40475873019721	2.1838765590720115	1.1447740027393607	1.902086035320784	0.7044763093780682	1.8140264966485256	0.5459691397680029	2.8179052375122726	1.54984788063175	1.8140264966485256	0.8453715712536818	1.1095501872704574	1.5322359728972983	0.951043017660392	1.5146240651628466	3.222979115404662	0.7925358480503266	0.29940243148567897	0.4579096010957443	1.1447740027393607	0.5811929552369062	0.8101477557847784	0.5107453242990994	0.4579096010957443	0.4226857856268409
LK-4115105	719.6508405958715	23.51038169234312	743.1612222882146	1083.8674561520465	36.12049550914534	609.5017878571168	1.9818668864619822	1.3018145234603216	2.2733178991769796	15.349753336323195	1.0492236457739905	1.7292760087756511	5.4598489715276175	2.3704682367486454	10.375656052653907	2.4093283717773115	1.2629543884316552	2.098447291547981	0.7772027005733263	2.0012969539763152	0.6023320929443279	3.108810802293305	1.7098459412613178	2.0012969539763152	0.9326432406879916	1.224094253402989	1.6904158737469848	1.0492236457739905	1.6709858062326517	3.555702355122968	0.8743530381449921	0.3303111477436637	0.5051817553726621	1.2629543884316552	0.6411922279729942	0.8937831056593253	0.5634719579156616	0.5051817553726621	0.4663216203439958
LK-4115110	1508.4384431703857	49.27940267390698	1557.7178458442927	2271.8619168252503	75.71108228991163	1277.558332626271	4.15413146507315	2.728694197646089	4.76503315111332	32.174155464782245	2.199246069744609	3.6246833371716702	11.444224918485835	4.968667046460043	21.748100023030023	5.050120604598732	2.6472406395073995	4.398492139489218	1.6290711627737844	4.194858244142495	1.262530151149683	6.5162846510951375	3.583956558102326	4.194858244142495	1.9548853953285414	2.5657870813687107	3.543229779032981	2.199246069744609	3.5025029999636366	7.453000569690063	1.8327050581205075	0.6923552441788584	1.05889625580296	2.6472406395073995	1.3439837092883722	1.8734318371898522	1.1810765930109937	1.05889625580296	0.9774426976642707
LK-4115115	593.4986969854912	19.38909831395983	612.887795299451	893.869480369935	29.78870559144738	502.6583677773603	1.6344529157222338	1.0736112289548005	1.8748136386225625	12.658998072750634	0.8652986024411826	1.426140289208616	4.50275754233282	1.9549338795893385	8.556841735251695	1.986981975976049	1.0415631325680903	1.7305972048823652	0.6409619277342093	1.650476963915589	0.49674549399401224	2.5638477109368374	1.4101162410152606	1.650476963915589	0.7691543132810512	1.0095150361813796	1.3940921928219052	0.8652986024411826	1.37806814462855	2.9324008193840077	0.7210821687009855	0.272408819287039	0.4166252530272361	1.0415631325680903	0.5287935903807227	0.7371062168943407	0.4646973976073018	0.4166252530272361	0.3845771566405256
LK-4115120	703.0400601204834	22.967721603374507	726.0077817238579	1058.8499290917687	35.2867722815481	595.4334371704585	1.9361219864001649	1.2717664028314808	2.2208458079296007	14.995454600550296	1.0250057575059697	1.6893613410746537	5.3338262566514345	2.315753748439413	10.136168046447922	2.353716924643338	1.233803226627556	2.0500115150119393	0.7592635240784961	1.9551035745021272	0.5884292311608345	3.0370540963139843	1.6703797529726914	1.9551035745021272	0.9111162288941952	1.1958400504236313	1.651398164870729	1.0250057575059697	1.6324165767687664	3.4736306226591194	0.8541714645883081	0.3226869977333608	0.4935212906510224	1.233803226627556	0.6263924073647592	0.8731530526902704	0.5504660549569096	0.4935212906510224	0.4555581144470976
LK-4115125	518.5257148398201	16.939794669155525	535.4655095089756	780.9525339086798	26.025684537157122	439.1606768402807	1.4279826911188955	0.9379886304408431	1.6379801456952037	11.059865941018897	0.7559908364747093	1.2459848971527616	3.933952315729506	1.7079792972206396	7.47590938291657	1.735978957830814	0.9099889698306687	1.5119816729494187	0.5599932122034884	1.4419825214239828	0.4339947394577035	2.2399728488139536	1.2319850668476744	1.4419825214239828	0.6719918546441861	0.8819893092204942	1.2179852365425874	0.7559908364747093	1.2039854062375002	2.5619689458309596	0.6299923637289244	0.2379971151864826	0.3639955879322675	0.9099889698306687	0.46199440006787795	0.6439921940340116	0.4059950788475291	0.3639955879322675	0.33599592732209305
LK-4115130	525.0410015974649	15.259763367403925	540.3007649648688	819.9778432925958	26.399106458693197	438.11434211722536	1.4208345779705704	1.5913347273270388	2.060210138057327	12.744886164396016	0.7246256347649909	1.0514175876982221	5.029754406015819	2.11704352117615	6.564255750224035	1.7476265309038015	0.7814590178838137	1.8470849513617416	0.4972921022896996	1.633959764666156	0.6109588685273453	2.5717105861267324	1.7050014935646844	2.060210138057327	0.8098757094432251	0.7104172889852852	1.776043222463213	1.0087925503591049	1.2219177370546905	2.7564190812629064	0.6820005974258738	0.4972921022896996	0.6535839058664623	1.1366676623764562	0.5399171396288167	0.5541254854085225	0.7246256347649909	0.32679195293323116	0.3694169902723483
LK-4115135	480.40771718378636	13.962543995220592	494.37026117900695	750.2722313856384	24.15494110160136	400.8706183357793	1.3000506513240775	1.4560567294829667	1.8850734444199124	11.661454342376976	0.6630258321752796	0.9620374819798173	4.602179305687234	1.9370754704728754	6.006234009117238	1.5990623011286154	0.7150278582282427	1.6900658467213008	0.4550177279634271	1.4950582490226891	0.5590217800693533	2.3530916788965803	1.560060781588893	1.8850734444199124	0.7410288712547242	0.6500253256620387	1.6250633141550967	0.923035962440095	1.1180435601387066	2.52209826356871	0.6240243126355571	0.4550177279634271	0.5980232996090756	1.040040521059262	0.49401924750314946	0.5070197540163902	0.6630258321752796	0.2990116498045378	0.3380131693442601
LK-4115140	804.8389028143954	23.391794485499435	828.2306972998948	1256.9495824512644	40.46736885852696	671.5884385105913	2.178006935335143	2.4393677675753604	3.1581100562359574	19.536722209956235	1.110783537020923	1.611725132148006	7.710144551086406	3.245230333649363	10.06239204124836	2.678948530462226	1.1979038144343286	2.831409015935686	0.7623024273673	2.5047079756354145	0.9365429821941115	3.942192552956609	2.613608322402172	3.1581100562359574	1.2414639531410316	1.0890034676675715	2.7225086691689286	1.5463849240879515	1.873085964388223	4.225333454550178	1.0454433289608687	0.7623024273673	1.0018831902541658	1.7424055482681144	0.8276426354273544	0.8494227047807058	1.110783537020923	0.5009415951270829	0.5662818031871372
LK-4115145	814.8261233197173	26.619677337244397	841.4458006569616	1227.2111247136397	40.897504272675484	690.1096350347268	2.243972800329693	1.4739821335498964	2.573968800378177	17.379789335886837	1.1879856001745432	1.95797626695434	6.181925067574938	2.683967467061005	11.74785760172604	2.7279669337341366	1.429982666876765	2.3759712003490865	0.8799893334626246	2.2659725336662584	0.6819917334335341	3.5199573338504986	1.935976533617774	2.2659725336662584	1.0559872001551496	1.3859832002036339	1.9139768002812085	1.1879856001745432	1.891977066944643	4.025951200591508	0.9899880001454527	0.3739954667216155	0.571993066750706	1.429982666876765	0.7259912001066653	1.0119877334820184	0.6379922667604029	0.571993066750706	0.5279936000775748
LK-4115150	293.15782838995887	9.577217245851564	302.7350456358105	441.5255451449073	14.71408831408104	248.28737833480804	0.8073356686585617	0.5303087235306239	0.9260615022848208	6.252893904316311	0.4274130010545326	0.7044399461824704	2.2241306165985866	0.9656367801602405	4.2266396770948225	0.9814668913104083	0.514478612380456	0.8548260021090652	0.3166022230033575	0.8152507242336456	0.24536672282760208	1.26640889201343	0.6965248906073865	0.8152507242336456	0.37992266760402904	0.4986485012302881	0.6886098350323026	0.4274130010545326	0.6806947794572187	1.4484551702403605	0.3561775008787772	0.13455594477642693	0.20579144495218238	0.514478612380456	0.26119683397776994	0.3640925564538611	0.2295366116774342	0.20579144495218238	0.18996133380201452
LK-4118	35142.71237840435	1021.385898151876	36164.09827655623	54883.80034287051	1766.9785835811786	29324.426601036415	95.10110783537019	106.51324077561465	137.8966063612868	853.0569372832708	48.501564996038816	70.37481979817395	336.6579217372106	141.70065067470165	439.3671181994103	116.97436263750535	52.30560930945363	123.63144018598125	33.28538774237957	109.36627401067572	40.89347636920918	172.13300518202013	114.12132940244422	137.8966063612868	54.20763146616103	47.55055391768509	118.87638479421277	67.52178656311285	81.78695273841836	184.49614920061825	45.6485317609777	33.28538774237957	43.746509604270294	76.08088626829615	36.13842097744068	37.08943205579439	48.501564996038816	21.873254802135147	24.72628803719626
LK-4118005	1224.7757185344883	35.59681546034261	1260.372533994831	1912.7819525436055	61.58182786342325	1021.9998181747341	3.314414847331714	3.7121446290115196	4.805901528630986	29.730301180565476	1.6903515721391742	2.4526669870254683	11.733028559554267	4.938478122524254	15.312596594672518	4.076730262218009	1.8229281660324428	4.3087393015312285	1.1600451965660998	3.811577074431471	1.425198384352637	5.9990908736704025	3.977297816798057	4.805901528630986	1.889216462979077	1.657207423665857	4.143018559164642	2.353234541605517	2.850396768705274	6.429964803823525	1.5909191267192226	1.1600451965660998	1.5246308297725886	2.6515318778653714	1.2594776419860514	1.2926217904593684	1.6903515721391742	0.7623154148862943	0.8617478603062456
LK-4118010	1045.2827253009857	30.380040780809644	1075.6627660817953	1632.460459498422	52.55690481447329	872.2239827525748	2.828681636946894	3.1681234333805213	4.101588373572996	25.37327428341364	1.442627634842916	2.0932244113407017	10.013532994792005	4.214735639050872	13.068509162694651	3.4792784134446797	1.5557749003207917	3.6772861280309623	0.990038572931413	3.252983882488928	1.2163331038871645	5.119913762873878	3.394417964336273	4.101588373572996	1.6123485330597296	1.414340818473447	3.5358520461836176	2.008363962232295	2.432666207774329	5.487642375676974	1.357767185734509	0.990038572931413	1.3011935529955714	2.2629453095575154	1.0748990220398198	1.1031858384092887	1.442627634842916	0.6505967764977857	0.7354572256061924
LK-4118015	1051.0418587737186	30.54742392560749	1081.5892826993258	1641.4547320025456	52.84647453796901	877.0296245308259	2.84426665973999	3.1855786589087884	4.124186656622985	25.51307193786771	1.4505759964673948	2.1047573282075924	10.068703975479565	4.237957323012585	13.140511967998753	3.4984479914801874	1.5643466628569944	3.6975466576619866	0.9954933309089965	3.2709066587009885	1.2230346636881957	5.148122654129382	3.4131199916879877	4.124186656622985	1.6212319960517942	1.422133329869995	3.5553333246749874	2.019429328415393	2.4460693273763914	5.517877319895581	1.3652479966751951	0.9954933309089965	1.3083626634803953	2.275413327791992	1.0808213307011962	1.109263997298596	1.4505759964673948	0.6541813317401977	0.7395093315323974
LK-4118020	1835.7237944335493	53.35337740431445	1889.0771718378637	2866.9243606893774	92.30034936426094	1531.7983168175383	4.967726015299298	5.563853137135213	7.203202722183981	44.5605023572347	2.5335402678026417	3.67611725132148	17.58575009415951	7.401911762795953	22.950894190682753	6.110302998818136	2.7322493084146133	6.458043819889086	1.738704105354754	5.712884917594192	2.1361221865786977	8.991584087691729	5.9612712183591565	7.203202722183981	2.8316038287205996	2.483863007649649	6.2096575191241214	3.527085470862501	4.272244373157395	9.637388469680637	2.3845084873436626	1.738704105354754	2.285153967037677	3.974180812239438	1.887735885813733	1.9374131459667259	2.5335402678026417	1.1425769835188384	1.2916087639778173
LK-4118025	1789.1707988622934	52.00036365053184	1841.1711625128253	2794.2206579477124	89.95966076600386	1492.9527124433419	4.841747081055106	5.422756730781719	7.0205332675299035	43.4304713170643	2.469291011338104	3.5828928399807785	17.139784666935075	7.214203150772108	22.36887151447459	5.95534890969778	2.6629608945803085	6.294271205371638	1.6946114783692872	5.568009143213372	2.0819512448536956	8.763562216709742	5.8100964972661275	7.0205332675299035	2.7597958362014103	2.420873540527553	6.052183851318882	3.4376404275491255	4.163902489707391	9.392989337246906	2.324038598906451	1.6946114783692872	2.2272036572853486	3.873397664844085	1.8398638908009404	1.8882813616114913	2.469291011338104	1.1136018286426743	1.2588542410743275
LK-4118030	1246.8523968466302	36.23845084873437	1283.0908476953646	1947.2599971427458	62.69184513682351	1040.4214449913632	3.374157434705248	3.7790563268698776	4.89252828032261	30.266192189306075	1.7208202916996764	2.4968765016818835	11.944517318856578	5.0274945777108195	15.588607348338247	4.150213644687455	1.8557865890878864	4.386404665116823	1.1809551021468367	3.8802810499110354	1.4508876969232567	6.107224956816499	4.0489889216462975	4.89252828032261	1.9232697377819914	1.687078717352624	4.21769679338156	2.395651778640726	2.9017753938465134	6.545865423328181	1.619595568658519	1.1809551021468367	1.552112419964414	2.6993259477641987	1.2821798251879943	1.3159213995350467	1.7208202916996764	0.776056209982207	0.8772809330233645
LK-4118035	1268.4491473693781	36.866137641726304	1305.3152850111044	1980.988519033209	63.777731599932466	1058.442601659805	3.4326012701793576	3.8445134226008806	4.977271841760069	30.790433393508838	1.7506266477914725	2.5401249399327246	12.151408496434927	5.114575892567243	15.858617868228633	4.22209956232061	1.8879306985986468	4.462381651233165	1.2014104445627751	3.9474914607062614	1.4760185461771238	6.213008299024637	4.119121524215229	4.977271841760069	1.956582724002234	1.7163006350896788	4.2907515877241975	2.437146901827344	2.9520370923542476	6.659246464147954	1.6476486096860916	1.2014104445627751	1.5789965842825047	2.7460810161434863	1.304388482668156	1.3387144953699495	1.7506266477914725	0.7894982921412523	0.892476330246633
LK-4118040	1150.3869111783576	33.43478317337039	1183.821694351728	1796.6059326986765	57.84155226827019	959.9269452056574	3.1131083029208932	3.4866812992714005	4.514007039235295	27.924581477200412	1.5876852344896555	2.303700144161461	11.020403392339961	4.638531371352131	14.382560359494526	3.8291232125926986	1.7122095666064912	4.047040793797161	1.0895879060223126	3.580074548359027	1.338636570255984	5.634726028286816	3.735729963505072	4.514007039235295	1.774471732664909	1.5565541514604466	3.8913853786511163	2.2103068950738343	2.677273140511968	6.039430107666533	1.4942919854020287	1.0895879060223126	1.4320298193436107	2.4904866423367142	1.1829811551099394	1.2141122381391483	1.5876852344896555	0.7160149096718054	0.8094081587594322
