entity_id	valid	rejected	polled	electors	UPFA	UNP	USP	JSP	ULPP	NLF	RPP	SLNF	ULF	DUA	SEP	SLPF	UNAF 
LK-3327095	316.2628740680217	2.7436625472372587	319.00653661525894	406.3185782861812	204.1853743233582	107.57164743131447	1.1766520273720764	1.377407823511388	0.45170054131345116	0.3178633438872434	0.2620978449596568	0.3122867939944847	0.16729649678275968	0.21190889592482892	0.0892247982841385	0.10595444796241446	0.03345929935655194
LK-3327100	387.50890613829023	3.361740373812685	390.87064651210295	497.8518843836176	250.18317842916963	131.80482075375343	1.4417219895822695	1.687702992544173	0.5534572566642835	0.38946992135634767	0.32114186497804104	0.382637115718517	0.20498416913491982	0.2596466142375651	0.10932489020529057	0.12982330711878254	0.040996833826983964
LK-3327105	305.257389439281	2.6481871106117865	307.90557654989277	392.17928710039837	197.08002246961496	103.82831171484017	1.1357062608518027	1.329476049433153	0.435982024308038	0.30680216525380455	0.25297722398120726	0.3014196711265448	0.16147482381779185	0.20453477683586968	0.08611990603615566	0.10226738841793484	0.03229496476355837
LK-3327110	347.54161985496887	3.015013788172812	350.5566336431417	446.5039321826167	224.37953222347056	118.21060157287306	1.2930242059033807	1.5136349708916352	0.4963742212235727	0.34930037789806967	0.28801960984577674	0.34317230109284036	0.18384230415687877	0.2328669185987131	0.09804922888366868	0.11643345929935656	0.036768460831375756
LK-3327115	474.39431110203253	4.115493820855889	478.5098049228884	609.4778674292718	306.2780614850373	161.35747114697173	1.7649780410581148	2.066111735267082	0.6775508119701767	0.47679501583086514	0.3931467674394853	0.4684301909917271	0.25094474517413956	0.3178633438872434	0.13383719742620775	0.1589316719436217	0.05018894903482791
LK-3327120	265.29010315595957	2.301460524971913	267.5915636809315	340.8313348993974	171.27637626391584	90.23409253395975	0.987008477172914	1.155408027780615	0.37889898886732715	0.2666326217955265	0.2198549688489429	0.26195485650086814	0.1403329588397508	0.17775508119701766	0.07484424471453376	0.08887754059850883	0.028066591767950157
LK-3327125	214.89656827698906	1.8642835256868553	216.76085180267592	276.088264732918	138.74134409151262	73.09355530589316	0.7995199673169237	0.9359309570013278	0.3069247267899091	0.2159840670003064	0.1780921254213053	0.2121948728424063	0.11367582473700337	0.14398937800020428	0.0606271065264018	0.07199468900010214	0.022735164947400674
LK-3327130	297.72732100908996	2.582861811868042	300.310182820958	382.5050352364416	192.21846593810642	101.26708201409457	1.1076907363905626	1.296680625063834	0.4252272495148606	0.29923399039934634	0.24673679910121538	0.29398427126953325	0.1574915738943928	0.19948932693289756	0.0839955060770095	0.09974466346644878	0.03149831477887856
LK-3327135	234.59059340210396	2.035134307016648	236.6257277091206	301.3901542232663	151.45618425084263	79.79215606168931	0.8727913389847819	1.0217036053518538	0.3350525993259115	0.23577775508119703	0.1944132366458993	0.23164130323766724	0.12409355530589317	0.15718517005413135	0.06618322949647636	0.07859258502706568	0.024818711061178632
LK-3330	32432.583964865695	281.3610867122868	32713.94505157798	41667.74695128178	20939.097947094262	11031.413338780514	120.66501889490347	141.25241548360745	46.3216423245838	32.59671126544786	26.877989990807887	32.02483913798387	17.156163823919925	21.731140843631902	9.14995403942396	10.865570421815951	3.4312327647839846
LK-3330005	254.8638545603105	2.2110101113267286	257.0748646716372	327.4362169339189	164.54499029721174	86.68777448677358	0.9482177509958125	1.1099989786538658	0.36400776223062	0.2561536104585844	0.21121438055356961	0.2516596874680829	0.13481768971504443	0.17076907363905627	0.0719027678480237	0.08538453681952814	0.02696353794300889
LK-3330010	421.68383209069555	3.6582167296496784	425.3420488203452	541.7581043815749	272.2471657644776	143.42886324175262	1.5688693698294351	1.8365437646818508	0.6022673884179348	0.42381779184965784	0.3494637932795424	0.4163823919926463	0.22306199571034624	0.28254519456643856	0.11896639771218466	0.14127259728321928	0.04461239914206925
LK-3330015	355.07168828515984	3.080339086916556	358.1520273720764	456.1781840465734	229.24108875497907	120.77183127361863	1.3210397303646206	1.546430395260954	0.5071289960167501	0.3568685527525278	0.29426003472576856	0.35060770094985194	0.18782555408027782	0.23791236850168523	0.10017362884281483	0.11895618425084262	0.03756511081605556
LK-3330020	247.9130221632111	2.1507098355632723	250.0637319987744	318.50613829026656	160.0573996527423	84.32356245531611	0.9223572668777449	1.0797262792360331	0.3540802778061485	0.249167602900623	0.20545398835665407	0.2447962414462261	0.13114084363190684	0.166111735267082	0.06994178327035032	0.083055867633541	0.026228168726381368
LK-3330025	405.46522316413035	3.517516086201614	408.982739250332	520.9212542130529	261.7761209273823	137.91236850168522	1.5085282402206108	1.7659074660402412	0.5791032580941682	0.40751710754774795	0.3360228781534062	0.4003676846083138	0.21448268818302524	0.2716780716984986	0.11439076703094679	0.1358390358492493	0.042896537636605045
LK-3330030	520.7331937493616	4.5174956592789295	525.2506894086406	669.0117250536207	336.19533244816665	177.11888469002145	1.9373812685118985	2.2679297313859665	0.743734041466653	0.5233683995506077	0.4315493820855888	0.5141864978041057	0.2754570523950567	0.3489122663670718	0.14691042794403023	0.1744561331835359	0.05509141047901134
LK-3330035	331.3230109284036	2.874313144724747	334.19732407312836	425.66708201409455	213.90848738637524	112.69410683280563	1.2326830762945562	1.4429986722500254	0.4732100908998059	0.3329996935961597	0.27457869471964047	0.3271575937085078	0.17526299662955774	0.22199979573077314	0.0934735982024308	0.11099989786538657	0.03505259932591155
LK-3330040	318.5798182003881	2.763762639158411	321.3435808395465	409.29527116739865	205.68123787151467	108.35971810846696	1.1852721887447657	1.3874987233173324	0.45500970278827496	0.32019201307323053	0.264017975691962	0.31457460933510367	0.16852211214380552	0.21346134204882034	0.08987845981002962	0.10673067102441017	0.03370442242876111
LK-3330045	303.5196813400061	2.633112041670922	306.15279338167704	389.9467674394852	195.9581248084976	103.2372587069758	1.1292411398222857	1.3219078745786947	0.4335001532019201	0.30505566336431417	0.25153712593197836	0.29970380962108056	0.16055561229700746	0.2033704422428761	0.0856296598917373	0.10168522112143805	0.03211112245940149
LK-3330050	523.6293739148197	4.54262077418037	528.171994689	672.7325911551425	338.06516188336224	178.10397303646204	1.94815647022776	2.2805433561433968	0.7478704933101827	0.5262792360330916	0.43394954550097026	0.5170462669798794	0.276989071596364	0.3508528240220611	0.14772750485139413	0.17542641201103054	0.0553978143192728
LK-3330055	283.8256562148912	2.4622612603411294	286.28791747523235	364.64487794913697	183.2432846491676	96.53865795117964	1.0559697681544276	1.2361352262281686	0.4053722806659177	0.28526197528342356	0.23521601470738432	0.2802573792258196	0.15013788172811765	0.19017465018894902	0.08007353692166275	0.09508732509447451	0.03002757634562353
LK-3330060	494.08833622714735	4.286344602185681	498.37468082933304	634.77975691962	318.9929016443673	168.05607190276785	1.8382494127259728	2.151884383617608	0.7056786845061791	0.4965887039117557	0.40946787866407924	0.48787662138698806	0.2613624757430293	0.3310591359411705	0.1393933203962823	0.16552956797058524	0.052272495148605866
LK-3330065	207.9457358798897	1.803983249923399	209.7497191298131	267.15818608926566	134.2537534470432	70.7293432744357	0.7736594831988561	0.905658257583495	0.2969972423654376	0.208998059442345	0.17233173322438974	0.20533142682054947	0.10999897865386579	0.13933203962823001	0.058666121948728424	0.06966601981411501	0.02199979573077316
LK-3330070	395.0389745684813	3.4270656725564295	398.4660402410377	507.52613624757436	255.0447349606782	134.36605045449903	1.4697375140435094	1.720498416913492	0.564212031457461	0.3970380962108059	0.3273822898580329	0.3900725155755286	0.20896741905831887	0.26469206414053725	0.11144929016443673	0.13234603207026863	0.04179348381166378
LK-3330075	256.0223266264937	2.2210601572873045	258.24338678378103	328.9245633745276	165.29292207128995	87.08180982534981	0.952527831682157	1.115044428556838	0.36566234296803185	0.25731794505157796	0.21217444591972218	0.2528035951383924	0.13543049739556734	0.17154529670105198	0.07222959861096925	0.08577264835052599	0.02708609947911347
LK-3330080	535.214094576652	4.64312123378613	539.8572158104381	687.6160555612297	345.5444796241446	182.0443264222245	1.9912572770912063	2.330997855173118	0.7644163006843019	0.5379225819630272	0.44355019916249616	0.5284853436829742	0.2831171484015933	0.35861505464201815	0.15099581248084976	0.17930752732100907	0.05662342968031866
LK-3330085	234.59059340210396	2.035134307016648	236.6257277091206	301.3901542232663	151.45618425084263	79.79215606168931	0.8727913389847819	1.0217036053518538	0.3350525993259115	0.23577775508119703	0.1944132366458993	0.23164130323766724	0.12409355530589317	0.15718517005413135	0.06618322949647636	0.07859258502706568	0.024818711061178632
LK-3330090	604.7224185476458	5.246123991420693	609.9685425390666	776.9168419977531	390.42038606883875	205.6864467367991	2.2498621182718823	2.633724849351445	0.8636911449290164	0.6077826575426413	0.5011541211316516	0.5971198039015423	0.31988560923296905	0.4051884383617608	0.1706056582575835	0.2025942191808804	0.06397712184659382
LK-3330095	423.42154018997036	3.673291798590542	427.0948319885609	543.990624042488	273.3690634255949	144.01991624961698	1.575334490858952	1.8441119395363088	0.6047492595240527	0.42556429373914817	0.3509038913287713	0.4180982534981105	0.22398120723113063	0.2837095291594321	0.119456643856603	0.14185476457971605	0.044796241446226126
LK-3330100	254.28461852721887	2.2059850883464405	256.4906036155653	326.69204371361457	164.1710244101726	86.49075681748545	0.9460627106526402	1.1074762537023797	0.363180471861914	0.25557144316208763	0.2107343478704933	0.2510877336329282	0.13451128587478298	0.17038096210805842	0.07173935246655092	0.08519048105402921	0.026902257174956593
LK-3330105	687.5531712797467	5.964702277601879	693.5178735573486	883.3336125012767	443.8975079154325	233.8599734450005	2.5580328873455214	2.9944745174139515	0.9819936676539679	0.6910325809416811	0.5697987948115616	0.6789092023286691	0.3637013583903585	0.46068838729445405	0.19397405780819119	0.23034419364722702	0.07274027167807169
LK-3330110	361.44328464916765	3.1356143396997243	364.57889898886737	464.3640894699214	233.35471351240938	122.93902563578797	1.344745174139516	1.5741803697273007	0.5162291900725156	0.36327239301399245	0.2995403942396078	0.356899193136554	0.19119599632315393	0.24218159534266165	0.10197119803901543	0.12109079767133082	0.038239199264630784
LK-3330115	492.92986416096414	4.276294556225104	497.2061587171892	633.2914104790113	318.244969870289	167.6620365641916	1.8339393320396282	2.1468389337146356	0.7040241037687672	0.4954243693187621	0.4085078132979266	0.4867327137166786	0.2607496680625064	0.3302829128791747	0.13906648963333673	0.16514145643958736	0.052149933612501274
LK-3330120	461.65111837401696	4.004943315289552	465.6560616893065	593.1060565825759	298.0508119701767	157.02308242263302	1.7175671535083241	2.0106117863343886	0.6593504238586457	0.4639873353079359	0.38258604841180677	0.45584720661832295	0.24420386068838731	0.3093248902052906	0.13024205903380656	0.1546624451026453	0.04884077213767746
LK-3330125	443.69480134817695	3.849167602900623	447.54396895107755	570.0366867531407	286.4578694719641	150.91553467470126	1.6507609028699828	1.932407312838321	0.6337044224287611	0.4459401491165356	0.36770503523644166	0.43811663772852627	0.23470534164028192	0.2972934327443571	0.12517618220815036	0.14864671637217855	0.04694106832805638
LK-3330130	539.8479828413849	4.683321417628434	544.5313042590134	693.5694413236646	348.5362067204575	183.62046777652947	2.0084975998365846	2.3511796547850063	0.7710346236339495	0.5425799203350015	0.4473904606271065	0.533060974364212	0.285568379123685	0.361719946890001	0.152303135532632	0.1808599734450005	0.057113675824737004
LK-3330135	483.08285159840665	4.190869165560208	487.2737207639669	620.6404657338371	311.887549790624	164.3127361862935	1.797303646205699	2.103952609539373	0.6899601675007659	0.4855275252783168	0.4003472576856296	0.47700949851904806	0.25554080277806146	0.3236850168522112	0.13628842814829945	0.1618425084261056	0.05110816055561229
LK-3330140	316.8421101011133	2.748687570217547	319.59079767133085	407.0627515064856	204.55934021039732	107.7686651006026	1.1788070677152487	1.379930548462874	0.4525278316821571	0.3184455111837402	0.26257787764273316	0.3128587478296395	0.16760290062302116	0.2122970074558268	0.08938821366561128	0.1061485037279134	0.03352058012460423
LK-3330145	435.00626085180267	3.773792258196303	438.78005310999896	558.8740884485752	280.8483811663773	147.96026963537943	1.6184352977223981	1.89456643856603	0.6212950668981718	0.4372076396690838	0.3605045449902972	0.42953733020120516	0.2301092840363599	0.2914717597793892	0.12272495148605862	0.1457358798896946	0.046021856807271985
LK-3330150	441.3778572158104	3.829067510979471	445.2069247267899	567.0599938719232	284.96200592380757	150.12746399754877	1.6421407414972935	1.9223164130323767	0.6303952609539373	0.44361147993054845	0.3657849045041365	0.43582882238790727	0.23347972627923602	0.29574098662036563	0.12452252068225922	0.14787049331018282	0.04669594525584721
LK-3330155	530.5802063119191	4.602921049943826	535.183127361863	681.6626697987948	342.5527525278317	180.4681850679195	1.974016954345828	2.31081605556123	0.7577979777346543	0.533265243591053	0.4397099376978858	0.5239097130017363	0.2806659176795016	0.3555101623940353	0.1496884894290675	0.17775508119701766	0.05613318353590031
LK-3330160	418.78765192523747	3.6330916147482384	422.4207435399857	538.0372382800531	270.377336329282	142.44377489531203	1.5580941681135736	1.8239301399244203	0.5981309365744051	0.42090695536717393	0.34706362986416095	0.41352262281687263	0.2215299765090389	0.28060463691144927	0.11814932080482075	0.14030231845572463	0.04430599530180778
LK-3330165	311.04974977019714	2.698437340414667	313.7481871106118	399.621019303442	200.81968134000613	105.79848840772138	1.1572566642835258	1.3547032989480137	0.4442549279950976	0.3126238382187724	0.2577775508119702	0.30713920947809215	0.1645388622204065	0.20841589214584824	0.08775405985088347	0.10420794607292412	0.0329077724440813
LK-3330170	646.427412930242	5.60792564600143	652.0353385762435	830.497313859667	417.3459299356552	219.87171892554386	2.405025022980288	2.8153610458584413	0.9232560514758451	0.6496987028904095	0.5357164743131447	0.638300480032683	0.3419466857317945	0.4331324685936064	0.18237156572362373	0.2165662342968032	0.06838933714635889
LK-3330175	220.1096925748136	1.9095087325094473	222.01920130732304	282.7858237156572	142.10703707486468	74.86671432948626	0.8189153304054744	0.9586354815647022	0.3143703401082627	0.22122357266877743	0.18241241956899193	0.2173424573587989	0.11643345929935654	0.14748238177918496	0.062097844959656825	0.07374119088959248	0.02328669185987131
LK-3330180	516.6785415177203	4.482320498416913	521.1608620161372	663.8025125114901	333.57757123889286	175.73976100500457	1.9222959861096924	2.250270656725564	0.7379430088857113	0.5192932284751302	0.4281891533040547	0.5101828209580226	0.2733122255132264	0.3461954856500868	0.14576652027372075	0.1730977428250434	0.054662445102645285
LK-3330185	373.6072413440915	3.2411398222857724	376.8483811663773	479.99172709631296	241.20799714023082	127.07639669083852	1.3900010213461342	1.6271575937085079	0.5336022878153406	0.3754979062404249	0.30962108058421	0.36891022367480336	0.19763047696864466	0.2503319374936166	0.10540292104994382	0.1251659687468083	0.039526095393728936
LK-3330190	476.13201920130734	4.130568889796752	480.2625880911041	611.7103870901849	307.39995914615463	161.9485241548361	1.7714431620876316	2.07367991012154	0.6800326830762946	0.47854151772035547	0.39458686548871413	0.4701460524971913	0.2518639566949239	0.31902767848023694	0.1343274435706261	0.15951383924011847	0.050372791338984785
LK-3330195	630.2088040036768	5.4672250025533655	635.6760290062302	809.660463691145	406.8748850985599	214.35522418547646	2.3446838933714633	2.7447247472168317	0.9000919211520784	0.6333980185884996	0.5222755591870085	0.6222857726483505	0.3333673782044735	0.42226534572566643	0.17779593504238586	0.21113267286283321	0.0666734756408947
LK-3330200	718.2526810336022	6.231028495557144	724.4837095291593	922.7747931774078	463.71769992850574	244.30190991727096	2.6722500255336534	3.1281789398427127	1.0258400571953834	0.7218874476560105	0.5952405270146052	0.7092227555918701	0.3799407619242161	0.4812582984373404	0.20263507302624859	0.2406291492186702	0.07598815238484322
LK-3330205	503.93534878970485	4.371769992850577	508.30711878255545	647.4307016647942	325.3503217240323	171.40537228066592	1.8748850985599022	2.194770707792871	0.7197426207741804	0.506485547952201	0.4176284342763763	0.49759983658461854	0.2665713410274742	0.337657031968134	0.1421713818813196	0.168828515984067	0.05331426820549484
LK-3330210	416.470707792871	3.612991522827086	420.0836993156981	535.0605453988356	268.8814727811255	141.65570421815954	1.5494740067408845	1.8138392401184762	0.5948217750995812	0.4185782861811868	0.34514349913185577	0.41123480747625374	0.22030436114799307	0.27905219078745785	0.11749565927892963	0.13952609539372893	0.04406087222959861
LK-3330215	692.1870595444797	6.004902461444184	698.1919620059239	889.2869982637117	446.8892350117455	235.4361147993055	2.5752732100909	3.0146563170258402	0.9886119906036156	0.6956899193136554	0.5736390562761721	0.6834848330099071	0.36615258911245024	0.463793279542437	0.19528138085997346	0.2318966397712185	0.07323051782249004
LK-3330220	832.3621795526503	7.220958022673884	839.5831375753243	1069.3769175773668	537.3889796752119	283.11439076703095	3.0967929731385966	3.625155755285466	1.1888162598304566	0.8365744050658768	0.6898069655806353	0.8218976611173526	0.44030231845572465	0.5577162700439179	0.23482790317638647	0.27885813502195894	0.08806046369114492
LK-3330225	585.0283934225308	5.0752732100908995	590.1036666326218	751.6149525074047	377.7055459095087	198.98784598100295	2.176590746604024	2.547952201000919	0.835563272393014	0.5879889694617506	0.48483300990705747	0.5776733735062812	0.30946787866407927	0.3919926463078337	0.16504953528750893	0.19599632315391685	0.06189357573281585
LK-3330230	446.59098151363503	3.8742927178020636	450.4652742314371	573.7575528546625	288.3276989071597	151.90062302114188	1.6615361045858443	1.9450209375957515	0.637840874272291	0.44885098559901954	0.3701051986518231	0.4409764069042999	0.23623736084158925	0.2992339903993464	0.12599325911551426	0.1496169951996732	0.047247472168317844
LK-3330235	561.2797160657747	4.869247267899091	566.1489633336738	721.1038504749259	362.37294454090494	190.91012154018998	2.08823409253396	2.444520477989991	0.8016443672760699	0.5641201103053824	0.46515166990092943	0.5542232662649372	0.2969053212133592	0.3760800735369217	0.1583495046471249	0.18804003676846084	0.05938106424267184
LK-3330240	481.34514349913184	4.175794096619344	485.52093759575115	618.4079460729241	310.7656521295067	163.72168317842915	1.790838525176182	2.0963844346849148	0.6874782963946481	0.48378102338882645	0.3989071596364008	0.47529363701358385	0.25462159125727707	0.32252068225921765	0.1357981820038811	0.16126034112960883	0.050924318251455415
LK-3330245	389.24661423756515	3.3768154427535495	392.6234296803187	500.08440404453074	251.305076090287	132.39587376161782	1.4481871106117865	1.6952711673986316	0.5559391277704014	0.39121642324583805	0.32258196302726994	0.3843529772239812	0.20590338065570424	0.26081094883055866	0.10981513634970892	0.13040547441527933	0.04118067613114085
LK-3330250	961.5318149320805	8.341538147278113	969.8733530793586	1235.3275457052396	620.7833724849352	327.0493310182821	3.57736696966602	4.187723419466858	1.3733020120518844	0.9663977121846594	0.796854253906649	0.9494433663568583	0.5086303748340313	0.6442651414564396	0.2712695332448167	0.3221325707282198	0.10172607496680625
LK-3330255	613.41095904402	5.321499336125013	618.7324583801451	788.0794403023185	396.0298743744255	208.64171177612093	2.282187723419467	2.6715657236237362	0.8761005004596059	0.616515166990093	0.5083546113777959	0.6056991114288632	0.32448166683689106	0.41101011132672866	0.17305688897967522	0.20550505566336433	0.06489633336737821
LK-3330260	240.38295373302012	2.0853845368195283	242.46833826983965	308.8318864263099	155.1958431212338	81.76233275457052	0.894341742416505	1.0469308548667144	0.3433255030129711	0.24159942804616485	0.19921356347666225	0.23736084158921458	0.12715759370850782	0.1610662853641099	0.06781738331120417	0.08053314268205496	0.02543151874170156
LK-3330265	419.94612399142073	3.6431416607088143	423.58926565212954	539.5255847206619	271.12526810336027	142.83781023388826	1.5624042487999183	1.8289755898273925	0.599785517311817	0.4220712899601675	0.34802369523031357	0.4146665304871821	0.22214278418956185	0.28138085997344503	0.11847615156776632	0.14069042998672251	0.04442855683791237
LK-3330270	832.941415585742	7.225983045654172	840.1673986313962	1070.1210907976713	537.762945562251	283.3114084363191	3.098948013481769	3.6276784802369524	1.1896435501991625	0.8371565723623736	0.6902869982637115	0.8224696149525075	0.44060872229598613	0.5581043815749157	0.23499131855785926	0.27905219078745785	0.08812174445919722
LK-3330275	468.0227147380247	4.060218568072719	472.0829333060974	601.2919620059238	302.164436727607	159.19027678480236	1.7412725972832193	2.0383617608007354	0.6684506179144112	0.47039117556940047	0.387866407925646	0.462138698805025	0.2475743029312634	0.31359411704626694	0.13203962823000714	0.15679705852313347	0.04951486058625268
LK-3330280	378.24112960882445	3.281340006128077	381.5224696149525	485.94511285874785	244.19972423654377	128.6525380451435	1.4072413440915128	1.6473393933203964	0.5402206107649883	0.3801552446123992	0.31346134204882037	0.3734858543560413	0.2000817076907364	0.2534368297415994	0.10671024410172608	0.1267184148707997	0.04001634153814728
LK-3330285	470.3396588703912	4.080318659993872	474.4199775303851	604.2686548871413	303.66030027576346	159.97834746195485	1.7498927586559085	2.0484526606066797	0.671759779389235	0.47271984475538764	0.3897865386579512	0.46442651414564395	0.24879991829230927	0.3151465631702584	0.13269328975589828	0.1575732815851292	0.049759983658461855
LK-3330290	711.8810846695945	6.175753242773976	718.0568379123685	914.5888877540599	459.60407517107546	242.13471555510162	2.648544581758758	3.100428965376366	1.016739863139618	0.715483607394546	0.589960167500766	0.702931263405168	0.37657031968134	0.476989071596364	0.200837503830048	0.238494535798182	0.075314063936268
LK-3330295	313.9459299356552	2.723562455316107	316.6694923909713	403.34188540496376	202.68951077520174	106.783576754162	1.1680318659993874	1.3673169237054439	0.44839137983862737	0.3155346747012563	0.26017771422735164	0.30999897865386583	0.16607088142171383	0.2103564498008375	0.08857113675824738	0.10517822490041875	0.03321417628434277
LK-3330300	425.1592482892452	3.6883668675314065	428.84761515677667	546.2231437034011	274.4909610867123	144.61096925748137	1.581799611888469	1.851680114390767	0.6072311306301705	0.42731079562863855	0.3523439893780002	0.41981411500357474	0.22490041875191502	0.2848738637524257	0.11994689000102135	0.14243693187621284	0.04498008375038301
LK-3330305	538.6895107752017	4.673271371667859	543.3627821468697	692.0810948830559	347.7882749463794	183.22643243795324	2.00418751915024	2.3461342048820346	0.7693800428965377	0.541415585742008	0.44643039526095396	0.5319170666939026	0.28495557144316214	0.3609437238280053	0.15197630476968646	0.18047186191400266	0.05699111428863242
LK-3330310	275.7163517516086	2.391910938617097	278.10826269022573	354.2264528648759	178.00776223061996	93.78041058114594	1.0257992033500152	1.2008170769073638	0.3937902155040343	0.27711163313246856	0.22849555714431619	0.27225002553365335	0.14584822796445715	0.18474108875497905	0.07778572158104381	0.09237054437748952	0.02916964559289143
LK-3330315	436.16473291798593	3.7838423041568787	439.9485752221428	560.362434889184	281.5963129404555	148.35430497395566	1.6227453784087427	1.899611888469002	0.6229496476355837	0.4383719742620774	0.36146461035644983	0.4306812378715147	0.23072209171688285	0.292247982841385	0.12305178224900419	0.1461239914206925	0.04614441834337657
LK-3330320	368.39411704626696	3.1959146154631806	371.59003166173017	473.2941681135737	237.84230415687875	125.30323766724543	1.3706056582575834	1.6044530691451333	0.526156674496987	0.3702584005719538	0.30530078643652336	0.3637626391584108	0.1948728424062915	0.2468389337146359	0.1039321826166888	0.12341946685731794	0.0389745684812583
LK-3330325	432.6893167194362	3.7536921662751506	436.4430088857114	555.8973955673578	279.3525176182208	147.17219895822694	1.6098151363497089	1.8844755387600858	0.617985905423348	0.4348789704830967	0.35858441425799203	0.42724951486058627	0.22888366867531407	0.2899193136553978	0.1220712899601675	0.1449596568276989	0.045776733735062816
LK-3330330	342.9077315902359	2.9748136043305076	345.88254519456643	440.5505464201818	221.38780512715758	116.63446021856807	1.2757838831580022	1.4934531712797467	0.489755898273925	0.3446430395260954	0.2841793483811664	0.33859667041160246	0.18139107343478705	0.22976202635073026	0.09674190583188642	0.11488101317536513	0.03627821468695741
LK-3330335	421.10459605760394	3.65319170666939	424.7577877642733	541.0139311612705	271.8731998774385	143.2318455724645	1.5667143294862629	1.8340210397303647	0.6014400980492288	0.42323562455316105	0.34898376059646613	0.4158104381574916	0.22275559187008476	0.2821570830354407	0.11880298233071188	0.14107854151772034	0.04455111837401696
LK-3330340	372.4487692779083	3.231089776325197	375.6798590542335	478.50338065570423	240.4600653661526	126.68236135226229	1.3856909406597897	1.6221121438055357	0.5319477070779287	0.3743335716474313	0.30866101521805744	0.36776631600449394	0.19701766928812176	0.2495557144316209	0.10507609028699827	0.12477785721581044	0.03940353385762435
LK-3330345	654.5367173935247	5.678275967725463	660.2149933612501	840.9157389439281	422.58145235420284	222.6299662955776	2.4351955877847002	2.8506791951792465	0.9348381166377285	0.6578490450413645	0.5424369318762129	0.6463078337248493	0.346236339495455	0.4385660300275764	0.18465938106424268	0.2192830150137882	0.069247267899091
LK-3330350	596.6131140843631	5.17577366969666	601.7888877540598	766.498416913492	385.18486365029105	202.9281993667654	2.21969155346747	2.5984067000306403	0.852109079767133	0.5996323153916863	0.49443366356858337	0.589112450209376	0.3155959554693085	0.3997548769277908	0.16831784291696456	0.1998774384638954	0.06311919109386172
LK-3330355	371.8695332448167	3.2260647533449087	375.09559799816157	477.75920743539984	240.08609947911347	126.48534368297416	1.3835359003166174	1.6195894188540496	0.5311204167092227	0.37375140435093457	0.3081809825349811	0.3671943621693392	0.19671126544786027	0.24916760290062304	0.10491267490552549	0.12458380145031152	0.03934225308957206
LK-3333	38501.027851688516	333.3973491347441	38834.42520082323	49061.99110934985	25345.945798755714	12643.44519121176	120.48133372047903	153.1006422182069	52.361044764421884	42.876642772092126	44.31773152027931	33.48379323471585	18.83791847076924	21.43170970558184	11.318484306036266	11.907974654315298	1.5195863541364565
LK-3333005	654.5367173935247	5.678275967725463	660.2149933612501	840.9157389439281	422.58145235420284	222.6299662955776	2.4351955877847002	2.8506791951792465	0.9348381166377285	0.6578490450413645	0.5424369318762129	0.6463078337248493	0.346236339495455	0.4385660300275764	0.18465938106424268	0.2192830150137882	0.069247267899091
LK-3333010	516.142737480178	4.46618113458489	520.608918614763	655.5261458386618	342.4564875441199	167.028748273569	1.490869098163589	1.9728310911044045	0.6875991099288966	0.5976328712466111	0.6618944703053865	0.4241265537879175	0.24419407642334648	0.2634725561409791	0.1542278377410609	0.1542278377410609	0.006426159905877539
LK-3333015	609.6133625760908	5.274982096270909	614.8883446723618	774.2383433935239	404.4734832983784	197.2767404982352	1.7608573328559005	2.330100005115351	0.8121195457568162	0.7058609136017188	0.7817599365696455	0.5009335515883165	0.28841628727812163	0.3111859941684997	0.18215765512302418	0.18215765512302418	0.007589902296792675
LK-3333020	469.4074249322216	4.06178065374188	473.4692055859635	596.1700470612308	311.4479896669907	151.90475216123588	1.3558749808174333	1.794196634098931	0.6253388920149369	0.5435188500690573	0.601961737173257	0.3857230548877181	0.2220829709959589	0.2396158371272188	0.1402629290500793	0.1402629290500793	0.005844288710419971
LK-3333025	461.70380198475624	3.995121233822702	465.69892321857895	586.3860747352805	306.3366988081232	149.41178576909306	1.3336232032329018	1.7647513939331934	0.6150762187324159	0.5345989564683615	0.5920827152284004	0.37939280781625656	0.21843828328814774	0.23568341091615938	0.1379610210240933	0.1379610210240933	0.0057483758760038875
LK-3333030	267.5725037086296	2.31530385185943	269.887807560489	339.8299721213361	177.53216916466315	86.58903268709396	0.7728784081027162	1.0227313417566115	0.3564568520128907	0.3098176377308302	0.34313136221801627	0.21987058161542788	0.12659215305130697	0.13658627039746277	0.0799529387692465	0.0799529387692465	0.0033313724487186044
LK-3333035	603.4504642181186	5.221654560335566	608.6721187784541	766.4111655327638	400.3844506112844	195.28236738452094	1.7430559107882755	2.306543812982761	0.8039094071307995	0.6987249987211622	0.7738567190137603	0.49586935393114734	0.28550053711187273	0.30804005319965216	0.1803161287022354	0.1803161287022354	0.007513172029259808
LK-3333040	858.1835963476392	7.425859378996368	865.6094557266356	1089.9345171108496	569.3978016778352	277.7164560847102	2.478848022916773	3.2801997544631436	1.1432618036728222	0.9936761471174996	1.1005230446570156	0.7051895237608061	0.40601821065016114	0.43807227991201597	0.2564325540948386	0.2564325540948386	0.010684689753951608
LK-3333045	902.3510345797739	7.808040053199653	910.1590746329736	1146.0292917796307	598.702535935342	292.0094633996624	2.6064248810680852	3.4490191314133716	1.2021011304926084	1.0448168704281549	1.1571627704741931	0.7414829403038519	0.426914420174945	0.4606181901887565	0.26963016011049157	0.26963016011049157	0.011234590004603816
