entity_id	valid	rejected	polled	electors	PA	UNP	SLMC	TULF	SLPF	MEP	IND1	TELO	IND2	DPLF	EPRLF	IND4	NSSP	TKLO	PFF	DWC	IND3	IND 1	SMBP	IND5 
LK-3212125	326.95783732759975	18.425323824007553	345.38316115160734	440.5237033929414	191.61093922072473	128.06376841994862	0	0	6.158346006607583	1.124783680318842	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212130	289.2496198017725	16.300321638960266	305.54994144073277	389.7178754348244	169.51234988725156	113.29410736448337	0	0	5.448100756900379	0.9950617931372034	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212135	498.9440977502753	28.11740696068663	527.0615047109619	672.2478455433775	292.40206618071215	195.42783225829007	0	0	9.397757267467268	1.7164420438058279	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212140	401.9144160679637	22.649413533308863	424.5638296012726	541.5157760413936	235.53862289579948	157.42297271312952	0	0	7.570174978586537	1.382645480448197	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212145	597.3533483664586	33.66314437044417	631.0164927369028	804.8386648487073	350.0739944412397	233.97304525669935	0	0	11.25132413865436	2.054984529865226	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212150	445.60076564056845	25.11130630866852	470.712071949237	600.3761864806754	261.14064712360374	174.53416539933923	0	0	8.393020084954639	1.532933032670827	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212155	315.46142954533536	17.777457304176064	333.2388868495114	425.03412169839356	184.87356442393414	123.56082297620921	0	0	5.94180782072124	1.0852343244707816	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212160	376.16246263569144	21.198192528886324	397.36065516457774	506.8191130456063	220.44690335098852	147.33637491915326	0	0	7.085129442201129	1.2940549233485412	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212165	567.4626881325712	31.978691418882306	599.4413795514535	764.5657524428829	332.5568199695841	222.26538710297692	0	0	10.68832485534987	1.952156204660269	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212170	578.0393832922545	32.57472861712728	610.6141119093818	778.8161676018669	338.7552047826315	226.40809691121717	0	0	10.887539986365306	1.9885416120404846	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212175	433.6445015470134	24.43752512804377	458.0820266750572	584.2670215183456	254.1337773349415	169.85110213785026	0	0	8.16782037163284	1.491801702588844	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212180	461.69573653573866	26.018319436432606	487.71405597217125	622.0616008530425	270.5729718391106	180.8382890205744	0	0	8.696173545195519	1.5883021308581118	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212185	401.4545597566731	22.6234988725156	424.0780586291887	540.8961927736116	235.26912790392782	157.24285489537993	0	0	7.561513451151082	1.3810635062142744	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212190	732.5511038858881	41.28205464366249	773.8331585295506	986.9961455765903	429.3055220514972	286.9276836750747	0	0	13.79781320467775	2.5200849546384183	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212195	738.5292359326656	41.61894523397486	780.1481811666405	995.0507280577552	432.8089569458283	289.2692153058192	0	0	13.910413061338648	2.54065061967941	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212200	620.3461639309875	34.958877410107156	655.3050413410946	835.817828237803	363.5487440348209	242.97893614417814	0	0	11.684400510427045	2.1340832415613473	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212205	351.3302218260003	19.79880084605031	371.1290226720506	473.3616165853829	205.8941737899208	137.61001276067614	0	0	6.617406960686629	1.2086283147167305	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212210	367.4251927211705	20.705813973814394	388.1310066949849	495.04703095774994	215.32649850542765	143.9141363819113	0	0	6.920560420927509	1.2639974129040152	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212215	435.9437831034664	24.56709843201007	460.51088153547647	587.3649378572553	255.48125229429965	170.75169122659815	0	0	8.21112800881011	1.4997115737584563	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212220	515.0390686454455	29.024420088450714	544.0634887338962	693.9332599157445	301.83439089621896	201.73195587952523	0	0	9.700910727708148	1.7718111419931126	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212225	378.4617441921443	21.327765832852624	399.78951002499696	509.9170293845159	221.79437831034664	148.23696400790112	0	0	7.128437079378398	1.3019647945181534	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212230	369.72447427762336	20.83538727778069	390.55986155540404	498.1449472966595	216.67397346478577	144.8147254706592	0	0	6.963868058104778	1.2719072840736274	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212235	415.710105406681	23.426853357106648	439.1369587637877	560.103274074851	243.6234726519482	162.8265072456168	0	0	7.830020801650148	1.4301047074658697	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3212240	607.0103309035608	34.20735224710263	641.2176831506634	817.8499134721276	355.73338927054385	237.75551942944048	0	0	11.43321621479889	2.0882059887775974	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215	15237.537877273637	719.4091545072956	15956.947031780926	20060.054367379573	8834.419748151111	5918.579652208675	0	0	418.08594843094147	66.45252848291027	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215005	225.46876873875672	10.645046305550004	236.11381504430673	296.8272036777933	130.72228329668866	87.5768039176494	0	0	6.18638816709974	0.983293357318942	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215010	693.8589096542074	32.759127856619365	726.6180375108269	913.4577753347992	402.285520354454	269.509369378373	0	0	19.038027183689785	3.0259927376907187	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215015	430.65478213072157	20.332483843027518	450.9872659737491	566.9523785728563	249.68503064827772	167.27535978412953	0	0	11.816260243853687	1.8781314544606569	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215020	713.1982810313812	33.672196681990805	746.870477713372	938.9178492904258	413.4981011393164	277.0211872876274	0	0	19.56865880471717	3.110333799720168	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215025	461.7864531281231	21.802301952162036	483.5887550802851	607.9368878672796	267.734550936105	179.3675544673196	0	0	12.670447731361183	2.013899993337331	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215030	628.2937237657407	29.663601838896664	657.9573256046373	827.1419148510894	364.27213671796926	244.04247451529085	0	0	17.239056566060366	2.7400559664201483	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215035	623.5768039176494	29.440902125391432	653.0177060430408	820.9321407155707	361.53736091678326	242.21032380571657	0	0	17.10963421946832	2.719484975681258	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215040	501.40857985208874	23.67297954560597	525.0815593976947	660.0989906056366	290.706667666067	194.75762042774335	0	0	13.75759544273436	2.186696315544007	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215045	821.6874375374775	38.7942900926111	860.4817276300886	1081.7426544073555	476.39794456659337	319.1606536078353	0	0	22.5453727763342	3.583466586714638	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215050	927.3464421347192	43.78276367512825	971.1292058098473	1220.8415950429742	537.6569225131587	360.2008295022986	0	0	25.444433339996	4.0442567792657735	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215055	672.6327703377973	31.756979145845825	704.3897494836431	885.513791724965	389.97902924911716	261.2646911852888	0	0	18.455626624025584	2.933423279365714	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215060	566.5020737557466	26.746235591978145	593.2483093477247	745.7938736757944	328.4465737224332	220.04130021986808	0	0	15.543623825704577	2.470575987740689	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215065	556.5965420747551	26.278566193617163	582.8751082683723	732.7533479912053	322.7035445399427	216.19378372976215	0	0	15.271836897861284	2.42737690718902	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215070	818.3855936438136	38.63840029315744	857.0239939369711	1077.3958125124925	474.4836015057632	317.8781481111333	0	0	22.45477713371977	3.569066893197415	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215075	461.7864531281231	21.802301952162036	483.5887550802851	607.9368878672796	267.734550936105	179.3675544673196	0	0	12.670447731361183	2.013899993337331	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215080	613.1995802518488	28.950962755679924	642.1505430075288	807.2706376174295	355.5208541541742	238.1795922446532	0	0	16.82490505696582	2.6742287960557	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215085	352.8256046372177	16.65793857019122	369.4835432074089	464.49110533679794	204.56122992870945	137.04487307615432	0	0	9.680791525084949	1.538710107268972	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215090	509.89903557865284	24.073839029915383	533.9728746085682	671.2765840495703	295.62926410820177	198.05549170497702	0	0	13.99055566660004	2.223724098874009	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215095	268.3927393563862	12.671613698447599	281.06435305483376	353.3361483110134	155.60874308748086	104.24937537477514	0	0	7.364131521087348	1.170489373042841	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215100	675.462922246652	31.890598973948965	707.353521220601	889.2396562062762	391.6198947298288	262.3639816110334	0	0	18.533280031980812	2.945765873809048	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215105	445.7489256446132	21.04512292624425	466.79404857085746	586.8236558065161	258.4363132120727	173.13824205476712	0	0	12.23041175294823	1.9439586248251048	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215110	233.95922446532083	11.045905789859418	245.00513025518023	308.004797121727	135.6448797388234	90.87467519488308	0	0	6.419348390965421	1.020321140648944	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215115	400.93818708774734	18.929475647944567	419.8676627356919	527.8308015190886	232.4559431008062	155.7328103138117	0	0	11.000899460323806	1.74853421280565	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215120	545.7476264241456	25.766356852555134	571.5139832767006	718.4708674795123	316.413560197215	211.97983709774135	0	0	14.97416550069958	2.380063628489573	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215125	847.1588047171697	39.99686854553934	887.155673262709	1115.2754347391565	491.16573389299754	329.05426743953626	0	0	23.244253447931243	3.694549936704644	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215130	392.9194233459924	18.550886134985674	411.4703094809781	517.2741854887067	227.80682423879006	152.61815410753547	0	0	10.780881471117329	1.713563528549537	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215135	270.27950729562264	12.76069358384969	283.0402008794723	355.8200579652209	156.70265340795524	104.98223565860484	0	0	7.415900459724166	1.178717769338397	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3215140	577.8226813911654	27.280714904390702	605.1033962955561	760.6973316010394	335.0100356452795	224.4384619228463	0	0	15.854237457525485	2.5199463655140253	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218	24958.166300219866	1178.3487240988738	26136.51502431874	32857.15690585649	14470.245719235123	9694.2758344993	0	0	684.799520287827	108.84522619761475	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218005	242.921372176694	11.469035245519356	254.39040742221337	319.8033679792125	140.8409537610767	94.35576154307417	0	0	6.665250849490306	1.059406023052835	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218010	815.0837497501499	38.48251049370378	853.5662602438537	1073.0489706176295	472.56925844493304	316.5956426144313	0	0	22.364181491105334	3.5546671996801917	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218015	291.0339546272237	13.740572323272703	304.77452695049635	383.1430641615031	168.73566693317343	113.04369878073156	0	0	7.985358784729162	1.269230128589513	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218020	567.4454577253648	26.79077553467919	594.236233260044	747.0358285028983	328.99352888267043	220.40773036178294	0	0	15.569508295022986	2.474690185888467	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218025	506.1254997001799	23.8956792591112	530.0211789592911	666.3087647411553	293.441443467253	196.58977113731763	0	0	13.887017789326405	2.207267306282897	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218030	308.95825004997005	14.586831234592578	323.5450812845626	406.74020587647414	179.12781497768006	120.00587147711373	0	0	8.477163701778933	1.347399893397295	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218035	335.8446931840896	15.856219601572391	351.70091278566196	442.1359184489307	194.71603704444001	130.44913052168698	0	0	9.214871077353589	1.464654540608968	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218040	256.1287477513492	12.092594443333999	268.2213421946832	337.1907355586648	148.49832600439734	99.48578352988207	0	0	7.027633419948031	1.117004797121727	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218045	566.9737657405557	26.76850556332867	593.7422713038844	746.4148510893465	328.72005130255184	220.2245152908255	0	0	15.556566060363783	2.4726330868145783	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218050	737.726264241455	34.830235192218	772.5564994336731	971.2086747951229	427.71893530548334	286.5483709774135	0	0	20.241655006995803	3.2173029515623957	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218055	231.60076454127523	10.934555933106802	242.53532047438205	304.89991005396763	134.2774918382304	89.95859984009594	0	0	6.354637217669398	1.010035645279499	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218060	748.5751798920647	35.34244453328003	783.9176244253448	985.4911553068158	434.0089196482111	290.7623176094343	0	0	20.539326404157503	3.2646162302618427	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218065	724.0471966819908	34.18440602305284	758.2316027050437	953.2003298021187	419.7880854820441	281.2351339196482	0	0	19.866330201878874	3.157647078419615	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218070	532.0685588646812	25.120527683389966	557.1890865480711	700.4625224865081	308.4827103737757	206.666600039976	0	0	14.59884069558265	2.3204077553467917	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218075	541.9740905456727	25.588197081750952	567.5622876274235	713.5030481710974	314.22573955626626	210.51411653008196	0	0	14.870627623425944	2.363606835898461	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218080	649.0481710973415	30.643480578319675	679.6916516756612	854.4649210473716	376.3051502431874	252.10393763741754	0	0	17.80851489106536	2.8305683256712637	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218085	433.4849340395763	20.466103671130654	453.9510377107069	570.6782430541675	251.32589612898929	168.37465020987406	0	0	11.893913651808914	1.8904740489039908	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218090	585.8414451329203	27.65930441734959	613.5007495502698	771.2539476314212	339.6591545072956	227.55311812912254	0	0	16.07425544673196	2.554917049770138	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218095	362.2594443334	17.103337997201677	379.36278233060165	476.9106536078353	210.03078153108135	140.70917449530282	0	0	9.939636218269039	1.579852088746752	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218100	483.4842844293424	22.826720634286094	506.31100506362844	636.5018488906655	280.3145196215604	187.79544773136118	0	0	13.265790525684588	2.108526550736225	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218105	421.6926344193484	19.90935438736758	441.60198880671595	555.1538077153708	244.4889566260244	163.79427343593844	0	0	11.570357785328802	1.839046572056766	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218110	479.23905656606036	22.626290892131387	501.86534745819176	630.9130521686988	277.85322140049306	186.14651209274436	0	0	13.14931041375175	2.090012659071224	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218115	284.4302668398961	13.428792724365382	297.8590595642615	374.44938037177695	164.9069808115131	110.47868778732762	0	0	7.8041674995003	1.240430741555067	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218120	795.7443783729763	37.56944166833234	833.3138200413086	1047.5888966620028	461.35667766007066	309.08382470517694	0	0	21.833549870077956	3.4703261376507433	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218125	533.0119428342995	25.165067626091012	558.1770104603904	701.7044773136118	309.02966553401296	207.03303018189087	0	0	14.62472516490106	2.3245219534945702	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218130	608.0109684189486	28.70599307082417	636.7169614897728	800.439886068359	352.5126007728696	236.16422646412153	0	0	16.68254047571457	2.6516007062429208	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218135	368.8631321207275	17.415117596109	386.27824971683657	485.60433739756144	213.85946765274167	143.27418548870676	0	0	10.120827503497901	1.6086514757811978	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218140	677.3496901858884	31.979678859351058	709.3293690452396	891.7235658604837	392.71380505030316	263.0968418948631	0	0	18.58504897061763	2.953994270104604	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218145	670.2743104137518	31.64562928909321	701.919939702845	882.4089046572057	388.61164134852424	260.3486158305017	0	0	18.390915450729562	2.923137783996269	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218150	850.9323405956426	40.17502831634353	891.1073689119861	1120.2432540475716	493.3535545339463	330.51998800719565	0	0	23.347791325204877	3.711006729295756	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218155	589.1432890265841	27.815194216803253	616.9584832433873	775.6007895262843	341.5734975681258	228.8356236258245	0	0	16.164851089346392	2.569316743287361	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218160	746.2167199680192	35.23109467652742	781.4478146445466	982.3862682390566	432.6415317476181	289.8462422546472	0	0	20.474615230861485	3.254330734892398	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218165	555.6531581051369	26.234026250916116	581.887184356053	731.5113931641015	322.1565893797055	215.82735358784728	0	0	15.245952428542873	2.423262709041242	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218170	954.2328852688388	45.05215204210807	999.2850373109468	1256.2373076154308	553.2451445799187	370.6440885468719	0	0	26.182140715570657	4.161511426477447	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218175	455.65445732560465	21.512792324605236	477.1672496502099	599.8641814911053	264.17934239456326	176.98575854487308	0	0	12.502198680791526	1.987157705376774	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218180	550.9362382570458	26.011326537410888	576.9475647944566	725.3016190285829	319.42181357851956	213.99520287827306	0	0	15.116530081950831	2.402691718302352	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218185	558.0116180291825	26.345376107668734	584.3569941368513	734.616280231861	323.52397728029854	216.74342894263444	0	0	15.310663601838897	2.433548204410687	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218190	520.7479512292624	24.586048370977412	545.3339996002398	685.5590645612632	301.91924845092944	202.2694383369978	0	0	14.288227063761743	2.271037377573456	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218195	464.14491305216876	21.913651808914654	486.0585648610834	611.041774935039	269.101938836698	180.28362982210675	0	0	12.735158904657206	2.024185488706776	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218200	521.6913351988807	24.63058831367846	546.3219235125591	686.801019388367	302.46620361116663	202.63586847891264	0	0	14.314111533080151	2.275151575721234	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218205	639.6143314011593	30.198081151309214	669.8124125524686	842.0453727763343	370.83559864081553	248.43963621826904	0	0	17.549670197881273	2.789426344193484	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218210	728.2924245452729	34.38483576520754	762.6772603104804	958.7891265240855	422.24938370311145	282.884069558265	0	0	19.98281031381171	3.176160970084616	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218215	577.8226813911654	27.280714904390702	605.1033962955561	760.6973316010394	335.0100356452795	224.4384619228463	0	0	15.854237457525485	2.5199463655140253	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218220	296.69425844493304	14.007811979478978	310.702070424412	390.5947931241255	172.01739789459657	115.24227963222066	0	0	8.140665600639617	1.2939153174761808	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218225	724.990580651609	34.22894596575388	759.2195266173629	954.4422846292224	420.3350406422813	281.60156406156307	0	0	19.89221467119728	3.161761276567393	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3218230	464.14491305216876	21.913651808914654	486.0585648610834	611.041774935039	269.101938836698	180.28362982210675	0	0	12.735158904657206	2.024185488706776	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221	23165.369174250252	969.4803947463204	24134.84956899656	32307.256561096838	14494.253127476168	7928.056234542702	0	0	667.1693039114463	75.890508319927	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221005	442.42662536717324	18.51573942901049	460.94236479618377	617.0240753635716	276.8202591623246	151.41494785538774	0	0	12.742014230716897	1.449404118744047	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221010	595.8308321527761	24.935769683290513	620.7666018360666	830.9670964695335	372.80316309297984	203.91560816705484	0	0	17.16009956699562	1.9519613257457518	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221015	611.3935777687068	25.587077100391383	636.9806548690982	852.6714609295587	382.5405591439159	209.24176211171672	0	0	17.608311122849983	2.002945390224186	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221020	457.989370983104	19.167046846111365	477.15641782921534	638.7284398235967	286.55765521326066	156.74110180004962	0	0	13.190225786571261	1.500388183222481	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221025	781.2498299197221	32.69563233846375	813.9454622581858	1089.5590958932617	488.8172817569893	267.3729280220264	0	0	22.500220103889035	2.5594000368173777	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221030	625.177723885674	26.1639493841093	651.3416732697833	871.8953265941525	391.16510993188786	213.95921274841726	0	0	18.005298500892422	2.048102704476513	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221035	325.0390584355816	13.603020625735347	338.64207906131696	453.31115486509634	203.37247180669277	111.24052952993813	0	0	9.361218495129702	1.0648386038210036	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221040	626.0670236351558	26.20116695080078	652.2681905859566	873.1355759918682	391.7215325633699	214.26356440239795	0	0	18.030910589798385	2.051016079589566	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221045	342.8250534252167	14.347371959564915	357.17242538478166	478.1161428194108	214.50092443633397	117.32756260955172	0	0	9.873460273248973	1.1231061060820708	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221050	410.4118343858301	17.175907028117273	427.58774141394736	572.3750970458057	256.7890444289705	140.4582883120833	0	0	11.819979030102209	1.3445226146741263	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221055	635.4046710047143	26.5919514010613	661.9966224057755	886.1581946678832	397.56397019393154	217.45925676919506	0	0	18.299837523311	2.0816065182766263	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221060	881.2960517364196	36.88260859125507	918.1786603276746	1229.0871531362802	551.414827798721	301.6124890948528	0	0	25.38158010580994	2.887154737035881	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221065	486.891612841261	20.37661776358441	507.2682306048454	679.0365452493577	304.6413907364276	166.63253055442166	0	0	14.022618676015078	1.595072874396715	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221070	414.8583331332389	17.36199486157466	432.22032799481354	578.5763440343842	259.57115758638076	141.9800465819867	0	0	11.948039474632026	1.3590894902393929	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221075	317.9246604397275	13.30528009220352	331.22994053193105	443.3891596833705	198.92109075483629	108.80571629809269	0	0	9.156321783881992	1.0415316029165766	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221080	395.2937386446403	16.54320839436214	411.83694703900244	551.2908572846384	247.32985969377546	135.28431019441177	0	0	11.384573518700828	1.2949952377522191	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221085	209.87474087769428	8.783345739188897	218.65808661688317	292.6988578609104	131.31574102976606	71.82699033944021	0	0	6.044452981807414	0.6875565266805933	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221090	503.78830808141447	21.083751530722502	524.8720596121369	702.6012838059564	315.21342073458675	172.4152119800546	0	0	14.50924836522839	1.6504270015447293	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221095	611.3935777687068	25.587077100391383	636.9806548690982	852.6714609295587	382.5405591439159	209.24176211171672	0	0	17.608311122849983	2.002945390224186	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221100	598.0540815264806	25.02881360001921	623.0828951264997	834.0677199638229	374.19421967168506	204.67648730200654	0	0	17.22412978926053	1.9592447635283854	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221105	642.9637188753092	26.908300717938868	669.872019593248	896.7003145484668	402.29356256152903	220.04624582803083	0	0	18.517540279011694	2.10637020673758	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221110	413.0797336342754	17.287559728191706	430.3672933624671	576.0958452389527	258.45831232341664	141.37134327402532	0	0	11.8968152968201	1.3532627400132862	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221115	587.8271344074403	24.600811583067205	612.4279459905075	819.8048518900921	367.7953594096413	201.17644328122873	0	0	16.929590766841947	1.9257409497282716	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221120	652.3013662448675	27.29908516819939	679.6004514130669	909.722933224482	408.13600019209065	223.24193819482795	0	0	18.78646721252431	2.13696064542464	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221125	547.3639958060204	22.90741229860494	570.2714081046254	763.3735042940267	342.4781296772076	187.32844302510784	0	0	15.764240721620604	1.7931823820843438	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221130	824.8255176443281	34.5192931063462	859.3448107506744	1150.331316381332	516.0819906996102	282.28615906707967	0	0	23.755212460281253	2.7021554173569924	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221135	584.2699354095133	24.451941316301298	608.7218767258146	814.8438542992293	365.5696688837131	199.95903666530603	0	0	16.827142411218095	1.9140874492760585	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221140	1488.6877806324585	62.3022066415348	1550.9899872739934	2076.177491776118	931.4514851009676	509.48466876365643	0	0	42.87463682858309	4.8769899392513265	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221145	925.7610392105074	38.743486925829	964.5045261363365	1291.0996230220665	579.235959372824	316.83007179388676	0	0	26.662184551108126	3.032823492688549	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221150	330.3748569324721	13.826326025884216	344.2011829583563	460.7526512513906	206.7110075955851	113.06663945382219	0	0	9.514891028565483	1.0823188544993236	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221155	244.55743110748273	10.234830840156555	254.79226194763928	341.0685843718235	153.01622365756637	83.69670484468669	0	0	7.043324449139994	0.8011781560896744	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221160	425.52993012701995	17.808605661872406	443.3385357888924	593.4593368069729	266.2482291641655	145.63226642975485	0	0	12.25538454150359	1.3940499915960334	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-3221165	612.2828775181886	25.62429466708286	637.9071721852714	853.9117103272744	383.096981775398	209.54611376569738	0	0	17.63392321175595	2.005858765337239	0	0	0	0	0	0	0	0	0	0	0	0	0	0
