entity_id	valid	rejected	polled	electors	UPFA	UNP	ITAK	JHU	SLMC	UPF	EPDP	JSP	USP	CDUA	NLF	DPLF	IP1D	UMPA	ULF	IP7D	NPP	SMBP	IP9D	IP6D	S	IP5D	SLPF	IP8D	IP3D	IP2D	RJP	IP4D	SLNF	TLP	SLMK	SEP	DUNF	IP4-ED	IP3-ED	IP1-ED	IP2-ED	;P7D	;P4D 
LK-5110070	1053.7848645381716	57.49568606651906	1111.2805506046907	1289.6481877779079	40.28568785499756	20.306606886258933	647.652726812993	0.044662625116405286	331.1584776964397	0	8.456123688706066	0.104212791938279	0.2233131255820264	0	0.6103892099242055	0.6550518350406108	0.7741521686843582	0.5657265848078002	0	0.19353804217108955	0	0	0	0.07443770852734213	0	0.029775083410936855	1.1165656279101321	0.4466262511640528	0.07443770852734213	0.29775083410936853	0.05955016682187371	0.17865050046562114	0.4764013345749897	0	0	0	0	0	0	0	0	0	0
LK-5110075	894.014665523685	48.77844451707997	942.793110040765	1094.1174351984903	34.1777500940493	17.227808990496396	549.4584857137571	0.037891075492294125	280.9496944168635	0	7.174043626541021	0.08841250948201962	0.18945537746147062	0	0.5178446983946864	0.5557357738869805	0.6567786418664315	0.47995362290239224	0	0.16419466046660788	0	0	0	0.06315179248715688	0	0.02526071699486275	0.9472768873073532	0.37891075492294124	0.06315179248715688	0.25260716994862753	0.0505214339897255	0.1515643019691765	0.404171471917804	0	0	0	0	0	0	0	0	0	0
LK-5110080	872.6246662020734	47.611382123849054	920.2360483259224	1067.9398207821203	33.36002072168191	16.815620201172994	536.3122621786135	0.03698450190873826	274.2277534859913	0	7.002399028054444	0.08629717112038927	0.1849225095436913	0	0.5054548594194229	0.5424393613281612	0.6410646997514632	0.4684703575106846	0	0.1602661749378658	0	0	0	0.061640836514563764	0	0.024656334605825506	0.9246125477184565	0.3698450190873826	0.061640836514563764	0.24656334605825506	0.04931266921165101	0.14793800763495304	0.3945013536932081	0	0	0	0	0	0	0	0	0	0
LK-5110085	646.5018162307508	35.27386539540793	681.7756816261588	791.2050398090646	24.715453070940928	12.458195856897053	397.3378990928097	0.0274007240254334	203.1672350739135	0	5.187870415482057	0.06393502272601126	0.137003620127167	0	0.37447656168092314	0.4018772857063565	0.4749458831075123	0.3470758376554897	0	0.11873647077687807	0	0	0	0.04566787337572233	0	0.018267149350288933	0.685018100635835	0.274007240254334	0.04566787337572233	0.18267149350288933	0.036534298700577866	0.1096028961017336	0.29227438960462293	0	0	0	0	0	0	0	0	0	0
LK-5110090	500.2640657666714	27.29496944168635	527.5590352083577	612.2356351257177	19.124854300674073	9.640170460502379	307.46065655662386	0.021202720954184115	157.21110830162382	0	4.014381833992193	0.04947301555976294	0.10601360477092057	0	0.2897705197071829	0.31097324066136706	0.3675138298725247	0.2685677987529988	0	0.09187845746813117	0	0	0	0.03533786825697353	0	0.01413514730278941	0.5300680238546029	0.21202720954184115	0.03533786825697353	0.1413514730278941	0.02827029460557882	0.08481088381673646	0.22616235684463057	0	0	0	0	0	0	0	0	0	0
LK-5112	32932.662715341714	1772.762925413564	34705.42564075528	41858.390474527965	3740.6764540404206	871.2104096970331	19191.97900597431	1.5972099708489118	8536.340131024645	0	297.4871646036824	5.055991700551473	8.783550915386964	0	18.505615180175106	106.23293975440401	18.779544311957594	50.93511715140224	0	5.060407397679667	0	0	0	4.257018740366335	0	2.7927256130411573	29.562735476371504	12.117511246300818	3.592434522747662	10.11639909823114	1.8637796074177466	5.59133882225324	10.125230492487532	0	0	0	0	0	0	0	0	0	0
LK-5112005	1194.7842478214482	65.18877082189839	1259.9730186433467	1462.2067481143888	45.6760263708071	23.02368808934992	734.3104860344498	0.05063861016719191	375.4684148530056	0	9.587576858321668	0.11815675705678111	0.25319305083595955	0	0.6920610056182894	0.7426996157854813	0.8777359095646597	0.6414223954510975	0	0.21943397739116494	0	0	0	0.08439768361198652	0	0.033759073444794604	1.2659652541797977	0.5063861016719191	0.08439768361198652	0.3375907344479461	0.06751814688958921	0.20255444066876763	0.5401451751167137	0	0	0	0	0	0	0	0	0	0
LK-5112010	424.3077416450302	23.150707065723502	447.4584487107537	519.2783920961585	16.22108061104293	8.176479657598875	260.7781484930527	0.017983459657475533	133.3413588736286	0	3.4048683618153675	0.04196140586744291	0.08991729828737766	0	0.24577394865216562	0.2637574083096411	0.3117133007295759	0.22779048899469007	0	0.07792832518239398	0	0	0	0.02997243276245922	0	0.011988973104983688	0.44958649143688834	0.1798345965747553	0.02997243276245922	0.11988973104983688	0.023977946209967377	0.07193383862990213	0.19182356967973901	0	0	0	0	0	0	0	0	0	0
LK-5112015	777.0244651524216	42.39532775410271	819.4197929065243	950.9419114518129	29.70527107783582	14.973388673380658	477.55669168480847	0.0329326730352947	244.18479299903177	0	6.2352527613491295	0.07684290374902097	0.1646633651764735	0	0.45007986481569423	0.48301253785098897	0.5708329992784414	0.41714719178039955	0	0.14270824981961036	0	0	0	0.054887788392157834	0	0.021955115356863134	0.8233168258823675	0.329326730352947	0.054887788392157834	0.21955115356863134	0.04391023071372627	0.1317306921411788	0.35128184570981014	0	0	0	0	0	0	0	0	0	0
LK-5112020	1205.260982183054	65.76039321858292	1271.021375401637	1475.0284368081211	46.07654687972174	23.2255764759573	740.749452663908	0.05108264620811723	378.7607940844532	0	9.671647682070196	0.11919284115227353	0.25541323104058616	0	0.6981294981776022	0.7492121443857194	0.885432534274032	0.647046851969485	0	0.221358133568508	0	0	0	0.08513774368019539	0	0.034055097472078154	1.2770661552029308	0.5108264620811723	0.08513774368019539	0.34055097472078155	0.06811019494415631	0.2043305848324689	0.5448815595532505	0	0	0	0	0	0	0	0	0	0
LK-5112025	876.1169109892753	47.8019229227439	923.9188339120192	1072.2137170133642	33.49352755798679	16.88291633004212	538.4585843884329	0.03713251392238003	275.32521322980716	0	7.03042263597062	0.08664253248555341	0.18566256961190017	0	0.5074776902725271	0.5446102041949071	0.6436302413212539	0.4703451763501471	0	0.16090756033031348	0	0	0	0.061887523203966725	0	0.02475500928158669	0.9283128480595009	0.37132513922380034	0.061887523203966725	0.2475500928158669	0.04951001856317338	0.14853005568952013	0.39608014850538703	0	0	0	0	0	0	0	0	0	0
LK-5112030	1350.1891408519325	73.66783637271892	1423.8569772246515	1652.3951304047512	51.61708058637426	26.01836582402605	829.8218243714115	0.05722514477425084	424.3053734528119	0	10.834627410591493	0.1335253378065853	0.28612572387125423	0	0.7820769785814282	0.839302123355679	0.991902509420348	0.7248518338071773	0	0.247975627355087	0	0	0	0.09537524129041808	0	0.03815009651616723	1.4306286193562712	0.5722514477425085	0.09537524129041808	0.3815009651616723	0.07630019303233446	0.22890057909700337	0.6104015442586757	0	0	0	0	0	0	0	0	0	0
LK-5112035	1077.7940474501847	58.805654058921114	1136.599701509106	1319.031224367711	41.20354735459362	20.76926777223418	662.408692005501	0.045680207710192475	338.7035134351738	0	8.648785993129776	0.10658715132378245	0.2284010385509624	0	0.6242961720392972	0.6699763797494896	0.7917902669766695	0.5786159643291047	0	0.19794756674416739	0	0	0	0.07613367951698746	0	0.030453471806794984	1.1420051927548118	0.4568020771019248	0.07613367951698746	0.30453471806794985	0.06090694361358997	0.1827208308407699	0.48725554890871975	0	0	0	0	0	0	0	0	0	0
LK-5112040	814.566096614842	44.44364134222228	859.0097379570642	996.886295937687	31.140469568113282	15.696822058723768	500.6296554403666	0.03452380218194377	255.9824852450524	0	6.53650654644802	0.08055553842453546	0.17261901090971885	0	0.47182529648656485	0.5063490986685086	0.5984125711536921	0.43730149430462106	0	0.14960314278842302	0	0	0	0.057539670303239615	0	0.023015868121295847	0.8630950545485943	0.3452380218194377	0.057539670303239615	0.23015868121295846	0.04603173624259169	0.1380952087277751	0.36825388994073355	0	0	0	0	0	0	0	0	0	0
LK-5112045	610.0212599366199	32.23898163296423	642.2602415695842	813.9881646563341	130.9622150884148	22.017287349122036	329.4464174596045	0.034591182009618276	113.06704359543895	0	6.335951504761748	0.1383647280384731	0.20754709205770966	0	0.32861622909137367	4.099055068139766	0.2133122890593127	1.7699154794921352	0	0.06918236401923655	0	0	0	0.12683433403526703	0	0.09800834902725179	0.4150941841154193	0.17872110704969443	0.09800834902725179	0.20754709205770966	0.034591182009618276	0.10377354602885483	0.06918236401923655	0	0	0	0	0	0	0	0	0	0
LK-5112050	1152.8922167780008	60.929140412835906	1213.8213571908368	1538.3736292718709	247.50828927360166	41.61094192357302	622.6278254204391	0.06537461417686256	213.68782220610476	0	11.974450163395327	0.26149845670745026	0.39224768506117536	0	0.6210588346801944	7.746891779958214	0.4031434540906525	3.345001092049468	0	0.13074922835372513	0	0	0	0.23970691864849608	0	0.1852280735011106	0.7844953701223507	0.3377688399137899	0.1852280735011106	0.39224768506117536	0.06537461417686256	0.19612384253058768	0.13074922835372513	0	0	0	0	0	0	0	0	0	0
LK-5112055	599.7930422019253	32.725382210189395	632.5184244121148	734.0416777161746	22.92979913536315	11.558110133272484	368.6308395364757	0.02542106334297467	188.48871100037618	0	4.813054659603204	0.0593158144669409	0.12710531671487335	0	0.3474211990206538	0.3728422623636285	0.44063176461156095	0.32200013567767916	0	0.11015794115289024	0	0	0	0.042368438904957784	0	0.016947375561983113	0.6355265835743668	0.2542106334297467	0.042368438904957784	0.16947375561983113	0.03389475112396623	0.10168425337189868	0.2711580089917298	0	0	0	0	0	0	0	0	0	0
LK-5112060	579.7126346755146	31.629772616544045	611.3424072920586	709.4667743865211	22.162134826610096	11.171157392275008	356.2894868300144	0.024569994264534475	182.17831747343493	0	4.6519189140851935	0.05732998661724711	0.12284997132267236	0	0.33578992161530447	0.36035991587983895	0.4258799005852642	0.31121992735077	0	0.10646997514631605	0	0	0	0.04094999044089079	0	0.016379996176356316	0.6142498566133618	0.24569994264534473	0.04094999044089079	0.16379996176356315	0.03275999235271263	0.0982799770581379	0.26207993882170105	0	0	0	0	0	0	0	0	0	0
LK-5112065	1724.2958636809353	94.07951945432904	1818.3753831352644	2110.2362641767754	65.91900042553453	33.22746362913123	1059.7465910983108	0.07308093173562587	541.8707485090873	0	13.836656408611832	0.1705221740497937	0.3654046586781294	0	0.9987727337202202	1.0718536654558461	1.2667361500841818	0.9256918019845943	0	0.31668403752104546	0	0	0	0.12180155289270979	0	0.048720621157083914	1.8270232933906467	0.7308093173562588	0.12180155289270979	0.48720621157083915	0.09744124231416783	0.29232372694250347	0.7795299385133426	0	0	0	0	0	0	0	0	0	0
LK-5112070	1441.8605665159823	78.66953234370857	1520.5300988596907	1764.5849064749088	55.12163503937737	27.78488920684062	886.1627823791698	0.06111046013234741	453.11369172797856	0	11.570247118391109	0.14259107364214396	0.30555230066173705	0	0.8351762884754146	0.896286748607762	1.0592479756273552	0.7740658283430671	0	0.2648119939068388	0	0	0	0.10185076688724568	0	0.04074030675489827	1.5277615033086853	0.6111046013234741	0.10185076688724568	0.4074030675489827	0.08148061350979655	0.24444184052938964	0.6518449080783724	0	0	0	0	0	0	0	0	0	0
LK-5112075	578.839573478714	31.58213741682033	610.4217108955344	708.39830032871	22.128758117533874	11.154333360057725	355.75290627755953	0.02453299126112403	181.90395253748096	0	4.644913012106149	0.057243646275956066	0.12266495630562013	0	0.3352842139020284	0.3598172051631524	0.42523851519281647	0.3107512226409043	0	0.10630962879820412	0	0	0	0.040888318768540044	0	0.01635532750741602	0.6133247815281007	0.24532991261124026	0.040888318768540044	0.16355327507416018	0.03271065501483204	0.09813196504449612	0.2616852401186563	0	0	0	0	0	0	0	0	0	0
LK-5112080	105.64040481285731	5.76385916656902	111.40426397942633	129.2853609951341	4.038581798222623	2.035707898291078	64.92624684703576	0.004477363412663662	33.198157250430164	0	0.8477141394643198	0.01044718129621521	0.022386817063318305	0	0.06119063330640337	0.06566799671906703	0.07760763248617013	0.05671326989373971	0	0.019401908121542532	0	0	0	0.007462272354439435	0	0.002984908941775774	0.11193408531659153	0.04477363412663661	0.007462272354439435	0.02984908941775774	0.005969817883551548	0.017909453650654647	0.04775854306841239	0	0	0	0	0	0	0	0	0	0
LK-5112085	483.23937242906214	26.366083047073985	509.6054554761361	591.4003909984027	18.47400847368778	9.312101832265386	296.9973357837544	0.020481162387680465	151.86099205052142	0	3.8777667454008347	0.04778937890458775	0.10240581193840233	0	0.2799092192982997	0.30039038168598015	0.3550068147197947	0.2594280569106192	0	0.08875170367994868	0	0	0	0.03413527064613411	0	0.013654108258453644	0.5120290596920116	0.20481162387680465	0.03413527064613411	0.13654108258453643	0.027308216516907288	0.08192464955072186	0.2184657321352583	0	0	0	0	0	0	0	0	0	0
LK-5112090	350.97060111379045	19.149350288931785	370.1199514027222	429.52657124003235	13.41743704864045	6.763260951347218	215.70538208684607	0.01487520737099828	110.29470425349525	0	2.8163725955756744	0.03470881719899599	0.0743760368549914	0	0.2032945007369765	0.21816970810797479	0.2578369277639702	0.1884192933659782	0	0.06445923194099255	0	0	0	0.024792012284997132	0	0.009916804913998854	0.371880184274957	0.1487520737099828	0.024792012284997132	0.09916804913998853	0.019833609827997707	0.05950082948399312	0.15866887862398166	0	0	0	0	0	0	0	0	0	0
LK-5112095	751.2691598468075	40.99008936225324	792.2592492090607	919.4219267463875	28.720658160087325	14.477079722970847	461.7275653873906	0.03184108443468661	236.09102738838968	0	6.028578652967332	0.07429586368093544	0.15920542217343306	0	0.4351614872740504	0.467002571708737	0.5519121302012346	0.40332040283936377	0	0.13797803255030866	0	0	0	0.053068474057811024	0	0.02122738962312441	0.7960271108671654	0.3184108443468661	0.053068474057811024	0.2122738962312441	0.04245477924624882	0.12736433773874645	0.33963823396999054	0	0	0	0	0	0	0	0	0	0
LK-5112100	737.7367112964002	40.25174376653572	777.9884550629359	902.8605788503168	28.20331916940592	14.216307223602984	453.4105668243406	0.03126753788182474	231.8383708811032	0	5.919987172292151	0.0729575883909244	0.1563376894091237	0	0.42732301771827147	0.4585905556000962	0.5419706566182956	0.39605547983644673	0	0.1354926641545739	0	0	0	0.05211256313637457	0	0.02084502525454983	0.7816884470456186	0.3126753788182474	0.05211256313637457	0.2084502525454983	0.04169005050909966	0.12507015152729897	0.33352040407279726	0	0	0	0	0	0	0	0	0	0
LK-5112105	1216.1742471430598	66.3558332151293	1282.530080358189	1488.3843625307586	46.49375574317449	23.43587687867332	747.4567095695934	0.051545183750747764	382.1903557838778	0	9.759221456808245	0.12027209541841145	0.25772591875373885	0	0.7044508445935528	0.7559960283443006	0.893449851679628	0.6529056608428051	0	0.223362462919907	0	0	0	0.08590863958457962	0	0.034363455833831845	1.2886295937686942	0.5154518375074777	0.08590863958457962	0.34363455833831846	0.06872691166766369	0.20618073500299106	0.5498152933413095	0	0	0	0	0	0	0	0	0	0
LK-5112110	999.8418506323584	52.84058962429377	1052.6824402566522	1334.149293464599	214.65072137078994	36.08694774234226	539.9718622122037	0.05669591161404911	185.32003642912187	0	10.384801143973329	0.22678364645619645	0.3401754696842947	0	0.5386111603334666	6.718465526264819	0.3496247882866362	2.900940810918846	0	0.11339182322809822	0	0	0	0.2078850092515134	0	0.16063841623980582	0.6803509393685894	0.2929288766725871	0.16063841623980582	0.3401754696842947	0.05669591161404911	0.17008773484214734	0.11339182322809822	0	0	0	0	0	0	0	0	0	0
LK-5112115	1671.4756612745068	91.19758987104454	1762.6732511455514	2045.5935836792087	63.89970952642323	32.2096096799857	1027.283467674793	0.07084225002929405	525.2716698838723	0	13.412799338879672	0.16529858340168613	0.35421125014647026	0	0.9681774170670187	1.0390196670963128	1.2279323338410968	0.8973351670377246	0	0.3069830834602742	0	0	0	0.11807041671549008	0	0.04722816668619603	1.7710562507323513	0.7084225002929405	0.11807041671549008	0.4722816668619603	0.09445633337239207	0.2833690001171762	0.7556506669791365	0	0	0	0	0	0	0	0	0	0
LK-5112120	2316.685456785748	122.43438843169335	2439.1198452174417	3091.2931514075076	497.3568611613637	83.61533072615109	1251.1428277075615	0.13136736956190273	429.39614197467273	0	24.06212319142185	0.5254694782476109	0.7882042173714163	0	1.247990010838076	15.567033293085473	0.8100987789650669	6.7216304092506896	0	0.26273473912380546	0	0	0	0.48168035506031004	0	0.3722075470920577	1.5764084347428327	0.6787314094031641	0.3722075470920577	0.7882042173714163	0.13136736956190273	0.39410210868570816	0.26273473912380546	0	0	0	0	0	0	0	0	0	0
LK-5112125	549.4115707792288	29.035823343484587	578.4473941227134	733.1130003337963	117.9502437536831	19.829722701854013	296.7137140808446	0.031154316892150844	101.83307714814373	0	5.7064323774122965	0.12461726756860338	0.18692590135290507	0	0.29596601047543303	3.691786551719875	0.19211828750159687	1.594062547648385	0	0.06230863378430169	0	0	0	0.11423249527121976	0	0.08827056452776072	0.37385180270581014	0.16096397060944603	0.08827056452776072	0.18692590135290507	0.031154316892150844	0.09346295067645254	0.06230863378430169	0	0	0	0	0	0	0	0	0	0
LK-5112130	678.4796858194286	35.85693739877938	714.3366232182079	905.3363718407834	145.65918990534198	24.488133749273686	366.4178881823764	0.03847310879697358	125.75576828770765	0	7.046991094645661	0.15389243518789433	0.23083865278184149	0	0.365494533571249	4.559063392441369	0.23725083758133708	1.9685407334451483	0	0.07694621759394717	0	0	0	0.14106806558890314	0	0.10900714159142515	0.46167730556368297	0.1987777287843635	0.10900714159142515	0.23083865278184149	0.03847310879697358	0.11541932639092074	0.07694621759394717	0	0	0	0	0	0	0	0	0	0
LK-5112135	1274.9836769511626	67.38154560027692	1342.3652225514395	1701.2876293460477	273.7194545521979	46.017546968429464	688.5642063272934	0.07229779570845163	236.31739490569225	0	13.242546247264725	0.2891911828338065	0.43378677425070983	0	0.6868290592302906	8.567288791451519	0.44583640686878506	3.6992372137491087	0	0.14459559141690326	0	0	0	0.265091917597656	0	0.20484375450727962	0.8675735485014197	0.37353861116033343	0.20484375450727962	0.43378677425070983	0.07229779570845163	0.21689338712535491	0.14459559141690326	0	0	0	0	0	0	0	0	0	0
LK-5112140	851.5879347078046	45.005526182401105	896.5934608902057	1136.3251505173841	182.82287781820878	30.736070187873718	459.9062568253092	0.048289191182833806	157.84126957962278	0	8.844970184989059	0.19315676473133522	0.2897351470970028	0	0.45874731623692117	5.722269155165806	0.29778334562747516	2.4707969488549963	0	0.09657838236566761	0	0	0	0.17706036767039063	0	0.13681937501802913	0.5794702941940056	0.24949415444464132	0.13681937501802913	0.2897351470970028	0.048289191182833806	0.1448675735485014	0.09657838236566761	0	0	0	0	0	0	0	0	0	0
LK-5112145	691.9969546243144	36.57131083024606	728.5682654545604	923.3732789918529	148.56114034690086	24.976007879239933	373.71798749706386	0.0392396038951138	128.26118526516197	0	7.187387446788344	0.1569584155804552	0.2354376233706828	0	0.3727762370035811	4.649893061570985	0.24197755735320176	2.007759732633323	0	0.0784792077902276	0	0	0	0.14387854761541727	0	0.11117887770282243	0.4708752467413656	0.20273795345808798	0.11117887770282243	0.2354376233706828	0.0392396038951138	0.1177188116853414	0.0784792077902276	0	0	0	0	0	0	0	0	0	0
LK-5112150	907.5471140740924	49.516790112797494	957.0639041868899	1110.6787830945611	34.69508908473071	17.488581489864263	557.7754842768072	0.038464622045156	285.20235092415004	0	7.282635107216203	0.08975078477203066	0.19232311022578	0	0.5256831679504653	0.5641477899956213	0.6667201154493707	0.48721854590530933	0	0.16668002886234268	0	0	0	0.06410770340859334	0	0.025643081363437334	0.9616155511289001	0.38464622045156	0.06410770340859334	0.25643081363437337	0.05128616272687467	0.153858488180624	0.41028930181499734	0	0	0	0	0	0	0	0	0	0
LK-5112155	757.403094002794	40.02795646637518	797.4310504691691	1010.6486361744477	162.60283603186312	27.33668915327017	409.0410486971644	0.042948451144179375	140.38417063994098	0	7.866724634575522	0.1717938045767175	0.2576907068650762	0	0.40801028586970406	5.089391460585256	0.26484878205577284	2.1975290835438446	0	0.08589690228835875	0	0	0	0.1574776541953244	0	0.12168727824184156	0.5153814137301524	0.22190033091159345	0.12168727824184156	0.2576907068650762	0.042948451144179375	0.1288453534325381	0.08589690228835875	0	0	0	0	0	0	0	0	0	0
LK-5112160	1091.41044576223	57.679893514874536	1149.0903392771045	1456.3347935202319	234.30909532973712	39.39190152598459	589.4241478923445	0.06188829776274092	202.2922159538125	0	11.335873206875378	0.24755319105096368	0.37132978657644555	0	0.5879388287460388	7.3337632848848	0.38164450287023566	3.166617902193577	0	0.12377659552548184	0	0	0	0.22692375846338336	0	0.17535017699443262	0.7426595731528911	0.31975620510749475	0.17535017699443262	0.37132978657644555	0.06188829776274092	0.18566489328822278	0.12377659552548184	0	0	0	0	0	0	0	0	0	0
LK-5112165	699.409650420542	36.963064002340694	736.3727144228827	933.2644861392135	150.1525325245299	25.24355175696336	377.7212677664085	0.03965993991667456	129.63512360763693	0	7.264378994737557	0.15863975966669824	0.23795963950004737	0	0.37676942920840834	4.699702880125936	0.2445696294861598	2.0292669257365152	0	0.07931987983334912	0	0	0	0.1454197796944734	0	0.11236982976391126	0.47591927900009473	0.20490968956948524	0.11236982976391126	0.23795963950004737	0.03965993991667456	0.11897981975002368	0.07931987983334912	0	0	0	0	0	0	0	0	0	0
LK-5112170	563.3648805133045	29.77324107919213	593.1381215924965	751.7317431994164	120.94580549980837	20.333334706980462	304.2493004701994	0.03194553763861817	104.41931402809658	0	5.8513576441402275	0.12778215055447267	0.19167322583170898	0	0.30348260756687256	3.7855462101762525	0.19699748210481202	1.6345466758426295	0	0.06389107527723634	0	0	0	0.11713363800826661	0	0.09051235664275147	0.38334645166341796	0.16505194446619384	0.09051235664275147	0.19167322583170898	0.03194553763861817	0.09583661291585449	0.06389107527723634	0	0	0	0	0	0	0	0	0	0
LK-5112175	513.2201736564701	27.123146091493144	540.3433197479633	684.8206360260939	110.18050547467064	18.523479063557282	277.16828688345566	0.029102088081001225	95.125025240766	0	5.330532466836725	0.1164083523240049	0.17461252848600736	0	0.27646983676951165	3.4485974375986452	0.17946287649950757	1.4890568401445627	0	0.05820417616200245	0	0	0	0.1067076562970045	0	0.08245591622950348	0.3492250569720147	0.15036078841850634	0.08245591622950348	0.17461252848600736	0.029102088081001225	0.08730626424300368	0.05820417616200245	0	0	0	0	0	0	0	0	0	0
LK-5112180	272.0895398144752	14.379645846297128	286.4691856607723	363.06548587959435	58.413454049443054	9.820434099965796	146.9439345924183	0.015428804556112799	50.4316191590807	0	2.8260427011946607	0.061715218224451196	0.0925728273366768	0	0.14657364328307157	1.8283133398993665	0.09514429476269559	0.7894404997877715	0	0.030857609112225598	0	0	0	0.056572283372413594	0	0.04371494624231959	0.1851456546733536	0.07971549020658279	0.04371494624231959	0.0925728273366768	0.015428804556112799	0.0462864136683384	0.030857609112225598	0	0	0	0	0	0	0	0	0	0
LK-5112185	276.4499491063739	14.610088888705736	291.0600379950796	368.88384302510065	59.349567095107204	9.977812851567812	149.29880533909167	0.015676061039383838	51.23981818406597	0	2.8713318470471396	0.06270424415753535	0.09405636623630302	0	0.14892257987414645	1.8576132331669848	0.09666904307620033	0.802091789848473	0	0.031352122078767676	0	0	0	0.057478890477740734	0	0.044415506278254205	0.18811273247260604	0.08099298203681649	0.044415506278254205	0.09405636623630302	0.015676061039383838	0.04702818311815151	0.031352122078767676	0	0	0	0	0	0	0	0	0	0
LK-5112190	146.9457931369842	7.765930529170084	154.71172366615428	196.07863580356297	31.547009638881907	5.303663928987938	79.35914416289258	0.008332543486233995	27.23630714200352	0	1.5262442152285267	0.03333017394493598	0.04999526091740397	0	0.07915916311922296	0.9874064031187284	0.05138401816510964	0.42634847504563944	0	0.01666508697246799	0	0	0	0.03055265944952465	0	0.02360887321099632	0.09999052183480794	0.04305147467887564	0.02360887321099632	0.04999526091740397	0.008332543486233995	0.024997630458701986	0.01666508697246799	0	0	0	0	0	0	0	0	0	0
LK-5112195	617.8699966620375	32.65377910929973	650.5237757713372	824.4612075182455	132.64721857061028	22.300569102005664	333.68518480361655	0.03503624367950615	114.52180184041242	0	6.417471967296209	0.1401449747180246	0.2102174620770369	0	0.3328443149553084	4.151794876021478	0.21605683602362125	1.7926878016013978	0	0.0700724873590123	0	0	0	0.12846622682485587	0	0.09926935709193409	0.4204349241540738	0.1810205923441151	0.09926935709193409	0.2102174620770369	0.03503624367950615	0.10510873103851845	0.0700724873590123	0	0	0	0	0	0	0	0	0	0
LK-5115	10745.35661802582	567.8807894075322	11313.237407433355	14338.177513671222	2306.8633784301683	387.82845757284787	5803.107981027187	0.6093141517248201	1991.644857271195	0	111.60604212426286	2.4372566068992803	3.6558849103489206	0	5.78848444138579	72.20372697939118	3.7574372689697237	31.176574096586624	0	1.2186283034496401	0	0	0	2.2341518896576735	0	1.7263900965536565	7.311769820697841	3.1481231172449036	1.7263900965536565	3.6558849103489206	0.6093141517248201	1.8279424551744603	1.2186283034496401	0	0	0	0	0	0	0	0	0	0
LK-5115005	464.81963051639514	24.56522832075759	489.3848588371527	620.2368717109736	99.78965066779854	16.7765749207749	251.02922159538124	0.026357541116692695	86.15401606342952	0	4.827822947874212	0.10543016446677078	0.15814524670015617	0	0.2503966406085806	3.1233686223280843	0.16253817021960495	1.3486275204707763	0	0.05271508223338539	0	0	0	0.09664431742787322	0	0.0746796998306293	0.31629049340031234	0.13618062910291226	0.0746796998306293	0.15814524670015617	0.026357541116692695	0.07907262335007809	0.05271508223338539	0	0	0	0	0	0	0	0	0	0
LK-5115010	335.3154745470055	17.721069961221943	353.03654450822745	447.431664489436	71.98709321157325	12.102425998195027	181.08956041918216	0.019014023563542856	62.15050502136708	0	3.4827353160556	0.07605609425417142	0.11408414138125714	0	0.18063322385365713	2.2531617922798284	0.11725314530851427	0.9728842056679428	0	0.03802804712708571	0	0	0	0.06971808639965714	0	0.053873066763371426	0.22816828276251427	0.09823912174497143	0.053873066763371426	0.11408414138125714	0.019014023563542856	0.05704207069062857	0.03802804712708571	0	0	0	0	0	0	0	0	0	0
LK-5115015	1392.2786869032361	73.58046344106847	1465.8591503443047	1857.8014365601678	298.9008954805636	50.2510353865237	751.9102294128071	0.07894899510844257	258.05794867779593	0	14.460824270696397	0.3157959804337703	0.47369397065065544	0	0.7500154535302044	9.355455920350444	0.48685213650206255	4.0395569163819784	0	0.15789799021688514	0	0	0	0.2894796487309561	0	0.2236888194739206	0.9473879413013109	0.40790314139361994	0.2236888194739206	0.47369397065065544	0.07894899510844257	0.23684698532532772	0.15789799021688514	0	0	0	0	0	0	0	0	0	0
LK-5115020	1435.4467388930327	75.8618495609137	1511.3085884539464	1915.4031723006804	308.1684146326387	51.80908502738366	775.2234498048734	0.08139683429282585	266.0591190251501	0	14.909186814635936	0.3255873371713034	0.48838100575695514	0	0.7732699257818456	9.645524863699864	0.5019471448057594	4.164804687982923	0	0.1627936685856517	0	0	0	0.2984550590736948	0	0.23062436382967325	0.9767620115139103	0.42055031051293357	0.23062436382967325	0.48838100575695514	0.08139683429282585	0.24419050287847757	0.1627936685856517	0	0	0	0	0	0	0	0	0	0
LK-5115025	733.8568838265413	38.7835640373687	772.64044786391	979.2295075887135	157.54782558527668	26.486843894619287	396.32474666512815	0.04161326613451577	136.01989590502055	0	7.622163246972138	0.16645306453806308	0.24967959680709462	0	0.3953260282778998	4.931172036940119	0.2566151411628472	2.1292121172160567	0	0.08322653226903154	0	0	0	0.1525819758265578	0	0.11790425404779467	0.49935919361418923	0.21500187502833146	0.11790425404779467	0.24967959680709462	0.04161326613451577	0.12483979840354731	0.08322653226903154	0	0	0	0	0	0	0	0	0	0
