entity_id	valid	rejected	polled	electors	NPP	SJB	IND16	SLPP	IND9	SLCP	IND4	IND13	IND12	JPF	IND11	IND5	APP	DUNF	NSSP	SBP	IND1	SPF	RJA	IND10	IND2	USP	JSP	DUA	IND14	SLSP	AJP	SEP	NIF	IND15	NDF	IND6	UNFF	IND7	ELPP	IND8	NSU	SLLP 
LK-5251020	350.8529634134315	5.621934096277477	356.47489750970897	488.0095704564985	49.34019263009105	193.8897659981122	82.71103138339586	3.818104974477217	13.124223398310377	0.21044673087669702	1.650776953889935	0.47828802471976595	0.5220172155512874	0.5165510666973472	0.568479480809779	0.20224750759578675	0.40722808961854357	0.11752220035971392	0.40176194076460336	0.10385682822486346	0.22684517743851756	0.0929245305169831	0.14485294462941484	0.3689650476409623	0.17218368889911573	0.23504440071942784	0.06832686067425228	0.16125139119123538	0.15851831676426528	0.11478912593274382	0.09565760494395319	0.11205605150577373	0.1257214236406242	0.23504440071942784	0.13392064692153446	0.08199223280910273	0.0628607118203121	0.04372919083152146	0.03279689312364109	0.035529967550611184	0.05192841411243173	0.035529967550611184
LK-5251025	468.4067913612308	7.505571808947766	475.91236317017854	651.5179316919234	65.87170047007002	258.8528319253148	110.42349035205943	5.097366950461852	17.521514743105094	0.28095723349002333	2.2038723250386245	0.6385391670227804	0.6969198908648632	0.6896223003846028	0.758949409947076	0.27001084776963286	0.5436704907793959	0.15689819532559746	0.5363729002991355	0.13865421912494658	0.3028500049308044	0.1240590381644259	0.1933861477268992	0.4925873574175734	0.22987410012820092	0.3137963906511949	0.09121988100325433	0.21527891916768022	0.21163012392755007	0.15324940008546728	0.12770783340455608	0.1496006048453371	0.16784458104598798	0.3137963906511949	0.17879096676637848	0.1094638572039052	0.08392229052299399	0.058380723842082774	0.043785542881562084	0.04743433812169225	0.06932710956247329	0.04743433812169225
LK-5251030	411.1369777456363	6.587902154057113	417.72487989969335	571.8600121156908	57.8178889582854	227.20415878129302	96.92254880322334	4.47413675703344	15.379244600769207	0.24660596298609513	1.934415605761058	0.5604680976956707	0.611710895199275	0.6053055455113244	0.6661563675468544	0.23699793845416936	0.47719855175231396	0.13771501829093624	0.4707932020643635	0.12170164407105995	0.2658220120499467	0.10889094469515889	0.16974176673068886	0.43236110393666033	0.20176851517044148	0.2754300365818725	0.08006687109938154	0.18895781579454043	0.18575514095056517	0.13451234344696097	0.11209361953913416	0.13130966860298574	0.14732304282286204	0.2754300365818725	0.15693106735478782	0.09608024531925785	0.07366152141143102	0.051242797503604186	0.03843209812770314	0.0416347729716784	0.060850822035529974	0.0416347729716784
LK-5251035	254.39854048190392	4.0763852038300605	258.474925685734	353.848863801791	35.77587850498011	140.58673754502294	59.97260351167191	2.7684541223872605	9.516189474376253	0.15259195950166002	1.1969551108961385	0.3467999079583182	0.3785073281145073	0.3745439005949837	0.41219646203045823	0.14664681822237458	0.29527535020451096	0.0852136916697582	0.29131192268498735	0.0753051228709491	0.16448224206023093	0.06737826783190183	0.10503082926737638	0.2675313575678455	0.12484796686499457	0.1704273833395164	0.04954284399404546	0.11692111182594729	0.11493939806618547	0.08323197790999638	0.06935998159166365	0.08125026415023456	0.09115883294904366	0.1704273833395164	0.0971039742283291	0.059451412792854555	0.04557941647452183	0.031707420156189096	0.02378056511714182	0.02576227887690364	0.03765256143547455	0.02576227887690364
LK-5251040	461.7755497846882	7.399315322592007	469.1748651072802	642.2943831094123	64.93915387396864	255.18824871916487	108.86022343587841	5.025203454380668	17.27346241083462	0.27697971795798954	2.172672073332801	0.6294993589954307	0.6870535861035845	0.6798593077150653	0.7482049524059977	0.26618830037521074	0.5359737399446811	0.154676985353163	0.5287794615561618	0.13669128938186498	0.2985625531235472	0.12230273260482656	0.19064837729575904	0.4856137912250466	0.22661976923835508	0.309353970706326	0.08992847985649012	0.21223121246131668	0.20863407326705707	0.15107984615890338	0.12589987179908615	0.1474827069646438	0.1654684029359418	0.309353970706326	0.17625982051872063	0.10791417582778813	0.0827342014679709	0.05755422710815367	0.043165670331115256	0.04676280952537486	0.06834564469093249	0.04676280952537486
LK-5251045	464.1869103579764	7.437954044903192	471.62486440287955	645.6484007757799	65.2782617270964	256.5208244304921	109.4286841326715	5.0514447256829165	17.363663258932974	0.27842608724236545	2.184017619407646	0.6327865619144669	0.690641333289504	0.6834094868676244	0.7521120278754807	0.26757831760954603	0.5387725584300319	0.15548469807041188	0.5315407120081522	0.13740508201571283	0.30012162650800434	0.12294138917195359	0.19164393017981	0.4881496334768745	0.2278031622892081	0.31096939614082375	0.09039808027349529	0.21333946944544888	0.20972354623450906	0.15186877485947206	0.1265573123828934	0.14825285164853227	0.16633246770323132	0.31096939614082375	0.17718023733605076	0.10847769632819433	0.08316623385161566	0.05785477137503698	0.04339107853127774	0.047007001742217544	0.06870254100785642	0.047007001742217544
LK-5251050	401.49153545248345	6.433347264812371	407.9248827172958	558.44394145022	56.461457545774294	221.87385593598407	94.64870601605094	4.369171671824445	15.018441208375792	0.24082048584859142	1.8890334214616782	0.547319286019526	0.5973599064555969	0.5911048289010881	0.6505280656689223	0.23143786951682813	0.46600327781091067	0.13448416742194066	0.4597482002564018	0.11884647353566849	0.25958571851211804	0.10633631842665076	0.16575955519448501	0.4222177349293486	0.19703494296702934	0.26896833484388133	0.07818846943136085	0.1845247878580116	0.18139724908075716	0.13135662864468622	0.1094638572039052	0.12822908986743178	0.14386678375370396	0.26896833484388133	0.15324940008546728	0.09382616331763302	0.07193339187685198	0.050040620436070944	0.03753046532705321	0.04065800410430764	0.059423236767834245	0.04065800410430764
LK-5251055	781.8836658886953	12.52860570940187	794.4122715980972	1087.5402283197227	109.95572137668059	432.08767439785487	184.32338093516228	8.508732219754211	29.247624995890995	0.4689852404588935	3.6787933147684635	1.0658755464974852	1.163327025034398	1.151145590217284	1.2668692209798682	0.4507130882332223	0.9075168938750018	0.26190084856795354	0.8953354590578876	0.23144726152516823	0.5055295449102358	0.20708439189094	0.3228080226535241	0.8222468501552029	0.3837151967390947	0.5238016971359071	0.15226793521392645	0.3593523271048665	0.3532616096963094	0.25581013115939644	0.21317510929949707	0.2497194137508394	0.2801730007936247	0.5238016971359071	0.29844515301929586	0.18272152225671176	0.14008650039681236	0.09745147853691294	0.0730886089026847	0.07917932631124176	0.11572363076258411	0.07917932631124176
LK-5251060	728.8337332763551	11.678553818555791	740.5122870949109	1013.7518396596337	102.49534860786956	402.7710087486558	171.8172456057141	7.931424251104735	27.26320633772723	0.4371651162026232	3.4291913011218753	0.9935570822786891	1.0843965869441692	1.0730416488609842	1.180913560651242	0.42013270907784567	0.8459428871972838	0.24413116878847788	0.8345879491140988	0.21574382358051533	0.47122993045217826	0.1930339474141453	0.300905859204403	0.7664583206149888	0.3576805496203281	0.48826233757695575	0.14193672603981272	0.33497067345395803	0.32929320441236554	0.23845369974688538	0.1987114164557378	0.23277623070529288	0.2611635759132554	0.48826233757695575	0.27819598303803295	0.17032407124777527	0.1305817879566277	0.09083950466548014	0.06812962849911011	0.07380709754070262	0.10787191179025767	0.07380709754070262
LK-53	224998.0000000001	5503.999999999999	230501.99999999994	300961.00000000006	44406.00000000001	116050.99999999994	36866.00000000002	2053.9999999999995	18092.99999999999	835.0000000000002	1708.0000000000002	446.9999999999998	363.9999999999999	453.0000000000003	337.00000000000006	140.0	269.0	110.0	264.0	108.00000000000003	182.00000000000009	330.9999999999999	125.00000000000001	267.0000000000001	107.99999999999997	254.00000000000017	67.00000000000004	141.99999999999991	138.0	164.00000000000006	73.00000000000004	58.00000000000001	72.00000000000001	67.99999999999999	100.99999999999994	69.00000000000004	44.99999999999999	43.00000000000001	31.0	63.99999999999999	51.999999999999986	39.0
LK-5303	7352.265674200041	150.68603453090543	7502.951708730947	9184.067809993356	2599.9919883677258	3035.11650569577	984.3219096958084	146.7958863349671	275.9716896648018	63.61536461593275	47.59710733853961	24.14180203949966	9.954202736665735	18.30657974559216	8.810041502566227	5.949638417317451	8.466793132336372	3.7757320725283825	6.407302910957256	5.72080617049755	6.979383528007011	29.4049437163574	5.263141676857745	6.407302910957256	2.517154715018922	11.899276834634902	2.28832246819902	4.69106105980799	4.118980442758236	9.038873749386127	2.28832246819902	1.4874096043293628	2.745986961838824	1.601825727739314	3.54689982570848	4.004564319348285	1.945074097969167	1.7162418511492648	0.800912863869657	1.945074097969167	1.4874096043293628	1.14416123409951
LK-5303005	1365.6329189496287	27.988897341332127	1393.6218162909609	1705.8776011324132	482.9306781962272	563.7520727209699	182.83104314918776	27.26632899690897	51.25984843378367	11.816117632331558	8.840836214118575	4.484174137449566	1.8489248813180674	3.400321620814837	1.6364047800171402	1.1051045267648218	1.572648749626862	0.7013163342930601	1.1901125672851929	1.0626005065046364	1.2963726179356565	5.461766603433832	0.9775924659842656	1.1901125672851929	0.46754422286204006	2.2102090535296437	0.4250402026018546	0.8713324153338019	0.7650723646833383	1.6789088002773256	0.4250402026018546	0.27627613169120546	0.5100482431222255	0.2975281418212982	0.6588123140328747	0.7438203545532456	0.3612841722115764	0.318780151951391	0.1487640709106491	0.3612841722115764	0.27627613169120546	0.2125201013009273
LK-5303010	322.99972074839434	6.6199385646467475	329.6196593130411	403.4744484780788	114.222842781346	133.33873219771016	43.243228148561855	6.449036581960347	12.12398771292935	2.7947500698129017	2.091036023457135	1.060597598436191	0.43730801452108353	0.8042446244065904	0.38704272549567165	0.26137950293214185	0.37196313878804804	0.16587545378385926	0.28148561854230664	0.2513264451270595	0.3066182630550126	1.291817927953086	0.23122032951689475	0.28148561854230664	0.11058363585590618	0.5227590058642837	0.1005305780508238	0.20608768500418878	0.18095504049148284	0.397095783300754	0.1005305780508238	0.06534487573303546	0.12063669366098856	0.07037140463557666	0.1558223959787769	0.17592851158894166	0.08545099134320022	0.07539793353811786	0.03518570231778833	0.08545099134320022	0.06534487573303546	0.0502652890254119
LK-5303015	394.7774364702597	8.091036023457136	402.86847249371687	493.1354370287629	139.6056967327562	162.96956157497905	52.85283440379782	7.882155822395979	14.818207204691427	3.415805640882435	2.555710695336498	1.2962859536442335	0.5344875733035465	0.9829656520524993	0.4730522200502653	0.31946383691706226	0.4546216140742809	0.202736665735828	0.3440379782183748	0.30717676626640605	0.3747556548450154	1.578888578609327	0.28260262496509353	0.3440379782183748	0.13515777715721866	0.6389276738341245	0.12287070650656241	0.25188494833845293	0.22116727171181233	0.4853392907009215	0.12287070650656241	0.07986595922926557	0.1474448478078749	0.0860094945545937	0.19044959508517173	0.21502373638648423	0.10444010053057805	0.09215302987992181	0.04300474727729685	0.10444010053057805	0.07986595922926557	0.06143535325328121
LK-5303020	480.1681672428237	9.8411347244557	490.0093019672794	599.8010958218182	169.80254022667526	198.2200310065576	64.28495219019923	9.587073539465955	18.023399358684244	4.154647613361708	3.108513322227465	1.5766738244951806	0.6500977380619939	1.1955820470105634	0.5753738601238336	0.3885641652784331	0.5529566967423856	0.2465887971959287	0.41845371645369717	0.37361938969080105	0.4558156554227773	1.9204036630107175	0.34372983851553696	0.41845371645369717	0.16439253146395247	0.7771283305568663	0.14944775587632042	0.3063678995464569	0.26900596057737675	0.5903186357114657	0.14944775587632042	0.09714104131960828	0.17933730705158452	0.10461342911342429	0.23164402160829667	0.26153357278356076	0.12703059249487236	0.11208581690724032	0.052306714556712146	0.12703059249487236	0.09714104131960828	0.07472387793816021
LK-5303025	590.9286078825987	12.111190285895868	603.0397981684946	738.1572764302016	208.97090968617897	243.943465993895	79.11356873922715	11.798524781172665	22.180858746834346	5.11300060665004	3.825554410730965	1.940365338135177	0.8000558503211394	1.4713670810503712	0.7080954077554912	0.47819430134137064	0.6805072749857967	0.3034694604666391	0.5149784783676299	0.459802212828241	0.5609586996504541	2.363383373937159	0.4230180358019817	0.5149784783676299	0.20231297364442605	0.9563886026827413	0.1839208851312964	0.37703781451915763	0.33105759323633355	0.7264874962686207	0.1839208851312964	0.11954857533534266	0.2207050621575557	0.12874461959190747	0.2850773719535094	0.3218615489797687	0.15633275236160193	0.1379406638484723	0.06437230979595374	0.15633275236160193	0.11954857533534266	0.0919604425656482
LK-5303030	505.53787711003474	10.361091584897302	515.898968694932	631.4916176371462	178.7740661922599	208.69299656231644	67.68145095282573	10.093607064102686	18.975666592841527	4.374158634170767	3.272751783839998	1.6599774672842298	0.6844456855626919	1.258750686092307	0.6057737676819227	0.4090939729799998	0.582172192317692	0.25961732900653833	0.44056274013230745	0.39335958940384597	0.47989869907269206	2.0218682895357682	0.36189082225153824	0.44056274013230745	0.1730782193376922	0.8181879459599996	0.15734383576153838	0.3225548633111537	0.2832189043707691	0.6215081512580766	0.15734383576153838	0.10227349324499994	0.18881260291384605	0.11014068503307686	0.24388294543038447	0.27535171258269214	0.13374226039730763	0.11800787682115378	0.05507034251653843	0.13374226039730763	0.10227349324499994	0.07867191788076919
LK-5303035	818.0184498647075	16.765438280580458	834.7838881452878	1021.8260936552109	289.27700796348546	337.689279627151	109.51637473639612	16.33261755048195	30.704811794047128	7.077891939257961	5.295688932969985	2.686034530905449	1.107511868193242	2.0368034357576867	0.9802116534583867	0.6619611166212481	0.9420215890379301	0.4200907086250229	0.7128812025151904	0.6365010736742771	0.7765313098826181	3.2716155186857843	0.585580987780335	0.7128812025151904	0.2800604724166819	1.3239222332424962	0.25460042946971084	0.5219308804129072	0.4582807730454795	1.0056716964053578	0.25460042946971084	0.16549027915531203	0.305520515363653	0.1782203006287976	0.3946306656780518	0.445550751571994	0.2164103650492542	0.19095032210228313	0.0891101503143988	0.2164103650492542	0.16549027915531203	0.12730021473485542
LK-5303040	743.7656404972605	15.243613323190402	759.0092538204509	929.0733468786411	263.01888318616454	307.03669751273486	99.57540274822098	14.85008040520371	27.917688181879463	6.435420658841203	4.814990996543058	2.4422189910350607	1.0069812901424184	1.8519196140550223	0.8912363142639795	0.6018738745678822	0.8565128215004478	0.38195842039884836	0.6481718649192578	0.5787248793921945	0.7060443528584772	2.9746458800758795	0.5324268890408189	0.6481718649192578	0.25463894693256556	1.2037477491357644	0.23148995175687778	0.47455440110159947	0.41668191316238	0.9143853094396672	0.23148995175687778	0.15046846864197055	0.27778794210825336	0.16204296622981446	0.35880942522316056	0.4051074155745361	0.19676645899334613	0.17361746381765833	0.08102148311490723	0.19676645899334613	0.15046846864197055	0.11574497587843889
LK-5303045	1024.6887692707683	21.001184411982784	1045.689953682751	1279.9879055166637	362.3621219270287	423.00563317894256	137.18541343681693	20.45901260483972	38.462305847913804	8.866103669751274	6.633631522691601	3.364654450211365	1.3873219771013685	2.5513967394967696	1.2278596808828204	0.8292039403364502	1.180020992017256	0.5262255775212087	0.8929888588238694	0.7973114810927405	0.9727200069331434	4.098181012816686	0.7335265626053212	0.8929888588238694	0.3508170516808058	1.6584078806729003	0.3189245924370962	0.6537954144960472	0.5740642663867732	1.25975214012653	0.3189245924370962	0.20730098508411254	0.38270951092451544	0.22324721470596734	0.4943331182774991	0.5581180367649183	0.2710859035715318	0.23919344432782214	0.11162360735298367	0.2710859035715318	0.20730098508411254	0.1594622962185481
LK-5303050	1105.7480861635643	22.662509990466926	1128.4105961540313	1381.2429874144188	391.027241475604	456.4680353205134	148.03764119057476	22.07744898843513	41.50491579119683	9.567468150872902	7.158393436624329	3.6308197479032054	1.4970678581401842	2.753228244855511	1.3249910928367148	0.8947991795780411	1.2733680632456739	0.5678533255014492	0.963629885699429	0.8603838265173472	1.0496682683511636	4.422372868299165	0.7915531203959595	0.963629885699429	0.3785688836676328	1.7895983591560822	0.3441535306069389	0.7055147377442248	0.61947635509249	1.3594064458974087	0.3441535306069389	0.22369979489451028	0.4129842367283267	0.24090747142485724	0.5334379724407553	0.6022686785621431	0.29253050101589806	0.2581151479552042	0.12045373571242862	0.29253050101589806	0.22369979489451028	0.17207676530346944
LK-5306	18289.79338855287	620.5549563507435	18910.348344903614	25109.464723058125	3210.6543515180415	7762.132988707804	3811.167461192385	115.30247594076812	2795.9613264606865	52.95006405863599	134.10717158776035	33.65050799988082	27.217322646962426	31.91849655871049	29.44419449989572	12.124080088192352	20.041846676399604	12.866370705836784	26.227601823436526	6.928045764681344	16.82525399994041	11.876649882310877	11.134359264666447	22.76357894109585	12.866370705836784	17.814974823466315	6.928045764681344	16.082963382295983	8.16519679408873	13.361231117599738	4.948604117629532	6.433185352918392	6.928045764681344	6.433185352918392	10.886929058784974	4.206313499985103	4.701173911748056	4.701173911748056	2.9691624705777193	7.917766588207249	5.443464529392487	3.7114530882221484
LK-5306005	21.473356076632008	0.7285701516550964	22.201926228287103	29.48007478473319	3.7695080892649644	9.113227363465722	4.474547865208712	0.1353722849566487	3.2826326609659446	0.0621666716324524	0.15745016834013648	0.03950779131782022	0.031954831212942826	0.03747430205881477	0.03456931740309269	0.014234424813038167	0.02353037571134881	0.01510592020975479	0.030792837350653995	0.00813395703602181	0.01975389565891011	0.013943926347465961	0.013072430950749338	0.02672585883264309	0.01510592020975479	0.02091588952119894	0.00813395703602181	0.018882400262193486	0.009586449363882848	0.015686917140899204	0.00580996931144415	0.007552960104877395	0.00813395703602181	0.007552960104877395	0.01278193248517713	0.004938473914727528	0.005519470845871942	0.005519470845871942	0.0034859815868664903	0.00929595089831064	0.006390966242588565	0.004357476983583112
LK-5306010	949.7830572356464	32.22521824628311	982.0082754819296	1303.9263847093525	166.7282424097965	403.0850564609838	197.91269403807766	5.987620296159461	145.19336769657062	2.74967970682001	6.964142061198343	1.7474600005958942	1.4133867651878558	1.6575172064475763	1.5290275005214076	0.6295995590382266	1.0407666180019666	0.6681464708160773	1.3619908828173881	0.35977117659327235	0.8737300002979471	0.6167505884456097	0.5782036766677592	1.182105294520752	0.6681464708160773	0.9251258826684147	0.35977117659327235	0.8351830885200966	0.4240160295563567	0.693844412001311	0.2569794118523374	0.3340732354080386	0.35977117659327235	0.3340732354080386	0.5653547060751423	0.21843250007448678	0.24413044125972053	0.24413044125972053	0.15418764711140243	0.41116705896373984	0.28267735303757113	0.19273455888925306
LK-5306015	1236.6450704644994	41.958168220957596	1278.603238685457	1697.7499478592497	217.08500432023357	524.8284271370259	257.68806423740426	7.796055179811101	189.04597324434644	3.58016267914072	9.067514822870422	2.275243571790364	1.8402705360069123	2.1581354467717424	1.9908381253165686	0.8197568751303518	1.355108303786908	0.869946071566904	1.7733516074248425	0.4684325000744867	1.137621785895182	0.8030271429848344	0.7528379465482823	1.5391353573875992	0.869946071566904	1.2045407144772515	0.4684325000744867	1.0874325894586299	0.5520811608020737	0.9034055358579387	0.3345946429103477	0.434973035783452	0.4684325000744867	0.434973035783452	0.7361082144027649	0.2844054464737955	0.3178649107648303	0.3178649107648303	0.2007567857462086	0.5353514286565563	0.36805410720138243	0.25094598218276076
LK-5306020	2190.2823198164647	74.31415546881983	2264.5964752852847	3006.9676280427852	384.4898251050264	929.5491910735036	456.4038822512886	13.807973065578167	334.8285314185264	6.341000506510145	16.059917170693918	4.029794714417663	3.259392783720168	3.822378809999106	3.5260703751154545	1.451911330929893	2.4000983225575783	1.5408038613949886	3.1408694097667076	0.8296636176742246	2.0148973572088313	1.4222804874415278	1.3333879569764324	2.7260376009295952	1.5408038613949886	2.1334207311622917	0.8296636176742246	1.9260048267437357	0.9778178351160505	1.600065548371719	0.5926168697673033	0.7704019306974943	0.8296636176742246	0.7704019306974943	1.3037571134880672	0.5037243393022078	0.5629860262789381	0.5629860262789381	0.35557012186038195	0.9481869916276853	0.6518785567440336	0.4444626523254775
LK-5306025	1657.302610016983	56.23067067902154	1713.5332806960046	2275.2570538986383	290.9287012483985	703.3542144623544	345.34330959687753	10.447963531269552	253.35190537198702	4.79799183624825	12.15192324881566	3.0491910735035606	2.4662574859219974	2.8922474153085242	2.6680421893156154	1.0986056073652535	1.8160623305425618	1.165867175163126	2.376575395524834	0.6277746327801448	1.5245955367517803	1.0761850847659624	1.00892351696809	2.0626880791347615	1.165867175163126	1.6142776271489438	0.6277746327801448	1.4573339689539075	0.7398772457765992	1.2107082203617079	0.44841045198581775	0.582933587581563	0.6277746327801448	0.582933587581563	0.986502994368799	0.38114888418794507	0.42598992938652686	0.42598992938652686	0.2690462711914906	0.7174567231773084	0.4932514971843995	0.3363078389893633
LK-5306030	352.3832792062688	11.956023001519531	364.33930220778836	483.77558621100616	61.858594285373776	149.5503977594375	73.4284777880404	2.2214939069809017	53.868843667133454	1.0201710216607573	2.583797634299675	0.6483329857283318	0.5243869737508566	0.61496290558055	0.5672913625122903	0.23359056103447248	0.3861394988529035	0.24789202395495039	0.5053183565235527	0.13348032059112713	0.3241664928641659	0.2288234067276465	0.2145219438071686	0.43857819622798916	0.24789202395495039	0.3432351100914698	0.13348032059112713	0.309865029943688	0.157316092125257	0.2574263325686023	0.09534308613651939	0.12394601197747519	0.13348032059112713	0.12394601197747519	0.20975478950034265	0.08104162321604147	0.09057593182969341	0.09057593182969341	0.057205851681911626	0.152548937818431	0.10487739475017133	0.07150731460238954
LK-5306035	766.9842311473944	26.02303131424485	793.0072624616392	1052.967799362393	134.63909662425885	325.50578762327564	159.82167118553167	4.835220331913118	117.24890504424515	2.220465989333492	5.623797038405386	1.411137264249322	1.1413610225545987	1.3385051991776657	1.234745106218157	0.508424455501594	0.8404567529720227	0.5395524833894467	1.0998569853707951	0.29052826028662515	0.705568632124661	0.4980484462056431	0.4669204183177904	0.9545928552274826	0.5395524833894467	0.7470726693084646	0.29052826028662515	0.6744406042368084	0.3424083067663796	0.5603045019813485	0.20752018591901794	0.26977624169472336	0.29052826028662515	0.26977624169472336	0.4565444090218395	0.17639215803116526	0.19714417662306705	0.19714417662306705	0.12451211155141077	0.33203229747042873	0.22827220451091976	0.15564013943926347
LK-5306040	252.72488305574592	8.574710246402288	261.2995933021482	346.957803235706	44.364210589041505	107.25567589309657	52.66198641361023	1.5932276614128655	38.634061317522274	0.7316539045973245	1.8530673658492984	0.46497631320203797	0.3760837827369425	0.4410437088460507	0.4068542740517832	0.16752823049191073	0.27693442183356676	0.177785060930191	0.36240800881923546	0.095730417423949	0.23248815660101899	0.164109287012484	0.15385245657420374	0.314542800107261	0.177785060930191	0.24616393051872598	0.095730417423949	0.22223132616273875	0.11282513482108275	0.1846229478890445	0.068378869588535	0.0888925304650955	0.095730417423949	0.0888925304650955	0.15043351309477698	0.058122039150254746	0.06495992610910825	0.06495992610910825	0.041027321753121	0.109406191341656	0.07521675654738849	0.05128415219140125
LK-5306045	61.11647498733725	2.073622739326044	63.190097726663296	83.90482823347139	10.728599946369515	25.937647111402438	12.735251616363257	0.38529034949200014	9.342877573518459	0.17693591156928762	0.44812740219884994	0.11244525221225755	0.09094836575991419	0.10665762893662664	0.09838959568572536	0.040513362929416326	0.06697106933230046	0.042993772904686714	0.08764115245955369	0.023150493102523612	0.05622262610612878	0.039686559604326196	0.03720614962905581	0.07606590590829188	0.042993772904686714	0.059529839406489295	0.023150493102523612	0.05374221613085839	0.02728450972797426	0.044647379554866966	0.01653606650180258	0.021496886452343357	0.023150493102523612	0.021496886452343357	0.03637934630396568	0.014055656526532194	0.01570926317671245	0.01570926317671245	0.009921639901081549	0.02645770640288413	0.01818967315198284	0.012402049876351936
LK-5306050	377.71082739921934	12.815362154753746	390.5261895539731	518.5469564699222	66.30468074963501	160.29933259839703	78.7061496290558	2.381163781545154	57.74066680570866	1.0934958138426243	2.7695080892649644	0.6949319190775556	0.5620772874891994	0.659163364419152	0.6080654291928612	0.2503798826088252	0.41389327533295595	0.26570926317671245	0.5416381133986831	0.1430742186336144	0.3474659595387778	0.2452700890861961	0.22994070851830883	0.4701010040818759	0.26570926317671245	0.36790513362929417	0.1430742186336144	0.33213657897089055	0.16862318624675982	0.2759288502219706	0.10219587045258172	0.13285463158835623	0.1430742186336144	0.13285463158835623	0.22483091499567975	0.08686648988469445	0.09708607692995262	0.09708607692995262	0.061317522271549026	0.16351339272413074	0.11241545749783988	0.07664690283943629
LK-5306055	226.84673598903555	7.696689807228198	234.54342579626373	311.43053362333524	39.82147007120937	96.27306855763787	47.26958257605101	1.4300867026189554	34.678068110717156	0.6567350951941126	1.6633197270804159	0.4173643595626136	0.33757411435211393	0.3958823704674791	0.3651938146172869	0.15037392366594166	0.24857730238655662	0.1595804904209993	0.3252986920120371	0.0859279563805381	0.2086821797813068	0.14730506808092245	0.1380985013258648	0.282334713821768	0.1595804904209993	0.22095760212138366	0.0859279563805381	0.19947561302624914	0.10127223430563419	0.16571820159103776	0.06137711170038435	0.07979024521049966	0.0859279563805381	0.07979024521049966	0.13502964574084558	0.0521705449453267	0.05830825611536514	0.05830825611536514	0.03682626702023061	0.09820337872061496	0.06751482287042279	0.046032833775288266
LK-5306060	98.00659952924352	3.3252688972976197	101.33186842654113	134.5500849149361	17.20442153561958	41.59370437684355	20.422295384798737	0.6178529928790633	14.982272144921492	0.28373506539939813	0.7186187170395972	0.1803176116556923	0.145845127074457	0.17103655811459048	0.15777791019873075	0.06496737478771267	0.10739504811846379	0.06894496916247059	0.14054166790811312	0.037124214164407233	0.09015880582784615	0.0636415099961267	0.059663915621368774	0.1219795608259095	0.06894496916247059	0.09546226499419004	0.037124214164407233	0.08618121145308823	0.0437535381223371	0.07159669874564252	0.026517295831719453	0.034472484581235294	0.037124214164407233	0.034472484581235294	0.0583380508297828	0.022539701456961537	0.02519143104013348	0.02519143104013348	0.015910377499031673	0.04242767333075113	0.0291690254148914	0.01988797187378959
LK-5306065	928.3097011590144	31.496648094628014	959.8063492536425	1274.4463099246193	162.95873432053153	393.9718290975181	193.43814617286893	5.852248011202812	141.9107350356047	2.687513035187558	6.806691892858207	1.7079522092780741	1.3814319339749128	1.6200429043887614	1.4944581831183148	0.6153651342251885	1.0172362422906176	0.6530405506063225	1.3311980454667343	0.3516372195572505	0.8539761046390371	0.6028066620981438	0.5651312457170098	1.1553794356881089	0.6530405506063225	0.9042099931472157	0.3516372195572505	0.816300688257903	0.41442958019247383	0.6781574948604118	0.25116944254089324	0.32652027530316124	0.3516372195572505	0.32652027530316124	0.5525727735899651	0.21349402615975926	0.23861097041384857	0.23861097041384857	0.15070166552453595	0.4018711080654292	0.2762863867949826	0.18837708190566993
LK-5306070	570.4204332151477	19.35381223370974	589.7742454488574	783.1117301790663	100.1335994994488	242.08470637308943	118.8623484193904	3.5960432619253346	87.20019068617228	1.651401841313351	4.1825224205225995	1.0494890206477372	0.8488514137591991	0.9954712034085154	0.91830289306677	0.37812472067455233	0.6250633137681375	0.401275213777076	0.817984089622501	0.21607126895688705	0.5247445103238686	0.3704078896403778	0.3472573965378542	0.7099484551440575	0.401275213777076	0.5556118344605667	0.21607126895688705	0.501594017221345	0.25465542412775977	0.41670887584542504	0.15433662068349074	0.200637606888538	0.21607126895688705	0.200637606888538	0.33954056550367967	0.13118612758096715	0.1466197896493162	0.1466197896493162	0.09260197241009445	0.2469385930935852	0.16977028275183983	0.11575246551261807
LK-5306075	363.39525668146473	12.329648720317017	375.72490540178177	498.89357328010016	63.79167535679171	154.2238476894199	75.72311771891667	2.290915591574055	55.552245031731374	1.052051366087656	2.6645413103715403	0.6685933915323422	0.5407740666805709	0.6341804963799422	0.5850192175907994	0.24089026606679975	0.39820635819205674	0.2556386497035426	0.5211095551649138	0.13765158060959987	0.3342966957661711	0.23597413818788548	0.22122575455114263	0.45228376486011385	0.2556386497035426	0.3539612072818282	0.13765158060959987	0.31954831212942825	0.16223222000417126	0.2654709054613712	0.09832255757828562	0.1278193248517713	0.13765158060959987	0.1278193248517713	0.21630962667222836	0.08357417394154278	0.09340642969937134	0.09340642969937134	0.05899353454697137	0.157316092125257	0.10815481333611418	0.07374191818371421
