province	province_id	district_id	division_id	ps_id	division	num	name	lat	lng	phone_mobile	phone_office	fax	id	gnd_id
North Western	LK-6	LK-61	PS-6101	PS-610103	Kurunagala	3	Alawwa	7.295909200000001	80.2427704	071-8591250	037-2278127	037-2278122	PS-610103	LK-6184195
North Western	LK-6	LK-61	PS-6101	PS-610104	Kurunagala	4	Pothuhera	7.416243299999999	80.327534	071-8591251	037-2237585	037-2237522	PS-610104	LK-6187025
North Western	LK-6	LK-61	PS-6101	PS-610105	Kurunagala	5	Wariyapola	7.6281286	80.24101859999999	071-8591253	037-2267226	037-2267222	PS-610105	LK-6136230
North Western	LK-6	LK-61	PS-6101	PS-610106	Kurunagala	6	Weerambugedara	7.476107400000001	80.2427968	071-8591254	037-2050222	037-2248019	PS-610106	LK-6166035
North Western	LK-6	LK-61	PS-6101	PS-610107	Kurunagala	7	Wellawa	7.5545227	80.3688956	071-8591255	037-2235101	037-2235062	PS-610107	LK-6154055
North Western	LK-6	LK-61	PS-6101	PS-610108	Kurunagala	8	Gokarella	7.595429599999999	80.480081	071-8591257	037-2250526	037-2250525	PS-610108	LK-6130230
North Western	LK-6	LK-61	PS-6101	PS-610109	Kurunagala	9	Mawathagama	7.432976200000001	80.4499041	071-8591258	037-2299269	037-2299222	PS-610109	LK-6160135
North Western	LK-6	LK-61	PS-6101	PS-610110	Kurunagala	10	Rideegama	7.5892475	80.6102695	071-8591259	037-2252023	037-2252022	PS-610110	LK-2215020
North Western	LK-6	LK-61	PS-6101	PS-610111	Kurunagala	11	Kumbukgatey	6.934132399999999	79.8563053	071-8592128	037-2264202	037-2264202	PS-610111	LK-1103145
North Western	LK-6	LK-61	PS-6102	PS-610212	Kuliyapitiya	12	Kuliyapitiya	7.4712048	80.0241391	071-8591263	037-2281223	037-2281222	PS-610212	LK-6172095
North Western	LK-6	LK-61	PS-6102	PS-610213	Kuliyapitiya	13	Narammala	7.4330921	80.21531759999999	071-8591265	037-2249060	037-2249222	PS-610213	LK-6181070
North Western	LK-6	LK-61	PS-6102	PS-610214	Kuliyapitiya	14	Pannala	7.327738	80.0217614	071-8591266	037-2246036	037-2246022	PS-610214	LK-6178385
North Western	LK-6	LK-61	PS-6102	PS-610215	Kuliyapitiya	15	Giriulla	7.334527	80.125021	071-8591267	037-2288026	037-2288022	PS-610215	LK-6178225
North Western	LK-6	LK-61	PS-6102	PS-610216	Kuliyapitiya	16	Hettipola	7.6067607	80.0816037	071-8591269	037-2291023	037-2291022	PS-610216	LK-6145165
North Western	LK-6	LK-61	PS-6102	PS-610217	Kuliyapitiya	17	Katupotha	7.531173	80.18743769999999	071-8591270	037-2247474	037-2247365	PS-610217	LK-6169015
North Western	LK-6	LK-61	PS-6102	PS-610218	Kuliyapitiya	18	Dummalasooriya	7.4938433	79.9124691	071-8591272	032-2240600	032-2240624	PS-610218	LK-6175085
North Western	LK-6	LK-61	PS-6102	PS-610219	Kuliyapitiya	19	Bingiriya	7.5967992	79.948965	071-8591273	-	032-2246165	PS-610219	LK-6142125
North Western	LK-6	LK-61	PS-6103	PS-610320	Nikaweratiya	20	Nikaweratiya	7.7426122	80.1211774	071-8591277	037-2260361	037-2260222	PS-610320	LK-6121190
North Western	LK-6	LK-61	PS-6103	PS-610321	Nikaweratiya	21	Kobeigane	7.6569338	80.1262828	071-8591278	-	037-2293024	PS-610321	LK-6139145
North Western	LK-6	LK-61	PS-6103	PS-610322	Nikaweratiya	22	Kotawehera	7.809000699999999	80.0779773	071-8591279	-	037-2260322	PS-610322	LK-6115105
North Western	LK-6	LK-61	PS-6103	PS-610323	Nikaweratiya	23	Rasnayakapura	7.776658299999998	80.0126915	071-8591280	-	037-2279974	PS-610323	LK-6118080
North Western	LK-6	LK-61	PS-6103	PS-610324	Nikaweratiya	24	Maho	7.8240007	80.2803799	071-8591282	037-2275223	037-2275222	PS-610324	LK-6124130
North Western	LK-6	LK-61	PS-6103	PS-610325	Nikaweratiya	25	Ambanpola	7.917017599999999	80.2438617	071-8591283	-	037-2253044	PS-610325	LK-6112060
North Western	LK-6	LK-61	PS-6103	PS-610326	Nikaweratiya	26	Polpithigama	7.835529299999999	80.4006371	071-8591284	-	037-2273130	PS-610326	LK-6127120
North Western	LK-6	LK-61	PS-6103	PS-610327	Nikaweratiya	27	Galgamuwa	8.0009324	80.27786669999999	071-8591286	-	037-2253022	PS-610327	LK-6106195
North Western	LK-6	LK-61	PS-6103	PS-610328	Nikaweratiya	28	Meegalewa	8.056704	80.3561631	071-8591287	-	025-2281222	PS-610328	LK-6106075
North Western	LK-6	LK-61	PS-6103	PS-610329	Nikaweratiya	29	Giribawa	8.117314	80.1890615	071-8591288	-	037-2553622	PS-610329	LK-6103115
North Western	LK-6	LK-62	PS-6201	PS-620130	Puttalam	30	Puttalam	8.0299041	79.8343957	071-8591292	032-2265422	032-2265222	PS-620130	LK-6215055
North Western	LK-6	LK-62	PS-6201	PS-620131	Puttalam	31	Anamaduwa	7.874851899999999	80.0131595	071-8591294	032-2263221	032-2263296	PS-620131	LK-6224145
North Western	LK-6	LK-62	PS-6201	PS-620132	Puttalam	32	Pallama	7.691904399999999	79.9225546	071-8591295	-	032-2224929	PS-620132	LK-6227065
North Western	LK-6	LK-62	PS-6201	PS-620133	Puttalam	33	Nawagaththegama	8.0028823	80.1065433	071-8591296	-	032-3323235	PS-620133	LK-6212020
North Western	LK-6	LK-62	PS-6201	PS-620134	Puttalam	34	Wanathawilluwa	8.188136799999999	79.8584474	071-8591298	-	032-3327461	PS-620134	LK-6206050
North Western	LK-6	LK-62	PS-6201	PS-620135	Puttalam	35	Karuwalagaswewa	8.0550657	79.95581729999999	071-8591299	-	032-2267927	PS-620135	LK-6209115
North Western	LK-6	LK-62	PS-6201	PS-620136	Puttalam	36	Saliyawewa	8.1926139	80.09136029999999	071-8591300	-	025-3851754	PS-620136	LK-6209020
North Western	LK-6	LK-62	PS-6201	PS-620137	Puttalam	37	Kalpitiya	8.2351449	79.7645665	071-8591302	032-2260112	032-2260423	PS-620137	LK-6203030
North Western	LK-6	LK-62	PS-6201	PS-620138	Puttalam	38	Mundal	7.8088595	79.82572940000001	0718591303	-	032-3327222	PS-620138	LK-6218100
North Western	LK-6	LK-62	PS-6201	PS-620139	Puttalam	39	Norochcholey	6.900777199999999	79.8726381	071-8592126	032-2268950	032-3297907	PS-620139	LK-1127060
North Western	LK-6	LK-62	PS-6201	PS-620140	Puttalam	40	Udappuwa	7.7596949	79.78851809999999	071-8592175	-	032-5687262	PS-620140	LK-6218125
North Western	LK-6	LK-62	PS-6202	PS-620241	Chilaw	41	Chilaw	7.5761973	79.7880033	071-8591307	032-2222221	032-2222222	PS-620241	LK-6233205
North Western	LK-6	LK-62	PS-6202	PS-620242	Chilaw	42	Madampe	7.494960499999999	79.84026759999999	071-8591308	032-2247222	032-2247622	PS-620242	LK-6236190
North Western	LK-6	LK-62	PS-6202	PS-620243	Chilaw	43	Marawila	7.4150751	79.8397762	071-8591310	032-2252262	032-2254222	PS-620243	LK-6239215
North Western	LK-6	LK-62	PS-6202	PS-620244	Chilaw	44	Koswatta	7.374527599999999	79.898302	071-8591311	-	031-2255223	PS-620244	LK-6242145
North Western	LK-6	LK-62	PS-6202	PS-620245	Chilaw	45	Wennappuwa	7.339622800000001	79.84301669999999	071-8591313	031-2255667	031-2255222	PS-620245	LK-6245075
North Western	LK-6	LK-62	PS-6202	PS-620246	Chilaw	46	Dankotuwa	7.300336700000001	79.88259459999999	071-8591314	031-2259400	031-2258222	PS-620246	LK-6248125
North Western	LK-6	LK-62	PS-6202	PS-620247	Chilaw	47	Arachchikattuwa	7.659439799999999	79.8377725	071-8592176	-	032-2259722	PS-620247	LK-6230130
North Central	LK-7	LK-71	PS-7101	PS-710101	Anuradhapura	1	Anuradapura	8.329752	80.4072654	071-8591203	025-2222229	025-2222222	PS-710101	LK-7133055
North Central	LK-7	LK-71	PS-7101	PS-710102	Anuradhapura	2	Hidogama	8.3157503	80.4203577	071-8591204	-	025-3254167	PS-710102	LK-7133060
North Central	LK-7	LK-71	PS-7101	PS-710103	Anuradhapura	3	Udamaluwa	8.3434445	80.399749	071-8591205	-	025-2221578	PS-710103	LK-7115165
North Central	LK-7	LK-71	PS-7101	PS-710104	Anuradhapura	4	Mihintale	8.3600624	80.5118895	071-8591206	-	025-2266522	PS-710104	LK-7130060
North Central	LK-7	LK-71	PS-7101	PS-710105	Anuradhapura	5	Kekirawa	8.0396925	80.5986497	071-8591208	025-2264226	025-2264222	PS-710105	
North Central	LK-7	LK-71	PS-7101	PS-710106	Anuradhapura	6	Thirappone	6.9072887	79.86381899999999	071-8591209	-	025-2050222	PS-710106	LK-1127015
North Central	LK-7	LK-71	PS-7101	PS-710107	Anuradhapura	7	Eppawala	8.149659999999999	80.4097267	071-8591211	-	025-2249122	PS-710107	LK-7148100
North Central	LK-7	LK-71	PS-7101	PS-710108	Anuradhapura	8	Galnewa	8.0377549	80.47713879999999	071-8591212	025-2269523	025-2269522	PS-710108	LK-7163080
North Central	LK-7	LK-71	PS-7101	PS-710109	Anuradhapura	9	Galkiriyagama	7.9332228	80.5636024	071-8591213	-	025-2052722	PS-710109	LK-7166070
North Central	LK-7	LK-71	PS-7101	PS-710110	Anuradhapura	10	Kebithigollawa	8.8371879	80.7571828	071-8591215	025-2298623	025-2298622	PS-710110	LK-7103035
North Central	LK-7	LK-71	PS-7101	PS-710111	Anuradhapura	11	Medawachchiya	8.5400063	80.4903228	071-8591216	025-2245888	025-2245622	PS-710111	LK-7109155
North Central	LK-7	LK-71	PS-7101	PS-710112	Anuradhapura	12	Padaviya	8.8371879	80.7571828	071-8591217	025-2253146	025-2253222	PS-710112	LK-7103035
North Central	LK-7	LK-71	PS-7101	PS-710113	Anuradhapura	13	Thambuttegama	8.1507725	80.29387410000001	071-8591219	025-2276223	025-2276222	PS-710113	LK-7145095
North Central	LK-7	LK-71	PS-7101	PS-710114	Anuradhapura	14	Rajanganaya	8.1979372	80.1517057	071-8591220	025-3771842	025-3891500	PS-710114	LK-7142030
North Central	LK-7	LK-71	PS-7101	PS-710115	Anuradhapura	15	Nochchiyagama	8.2649177	80.2121751	071-8591221	-	025-2257822	PS-710115	LK-7139090
North Central	LK-7	LK-71	PS-7101	PS-710116	Anuradhapura	16	Thalawa	8.2286935	80.34582929999999	071-8591222	-	025-2276233	PS-710116	LK-7148040
North Central	LK-7	LK-71	PS-7101	PS-710117	Anuradhapura	17	Horowpathana	8.5538785	80.83073449999999	071-8591224	025-2277426	025-2278422	PS-710117	LK-7124100
North Central	LK-7	LK-71	PS-7101	PS-710118	Anuradhapura	18	Kahatagasdigiliya	8.4273281	80.6883493	071-8591225	-	025 - 2247422	PS-710118	LK-7121090
North Central	LK-7	LK-71	PS-7101	PS-710119	Anuradhapura	19	Thanthirimalaya	6.9095122	79.89515639999999	071-8591227	-	025-2245722	PS-710119	LK-1124020
North Central	LK-7	LK-71	PS-7101	PS-710120	Anuradhapura	20	Mahawilachchiya	8.4849868	80.19391089999999	071-8591228	-	025-2223322	PS-710120	LK-7112060
North Central	LK-7	LK-71	PS-7101	PS-710121	Anuradhapura	21	Galenbidunuwewa	8.290369799999999	80.71501049999999	071-8591229	-	025-2258222	PS-710121	LK-7127075
North Central	LK-7	LK-71	PS-7101	PS-710122	Anuradhapura	22	Ipalogama	8.0396925	80.5986497	071-8592124	-	025-2262322	PS-710122	
North Central	LK-7	LK-71	PS-7101	PS-710123	Anuradhapura	23	Parasangaswewa	8.6509806	80.3147589	071-8592157	-	025-3249322	PS-710123	LK-4312085
North Central	LK-7	LK-71	PS-7101	PS-710124	Anuradhapura	24	Moragoda	8.5400063	80.4903228	071-8592158	-	025-3248447	PS-710124	LK-7109155
North Central	LK-7	LK-72	PS-7201	PS-720125	Polonnaruwa	25	Polonnaruwa	7.924307499999999	81.03689469999999	071-8591233	027-2222226	027-2222222	PS-720125	LK-7215190
North Central	LK-7	LK-72	PS-7201	PS-720126	Polonnaruwa	26	Pulasthipura	8.028343099999999	81.0323758	071-8591234	-	027-2242470	PS-720126	LK-7209110
North Central	LK-7	LK-72	PS-7201	PS-720127	Polonnaruwa	27	Welikanda	7.946440600000001	81.2453811	071-8591235	027-2259098	027-2259143	PS-720127	LK-7210090
North Central	LK-7	LK-72	PS-7201	PS-720128	Polonnaruwa	28	Aralaganwila	7.785325100000001	81.18563189999999	071-8591236	027-2257222	027-2222221	PS-720128	LK-7212115
North Central	LK-7	LK-72	PS-7201	PS-720129	Polonnaruwa	29	Hingurakgoda	8.0488191	80.9657514	071-8591238	027-2246224	027-2246222	PS-720129	LK-7203115
North Central	LK-7	LK-72	PS-7201	PS-720130	Polonnaruwa	30	Medirigiriya	8.1508469	80.9844935	071-8591239	027-2448695	027-2248222	PS-720130	LK-7206150
North Central	LK-7	LK-72	PS-7201	PS-720131	Polonnaruwa	31	Habarana	8.039452299999999	80.7566816	071-8591241	066-2270722	066-2270022	PS-720131	LK-7157055
North Central	LK-7	LK-72	PS-7201	PS-720132	Polonnaruwa	32	Bakamuna	7.778789100000001	80.816102	071-8591242	066-2256889	066-2256622	PS-720132	LK-7218095
North Central	LK-7	LK-72	PS-7201	PS-720133	Polonnaruwa	33	Minneriya	8.0363413	80.9044887	071-8591243	027-2245422	027-2247222	PS-720133	LK-7203095
Uva	LK-8	LK-81	PS-8101	PS-810101	Badulla	1	Badulla	6.9913374	81.055246	071-8591511	055-2222226	055-2222222	PS-810101	LK-8121070
Uva	LK-8	LK-81	PS-8101	PS-810102	Badulla	2	Passara	6.9344812	81.15479619999999	071-8591513	055-2288114	055-2288222	PS-810102	LK-8118115
Uva	LK-8	LK-81	PS-8101	PS-810103	Badulla	3	Madolseema	7.0329161	81.16553979999999	071-8591514	-	055-2263822	PS-810103	LK-8119075
Uva	LK-8	LK-81	PS-8101	PS-810104	Badulla	4	Lunugala	7.0476915	81.2033898	071-8591515	-	055-2263922	PS-810104	LK-8119045
Uva	LK-8	LK-81	PS-8101	PS-810105	Badulla	5	Mahiyangane	7.334974600000001	80.9931083	071-8591517	-	055-2257222	PS-810105	LK-8103140
Uva	LK-8	LK-81	PS-8101	PS-810106	Badulla	6	Giradurukotte	7.4691384	81.0169384	071-8591518	-	027-2254222	PS-810106	LK-8103070
Uva	LK-8	LK-81	PS-8101	PS-810107	Badulla	7	Kandaketiya	7.1955512	81.0195804	071-8591519	-	055-2245622	PS-810107	LK-8112015
Uva	LK-8	LK-81	PS-8101	PS-810108	Badulla	8	Haliela	6.958216299999999	81.0344468	071-8592142	055-2295988	055-2295990	PS-810108	LK-8124095
Uva	LK-8	LK-81	PS-8101	PS-810109	Badulla	9	Redeemaliyadda / (Kanugolla)	7.214662199999999	81.1244923	071-8592141	-	055-2268117	PS-810109	LK-8106120
Uva	LK-8	LK-81	PS-8102	PS-810210	Bandarawela	10	Bandarawela	6.831526299999999	80.9867836	071-8591523	057-2222226	057-2222222	PS-810210	LK-8133065
Uva	LK-8	LK-81	PS-8102	PS-810211	Bandarawela	11	Ella	6.8766091	81.04827630000001	071-8591524	057-2228850	057-2228522	PS-810211	LK-8136080
Uva	LK-8	LK-81	PS-8102	PS-810212	Bandarawela	12	Welimada	6.900481399999999	80.9058094	071-8591526	057-2244700	057-2245222	PS-810212	LK-8130075
Uva	LK-8	LK-81	PS-8102	PS-810213	Bandarawela	13	Uvaparanagama	6.958341099999999	80.93036440000002	071-8591527	057-2232727	057-2232765	PS-810213	LK-8127215
Uva	LK-8	LK-81	PS-8102	PS-810214	Bandarawela	14	Etempitiya	6.9582543	80.9302915	071-8591528	055-2295466	055-2294965	PS-810214	LK-8127215
Uva	LK-8	LK-81	PS-8102	PS-810215	Bandarawela	15	Haputale	6.767652699999999	80.95721809999999	071-8591530	057-2268700	057-2268022	PS-810215	LK-8139110
Uva	LK-8	LK-81	PS-8102	PS-810216	Bandarawela	16	Diyathalawa	6.806036600000001	80.9602524	071-8591531	057-2229977	057-2229022	PS-810216	LK-8139040
Uva	LK-8	LK-81	PS-8102	PS-810217	Bandarawela	17	Koslanda	6.7365885	81.016126	071-8591532	-	057-2257848	PS-810217	LK-8142055
Uva	LK-8	LK-81	PS-8102	PS-810219	Bandarawela	19	Bogahakumbura	6.8536002	80.8667876	071-8592160	057-2280119	057-2281221	PS-810219	LK-8130240
Uva	LK-8	LK-82	PS-8201	PS-820121	Monaragala	21	Monaragala	6.869866099999999	81.3481058	071-8591536	055-2276223	055-2276222	PS-820121	LK-8215085
Uva	LK-8	LK-82	PS-8201	PS-820122	Monaragala	22	Siyambalanduwa	6.9068508	81.5475976	071-8591537	-	055-2279222	PS-820122	LK-8212120
Uva	LK-8	LK-82	PS-8201	PS-820123	Monaragala	23	Dambagalla	6.978805599999999	81.37203690000001	071-8591538	-	055-2275222	PS-820123	LK-8206095
Uva	LK-8	LK-82	PS-8201	PS-820124	Monaragala	24	Athimale	6.9072887	79.86381899999999	071-8591539	-	055-2275622	PS-820124	LK-1127015
Uva	LK-8	LK-82	PS-8201	PS-820125	Monaragala	25	Bibila	7.165232400000001	81.2254634	071-8591541	-	055-2265422	PS-820125	LK-8203135
Uva	LK-8	LK-82	PS-8201	PS-820126	Monaragala	26	Medagama	7.0336078	81.2767075	071-8591542	-	055-2266522	PS-820126	LK-8209115
Uva	LK-8	LK-82	PS-8201	PS-820127	Monaragala	27	Buttala	6.7624985	81.25044539999999	071-8591543	055-2276223	055-2273922	PS-820127	LK-8224030
Uva	LK-8	LK-82	PS-8201	PS-820128	Monaragala	28	Badalkumbura	6.889016799999999	81.235441	071-8591544	-	055-2250222	PS-820128	LK-8218080
Uva	LK-8	LK-82	PS-8201	PS-820129	Monaragala	29	Gonaganara	6.6255617	81.2691763	071-8591545	-	055-3594169	PS-820129	LK-8224140
Uva	LK-8	LK-82	PS-8201	PS-820130	Monaragala	30	wellawaya	6.7308045	81.100708	071-8591547	055-2274578	055-2274822	PS-820130	LK-8221040
Uva	LK-8	LK-82	PS-8201	PS-820131	Monaragala	31	Thanamalwila	6.4376956	81.1310506	071-8591549	047-2285022	047-2234022	PS-820131	LK-8230065
Uva	LK-8	LK-82	PS-8201	PS-820132	Monaragala	32	Hambegamuwa	6.5457911	80.9478664	071-8591550	-	047-3620033	PS-820132	LK-8230020
Uva	LK-8	LK-82	PS-8201	PS-820133	Monaragala	33	Mahakalugolla	6.752004299999999	81.7934904	071-8592132	-	055-5613106	PS-820133	LK-5251040
Uva	LK-8	LK-82	PS-8201	PS-820134	Monaragala	34	Kudaoya	6.5237773	81.123696	071-8592133	-	055-3590731	PS-820134	LK-8221135
Uva	LK-8	LK-82	PS-8201	PS-820135	Monaragala	35	Okkampitiya	6.7510721	81.3066468	071-8592134	-	055-3597895	PS-820135	LK-8224045
Uva	LK-8	LK-82	PS-8201	PS-820136	Monaragala	36	Karandugala	6.934132399999999	79.8563053	071-8592135	-	055-3050922	PS-820136	LK-1103145
Uva	LK-8	LK-82	PS-8201	PS-820137	Monaragala	37	14 Miles (Govindapura)	6.9152663	79.8782896	071-8592136	-	055-3590727	PS-820137	LK-1127045
Sabaragamuwa	LK-9	LK-91	PS-9101	PS-910101	Ratnapura	1	Ratnapura	6.6794555	80.4022301	071-8591385	045-2222897	045-2222222	PS-910101	LK-9112205
Sabaragamuwa	LK-9	LK-91	PS-9101	PS-910102	Ratnapura	2	Wewalwatta	6.7072018	80.5555693	071-8591386	-	045-2226122	PS-910102	LK-9112045
Sabaragamuwa	LK-9	LK-91	PS-9101	PS-910103	Ratnapura	3	Balangoda	6.6494742	80.70027639999999	071-8591388	045-2287422	045-2287222	PS-910103	LK-9118025
Sabaragamuwa	LK-9	LK-91	PS-9101	PS-910104	Ratnapura	4	Opanayaka	6.608518999999999	80.6192851	071-8591389	-	045-2270122	PS-910104	LK-9121045
Sabaragamuwa	LK-9	LK-91	PS-9101	PS-910105	Ratnapura	5	Kaltota	6.6494742	80.70027639999999	071-8591390	-	047-3489291	PS-910105	LK-9118025
Sabaragamuwa	LK-9	LK-91	PS-9101	PS-910106	Ratnapura	6	Weligepola	6.5964259	80.72369479999999	071-8591391	045-2227122	045-2227222	PS-910106	LK-9145025
Sabaragamuwa	LK-9	LK-91	PS-9101	PS-910107	Ratnapura	7	Kahawatta	6.591433899999999	80.56892959999999	071-8591393	045-2270488	045-2270822	PS-910107	LK-9124165
Sabaragamuwa	LK-9	LK-91	PS-9101	PS-910108	Ratnapura	8	Rakwana	6.4701332	80.6136843	071-8591394	045-2246231	045-2246222	PS-910108	LK-9142175
Sabaragamuwa	LK-9	LK-91	PS-9101	PS-910109	Ratnapura	9	Ayagama	6.6377266	80.3125537	071-8591397	-	045-2250122	PS-910109	LK-9130075
Sabaragamuwa	LK-9	LK-91	PS-9101	PS-910110	Ratnapura	10	Kalawana	6.5307378	80.3907193	071-8591398	045-2255922	045-2255222	PS-910110	LK-9133035
Sabaragamuwa	LK-9	LK-91	PS-9101	PS-910111	Ratnapura	11	Nivithigala	6.5927653	80.4594925	071-8591399	045-2279223	045-2279222	PS-910111	LK-9136085
Sabaragamuwa	LK-9	LK-91	PS-9101	PS-910112	Ratnapura	12	Kuruwita	6.7788391	80.364712	071-8591401	045-2262223	045-2262222	PS-910112	LK-9106145
Sabaragamuwa	LK-9	LK-91	PS-9101	PS-910113	Ratnapura	13	Ehaliyagoda	6.854602799999999	80.2604459	071-8591402	036-2258390	036-2258222	PS-910113	LK-9103125
Sabaragamuwa	LK-9	LK-91	PS-9101	PS-910114	Ratnapura	14	Kiriella	6.735338199999999	80.276481	071-8591403	-	045-2265822	PS-910114	LK-9109065
Sabaragamuwa	LK-9	LK-91	PS-9101	PS-910115	Ratnapura	15	Pinnawala	7.299942600000001	80.38660380000002	071-8592108	-	0113024301	PS-910115	LK-9203390
Sabaragamuwa	LK-9	LK-91	PS-9101	PS-910116	Ratnapura	16	Siripagama	6.7835867	80.4322004	071-8592144	045-3451122	045-3471122	PS-910116	LK-9112015
Sabaragamuwa	LK-9	LK-91	PS-9101	PS-910117	Ratnapura	17	Pelmadulla	6.6326917	80.5213148	071-8592145	-	045-2276322	PS-910117	LK-9124115
Sabaragamuwa	LK-9	LK-91	PS-9102	PS-910233	Embilipitiya	33	Godakawela	6.502239599999999	80.65564239999999	071-8591395	045-2240323	045-2240222	PS-910233	LK-9142115
Sabaragamuwa	LK-9	LK-91	PS-9102	PS-910234	Embilipitiya	34	Udawalawa	6.422660500000001	80.8142934	071-8591409	-	047-3472222	PS-910234	LK-9148020
Sabaragamuwa	LK-9	LK-91	PS-9102	PS-910235	Embilipitiya	35	Kolonna	6.401940499999999	80.687615	071-8591407	-	045-2260222	PS-910235	LK-9151070
Sabaragamuwa	LK-9	LK-91	PS-9102	PS-910236	Embilipitiya	36	Panamure	6.401940499999999	80.687615	071-8591408	-	047-3489294	PS-910236	LK-9151070
Sabaragamuwa	LK-9	LK-91	PS-9102	PS-910237	Embilipitiya	37	Embilipitiya	6.3219927	80.844883	071-8591405	047-2230223	047-2230222	PS-910237	LK-9148125
Sabaragamuwa	LK-9	LK-91	PS-9102	PS-910238	Embilipitiya	38	Kuttigala	6.260474599999999	80.90738859999999	071-8591406	-	047-3489290	PS-910238	LK-9148190
Sabaragamuwa	LK-9	LK-91	PS-9102	PS-910239	Embilipitiya	39	Sewanagala	6.3606627	80.9185553	071-8591548	047-2231321	047-2231322	PS-910239	LK-8233035
Sabaragamuwa	LK-9	LK-92	PS-9201	PS-920118	Kagalle	18	Kegalle	7.255927999999999	80.3531564	071-8591413	035-2222226	035-2222222	PS-920118	LK-9212040
Sabaragamuwa	LK-9	LK-92	PS-9201	PS-920119	Kagalle	19	Wrakapola	7.2274882	80.1996961	071-8591414	035-2267967	035-2267222	PS-920119	LK-9218105
Sabaragamuwa	LK-9	LK-92	PS-9201	PS-920120	Kagalle	20	Aranayaka	7.1865055	80.4552734	071-8591415	-	035-2258022	PS-920120	LK-9209130
Sabaragamuwa	LK-9	LK-92	PS-9201	PS-920121	Kagalle	21	Dedigama	7.204340999999999	80.261769	071-8591417	-	035-2282126	PS-920121	LK-9218255
Sabaragamuwa	LK-9	LK-92	PS-9201	PS-920122	Kagalle	22	Mawanella	7.2569656	80.44591249999999	071-8591418	035-2247222	035-2246222	PS-920122	LK-9206080
Sabaragamuwa	LK-9	LK-92	PS-9201	PS-920123	Kagalle	23	Rambukkana	7.324319	80.38780779999999	071-8591419	035-2265333	035-3265222	PS-920123	LK-9203205
Sabaragamuwa	LK-9	LK-92	PS-9201	PS-920124	Kagalle	24	Pindeniya	7.1564856	80.2950919	071-8591421	-	035-2289022	PS-920124	LK-9215205
Sabaragamuwa	LK-9	LK-92	PS-9201	PS-920125	Kagalle	25	Hemmathagama	7.175401799999999	80.5002916	071-8591422	035-2257116	035-2257622	PS-920125	LK-9206300
Sabaragamuwa	LK-9	LK-92	PS-9202	PS-920226	Seethawakapura	26	Awissawella	6.947538499999999	80.2154216	071-8591425	036-2222380	036-2222222	PS-920226	
Sabaragamuwa	LK-9	LK-92	PS-9202	PS-920227	Seethawakapura	27	Kosgama	6.9465971	80.1378687	071-8591426	036-2255026	036-2255022	PS-920227	LK-1115070
Sabaragamuwa	LK-9	LK-92	PS-9202	PS-920228	Seethawakapura	28	Deraniyagala	6.935815499999999	80.33499809999999	071-8591427	-	036-2249222	PS-920228	LK-9233045
Sabaragamuwa	LK-9	LK-92	PS-9202	PS-920229	Seethawakapura	29	Ruwanwella	7.046188799999999	80.2541736	071-8591429	036-2267522	036-2266222	PS-920229	LK-9221165
Sabaragamuwa	LK-9	LK-92	PS-9202	PS-920230	Seethawakapura	30	Yatiyantota	7.0272068	80.2907529	071-8591430	-	036-2270224	PS-920230	LK-9227020
Sabaragamuwa	LK-9	LK-92	PS-9202	PS-920231	Seethawakapura	31	Kithulgala	6.9951078	80.4124868	071-8591431	-	036-2287522	PS-920231	LK-9227155
Sabaragamuwa	LK-9	LK-92	PS-9202	PS-920232	Seethawakapura	32	Bulathkohupitiya	7.1066843	80.3347002	071-8591432	-	036-2247222	PS-920232	
